 33840  525.51 2939.25 15.728  1.938 13.790  90   0 0.005 6119  17 0.004
 33848  529.43 2994.18 14.252  0.622 13.630  90   0 0.004 6128   8 0.004
 33865  516.99 3133.34 16.264  2.387 13.877  90   0 0.008 6126  10 0.004
 33868  548.60 3181.45 14.319  0.469 13.850  90   0 0.005 6128   8 0.005
 33870  539.55 3212.36 16.168  2.495 13.673  90   0 0.009 6130   6 0.004
 33880  546.19 3350.17 15.717  1.670 14.047  89   1 0.005 6124  12 0.006
 33924  517.93 3144.70 16.644  2.292 14.352  90   0 0.007 6129   7 0.005
 33939  515.40 3261.97 15.559  1.019 14.540  89   1 0.004 6123  13 0.004
 33947  541.90 3323.29 16.804  1.832 14.972  89   1 0.008 6124  12 0.006
 33998  540.45 2915.37 15.859  0.832 15.028  89   1 0.004 6125  11 0.007
 34003  530.95 2927.56 17.473  1.968 15.505  90   0 0.018 6133   3 0.012
 34012  517.40 2960.02 16.318  0.964 15.354  90   0 0.005 6121  15 0.007
 34021  544.70 2987.80 17.075  1.709 15.366  90   0 0.008 6125  11 0.007
 34056  519.09 3073.02 17.564  2.008 15.556  89   1 0.013 6125  10 0.007
 34057  528.23 3072.83 17.889  2.160 15.729  89   1 0.017 6129   7 0.008
 34070  535.32 3117.85 17.416  2.301 15.115  90   0 0.011 6124  12 0.006
 34072  515.07 3129.46 17.171  1.763 15.408  90   0 0.013 6129   7 0.016
 34082  521.42 3147.83 17.539  1.967 15.572  90   0 0.019 6126   9 0.012
 34090  526.55 3165.98 17.401  1.899 15.502  90   0 0.012 6125  11 0.007
 34102  541.57 3189.74 17.315  1.956 15.359  89   1 0.011 6122  14 0.007
 34123  539.02 3272.59 17.454  1.815 15.639  90   0 0.012 6132   4 0.009
 34134  547.56 3295.74 16.933  1.867 15.066  90   0 0.011 6127   9 0.008
 34148  517.80 3336.39 16.743  1.313 15.429  89   1 0.007 6128   8 0.007
 34150  532.31 3342.94 16.337  0.733 15.604  89   1 0.006 6125  11 0.009
 34212  537.84 2909.72 17.405  1.245 16.160  90   0 0.012 6123  13 0.015
 34218  546.98 2938.25 17.755  1.317 16.438  90   0 0.013 6129   7 0.014
 34250  515.86 3020.27 18.231  1.815 16.415  90   0 0.038 6132   4 0.033
 34265  526.51 3068.39 17.792  1.270 16.522  90   0 0.016 6124  12 0.015
 34267  549.73 3072.76 18.291  2.131 16.161  90   0 0.015 6129   7 0.011
 34280  544.90 3086.10 17.807  1.279 16.528  90   0 0.012 6126   6 0.013
 34290  524.63 3105.56 18.520  1.823 16.697  90   0 0.023 6127   9 0.016
 34298  547.65 3132.14 17.857  1.815 16.041  90   0 0.014 6129   7 0.011
 34304  541.83 3139.62 18.393  1.990 16.404  90   0 0.023 6126  10 0.014
 34335  521.11 3217.74 17.627  1.571 16.056  90   0 0.011 6117  18 0.010
 34339  519.06 3230.37 17.743  1.743 16.000  89   1 0.011 6123  12 0.009
 34362  534.76 3277.29 17.367  1.318 16.050  90   0 0.014 6126  10 0.013
 34367  515.32 3294.61 17.939  1.198 16.741  90   0 0.016 6122  13 0.017
 34412  546.29 3139.49 18.619  1.378 17.241  90   0 0.036 6132   3 0.031
 34419  538.28 3276.07 17.806  1.176 16.630  89   1 0.018 6131   5 0.022
 34574  532.48 2980.16 18.942  1.438 17.504  89   1 0.046 6125   7 0.032
 34608  521.44 3024.64 18.891  1.445 17.446  90   0 0.038 6125   9 0.029
 34610  533.25 3026.22 18.336  1.301 17.034  90   0 0.021 6122  11 0.020
 34626  534.01 3035.85 18.728  1.456 17.272  90   0 0.026 6124   6 0.023
 34627  538.89 3034.65 18.993  1.496 17.497  89   0 0.036 6121   7 0.028
 34631  541.10 3041.55 18.487  1.602 16.884  89   0 0.022 6122  10 0.017
 34637  531.13 3046.40 18.812  1.478 17.335  90   0 0.024 6114  13 0.024
 34640  538.53 3048.38 18.943  2.072 16.870  89   1 0.034 6115  16 0.017
 34681  537.62 3103.68 18.872  1.716 17.155  89   0 0.033 6125   9 0.023
 34690  529.85 3109.05 19.386  1.839 17.547  89   0 0.044 6124   9 0.032
 34717  522.18 3129.27 19.043  1.711 17.332  90   0 0.045 6115  18 0.048
 34720  540.56 3133.10 19.039  1.702 17.337  90   0 0.036 6130   4 0.029
 34733  535.64 3159.94 18.303  1.426 16.876  90   0 0.020 6125   7 0.018
 34795  527.35 3244.46 18.724  1.860 16.864  90   0 0.029 6123  12 0.017
 34797  533.46 3245.91 18.297  1.568 16.728  90   0 0.018 6125  11 0.016
 34810  517.41 3258.38 99.999  9.999 17.246   0   0 9.999 6118  18 0.042
 34820  515.93 3267.93 19.279  1.800 17.479  90   0 0.061 6123  11 0.041
 34849  544.88 3304.37 18.892  1.421 17.470  89   1 0.036 6123  10 0.035
 34850  547.00 3301.10 18.665  1.019 17.646  90   0 0.031 6123  11 0.053
 34868  529.91 3319.13 19.014  1.776 17.238  89   0 0.031 6123   8 0.023
 34890  524.01 3340.31 18.983  1.725 17.257  90   0 0.040 6117  14 0.027
 34898  526.46 3349.01 18.663  1.541 17.121  90   0 0.032 6123  11 0.027
 34965  517.39 3271.12 19.279  0.841 18.438  90   0 0.061 6122  10 0.084
 35183  519.03 2901.37 19.755  1.489 18.266  90   0 0.069 6119  14 0.069
 35196  527.02 2903.41 19.253  1.468 17.785  89   0 0.043 6116  12 0.047
 35197  544.33 2903.10 19.107  1.384 17.723  89   0 0.034 6117  10 0.044
 35213  523.24 2907.66 19.281  1.460 17.821  89   1 0.041 6122   8 0.044
 35215  516.68 2909.02 19.106  1.323 17.784  89   1 0.035 6125   6 0.040
 35246  534.66 2924.35 19.488  1.491 17.997  90   0 0.059 6123   9 0.065
 35256  525.81 2930.58 19.696  1.647 18.050  89   0 0.075 6110  18 0.080
 35285  518.87 2940.58 19.750  2.083 17.667  88   0 0.087 6127   3 0.069
 35306  527.80 2947.28 19.424  1.326 18.098  90   0 0.045 6119   8 0.068
 35313  519.87 2952.36 19.088  0.905 18.183  90   0 0.041 6107  14 0.061
 35322  540.47 2953.55 19.241  1.479 17.762  89   0 0.044 6116  13 0.036
 35332  529.43 2961.10 18.832  1.141 17.691  89   0 0.027 6123   8 0.035
 35348  532.92 2965.14 19.577  1.144 18.432  90   0 0.064 6120  13 0.066
 35368  530.12 2971.19 19.362  1.606 17.756  89   0 0.046 6128   7 0.037
 35389  548.87 2980.46 19.830  2.074 17.756  89   0 0.092 6128   4 0.038
 35413  534.51 2990.80 99.999  9.999 17.779   0   0 9.999 6112  14 0.102
 35422  549.73 2996.78 20.001  1.805 18.196  89   0 0.093 6117  10 0.057
 35433  529.84 3003.14 19.456  1.489 17.966  89   0 0.080 6118  10 0.065
 35441  537.07 3005.61 19.568  1.445 18.123  89   0 0.057 6121   5 0.050
 35452  526.84 3008.66 19.430  1.696 17.734  90   0 0.055 6125   3 0.038
 35461  519.77 3010.93 19.806  1.566 18.241  90   0 0.102 6101  14 0.107
 35479  545.20 3019.86 19.780  1.445 18.335  88   0 0.061 6116   8 0.056
 35483  518.98 3022.16 18.830  1.408 17.422  90   0 0.037 6123  12 0.035
 35484  525.47 3019.69 19.762  1.123 18.639  89   1 0.064 6121   8 0.079
 35506  530.11 3032.04 19.182  1.566 17.616  90   0 0.041 6121   7 0.031
 35550  534.74 3048.79 19.532  1.363 18.169  90   0 0.052 6117  11 0.053
 35579  525.20 3061.88 19.451  1.429 18.023  89   0 0.053 6112  14 0.046
 35583  531.08 3061.54 20.063  1.381 18.682  88   0 0.084 6117   7 0.091
 35638  519.94 3086.94 20.262  1.899 18.362  89   0 0.131 6115  12 0.065
 35669  543.04 3104.35 19.479  1.625 17.854  87   1 0.047 6120   8 0.039
 35672  530.94 3105.96 99.999  9.999 18.245   0   0 9.999 6120   9 0.062
 35681  515.72 3109.89 19.659  1.953 17.707  88   1 0.054 6119  11 0.035
 35688  535.62 3111.56 19.715  1.722 17.993  90   0 0.057 6114  11 0.051
 35698  546.57 3114.35 19.745  1.534 18.212  89   0 0.053 6119   7 0.055
 35727  518.72 3127.55 19.008  1.499 17.509  90   0 0.056 6121  10 0.076
 35764  520.96 3139.24 19.176  1.407 17.770  89   0 0.053 6120   7 0.094
 35786  524.76 3150.85 19.130  1.479 17.651  90   0 0.045 6125  10 0.046
 35787  548.22 3149.72 20.051  1.835 18.216  89   0 0.117 6112  11 0.078
 35811  545.47 3159.66 18.964  1.193 17.771  89   0 0.033 6124   5 0.041
 35821  545.61 3164.61 19.571  1.424 18.147  90   0 0.069 6122   8 0.058
 35847  527.78 3171.68 19.495  1.561 17.933  90   0 0.048 6126   7 0.048
 35855  522.18 3174.61 19.429  1.493 17.936  89   0 0.050 6119   4 0.042
 35857  537.67 3178.30 19.287  1.340 17.947  89   0 0.054 6123   6 0.052
 35869  543.40 3180.26 99.999  9.999 17.757   0   0 9.999 6122  11 0.108
 35884  527.95 3184.55 19.441  1.349 18.091  90   0 0.057 6123   6 0.048
 35886  542.47 3185.44 19.539  1.528 18.011  90   0 0.104 6125   9 0.088
 35908  543.59 3194.66 19.406  1.446 17.960  90   0 0.069 6125   7 0.061
 35917  516.93 3200.49 19.854  1.457 18.397  89   1 0.073 6123   5 0.067
 35925  531.34 3202.53 19.637  1.304 18.333  88   1 0.053 6114   6 0.068
 35932  517.93 3206.83 19.104  1.416 17.688  88   1 0.032 6126   5 0.037
 35941  543.14 3207.43 19.671  1.846 17.825  89   0 0.088 6101  17 0.102
 35960  544.15 3212.83 99.999  9.999 17.453   0   0 9.999 6115  11 0.106
 35969  548.90 3217.36 19.752  1.395 18.358  89   0 0.064 6103  17 0.085
 36023  520.24 3244.25 20.627  2.665 17.962  90   0 0.133 6118  10 0.042
 36041  529.21 3249.66 19.782  1.523 18.259  90   0 0.066 6121   8 0.061
 36043  544.22 3251.54 19.112  1.579 17.533  90   0 0.036 6123   8 0.029
 36047  520.34 3251.36 19.716  1.568 18.148  89   0 0.057 6116   6 0.052
 36054  528.11 3255.62 19.689  1.597 18.091  88   0 0.074 6127   4 0.050
 36087  524.30 3269.04 19.620  1.484 18.136  90   0 0.065 6113   7 0.054
 36090  530.86 3271.31 19.598  1.326 18.272  89   0 0.058 6120   6 0.066
 36098  527.65 3277.91 19.288  1.530 17.759  89   0 0.113 6123   0 0.116
 36171  535.06 3308.21 19.066  1.470 17.596  89   0 0.035 6122  10 0.032
 36172  548.18 3307.74 19.274  1.508 17.766  89   1 0.046 6122   9 0.044
 36206  518.21 3323.53 19.489  1.449 18.039  88   0 0.054 6118   9 0.048
 36208  523.21 3324.62 19.591  1.472 18.119  89   0 0.064 6115   8 0.051
 36253  521.64 3344.05 19.693  1.318 18.375  90   0 0.065 6115  15 0.076
 36254  545.65 3345.40 19.524  1.999 17.525  90   0 0.089 6132   4 0.123
 36342  517.97 3264.36 99.999  9.999 18.092   0   0 9.999 6114  16 0.110
 36353  519.73 3267.42 99.999  9.999 19.476   0   0 9.999 6000   6 0.242
 36372  523.77 2932.42 99.999  9.999 19.045   0   0 9.999 6058   7 0.183
 36383  522.34 3008.14 99.999  9.999 19.440   0   0 9.999 6079   4 0.169
 36389  531.26 3063.95 20.063  1.127 18.936  88   0 0.084 6108  12 0.115
 36395  524.16 3139.21 19.176  0.880 18.296  89   0 0.053 6116  10 0.101
 36397  549.19 3165.55 99.999  9.999 19.320   0   0 9.999 6101   5 0.166
 36410  531.37 3257.16 19.688  1.435 18.253  89   0 0.068 6119  11 0.059
 36805  520.11 2903.58 19.710  1.205 18.505  90   0 0.069 6119  10 0.084
 36815  524.19 2901.82 99.999  9.999 18.519   0   0 9.999 6111  11 0.092
 36820  530.18 2901.14 99.999  9.999 19.416   0   0 9.999 6026   6 0.229
 36827  534.93 2907.20 99.999  9.999 18.420   0   0 9.999 6117  10 0.092
 36829  548.00 2909.27 19.881  1.019 18.862  90   0 0.085 6113   6 0.124
 36835  544.46 2909.90 99.999  9.999 18.877   0   0 9.999 6108   4 0.162
 36843  540.08 2910.14 19.075  0.471 18.603  90   0 0.057 6118   8 0.168
 36878  528.12 2920.87 19.897  1.250 18.646  87   1 0.076 6108  13 0.093
 36897  515.82 2926.01 20.269  1.794 18.475  88   1 0.080 6113  10 0.069
 36911  518.18 2928.06 20.070  0.971 19.099  87   0 0.080 6097  12 0.124
 36916  545.31 2930.58 20.409  1.054 19.355  86   1 0.112 6101  10 0.153
 36948  534.89 2936.23 20.280  1.726 18.554  89   0 0.121 6107  12 0.095
 36962  540.16 2940.14 20.188  1.469 18.719  87   0 0.100 6113   6 0.088
 36967  534.96 2942.40 20.418  1.700 18.717  86   0 0.116 6111   7 0.106
 36981  530.97 2944.82 99.999  9.999 18.787   0   0 9.999 6101   9 0.146
 36985  525.43 2944.64 99.999  9.999 18.663   0   0 9.999 6077   5 0.175
 37016  517.46 2950.81 19.088  0.887 18.201  90   0 0.041 6108  14 0.058
 37017  527.83 2950.84 99.999  9.999 18.500   0   0 9.999 6113  10 0.076
 37043  549.87 2961.92 19.994  1.130 18.864  87   0 0.068 6111   4 0.095
 37048  539.16 2960.85 20.055  1.389 18.666  89   0 0.083 6120   4 0.075
 37057  527.30 2963.23 99.999  9.999 18.448   0   0 9.999 6120   7 0.068
 37074  520.28 2967.54 20.073  1.559 18.515  87   0 0.093 6112  10 0.073
 37075  530.36 2967.15 20.414  1.724 18.690  89   0 0.139 6119  11 0.085
 37095  535.51 2974.82 19.904  1.576 18.328  88   0 0.064 6117   7 0.060
 37096  539.89 2972.76 19.814  1.357 18.457  90   0 0.073 6115   6 0.063
 37132  542.10 2982.19 99.999  9.999 19.049   0   0 9.999 6099   7 0.136
 37146  515.14 2986.95 19.937  1.390 18.546  90   0 0.085 6110   8 0.073
 37162  540.48 2990.31 99.999  9.999 18.687   0   0 9.999 6118   9 0.118
 37197  524.90 2997.72 99.999  9.999 18.620   0   0 9.999 6089   4 0.197
 37198  545.11 2997.86 20.719  1.785 18.935  87   0 0.212 6115   6 0.112
 37228  547.83 3008.03 19.899  1.247 18.652  87   0 0.072 6120   3 0.081
 37248  530.63 3013.34 19.968  1.609 18.359  87   1 0.081 6123   6 0.063
 37260  545.89 3012.47 20.764  0.999 19.764  87   0 0.144 6086   0 0.216
 37263  536.71 3017.34 20.120  1.225 18.895  87   0 0.086 6124   1 0.098
 37269  528.48 3017.94 20.711  2.094 18.617  87   0 0.179 6125   3 0.076
 37278  540.19 3019.31 20.826  1.933 18.893  88   0 0.173 6111  10 0.096
 37288  535.20 3020.16 99.999  9.999 18.992   0   0 9.999 6114   1 0.106
 37292  526.58 3021.92 20.462  1.833 18.629  90   0 0.119 6119   7 0.079
 37305  536.49 3026.30 99.999  9.999 18.735   0   0 9.999 6111  14 0.089
 37314  546.09 3027.86 21.314  2.280 19.034  84   0 0.255 6114   7 0.105
 37319  515.01 3030.96 20.101  1.214 18.887  89   0 0.105 6118   7 0.105
 37320  534.49 3031.45 99.999  9.999 18.447   0   0 9.999 6115  13 0.069
