2457424.86944 18.475 0.035 5.44 694.0
2457425.86495 18.538 0.048 6.11 804.0
2457427.85818 18.451 0.056 7.62 744.0
2457428.85697 18.501 0.036 5.39 702.0
2457429.85078 18.383 0.038 5.32 774.0
2457431.85049 18.453 0.037 4.94 799.0
2457432.85912 18.490 0.043 6.27 704.0
2457433.85704 18.497 0.042 6.06 668.0
2457434.84652 18.479 0.048 5.88 864.0
2457435.86066 18.539 0.043 6.03 834.0
2457435.89019 18.501 0.062 7.21 887.0
2457436.85815 18.479 0.049 6.59 669.0
2457436.88530 18.554 0.043 5.27 736.0
2457437.83899 18.507 0.034 4.98 618.0
2457437.89105 18.608 0.039 4.55 683.0
2457438.88622 18.527 0.050 6.55 713.0
2457439.85024 18.382 0.050 6.68 903.0
2457439.88888 18.550 0.042 4.98 812.0
2457440.84342 18.491 0.041 4.46 992.0
2457440.88682 18.512 0.032 3.55 867.0
2457441.88867 18.568 0.039 4.28 863.0
2457442.84458 18.536 0.046 5.23 924.0
2457442.88730 18.466 0.044 5.33 884.0
2457443.84858 18.591 0.063 7.06 855.0
2457444.82613 18.392 0.041 5.66 817.0
2457444.89142 18.490 0.034 4.16 732.0
2457445.84035 18.541 0.040 5.13 769.0
2457445.87369 18.488 0.033 4.10 688.0
2457446.81337 18.565 0.039 5.12 765.0
2457446.84724 18.510 0.032 4.21 707.0
2457446.88715 18.497 0.030 3.72 689.0
2457447.81805 18.534 0.037 4.82 740.0
2457447.85845 18.444 0.032 4.40 676.0
2457447.89663 18.600 0.040 4.20 820.0
2457448.83553 18.507 0.038 5.29 701.0
2457448.88010 18.509 0.032 4.55 677.0
2457449.82335 18.332 0.047 5.01 1563.0
2457449.84714 18.611 0.056 5.03 1293.0
2457449.87758 18.491 0.060 4.89 1725.0
2457451.81954 18.588 0.039 4.55 844.0
2457451.84360 18.441 0.046 4.91 1264.0
2457451.88854 18.481 0.044 4.15 1312.0
2457452.81425 18.567 0.034 4.37 655.0
2457452.85924 18.491 0.026 3.75 558.0
2457452.90553 18.474 0.027 3.49 715.0
2457453.82626 18.550 0.029 4.11 583.0
2457453.88015 18.475 0.025 3.48 572.0
2457454.84831 18.544 0.038 5.15 611.0
2457454.87194 18.467 0.031 4.27 603.0
2457455.79048 18.442 0.047 7.07 647.0
2457455.84538 18.568 0.042 5.86 589.0
2457455.89913 18.459 0.040 5.75 632.0
2457456.81961 18.475 0.044 5.99 698.0
2457456.87480 18.496 0.039 5.18 642.0
2457457.78513 18.605 0.055 5.76 817.0
2457457.83087 18.610 0.048 5.46 764.0
2457457.88590 18.489 0.039 5.09 718.0
2457458.79244 18.494 0.045 6.42 686.0
2457458.84000 18.464 0.035 5.06 622.0
2457458.89499 18.478 0.028 4.16 563.0
2457460.79665 18.507 0.041 5.88 668.0
2457460.85449 18.527 0.035 4.81 623.0
2457460.89967 18.475 0.031 4.12 644.0
2457461.81168 18.544 0.033 4.28 610.0
2457461.86596 18.534 0.030 3.90 596.0
2457462.76785 18.435 0.050 5.53 768.0
2457462.81338 18.524 0.034 4.51 650.0
2457462.87230 18.462 0.027 3.73 585.0
2457463.80230 18.549 0.040 5.37 619.0
2457463.87211 18.491 0.029 3.99 583.0
2457464.82053 18.371 0.032 5.16 721.0
2457465.76758 18.519 0.042 5.98 739.0
2457465.81231 18.458 0.032 4.15 687.0
2457465.86586 18.483 0.036 4.41 667.0
2457465.91171 18.501 0.033 4.11 740.0
2457466.88795 18.428 0.031 4.47 647.0
2457467.80130 18.517 0.042 5.49 761.0
2457467.84734 18.491 0.033 4.90 577.0
2457467.89212 18.483 0.030 4.40 567.0
2457470.77122 18.406 0.051 6.62 914.0
2457470.81812 18.499 0.045 5.52 813.0
2457470.86264 18.595 0.048 5.55 777.0
2457470.91574 18.580 0.058 5.13 1313.0
2457471.78439 18.611 0.049 5.06 887.0
2457471.82859 18.459 0.041 5.03 821.0
2457471.88589 18.576 0.039 4.48 776.0
2457472.74949 18.532 0.060 7.01 925.0
2457472.79407 18.563 0.062 7.10 834.0
2457472.83939 18.529 0.041 4.95 761.0
2457472.89564 18.498 0.038 4.79 724.0
2457473.77524 18.600 0.047 5.14 1088.0
2457474.74581 18.537 0.059 6.69 958.0
2457474.78467 18.430 0.036 4.88 809.0
2457474.82259 18.461 0.041 5.15 782.0
2457474.86118 18.545 0.039 4.71 773.0
2457474.89985 18.460 0.036 4.93 741.0
2457475.76194 18.438 0.063 7.52 932.0
2457475.80277 18.555 0.055 6.32 857.0
2457475.84276 18.433 0.053 6.82 845.0
2457475.88175 18.467 0.037 4.87 796.0
2457476.75692 18.495 0.046 5.05 1168.0
2457476.83606 18.470 0.039 4.22 1082.0
2457479.81316 18.454 0.046 5.37 980.0
2457479.82715 18.523 0.047 5.81 776.0
2457479.84109 18.556 0.055 5.55 1020.0
2457480.77750 18.550 0.056 7.16 662.0
