2455260.86415 21.026 0.279 3.84 593.0
2455261.79898 20.507 0.215 4.65 599.0
2455264.87516 20.584 0.233 4.91 525.0
2455264.89245 20.629 0.226 4.58 535.0
2455265.79809 20.680 0.239 5.35 467.0
2455266.78616 20.470 0.204 5.53 476.0
2455267.82796 20.539 0.166 4.45 407.0
2455268.79921 20.542 0.215 5.66 426.0
2455269.79408 20.576 0.178 4.78 416.0
2455270.83847 20.668 0.204 4.55 415.0
2455271.79354 20.532 0.173 4.70 439.0
2455272.80036 20.860 0.291 6.07 418.0
2455273.85502 20.689 0.199 5.05 398.0
2455274.80372 20.707 0.223 5.36 418.0
2455275.78946 20.529 0.206 4.56 530.0
2455276.82437 20.364 0.147 4.65 408.0
2455277.79052 20.495 0.166 4.45 418.0
2455278.80056 20.573 0.200 5.60 427.0
2455279.80181 20.506 0.230 5.84 430.0
2455280.85338 20.648 0.172 3.76 427.0
2455281.78831 20.291 0.141 4.71 451.0
2455282.76882 20.478 0.200 4.70 583.0
2455282.91368 20.442 0.171 3.98 572.0
2455283.76996 20.378 0.220 5.71 598.0
2455284.77197 20.389 0.237 5.95 679.0
2455285.89707 20.604 0.239 5.17 619.0
2455286.75886 20.549 0.238 4.34 730.0
2455287.82849 20.411 0.182 4.83 617.0
2455288.76184 20.385 0.197 4.60 704.0
2455293.83993 20.447 0.175 5.09 432.0
2455294.74310 20.258 0.130 4.58 395.0
2455294.75730 20.549 0.169 4.64 393.0
2455294.78050 20.601 0.149 3.99 371.0
2455294.79437 20.491 0.126 3.70 362.0
2455294.81770 20.663 0.166 4.47 371.0
2455294.83176 20.209 0.108 4.13 374.0
2455294.84775 20.481 0.143 4.17 386.0
2455294.86187 20.516 0.125 3.52 378.0
2455294.88707 20.673 0.153 3.74 389.0
2455294.90287 20.583 0.144 3.59 398.0
2455295.74406 20.208 0.123 4.60 370.0
2455295.75876 20.589 0.177 4.74 370.0
2455295.78241 20.642 0.158 4.19 354.0
2455295.79725 20.564 0.171 5.00 361.0
2455295.82088 20.449 0.154 4.75 374.0
2455295.83520 20.643 0.192 4.97 376.0
2455295.85885 20.286 0.125 4.34 378.0
2455295.87335 20.442 0.149 4.38 382.0
2455295.89830 20.553 0.165 4.51 391.0
2455295.91236 20.536 0.148 3.90 402.0
2455296.78831 20.374 0.123 4.13 379.0
2455296.80236 20.475 0.135 4.26 373.0
