133842 1749.90  478.74 99.999  9.999 18.971   0   0 9.999 8244  29 0.085
133843 1857.64  479.54 21.327  2.658 18.669  84   0 0.178 8279  17 0.055
133844 2047.62  479.15 99.999  9.999 19.127   0   0 9.999 7738  10 0.096
133845 1951.21  480.09 99.999  9.999 18.882   0   0 9.999 8290  12 0.081
133846 2059.09  480.29 21.261  2.323 18.938  74   1 0.197 7435  11 0.093
133848 1938.16  481.19 21.366  2.481 18.886  84   1 0.219 8280  16 0.069
133849 1786.08  482.08 99.999  9.999 18.891   0   0 9.999 8251  24 0.073
133850 1806.85  481.10 99.999  9.999 19.276   0   0 9.999 8254  21 0.110
133851 1957.81  480.89 99.999  9.999 19.106   0   0 9.999 8286   7 0.093
133852 1719.95  482.62 99.999  9.999 19.181   0   0 9.999 8249  30 0.087
133853 1743.13  483.67 20.922  2.364 18.558  85   0 0.156 8252  39 0.054
133854 1893.09  482.54 99.999  9.999 19.223   0   0 9.999 8270  14 0.093
133855 1681.76  483.35 21.172  2.202 18.970  85   0 0.220 8286  13 0.082
133856 1693.32  484.80 20.977  2.209 18.769  85   0 0.137 8274  17 0.063
133857 1885.83  483.60 21.598  2.623 18.975  83   0 0.197 8281  12 0.070
133858 1729.08  485.10 21.695  2.579 19.116  84   0 0.313 8246  27 0.081
133859 1930.00  484.56 21.676  2.413 19.263  83   0 0.242 8267  21 0.097
133860 1980.07  484.99 21.300  2.277 19.022  84   0 0.190 8259  14 0.075
133861 1808.83  485.72 21.267  2.192 19.075  84   1 0.204 8255  22 0.080
133862 1861.14  484.45 99.999  9.999 19.301   0   0 9.999 8266  20 0.097
133863 1946.84  485.85 99.999  9.999 18.875   0   0 9.999 8271  16 0.069
133864 1763.26  488.46 99.999  9.999 18.990   0   0 9.999 8115  19 0.168
133865 1825.17  485.71 99.999  9.999 19.485   0   0 9.999 8256  11 0.140
133866 1751.11  486.70 21.284  1.782 19.502  85   1 0.209 8214  20 0.142
133869 1658.75  488.43 99.999  9.999 19.301   0   0 9.999 8288   8 0.356
133870 1783.18  490.79 20.761  1.773 18.988  84   0 0.133 8248  31 0.079
133872 1851.48  490.94 21.542  2.562 18.980  85   0 0.206 8268  22 0.071
133874 1704.07  492.15 21.927  2.755 19.172  81   0 0.319 8262  19 0.080
133875 1743.63  493.17 21.492  2.677 18.814  84   0 0.215 8256  32 0.065
133876 1992.42  494.88 21.126  2.030 19.096  84   0 0.120 8233  15 0.081
133877 1660.50  494.84 99.999  9.999 19.113   0   0 9.999 8294   7 0.318
133878 1997.93  494.89 99.999  9.999 19.427   0   0 9.999 8213  11 0.113
133879 2070.88  494.98 21.373  2.697 18.676  66   0 0.235 7092   8 0.075
133882 1759.08  496.33 21.119  1.698 19.421  84   0 0.184 8200  22 0.128
133883 1783.29  494.95 21.226  1.891 19.335  84   0 0.168 8240  25 0.104
133884 1837.80  496.11 99.999  9.999 18.986   0   0 9.999 8261  18 0.071
133885 1919.34  495.87 99.999  9.999 18.374   0   0 9.999 8298  10 0.100
133886 1799.98  497.14 99.999  9.999 18.916   0   0 9.999 8255  23 0.068
133887 1935.47  496.82 21.390  2.017 19.374  83   1 0.183 8272  13 0.107
133888 1962.00  496.23 99.999  9.999 19.456   0   0 9.999 8247  15 0.105
133892 1815.38  499.32 21.563  2.243 19.320  80   1 0.223 8271   7 0.119
133893 1860.96  499.10 21.183  2.215 18.968  85   1 0.163 8280   9 0.078
133894 1956.78  497.80 99.999  9.999 19.400   0   0 9.999 8271  16 0.102
133896 1762.38  499.44 20.970  2.198 18.772  84   0 0.155 8239  47 0.072
133897 1830.10  499.85 99.999  9.999 19.226   0   0 9.999 8259  16 0.088
133898 2069.30  500.55 21.130  2.164 18.967  67   0 0.178 7126  12 0.090
133900 1661.34  500.06 99.999  9.999 19.421   0   0 9.999 8299   3 0.354
133901 1774.88  501.46 20.777  2.175 18.602  83   0 0.132 8226  45 0.058
133902 1690.68  500.66 99.999  9.999 19.290   0   0 9.999 8273  14 0.107
133903 1729.07  501.27 99.999  9.999 19.201   0   0 9.999 8248  27 0.090
133904 1784.85  501.79 21.360  2.406 18.954  82   1 0.182 8256  30 0.073
133905 1950.75  502.33 21.322  2.627 18.695  84   0 0.167 8280  17 0.055
133906 1870.04  503.02 21.850  2.704 19.146  85   0 0.290 8270  15 0.091
133907 1895.84  502.75 99.999  9.999 19.393   0   0 9.999 8284  15 0.107
133911 1655.52  505.08 99.999  9.999 19.402   0   0 9.999 8174   4 0.413
133912 1722.80  504.85 99.999  9.999 19.231   0   0 9.999 8274  17 0.100
133913 1730.88  505.29 99.999  9.999 19.135   0   0 9.999 8256  24 0.087
133914 1974.75  505.07 99.999  9.999 19.094   0   0 9.999 8276  15 0.112
133915 1692.91  510.92 99.999  9.999 19.006   0   0 9.999 8284  13 0.084
133916 1689.95  506.49 99.999  9.999 19.657   0   0 9.999 8266  15 0.160
133917 1926.71  507.80 20.870  2.114 18.755  84   0 0.109 8279  16 0.069
133918 2050.82  507.00 99.999  9.999 18.997   0   0 9.999 7681   9 0.084
133919 1941.47  508.36 21.121  2.161 18.961  82   1 0.158 8278  11 0.077
133920 2057.97  506.68 99.999  9.999 19.506   0   0 9.999 7461  13 0.128
133921 2063.59  507.05 99.999  9.999 18.836   0   0 9.999 7332   9 0.083
133922 1890.41  508.13 99.999  9.999 19.213   0   0 9.999 8268  19 0.085
133923 2000.58  508.27 99.999  9.999 19.580   0   0 9.999 8184  13 0.129
133924 1667.06  510.01 20.674  1.730 18.944  85   0 0.242 8280  16 0.100
133925 1994.26  509.99 21.668  2.308 19.360  86   0 0.232 8226  14 0.108
133926 2020.49  509.66 20.988  2.233 18.754  83   0 0.135 8112  13 0.056
133928 1882.69  510.46 99.999  9.999 19.236   0   0 9.999 8268  16 0.092
133929 1797.09  510.62 99.999  9.999 19.227   0   0 9.999 8244  23 0.090
133931 1721.79  512.48 99.999  9.999 19.469   0   0 9.999 8257  13 0.158
133932 1894.41  513.30 21.707  2.554 19.154  83   0 0.251 8274  12 0.082
133933 1932.44  513.21 99.999  9.999 19.295   0   0 9.999 8159   9 0.232
133934 1669.57  515.12 20.809  1.465 19.344  83   0 0.242 8250  13 0.144
133935 1811.66  514.81 99.999  9.999 19.691   0   0 9.999 8254  17 0.149
133936 1945.65  515.50 21.232  2.310 18.922  83   0 0.176 8283  11 0.073
133937 1875.79  516.57 21.285  1.955 19.329  85   0 0.155 8280  13 0.099
133940 1986.12  517.05 21.734  2.487 19.246  85   0 0.261 8235  12 0.112
133941 2018.41  517.00 21.425  2.257 19.168  84   0 0.209 8125  11 0.083
133942 1752.06  517.55 99.999  9.999 19.509   0   0 9.999 8217  25 0.137
133943 2039.33  519.56 21.765  2.920 18.845  80   0 0.335 7890  13 0.065
133945 1671.31  521.38 21.102  2.141 18.961  83   0 0.284 8275  15 0.106
133946 1714.52  523.99 21.390  2.333 19.058  85   0 0.226 8265  22 0.088
133947 1730.45  521.08 21.598  2.773 18.825  85   0 0.227 8260  28 0.064
133948 2063.51  520.23 99.999  9.999 19.214   0   0 9.999 7323  15 0.109
133950 1710.97  520.34 99.999  9.999 19.486   0   0 9.999 8263  15 0.142
133951 1687.74  521.74 99.999  9.999 19.004   0   0 9.999 8284  15 0.094
133952 1704.82  521.83 99.999  9.999 19.091   0   0 9.999 8272  21 0.143
133953 1815.51  523.65 99.999  9.999 18.900   0   0 9.999 8257  23 0.070
133955 1735.43  523.42 99.999  9.999 19.046   0   0 9.999 8250  28 0.077
133956 1931.66  526.94 21.767  2.426 19.341  85   0 0.304 8281  10 0.130
133957 1790.38  524.23 99.999  9.999 19.330   0   0 9.999 8243  23 0.102
133958 1857.94  526.83 21.348  2.073 19.275  85   0 0.222 8280  10 0.097
133959 1729.23  526.05 21.647  2.149 19.498  84   0 0.235 8233  25 0.114
133960 1812.05  526.12 99.999  9.999 19.182   0   0 9.999 8254  19 0.089
133962 1660.40  528.05 20.710  1.989 18.720  85   1 0.167 8271  19 0.086
133963 1957.20  528.05 20.947  2.306 18.641  83   1 0.154 8287  11 0.055
133964 2029.88  528.07 21.411  2.112 19.298  82   0 0.202 8035  11 0.104
133966 1845.79  529.56 21.942  2.493 19.449  83   0 0.341 8256  15 0.113
133967 1985.31  530.51 99.999  9.999 18.869   0   0 9.999 8245  19 0.091
133969 1791.71  532.45 99.999  9.999 19.030   0   0 9.999 8259  24 0.078
133970 2007.70  529.94 21.640  2.362 19.278  84   0 0.256 8183   5 0.099
133971 1664.69  532.11 99.999  9.999 19.442   0   0 9.999 8228   6 0.201
133972 1885.99  534.17 21.214  2.419 18.795  84   0 0.143 8280  13 0.060
133973 1925.82  531.13 99.999  9.999 19.354   0   0 9.999 8278  10 0.109
133975 1671.94  533.67 99.999  9.999 19.011   0   0 9.999 8276   9 0.144
133976 2001.80  532.29 21.675  2.326 19.349  85   0 0.281 8181  14 0.114
133977 2033.71  533.25 99.999  9.999 18.915   0   0 9.999 7968   7 0.123
133978 1968.16  534.50 20.972  2.165 18.808  84   0 0.132 8271  19 0.064
133980 1980.10  540.42 20.832  2.315 18.517  85   0 0.117 8260  15 0.061
133981 1979.55  535.43 21.452  2.394 19.058  85   0 0.216 8257  17 0.085
133982 1991.94  536.69 21.280  2.298 18.982  84   0 0.197 8236  14 0.105
133983 1923.64  536.63 21.351  2.304 19.047  85   0 0.206 8275  14 0.086
133984 2056.56  535.85 21.335  2.158 19.177  75   0 0.177 7526   7 0.103
133985 1658.01  536.87 99.999  9.999 19.223   0   0 9.999 8202  15 0.161
133986 1791.60  537.77 21.754  2.512 19.243  82   0 0.323 8254  25 0.095
133988 1727.50  541.33 20.874  2.054 18.820  84   0 0.103 8260  25 0.063
133989 1836.47  541.39 21.282  2.593 18.689  85   0 0.176 8269  21 0.072
133990 1939.58  541.34 21.206  2.208 18.998  85   0 0.153 8263  16 0.100
133991 2068.57  541.62 21.549  2.361 19.188  64   0 0.236 7159   7 0.105
133993 1884.15  543.29 21.277  2.578 18.698  85   0 0.223 8282  15 0.055
133994 2017.48  542.12 99.999  9.999 19.158   0   0 9.999 8143  12 0.146
133995 1799.63  543.84 21.172  2.379 18.793  83   0 0.184 8267  23 0.067
133996 2025.33  543.10 21.153  1.915 19.239  82   1 0.163 7885   5 0.230
133997 2043.80  543.52 99.999  9.999 18.592   0   0 9.999 7793  12 0.131
133998 2057.33  543.70 21.001  2.110 18.891  74   0 0.131 7502   6 0.083
133999 1711.78  544.29 21.906  2.834 19.073  82   0 0.337 8280  12 0.077
134000 2009.90  545.49 20.658  2.190 18.468  84   0 0.103 8185  10 0.074
134002 2068.48  545.78 20.944  2.158 18.786  65   0 0.123 7164   8 0.073
134004 1695.99  548.55 21.663  3.068 18.595  85   0 0.275 8278  21 0.057
134005 1783.35  548.12 21.558  2.127 19.431  84   0 0.239 8213  22 0.121
134006 1866.42  546.90 21.832  2.436 19.396  82   0 0.275 8199  10 0.182
134008 1705.78  550.62 21.041  1.887 19.155  85   0 0.166 8268  21 0.087
134009 1877.82  548.37 99.999  9.999 19.241   0   0 9.999 8271  17 0.097
134011 2064.82  552.09 99.999  9.999 19.301   0   0 9.999 7296  12 0.132
134012 1848.49  550.97 99.999  9.999 18.956   0   0 9.999 8193   7 0.207
134013 1897.51  550.47 21.597  2.640 18.958  84   0 0.209 8276  15 0.069
134014 1943.74  550.14 99.999  9.999 19.350   0   0 9.999 8227  17 0.146
134015 1684.18  552.26 21.517  2.811 18.707  85   0 0.257 8279  19 0.072
134016 2013.96  551.92 99.999  9.999 19.277   0   0 9.999 8140  14 0.152
134017 1792.61  553.25 21.415  2.143 19.272  85   0 0.209 8251  18 0.116
134018 1953.35  553.22 21.283  2.655 18.628  84   0 0.182 8278  17 0.053
134021 1903.06  554.15 21.271  2.281 18.990  83   0 0.173 8272  20 0.074
134023 1675.87  554.93 99.999  9.999 18.736   0   0 9.999 8278  19 0.149
134024 1690.79  554.79 99.999  9.999 19.387   0   0 9.999 8269  18 0.113
134025 1853.45  558.50 21.352  2.460 18.892  85   0 0.192 8283  14 0.113
134026 1853.25  554.38 99.999  9.999 19.289   0   0 9.999 8134   4 0.262
134027 1965.91  553.87 21.518  2.569 18.950  83   1 0.215 8278   9 0.070
134028 2042.70  554.22 99.999  9.999 19.288   0   0 9.999 7704   4 0.226
134029 1731.95  555.27 99.999  9.999 19.055   0   0 9.999 8260  25 0.087
134031 1769.99  556.39 21.626  2.226 19.400  81   0 0.346 8162  28 0.134
134032 2038.02  555.86 99.999  9.999 19.277   0   0 9.999 7686   1 0.313
134033 1657.01  557.02 99.999  9.999 19.377   0   0 9.999 8272  12 0.117
134034 1713.99  558.57 20.913  2.327 18.585  85   0 0.137 8273  28 0.074
134035 1924.74  559.64 20.963  2.052 18.912  84   0 0.134 8263  20 0.097
134037 1757.70  560.17 21.682  2.962 18.720  84   0 0.299 8241  35 0.074
134039 1904.69  559.62 21.288  2.090 19.198  84   1 0.191 8275  18 0.092
134040 1913.23  559.29 99.999  9.999 18.938   0   0 9.999 8287  13 0.083
134042 2072.97  560.48 99.999  9.999 19.020   0   0 9.999 6981   8 0.131
134044 1936.60  561.55 99.999  9.999 19.405   0   0 9.999 8273   5 0.153
134045 1957.17  560.80 99.999  9.999 19.402   0   0 9.999 8271  12 0.107
134049 1717.72  427.84 99.999  9.999 19.466   0   0 9.999 8250  23 0.119
134050 1792.49  473.18 99.999  9.999 19.566   0   0 9.999 8248  15 0.154
134052 1854.68  406.06 20.664  2.275 18.389  84   0 0.109 8296  13 0.065
134056 1706.07  431.60 20.759  1.279 19.480  83   0 0.131 8263  21 0.128
134057 1771.76  517.09 99.999  9.999 19.419   0   0 9.999 8194  29 0.120
134058 1823.64  531.66 99.999  9.999 19.609   0   0 9.999 8258  13 0.149
134059 1827.02  541.47 21.077  1.068 20.009  84   0 0.145 8252   9 0.234
134074 1734.73  431.95 99.999  9.999 19.774   0   0 9.999 8224  17 0.154
134076 1859.50  440.57 21.126  1.948 19.178  84   0 0.145 8275  18 0.097
134079 1909.35  456.67 99.999  9.999 19.312   0   0 9.999 8239  10 0.192
134080 1951.43  490.99 99.999  9.999 18.999   0   0 9.999 8276  16 0.074
134082 2060.89  538.60 99.999  9.999 19.121   0   0 9.999 7408   4 0.100
134083 1844.00  538.35 99.999  9.999 19.124   0   0 9.999 8214  18 0.149
134089 1676.40  413.73 20.986  1.318 19.668  84   0 0.155 8278   6 0.169
134090 2022.96  444.88 21.910  2.106 19.804  80   0 0.352 7905   2 0.224
134091 1959.51  462.15 99.999  9.999 19.036   0   0 9.999 8271  18 0.087
134092 1790.18  468.47 99.999  9.999 19.467   0   0 9.999 8247  18 0.137
134094 1693.01  527.16 21.342  1.843 19.498  85   0 0.228 8271  14 0.121
134103 1890.95  495.70 99.999  9.999 19.368   0   0 9.999 8267  16 0.108
134104 1723.78  493.68 99.999  9.999 19.757   0   0 9.999 8227  21 0.148
134105 1741.93  512.65 99.999  9.999 20.180   0   0 9.999 8117  13 0.224
134106 1689.39  560.80 22.064  2.379 19.685  81   0 0.351 8246  12 0.161
134137 1823.92  414.16 99.999  9.999 19.292   0   0 9.999 8246  24 0.094
134138 1965.84  421.74 21.181  1.428 19.754  86   0 0.181 8272   8 0.143
134141 2053.69  455.19 21.819  2.108 19.712  73   0 0.298 7529   9 0.181
134142 2065.53  499.48 99.999  9.999 19.578   0   0 9.999 7234   8 0.163
134143 1692.13  507.71 21.094  1.800 19.295  85   0 0.175 8277  15 0.105
134144 1990.41  510.27 99.999  9.999 20.136   0   0 9.999 8169   6 0.228
134145 2026.20  511.46 99.999  9.999 20.606   0   0 9.999 7970   2 0.295
134146 1880.48  518.49 99.999  9.999 20.256   0   0 9.999 8219   7 0.230
134147 1859.32  524.10 99.999  9.999 19.390   0   0 9.999 8269  16 0.106
134148 1974.22  534.22 99.999  9.999 19.908   0   0 9.999 8229   8 0.185
134149 1936.81  543.07 99.999  9.999 19.775   0   0 9.999 8000   3 0.246
135261 1652.24  404.46 99.999  9.999 20.053   0   0 9.999 8192   6 0.224
135263 1756.98  405.74 21.684  1.987 19.698  82   0 0.262 8196  18 0.147
135266 1960.42  406.70 21.934  2.228 19.706  82   0 0.323 8262  11 0.142
135268 1975.26  406.72 99.999  9.999 19.966   0   0 9.999 8240   7 0.194
135270 2028.51  405.13 99.999  9.999 19.666   0   0 9.999 8027  12 0.145
135273 1879.88  404.00 99.999  9.999 20.023   0   0 9.999 8237   6 0.207
135274 2005.15  406.53 99.999  9.999 19.443   0   0 9.999 8196   8 0.115
135276 1685.58  406.55 99.999  9.999 19.767   0   0 9.999 8268  16 0.150
135277 1742.39  406.41 21.025  1.603 19.421  86   0 0.160 8225  32 0.118
135278 1752.01  406.68 99.999  9.999 19.760   0   0 9.999 8201  18 0.157
135279 1939.84  404.45 99.999  9.999 19.812   0   0 9.999 8253  10 0.191
135280 1769.91  406.63 99.999  9.999 20.027   0   0 9.999 8102  17 0.198
135281 1933.52  406.91 99.999  9.999 19.344   0   0 9.999 8274  14 0.111
135285 1947.20  408.25 99.999  9.999 19.615   0   0 9.999 8277   9 0.140
135286 1965.00  407.34 99.999  9.999 19.644   0   0 9.999 8260  16 0.130
135287 2040.05  409.86 21.427  2.009 19.418  78   0 0.179 7882   5 0.108
135289 1679.27  408.64 99.999  9.999 19.710   0   0 9.999 8268  12 0.149
135290 1703.80  409.76 99.999  9.999 19.649   0   0 9.999 8242  21 0.127
135291 1723.41  411.84 21.664  2.267 19.397  83   1 0.266 8254  21 0.108
135292 1795.25  408.10 99.999  9.999 20.286   0   0 9.999 8145  11 0.236
135293 1917.98  409.22 99.999  9.999 19.525   0   0 9.999 8273  14 0.115
135294 1709.73  410.40 99.999  9.999 19.703   0   0 9.999 8248  13 0.136
135295 1720.34  408.97 99.999  9.999 19.640   0   0 9.999 8243  17 0.129
135296 1827.95  409.73 99.999  9.999 20.302   0   0 9.999 8185   7 0.238
135298 1683.23  410.86 99.999  9.999 19.974   0   0 9.999 8253  11 0.183
135299 1876.35  412.42 21.702  2.302 19.400  85   0 0.338 8271  15 0.110
135300 1975.01  410.80 99.999  9.999 20.354   0   0 9.999 8140   5 0.264
135301 2006.96  410.30 99.999  9.999 19.901   0   0 9.999 8171   9 0.176
135303 1768.43  412.83 99.999  9.999 19.568   0   0 9.999 8195  23 0.133
135304 1840.50  413.49 99.999  9.999 20.277   0   0 9.999 8180   4 0.240
135305 1959.26  411.10 99.999  9.999 20.297   0   0 9.999 8229   9 0.231
135306 1996.01  415.48 99.999  9.999 19.265   0   0 9.999 8209  16 0.103
135307 1799.41  415.31 99.999  9.999 20.068   0   0 9.999 8189  16 0.187
135308 1865.44  413.67 99.999  9.999 20.381   0   0 9.999 7975   1 0.287
135309 2049.76  414.43 99.999  9.999 19.915   0   0 9.999 7633   8 0.172
135311 1714.57  414.68 99.999  9.999 19.115   0   0 9.999 8269  20 0.090
135312 1728.80  415.83 99.999  9.999 19.653   0   0 9.999 8226  18 0.142
135313 1917.35  414.40 99.999  9.999 19.958   0   0 9.999 8256  10 0.177
135314 1776.69  417.88 21.515  1.995 19.521  81   1 0.186 8183  34 0.121
135315 1990.09  416.15 99.999  9.999 19.892   0   0 9.999 8180  12 0.198
135316 2026.75  415.94 99.999  9.999 19.768   0   0 9.999 8039  15 0.167
135317 2055.45  415.77 99.999  9.999 19.947   0   0 9.999 7510   4 0.178
135318 1702.89  418.26 99.999  9.999 19.510   0   0 9.999 8265   8 0.119
135319 1780.92  414.93 99.999  9.999 20.232   0   0 9.999 8115  17 0.221
135320 1793.74  416.09 99.999  9.999 19.426   0   0 9.999 8244  21 0.111
135321 2042.75  417.13 22.052  2.421 19.631  81   0 0.362 7837  11 0.132
135325 1679.14  416.32 99.999  9.999 20.214   0   0 9.999 8171   4 0.251
135326 1724.56  418.99 99.999  9.999 19.811   0   0 9.999 8223  20 0.161
135329 1901.29  418.28 22.176  2.333 19.843  79   0 0.375 8239  14 0.165
135330 1995.05  419.54 99.999  9.999 19.364   0   0 9.999 8206  14 0.116
135332 1872.45  422.77 22.075  2.522 19.552  80   0 0.300 8254  14 0.131
135333 1884.35  420.11 99.999  9.999 20.029   0   0 9.999 8254  10 0.197
135334 1868.57  420.25 99.999  9.999 19.706   0   0 9.999 8211   8 0.185
135337 1655.54  422.11 99.999  9.999 19.532   0   0 9.999 8125   3 0.252
135338 1777.51  422.42 99.999  9.999 19.897   0   0 9.999 8167  23 0.171
135339 2040.63  421.58 99.999  9.999 19.777   0   0 9.999 7850   6 0.145
135340 1695.40  424.07 99.999  9.999 19.841   0   0 9.999 8258  13 0.155
135341 1808.14  422.71 22.039  1.985 20.054  83   0 0.349 8208  11 0.183
135342 1928.49  424.55 22.195  2.664 19.531  82   0 0.338 8263  13 0.117
135343 1952.13  423.06 21.827  2.562 19.266  84   0 0.228 8265  17 0.092
135345 1947.63  423.37 99.999  9.999 19.797   0   0 9.999 8252  11 0.153
135346 2010.41  423.68 99.999  9.999 19.949   0   0 9.999 8151  10 0.178
135347 2032.49  424.38 99.999  9.999 19.807   0   0 9.999 7975  12 0.148
135348 1723.55  425.17 99.999  9.999 19.726   0   0 9.999 8231  21 0.168
135349 1787.02  424.27 99.999  9.999 19.954   0   0 9.999 8212  11 0.174
135350 1813.02  424.43 21.132  1.364 19.767  85   0 0.162 8236  16 0.147
135351 1850.30  428.31 99.999  9.999 20.319   0   0 9.999 7833   5 0.300
135352 1884.80  425.59 21.812  2.397 19.415  82   0 0.330 8266  22 0.112
135354 1715.74  425.02 99.999  9.999 20.219   0   0 9.999 8177  11 0.219
135355 2026.47  425.03 99.999  9.999 20.132   0   0 9.999 8035   8 0.216
135356 2059.75  425.87 22.214  2.636 19.579  67   0 0.403 7433  13 0.122
135357 1775.10  426.31 99.999  9.999 20.251   0   0 9.999 8067  19 0.232
135358 1707.91  426.43 99.999  9.999 19.982   0   0 9.999 8222  18 0.186
135359 1741.61  426.70 99.999  9.999 19.973   0   0 9.999 8200  10 0.183
135360 1758.32  427.50 99.999  9.999 20.271   0   0 9.999 8098  11 0.232
135361 1827.11  427.28 99.999  9.999 20.059   0   0 9.999 8210  15 0.186
135362 1875.42  428.78 21.636  2.260 19.377  84   0 0.268 8272  11 0.119
135363 1685.74  429.31 99.999  9.999 19.463   0   0 9.999 8264  17 0.119
135364 2001.18  429.36 21.725  2.320 19.405  83   0 0.217 8191  13 0.112
135365 2073.96  429.54 99.999  9.999 19.390   0   0 9.999 6932  12 0.131
135367 1820.92  430.74 22.204  2.450 19.754  84   0 0.403 8236  17 0.146
135368 1815.67  429.39 99.999  9.999 20.260   0   0 9.999 8187  11 0.227
135369 1932.07  433.33 99.999  9.999 19.575   0   0 9.999 8267  13 0.120
135370 1934.02  429.10 99.999  9.999 20.145   0   0 9.999 8237   7 0.196
135371 1747.76  430.11 99.999  9.999 19.837   0   0 9.999 8185  17 0.162
135372 1882.35  435.31 22.165  2.074 20.091  84   0 0.382 8244   8 0.220
135373 1928.43  428.68 99.999  9.999 20.058   0   0 9.999 8219   7 0.185
135374 1716.33  431.15 21.698  2.087 19.612  80   1 0.253 8248  19 0.139
135375 1847.26  432.22 21.680  2.044 19.636  84   0 0.238 8211  18 0.150
135376 1985.19  431.70 21.904  2.310 19.594  84   0 0.364 8214   8 0.190
135378 1657.06  432.94 99.999  9.999 19.448   0   0 9.999 8227   3 0.241
135379 1874.22  433.18 99.999  9.999 19.654   0   0 9.999 8249  17 0.156
135380 2051.11  432.96 99.999  9.999 19.493   0   0 9.999 7643  11 0.134
135382 1759.68  434.58 99.999  9.999 19.646   0   0 9.999 8170  27 0.140
135383 1801.28  437.36 99.999  9.999 20.031   0   0 9.999 8189  12 0.197
135384 1939.38  433.92 99.999  9.999 19.694   0   0 9.999 8264   5 0.142
135385 1746.79  434.34 99.999  9.999 19.581   0   0 9.999 8198  21 0.140
135387 1754.49  435.83 99.999  9.999 19.820   0   0 9.999 8180  17 0.189
135388 1854.98  435.34 99.999  9.999 19.913   0   0 9.999 8188   7 0.194
135389 2005.06  436.50 99.999  9.999 19.936   0   0 9.999 8157   9 0.193
135390 2044.17  436.09 21.742  1.974 19.768  77   0 0.315 7751  15 0.191
135391 2060.70  435.87 99.999  9.999 19.786   0   0 9.999 7406   7 0.164
135392 1987.23  436.18 99.999  9.999 19.785   0   0 9.999 8221   8 0.165
135393 1863.46  437.63 99.999  9.999 19.817   0   0 9.999 8225   7 0.183
135394 1694.12  439.72 99.999  9.999 19.774   0   0 9.999 8256   5 0.228
135395 1759.52  439.60 99.999  9.999 19.723   0   0 9.999 8167  24 0.160
135396 1779.90  441.41 20.924  1.363 19.561  86   0 0.169 8205  28 0.131
135397 1905.39  440.19 99.999  9.999 19.463   0   0 9.999 8268  12 0.117
135398 1955.19  439.05 99.999  9.999 19.726   0   0 9.999 8277   7 0.159
135400 1799.68  441.06 99.999  9.999 19.818   0   0 9.999 8210  24 0.158
135404 1821.49  442.21 99.999  9.999 19.534   0   0 9.999 8252  14 0.122
135405 1964.33  443.13 21.595  2.323 19.272  83   0 0.240 8276  10 0.094
135406 2053.08  441.85 99.999  9.999 19.468   0   0 9.999 7573  13 0.145
135407 1773.10  443.12 99.999  9.999 19.819   0   0 9.999 8136  22 0.168
135408 1845.06  444.06 21.737  2.145 19.592  83   0 0.284 8261  14 0.129
135409 1995.88  442.17 99.999  9.999 20.127   0   0 9.999 8204   6 0.219
135410 1933.31  445.34 21.966  2.179 19.787  83   0 0.373 8251   9 0.151
135411 1988.68  443.51 99.999  9.999 19.986   0   0 9.999 8246   5 0.201
135412 1751.19  445.90 99.999  9.999 19.359   0   0 9.999 8218  26 0.113
135413 1764.96  445.46 99.999  9.999 19.530   0   0 9.999 8185  28 0.134
135414 1806.33  445.36 99.999  9.999 19.684   0   0 9.999 8238  12 0.146
135415 1940.48  445.14 99.999  9.999 19.416   0   0 9.999 8264  12 0.122
135417 1905.45  446.39 99.999  9.999 20.027   0   0 9.999 8114   6 0.241
135420 1781.33  446.82 99.999  9.999 19.568   0   0 9.999 8209  22 0.131
135421 1896.20  447.37 99.999  9.999 19.912   0   0 9.999 8075  11 0.231
135422 2025.98  448.66 99.999  9.999 19.482   0   0 9.999 8012  12 0.152
135424 1654.46  448.11 99.999  9.999 19.449   0   0 9.999 8269   9 0.145
135425 1837.21  447.41 99.999  9.999 19.746   0   0 9.999 8241  19 0.150
135426 1848.56  447.11 99.999  9.999 20.160   0   0 9.999 8218  13 0.212
135428 1716.32  449.71 99.999  9.999 19.469   0   0 9.999 8256  17 0.112
135429 1724.42  451.43 99.999  9.999 19.477   0   0 9.999 8253  21 0.115
135430 1722.12  447.06 99.999  9.999 20.743   0   0 9.999 8056   0 0.345
135431 1934.22  449.70 99.999  9.999 19.716   0   0 9.999 8249  14 0.138
135432 1941.01  450.58 99.999  9.999 19.448   0   0 9.999 8266  17 0.114
135433 1958.42  450.56 99.999  9.999 19.399   0   0 9.999 8289   7 0.134
135434 1735.10  450.45 99.999  9.999 19.987   0   0 9.999 8214  12 0.184
135435 1759.17  450.75 99.999  9.999 19.716   0   0 9.999 8162  23 0.152
135436 1858.02  450.08 99.999  9.999 19.920   0   0 9.999 8256  11 0.173
135437 1999.75  450.92 99.999  9.999 19.887   0   0 9.999 7953   5 0.232
135438 2046.24  452.74 99.999  9.999 19.810   0   0 9.999 7730   7 0.211
135441 1921.81  452.14 99.999  9.999 19.784   0   0 9.999 8273   9 0.154
135446 1785.37  451.63 99.999  9.999 19.672   0   0 9.999 8220  18 0.142
135447 1832.16  453.22 99.999  9.999 19.593   0   0 9.999 8238  21 0.126
135448 1846.07  452.33 99.999  9.999 20.011   0   0 9.999 8241  10 0.204
135449 1890.65  453.46 99.999  9.999 19.395   0   0 9.999 8239  10 0.202
