126890 1562.17 3716.54 14.954  0.989 13.966 106   0 0.004 3364   5 0.003
126891 1312.04 3786.71 13.975  0.926 13.048 105   1 0.004 3358  11 0.004
126892 1591.12 3801.62 16.067  3.285 12.782 106   0 0.061 3369   0 0.034
126893 1301.87 3834.98 13.803  0.656 13.146 104   2 0.004 3361   8 0.004
126894 1425.90 3833.51 15.024  1.076 13.948 106   0 0.004 3364   5 0.003
126895 1214.00 3840.93 18.373  5.094 13.279 105   0 0.108 3369   0 0.055
126896 1157.62 3846.15 13.895  9.999 99.999 105   1 0.005    0   0 9.999
126897 1290.93 3864.22 16.561  9.999 99.999 106   0 0.205    0   0 9.999
126924 1589.21 3708.86 18.127  3.210 14.917 105   0 0.019 3366   3 0.005
126925 1295.66 3713.83 18.003  3.046 14.956 104   1 0.013 3367   2 0.005
126926 1510.30 3725.86 17.504  3.174 14.329 106   0 0.013 3368   1 0.004
126928 1365.78 3728.21 17.481  2.514 14.967 105   1 0.010 3363   6 0.005
126929 1375.01 3737.44 17.797  2.991 14.805 105   0 0.016 3366   3 0.005
126930 1592.14 3759.82 18.059  3.060 14.999 105   0 0.019 3365   4 0.005
126931 1578.71 3764.37 17.166  2.509 14.656 106   0 0.009 3362   7 0.005
126932 1542.65 3769.07 17.555  3.130 14.425 106   0 0.014 3367   2 0.006
126934 1296.70 3787.49 17.091  2.818 14.273 103   2 0.015 3368   1 0.006
126935 1477.49 3796.09 17.359  2.968 14.392 105   0 0.014 3367   2 0.005
126938 1438.26 3824.96 17.212  2.853 14.359 106   0 0.011 3367   2 0.005
126939 1154.88 3825.51 18.403  3.439 14.964 105   0 0.025 3365   4 0.006
126940 1400.13 3832.28 17.933  2.901 15.032 105   0 0.018 3366   3 0.006
126942 1332.62 3850.80 16.200  1.240 14.960 105   1 0.006 3364   5 0.005
126944 1165.60 3858.88 17.942  3.042 14.900 105   0 0.020 3364   5 0.007
126945 1268.36 3870.21 17.902  3.213 14.689 105   0 0.018 3368   1 0.006
126946 1316.70 3873.31 18.231  4.092 14.139 105   0 0.029 3369   0 0.010
126947 1153.89 3889.99 17.955  3.267 14.687 104   1 0.014 3365   4 0.005
