2457060.86867 19.052 0.082 6.56 753.0
2457060.88477 18.959 0.068 5.06 992.0
2457061.86467 18.946 0.055 4.97 748.0
2457061.88070 19.137 0.064 4.58 833.0
2457062.86256 18.889 0.051 4.46 726.0
2457062.87822 19.162 0.060 3.90 748.0
2457063.86287 19.161 0.083 6.02 731.0
2457064.85628 19.213 0.074 5.18 754.0
2457065.85140 18.907 0.055 5.34 704.0
2457070.84046 19.177 0.055 4.69 515.0
2457072.86097 19.131 0.068 5.98 506.0
2457072.89874 19.253 0.090 4.40 1199.0
2457074.87698 19.278 0.084 6.14 532.0
2457075.85309 19.297 0.082 6.55 511.0
2457075.89212 19.180 0.069 5.37 640.0
2457076.85457 19.113 0.050 4.61 503.0
2457076.89373 19.148 0.053 3.93 651.0
2457077.85228 19.094 0.065 6.00 519.0
2457077.88981 19.218 0.062 4.67 544.0
2457078.84300 19.132 0.056 4.96 494.0
2457078.88096 19.129 0.044 3.82 454.0
2457079.82310 19.155 0.071 6.24 550.0
2457080.82006 19.128 0.072 6.83 482.0
2457080.86721 19.145 0.056 5.59 390.0
2457082.81373 19.326 0.076 6.21 515.0
2457082.84494 19.168 0.049 4.42 457.0
2457082.88451 19.162 0.046 4.22 412.0
2457083.82246 19.090 0.079 6.69 573.0
2457083.86505 19.142 0.059 5.18 445.0
2457084.81442 19.067 0.059 4.59 724.0
2457084.84492 19.180 0.064 4.80 613.0
2457084.88972 19.059 0.044 3.84 454.0
2457085.80164 19.054 0.057 4.33 834.0
2457086.80606 19.086 0.064 4.54 857.0
2457086.83960 19.193 0.062 4.06 716.0
2457086.88436 19.080 0.051 4.03 623.0
2457087.80296 19.033 0.069 5.22 872.0
2457087.85188 19.212 0.066 4.37 723.0
2457087.89600 19.178 0.058 3.82 682.0
2457088.82272 19.097 0.050 3.69 650.0
2457088.86722 19.234 0.060 4.09 568.0
2457089.79610 19.021 0.064 5.39 722.0
2457089.87707 19.081 0.058 4.54 605.0
2457090.79340 19.240 0.081 5.30 744.0
2457090.83220 19.320 0.075 4.95 615.0
2457090.87639 19.166 0.062 4.80 549.0
2457091.79099 18.995 0.050 4.18 713.0
2457091.82981 19.016 0.055 4.69 667.0
2457092.78663 19.069 0.056 4.49 762.0
2457093.87829 19.057 0.042 3.57 493.0
2457097.77498 19.178 0.057 5.02 489.0
2457097.81330 19.079 0.042 3.90 463.0
2457097.85739 19.076 0.039 3.60 412.0
2457098.80668 19.100 0.050 4.55 470.0
2457098.86095 19.116 0.044 3.76 473.0
2457098.90576 19.163 0.049 3.91 490.0
2457099.80260 19.022 0.042 4.17 427.0
2457099.84882 19.146 0.051 4.55 424.0
2457099.90871 19.173 0.047 3.78 493.0
2457100.76866 19.245 0.074 5.31 638.0
2457100.82540 19.005 0.047 4.24 509.0
2457100.87039 19.275 0.054 3.93 462.0
2457101.78666 19.321 0.107 7.19 697.0
2457101.83968 19.280 0.080 5.69 538.0
2457101.89769 19.481 0.096 5.65 545.0
2457102.79305 18.951 0.075 7.59 487.0
2457102.84878 19.172 0.083 7.01 488.0
2457103.89568 19.255 0.048 3.66 766.0
2457104.81518 19.174 0.042 3.34 588.0
2457108.78915 19.288 0.103 7.16 624.0
2457109.74852 19.049 0.053 5.68 456.0
2457109.78582 18.976 0.054 5.95 429.0
2457109.83177 19.152 0.050 4.55 422.0
2457110.73886 19.103 0.050 4.81 492.0
2457110.79603 19.080 0.038 3.67 444.0
2457110.85117 19.195 0.052 4.36 467.0
2457110.90751 19.038 0.039 3.70 459.0
2457111.77193 19.204 0.053 4.14 477.0
2457111.81794 19.149 0.061 5.82 405.0
2457111.88215 19.096 0.047 4.65 403.0
2457112.73951 19.128 0.080 5.99 685.0
2457112.77953 19.251 0.072 4.89 613.0
2457112.83345 19.110 0.056 4.88 475.0
2457112.89016 19.277 0.052 3.81 482.0
2457113.72883 19.272 0.086 6.24 593.0
2457113.74578 19.204 0.056 4.55 541.0
2457113.76196 19.420 0.062 4.29 517.0
2457113.77650 19.173 0.048 4.03 495.0
2457113.79122 19.069 0.042 3.86 482.0
2457113.80584 19.129 0.045 3.89 484.0
2457113.82061 19.118 0.048 4.35 485.0
2457113.83543 19.118 0.042 3.59 470.0
2457113.86128 19.187 0.038 3.17 423.0
2457113.87602 19.053 0.036 3.33 428.0
2457114.73492 19.201 0.100 7.48 681.0
2457114.75785 19.321 0.077 5.15 615.0
2457114.77239 19.166 0.055 4.29 582.0
2457114.78709 19.385 0.069 4.44 576.0
2457114.80228 19.148 0.056 4.47 574.0
2457114.81693 19.280 0.058 3.99 540.0
2457114.84305 19.123 0.047 3.78 527.0
2457114.85783 19.091 0.048 3.77 530.0
2457114.87351 19.266 0.056 4.06 527.0
2457114.88899 19.138 0.049 4.07 481.0
2457114.90471 19.289 0.052 3.75 468.0
2457115.72106 19.170 0.068 5.14 689.0
2457115.72440 19.030 0.063 5.59 677.0
2457115.74380 19.249 0.065 4.96 624.0
2457115.75834 19.309 0.069 4.78 593.0
2457115.77287 19.039 0.056 4.81 573.0
2457115.78732 19.158 0.049 3.83 543.0
2457115.80166 19.154 0.050 3.86 538.0
2457115.81610 19.145 0.051 4.06 528.0
2457115.84524 19.143 0.052 4.23 542.0
2457115.85981 19.190 0.046 3.55 513.0
2457115.88342 19.193 0.044 3.47 509.0
2457115.89963 19.106 0.040 3.35 500.0
2457115.92335 19.149 0.085 4.04 1607.0
2457116.72148 19.246 0.093 5.94 881.0
2457116.73288 18.985 0.068 5.30 823.0
2457116.74909 19.089 0.068 4.89 771.0
2457116.76763 19.143 0.069 4.87 732.0
2457116.78238 19.311 0.076 4.78 700.0
