 20078  266.34 2779.99 21.007  3.246 17.760   6   0 0.074  153   0 0.023
 20079  538.16 2783.30 20.747  3.279 17.468   6   0 0.071  152   1 0.046
 20080  351.72 2782.81 20.507  2.352 18.156   7   0 0.072  152   1 0.024
 20081  458.12 2784.04 20.618  3.153 17.465   7   0 0.057  153   0 0.016
 20082  487.21 2784.99 21.218  3.542 17.676   6   0 0.076  153   0 0.020
 20083  535.99 2786.35 21.332  3.532 17.800   6   1 0.052  152   1 0.031
 20087  163.35 2792.40 20.896  3.146 17.750   7   0 0.094  142   0 0.018
 20088  268.39 2793.01 20.805  3.424 17.381   6   1 0.018  151   2 0.013
 20090  389.59 2795.28 20.850  3.273 17.577   7   0 0.114  153   0 0.032
 20091  393.51 2794.82 20.936  3.393 17.544   6   1 0.046  153   0 0.022
 20092  585.71 2796.43 20.818  3.465 17.354   7   0 0.089  152   1 0.015
 20094  316.19 2797.97 21.204  3.307 17.897   4   2 0.011  153   0 0.025
 20095  170.82 2799.77 20.947  3.167 17.780   7   0 0.069  145   0 0.021
 20097  390.14 2804.80 21.350  3.268 18.082   6   1 0.087  153   0 0.026
 20102  549.43 2813.21 21.129  3.490 17.639   7   0 0.116  152   1 0.020
 20104  355.26 2829.25 20.751  3.254 17.498   7   0 0.031  153   0 0.017
 20106  607.70 2834.28 20.939  3.499 17.440   7   0 0.076  153   0 0.017
 20108  597.30 2835.87 21.247  3.491 17.756   6   0 0.111  153   0 0.022
 20109  219.15 2843.62 20.875  3.115 17.760   5   1 0.021  151   0 0.020
 20111  511.19 2847.23 20.620  2.731 17.889   7   0 0.069  152   1 0.024
 20114  254.80 2854.29 20.866  3.491 17.375   7   0 0.100  153   0 0.013
 20117  169.23 2866.08 20.684  3.014 17.671   6   1 0.058  144   0 0.020
 20118  168.96 2870.80 20.901  3.347 17.555   7   0 0.096  143   1 0.018
 20119  517.33 2870.74 21.025  3.399 17.626   5   1 0.054  153   0 0.021
 20120  436.80 2873.08 20.784  3.281 17.503   7   0 0.064  153   0 0.016
 20121  470.35 2873.62 20.659  3.203 17.456   7   0 0.082  153   0 0.016
 20124  605.95 2880.63 21.230  3.284 17.946   7   0 0.140  153   0 0.024
 20343  346.38 2715.95 99.999  9.999 18.499   0   0 9.999  153   0 0.040
 20346  439.31 2876.25 21.249  3.050 18.199   7   0 0.131  153   0 0.032
 20444  222.89 2431.82 21.408  2.684 18.723   7   0 0.357  150   1 0.047
 20447  429.72 2440.13 21.644  3.382 18.262   6   0 0.127  152   1 0.024
 20451  222.64 2448.78 21.791  3.323 18.468   7   0 0.127  151   0 0.034
 20452  424.86 2448.86 99.999  9.999 18.544   0   0 9.999  153   0 0.039
 20454  405.62 2451.46 22.133  3.080 19.053   7   0 0.166  152   1 0.053
 20455  353.50 2454.65 21.793  2.853 18.940   7   0 0.225  152   1 0.045
 20457  476.86 2458.19 22.325  3.584 18.741   7   0 0.350  152   1 0.043
 20460  551.40 2477.22 21.302  2.856 18.446   7   0 0.073  151   2 0.032
 20464  227.72 2481.00 20.894  2.565 18.328   7   0 0.168  150   1 0.032
 20465  378.57 2481.21 21.595  3.407 18.188   7   0 0.237  153   0 0.028
 20468  409.67 2484.42 22.132  3.312 18.820   7   0 0.231  153   0 0.047
 20471  235.65 2493.06 22.177  3.233 18.944   6   0 0.368  152   0 0.059
 20472  297.24 2496.70 21.664  3.428 18.236   7   0 0.227  152   1 0.032
 20476  298.35 2511.00 21.988  3.063 18.925   7   0 0.290  153   0 0.065
 20479  290.43 2515.12 21.954  2.901 19.053   5   1 0.128  153   0 0.048
 20484  610.27 2537.39 21.505  2.334 19.171   6   1 0.098  151   1 0.064
 20488  249.45 2543.37 21.610  3.151 18.459   7   0 0.227  152   1 0.033
 20491  342.92 2549.44 99.999  9.999 18.893   0   0 9.999  151   1 0.053
 20494  170.76 2553.54 21.092  2.578 18.514   6   1 0.029  144   1 0.044
 20495  393.83 2558.89 21.777  3.349 18.428   7   0 0.152  153   0 0.034
 20506  583.90 2587.27 21.949  3.426 18.523   7   0 0.228  152   1 0.033
 20507  390.35 2586.98 99.999  9.999 19.125   0   0 9.999  152   1 0.069
 20510  485.53 2597.92 22.255  3.545 18.709   6   0 0.184  153   0 0.048
 20511  358.30 2599.87 21.434  3.135 18.299   7   0 0.187  153   0 0.032
 20513  483.96 2602.48 99.999  9.999 18.930   0   0 9.999  152   1 0.054
 20521  331.38 2620.93 21.815  2.700 19.115   6   0 0.310  153   0 0.069
 20524  215.17 2627.21 21.748  3.134 18.614   7   0 0.223  151   0 0.045
 20526  332.52 2628.99 21.768  3.238 18.530   7   0 0.146  153   0 0.037
 20527  561.70 2628.81 22.053  3.322 18.731   7   0 0.193  152   0 0.044
 20529  579.83 2633.74 21.890  3.425 18.465   5   1 0.135  152   1 0.032
 20532  258.85 2635.47 20.870  2.328 18.542   7   0 0.101  153   0 0.037
 20534  281.68 2638.38 22.353  3.643 18.709   7   0 0.173  153   0 0.047
 20535  574.86 2640.05 99.999  9.999 18.771   0   0 9.999  153   0 0.048
 20538  438.96 2646.28 21.946  3.022 18.924   7   0 0.258  153   0 0.072
 20544  443.46 2653.90 21.941  2.915 19.026   7   0 0.320  153   0 0.068
 20547  331.62 2658.41 21.688  3.328 18.360   6   0 0.118  153   0 0.034
 20548  379.57 2658.02 21.765  2.762 19.003   7   0 0.230  153   0 0.058
 20552  486.54 2665.07 21.987  3.130 18.857   6   0 0.166  153   0 0.061
 20556  605.64 2670.88 21.211  2.729 18.482   7   0 0.136  153   0 0.037
 20559  553.61 2680.73 21.987  3.094 18.893   6   0 0.153  152   1 0.049
 20560  532.31 2682.53 21.340  2.618 18.721   7   0 0.214  153   0 0.044
 20562  432.72 2690.43 21.555  2.481 19.074   5   1 0.142  153   0 0.065
 20565  341.40 2695.22 21.686  3.167 18.519   5   0 0.131  153   0 0.040
 20570  571.29 2703.33 21.635  3.003 18.632   5   2 0.042  153   0 0.041
 20571  549.27 2703.76 21.709  2.836 18.873   6   0 0.176  152   1 0.044
 20574  618.52 2710.38 21.876  2.953 18.923   7   0 0.158  153   0 0.053
 20577  297.83 2712.43 22.247  3.203 19.044   6   0 0.226  152   1 0.058
 20582  259.09 2722.90 99.999  9.999 19.006   0   0 9.999  153   0 0.050
 20583  420.93 2724.64 21.976  2.871 19.105   5   0 0.291  152   1 0.059
 20586  343.15 2729.22 22.086  3.564 18.522   7   0 0.334  153   0 0.040
 20587  266.30 2729.06 21.992  2.984 19.008   7   0 0.234  152   1 0.056
 20588  569.34 2729.42 22.225  3.327 18.897   7   0 0.216  153   0 0.055
 20592  395.07 2739.05 21.549  3.078 18.471   6   1 0.030  153   0 0.035
 20596  494.03 2751.42 21.818  3.107 18.711   7   0 0.350  153   0 0.045
 20598  554.33 2754.77 21.512  2.779 18.733   7   0 0.195  153   0 0.059
 20599  438.63 2764.53 21.980  3.004 18.976   7   0 0.121  153   0 0.052
 20601  333.74 2767.12 21.378  3.217 18.160   7   0 0.081  153   0 0.029
 20602  403.71 2771.26 21.678  2.787 18.891   7   0 0.128  153   0 0.052
 20605  280.05 2777.51 21.890  3.278 18.612   6   0 0.123  153   0 0.041
 20607  344.43 2780.43 21.480  3.272 18.208   7   0 0.230  153   0 0.030
 20612  543.66 2795.04 21.517  3.266 18.250   7   0 0.212  153   0 0.036
 20613  551.47 2798.54 21.561  3.405 18.156   7   0 0.178  153   0 0.030
 20616  295.88 2801.23 22.112  3.072 19.040   6   0 0.101  153   0 0.060
 20621  341.49 2817.61 21.464  3.277 18.187   7   0 0.215  153   0 0.028
 20624  166.02 2824.65 21.821  2.971 18.850   7   0 0.294  143   0 0.049
 20625  391.80 2825.95 20.772  2.062 18.710   7   0 0.089  153   0 0.040
 20626  342.03 2829.43 22.372  3.745 18.627   7   0 0.353  153   0 0.043
 20629  251.37 2844.94 21.818  3.321 18.497   7   0 0.261  153   0 0.044
 20634  345.46 2851.02 21.951  2.932 19.019   6   0 0.129  153   0 0.062
 20635  567.67 2854.06 22.164  3.500 18.664   5   0 0.184  153   0 0.059
 20637  394.53 2856.46 20.909  2.351 18.558   7   0 0.083  153   0 0.042
 20638  416.63 2858.44 22.326  3.253 19.073   7   0 0.291  153   0 0.061
 20639  387.87 2859.99 22.166  3.246 18.920   6   1 0.096  153   0 0.054
 20640  603.48 2863.30 21.890  3.330 18.560   7   0 0.211  152   1 0.036
 20643  423.64 2866.64 21.914  2.842 19.071   6   0 0.168  153   0 0.053
 20647  478.85 2878.86 22.397  3.538 18.859   6   0 0.157  153   0 0.047
 20879  610.95 2540.47 99.999  9.999 19.338   0   0 9.999  153   0 0.077
 20884  575.25 2636.01 99.999  9.999 20.103   0   0 9.999  149   1 0.137
 20885  439.16 2644.27 21.946  2.288 19.658   7   0 0.258  153   0 0.113
 20887  332.50 2770.03 99.999  9.999 19.953   0   0 9.999  152   0 0.155
 21103  586.75 2427.37 22.498  3.380 19.118   7   0 0.348  153   0 0.056
 21104  303.57 2428.19 99.999  9.999 19.726   0   0 9.999  153   0 0.095
 21108  419.39 2430.91 22.417  2.509 19.908   7   0 0.332  152   1 0.117
 21110  343.81 2433.08 99.999  9.999 19.919   0   0 9.999  153   0 0.153
 21113  417.97 2437.74 99.999  9.999 19.687   0   0 9.999  152   0 0.099
 21116  190.47 2439.11 99.999  9.999 20.050   0   0 9.999  145   0 0.133
 21118  574.58 2444.00 99.999  9.999 19.398   0   0 9.999  153   0 0.094
 21119  199.58 2444.46 99.999  9.999 19.741   0   0 9.999  147   1 0.108
 21122  611.32 2444.23 99.999  9.999 20.111   0   0 9.999  152   0 0.129
 21124  233.08 2446.97 99.999  9.999 19.813   0   0 9.999  151   0 0.106
 21126  420.34 2449.00 22.013  2.866 19.146   6   1 0.111  153   0 0.068
 21127  449.69 2448.34 99.999  9.999 19.861   0   0 9.999  153   0 0.115
 21128  424.25 2445.54 99.999  9.999 20.599   0   0 9.999  151   0 0.225
 21136  331.45 2457.81 22.120  2.939 19.181   5   0 0.312  152   1 0.061
 21138  311.75 2458.81 99.999  9.999 19.836   0   0 9.999  152   0 0.120
 21147  440.70 2470.20 99.999  9.999 19.939   0   0 9.999  151   1 0.108
 21148  194.89 2471.93 22.294  3.013 19.281   7   0 0.253  149   0 0.072
 21156  492.06 2478.16 99.999  9.999 19.400   0   0 9.999  152   1 0.082
 21163  266.30 2482.65 22.254  2.744 19.509   7   0 0.329  153   0 0.087
 21167  309.89 2486.91 99.999  9.999 19.505   0   0 9.999  152   0 0.082
 21168  497.28 2487.08 99.999  9.999 19.793   0   0 9.999  150   1 0.092
 21169  199.55 2488.73 99.999  9.999 19.264   0   0 9.999  148   1 0.075
 21174  440.85 2493.68 99.999  9.999 19.228   0   0 9.999  153   0 0.084
 21175  406.93 2492.96 99.999  9.999 20.027   0   0 9.999  153   0 0.149
 21179  490.05 2497.11 99.999  9.999 19.465   0   0 9.999  152   1 0.081
 21180  336.24 2497.16 99.999  9.999 20.020   0   0 9.999  152   0 0.146
 21181  464.11 2497.80 99.999  9.999 19.840   0   0 9.999  152   0 0.113
 21189  215.57 2505.47 22.246  2.559 19.686   5   0 0.133  149   0 0.105
 21191  568.29 2508.79 99.999  9.999 19.785   0   0 9.999  152   0 0.098
 21193  238.17 2509.90 22.443  2.671 19.772   6   1 0.155  153   0 0.132
 21194  514.07 2514.29 99.999  9.999 19.454   0   0 9.999  151   1 0.078
 21198  445.40 2517.37 21.687  2.129 19.558   7   0 0.148  153   0 0.089
 21207  513.73 2527.12 99.999  9.999 19.210   0   0 9.999  152   1 0.067
 21223  425.50 2542.24 99.999  9.999 19.871   0   0 9.999  153   0 0.127
 21233  220.70 2547.54 22.235  2.986 19.249   6   0 0.320  150   1 0.069
 21236  258.29 2550.93 99.999  9.999 19.733   0   0 9.999  152   0 0.117
 21241  187.13 2555.46 22.320  2.594 19.725   6   0 0.355  138   1 0.240
 21245  603.93 2562.20 22.425  3.112 19.313   7   0 0.302  152   1 0.072
 21248  477.69 2563.19 99.999  9.999 19.512   0   0 9.999  153   0 0.099
 21250  439.56 2563.27 99.999  9.999 19.832   0   0 9.999  152   0 0.108
 21251  528.12 2564.99 99.999  9.999 19.490   0   0 9.999  152   1 0.080
 21256  317.30 2569.44 99.999  9.999 19.868   0   0 9.999  153   0 0.118
 21257  585.70 2567.99 99.999  9.999 19.929   0   0 9.999  153   0 0.130
 21258  263.87 2570.75 99.999  9.999 19.683   0   0 9.999  150   1 0.096
 21261  315.45 2574.91 99.999  9.999 19.662   0   0 9.999  153   0 0.085
 21262  529.31 2575.56 99.999  9.999 19.232   0   0 9.999  153   0 0.064
 21266  512.24 2576.14 99.999  9.999 19.849   0   0 9.999  151   0 0.116
 21268  191.77 2577.85 99.999  9.999 19.337   0   0 9.999  148   0 0.076
 21280  462.18 2588.41 99.999  9.999 19.511   0   0 9.999  153   0 0.096
 21283  604.99 2587.97 99.999  9.999 19.922   0   0 9.999  153   0 0.116
 21285  411.91 2589.84 99.999  9.999 19.960   0   0 9.999  152   0 0.128
 21288  341.61 2593.29 99.999  9.999 19.444   0   0 9.999  152   1 0.085
 21291  575.65 2593.19 99.999  9.999 19.947   0   0 9.999  153   0 0.122
 21293  345.79 2594.22 99.999  9.999 20.126   0   0 9.999  151   1 0.148
 21294  425.94 2595.71 22.269  2.672 19.597   5   0 0.076  151   2 0.087
 21296  477.60 2599.58 99.999  9.999 19.655   0   0 9.999  153   0 0.107
 21299  181.12 2606.03 99.999  9.999 19.727   0   0 9.999  146   2 0.104
 21300  257.33 2604.76 99.999  9.999 19.982   0   0 9.999  151   0 0.129
 21301  541.05 2606.07 99.999  9.999 19.625   0   0 9.999  153   0 0.092
 21309  489.85 2611.34 99.999  9.999 20.002   0   0 9.999  152   1 0.133
 21311  515.76 2615.50 99.999  9.999 19.633   0   0 9.999  153   0 0.099
 21314  440.09 2618.30 99.999  9.999 19.973   0   0 9.999  151   0 0.117
 21316  471.97 2620.19 21.777  2.678 19.099   5   2 0.037  152   0 0.058
 21323  542.56 2626.16 99.999  9.999 19.428   0   0 9.999  153   0 0.079
 21326  405.75 2632.53 99.999  9.999 19.952   0   0 9.999  152   1 0.133
 21329  428.42 2635.58 99.999  9.999 20.074   0   0 9.999  152   0 0.150
 21332  453.43 2639.79 99.999  9.999 19.140   0   0 9.999  153   0 0.062
 21333  236.77 2639.85 99.999  9.999 19.307   0   0 9.999  153   0 0.072
 21336  484.02 2643.43 99.999  9.999 19.725   0   0 9.999  153   0 0.106
 21341  175.29 2649.35 21.975  2.740 19.235   6   0 0.180  146   0 0.074
 21342  326.44 2650.07 99.999  9.999 19.462   0   0 9.999  152   0 0.082
 21347  278.85 2653.88 99.999  9.999 19.535   0   0 9.999  150   3 0.071
 21348  356.59 2654.24 99.999  9.999 20.070   0   0 9.999  153   0 0.136
 21349  342.13 2655.17 99.999  9.999 19.560   0   0 9.999  153   0 0.084
 21351  301.80 2656.23 99.999  9.999 20.303   0   0 9.999  151   0 0.183
 21352  309.70 2656.05 99.999  9.999 19.808   0   0 9.999  153   0 0.105
 21353  392.82 2655.61 99.999  9.999 19.889   0   0 9.999  151   1 0.128
 21354  463.38 2657.89 22.094  2.272 19.822   5   0 0.157  152   0 0.117
 21356  397.78 2660.31 99.999  9.999 19.790   0   0 9.999  152   0 0.113
 21357  594.48 2660.69 99.999  9.999 20.012   0   0 9.999  152   0 0.128
 21362  316.61 2672.77 99.999  9.999 19.634   0   0 9.999  152   1 0.099
 21365  392.70 2674.70 99.999  9.999 19.973   0   0 9.999  152   0 0.123
 21366  422.68 2676.25 99.999  9.999 19.347   0   0 9.999  152   1 0.088
 21370  356.02 2683.59 99.999  9.999 19.690   0   0 9.999  152   0 0.096
 21374  189.29 2687.10 99.999  9.999 19.878   0   0 9.999  147   1 0.126
 21381  349.27 2690.58 99.999  9.999 19.760   0   0 9.999  152   1 0.107
 21382  354.37 2691.93 22.124  3.012 19.112   6   1 0.129  152   1 0.061
 21386  429.89 2692.81 99.999  9.999 19.728   0   0 9.999  153   0 0.110
 21388  185.95 2696.32 99.999  9.999 19.393   0   0 9.999  148   0 0.086
 21391  609.44 2697.56 99.999  9.999 19.470   0   0 9.999  152   1 0.086
 21396  163.90 2697.99 99.999  9.999 20.044   0   0 9.999  141   2 0.167
 21397  282.86 2698.37 99.999  9.999 20.039   0   0 9.999  152   0 0.140
 21401  561.96 2701.07 99.999  9.999 20.132   0   0 9.999  152   1 0.141
 21404  212.02 2704.63 99.999  9.999 19.553   0   0 9.999  149   1 0.096
 21405  492.21 2704.56 99.999  9.999 19.713   0   0 9.999  152   0 0.099
 21409  339.83 2708.35 22.135  2.515 19.619   7   0 0.289  153   0 0.094
 21412  547.99 2711.17 99.999  9.999 19.651   0   0 9.999  152   0 0.095
 21414  254.42 2712.34 99.999  9.999 19.868   0   0 9.999  152   1 0.115
 21415  373.19 2713.24 99.999  9.999 19.883   0   0 9.999  153   0 0.134
 21419  198.43 2717.32 21.738  2.581 19.157   7   0 0.158  148   1 0.061
 21420  439.77 2718.03 99.999  9.999 19.697   0   0 9.999  153   0 0.111
 21421  496.16 2718.62 99.999  9.999 19.362   0   0 9.999  153   0 0.084
 21424  567.80 2719.84 99.999  9.999 19.950   0   0 9.999  153   0 0.133
 21429  490.08 2727.24 22.498  3.308 19.190   7   0 0.260  152   1 0.068
 21431  307.39 2729.92 99.999  9.999 19.552   0   0 9.999  153   0 0.086
 21432  598.25 2730.59 99.999  9.999 19.576   0   0 9.999  151   2 0.089
 21434  203.18 2730.31 99.999  9.999 19.763   0   0 9.999  148   0 0.113
 21440  441.81 2735.64 99.999  9.999 19.419   0   0 9.999  153   0 0.076
 21442  591.12 2739.99 22.094  2.851 19.242   7   0 0.186  152   1 0.068
 21446  402.30 2742.93 99.999  9.999 19.585   0   0 9.999  152   0 0.082
 21447  573.30 2742.95 99.999  9.999 19.585   0   0 9.999  153   0 0.096
 21449  551.06 2744.27 99.999  9.999 19.470   0   0 9.999  152   0 0.090
 21461  365.18 2754.47 99.999  9.999 19.679   0   0 9.999  151   1 0.093
 21462  462.83 2754.09 99.999  9.999 19.987   0   0 9.999  153   0 0.126
 21468  408.99 2758.52 99.999  9.999 19.908   0   0 9.999  152   1 0.118
 21470  186.39 2761.89 99.999  9.999 19.952   0   0 9.999  146   0 0.139
 21472  544.24 2765.28 99.999  9.999 19.148   0   0 9.999   82   0 0.681
 21474  341.31 2763.60 99.999  9.999 19.525   0   0 9.999  153   0 0.090
 21476  549.87 2765.10 99.999  9.999 20.213   0   0 9.999   89   0 0.647
 21479  499.02 2766.74 99.999  9.999 19.920   0   0 9.999  153   0 0.121
 21480  291.89 2769.40 99.999  9.999 19.783   0   0 9.999  151   1 0.114
 21482  252.29 2770.16 99.999  9.999 19.707   0   0 9.999  152   1 0.098
