2452125.67797 19.920 0.283
2452129.73066 19.805 0.140
2452132.67366 19.882 0.185
2452141.59222 19.800 0.140
2452144.67555 19.853 0.166
2452160.63158 20.066 0.267
2452170.57250 19.581 0.128
2452333.87310 19.861 0.176
2452355.88525 20.078 0.190
2452364.87688 19.765 0.181
2452372.88866 20.361 0.269
2452384.82360 19.617 0.111
2452390.86077 19.932 0.206
2452400.80224 19.822 0.174
2452402.90893 19.871 0.196
2452414.87438 19.892 0.194
2452424.74861 19.623 0.157
2452428.73383 19.539 0.112
2452434.77338 20.351 0.244
2452441.75730 20.104 0.220
2452445.67417 20.151 0.223
2452448.69420 20.246 0.239
2452459.68581 19.668 0.127
2452460.70387 19.619 0.177
2452463.58512 20.197 0.176
2452466.60490 20.224 0.207
2452468.73120 20.052 0.143
2452470.71494 19.854 0.138
2452484.66504 19.908 0.218
2452486.75774 19.504 0.226
2452496.53168 19.876 0.137
2452498.55229 19.877 0.117
2452500.59574 20.377 0.239
2452502.60935 20.169 0.213
2452508.70756 19.673 0.210
2452529.49178 20.009 0.244
2452538.54343 20.218 0.273
2452542.57120 20.161 0.213
2452564.52261 20.140 0.270
2452708.85013 20.137 0.179
2452734.81679 19.808 0.129
2452757.85255 19.315 0.128
2452761.90136 19.728 0.156
2452775.76517 19.838 0.269
2452782.68652 19.613 0.217
2452782.70091 19.646 0.177
2452784.60917 20.386 0.249
2452786.82718 20.217 0.260
2452788.63909 19.966 0.181
2452790.74352 19.878 0.169
2452793.89568 19.698 0.167
2452793.92231 19.185 0.132
2452793.93144 19.613 0.178
2452794.54063 19.704 0.277
2452794.58339 19.689 0.230
2452794.60212 19.950 0.276
2452794.63441 19.456 0.138
2452795.66892 19.970 0.163
2452796.55591 20.028 0.171
2452796.68089 19.929 0.148
2452796.82250 19.856 0.164
2452796.85330 19.889 0.149
2452796.86727 19.915 0.159
2452796.87462 19.827 0.170
2452796.88057 19.555 0.131
2452796.88671 19.795 0.154
2452796.89283 19.892 0.178
2452796.90221 19.819 0.169
2452796.91151 19.995 0.201
2452796.92039 19.433 0.110
2452796.94036 19.614 0.158
2452797.56578 20.043 0.201
2452797.64306 19.837 0.123
2452797.84594 20.055 0.173
2452809.75800 19.694 0.188
2452813.85823 20.058 0.212
2452816.85986 20.066 0.221
2452818.62954 20.334 0.270
2452840.73813 19.904 0.221
2452843.68941 19.943 0.194
2452845.68677 20.363 0.287
2452850.57566 19.945 0.156
2452854.58785 20.190 0.258
2452857.49810 19.757 0.181
2452868.70887 20.204 0.235
2452877.52907 19.907 0.230
2452895.61565 19.791 0.154
2452931.54751 20.397 0.264
2453052.85736 20.078 0.172
2453075.87380 20.361 0.239
2453080.77802 19.430 0.115
2453082.90585 19.728 0.148
2453085.83628 20.029 0.195
2453088.82891 19.751 0.120
2453090.74198 19.534 0.095
2453099.79287 19.834 0.165
2453103.80208 19.329 0.095
2453106.87399 19.766 0.183
2453109.85340 19.919 0.161
2453110.85983 20.252 0.251
2453114.80974 19.962 0.162
2453116.89782 20.188 0.250
2453127.84443 19.587 0.155
2453131.69331 19.493 0.145
2453139.90441 19.711 0.138
2453142.79302 19.740 0.137
2453146.84633 19.941 0.210
2453151.77591 19.572 0.160
2453151.93363 19.611 0.172
2453156.88927 20.056 0.225
2453162.59910 19.774 0.192
2453165.73589 20.085 0.167
2453167.62226 19.338 0.180
2453167.80001 20.188 0.269
2453168.53038 19.243 0.150
2453168.58428 19.576 0.109
2453168.69466 19.428 0.130
2453168.79118 19.809 0.171
2453168.91914 20.004 0.210
2453169.58627 19.583 0.100
2453169.79938 19.745 0.181
2453169.89546 19.795 0.183
2453170.75965 19.840 0.148
2453170.89729 20.394 0.290
2453171.53108 19.726 0.130
2453171.63617 19.805 0.141
2453172.53038 19.216 0.089
2453173.75752 19.654 0.173
2453173.87723 19.358 0.176
2453174.50977 19.621 0.140
2453174.73602 20.020 0.155
2453174.83742 19.876 0.151
2453176.69016 19.808 0.210
2453177.69308 19.280 0.189
2453177.78526 19.490 0.197
2453179.53001 19.492 0.107
2453179.90925 19.378 0.121
2453180.75101 20.390 0.226
2453182.81168 20.331 0.254
2453184.72776 20.312 0.218
2453195.82635 20.224 0.210
2453196.62725 19.860 0.144
2453197.55200 19.721 0.145
2453197.85541 19.715 0.251
2453199.64984 19.964 0.157
2453203.68854 20.325 0.207
2453205.53831 19.863 0.143
2453206.74368 19.588 0.114
2453210.66372 19.744 0.114
2453211.63416 20.306 0.292
2453217.67837 19.768 0.159
2453219.64184 20.071 0.273
2453224.72595 20.118 0.221
2453228.62716 19.808 0.169
2453231.59715 20.370 0.276
2453240.49759 19.598 0.126
2453245.58146 19.558 0.217
2453246.68715 19.643 0.194
2453247.60629 19.831 0.211
2453249.55381 19.885 0.192
2453250.68477 19.561 0.165
2453256.66404 20.181 0.276
2453260.57380 19.637 0.144
2453282.50523 19.907 0.185
2453305.55791 19.858 0.235
2453308.53321 19.699 0.246
2453417.88062 19.779 0.101
2453422.89757 20.303 0.236
2453426.88870 20.026 0.170
2453429.87368 19.640 0.126
2453442.91652 19.642 0.196
2453445.82954 20.060 0.150
2453449.89681 19.756 0.129
2453452.91396 20.255 0.216
2453453.78580 20.169 0.251
2453455.85643 19.539 0.168
2453456.86750 19.815 0.136
2453457.78516 20.013 0.169
2453458.82874 19.817 0.149
2453459.80331 19.112 0.090
2453469.81574 19.879 0.120
2453470.85595 19.632 0.100
2453472.78715 19.898 0.128
2453473.88213 19.668 0.157
2453474.85452 19.417 0.107
2453475.91833 19.740 0.111
2453480.85733 20.096 0.223
2453481.86136 19.926 0.133
2453483.80162 20.079 0.172
2453496.75548 19.980 0.186
2453497.82447 19.649 0.152
2453499.75191 19.839 0.132
2453500.75649 20.146 0.211
2453501.87006 19.138 0.078
2453502.70499 19.751 0.113
2453503.71564 20.274 0.197
2453508.81220 20.312 0.288
2453511.70196 19.774 0.165
2453512.77092 20.125 0.226
2453517.81137 19.533 0.127
2453520.84654 19.689 0.145
2453522.77593 20.180 0.224
2453523.81065 19.777 0.135
2453528.58195 19.957 0.154
2453530.80734 19.923 0.132
2453537.77516 20.050 0.187
2453538.70466 19.962 0.153
2453540.67860 20.042 0.174
2453544.75858 19.806 0.185
2453546.87958 20.011 0.254
2453547.83699 19.675 0.178
2453550.66346 20.124 0.155
2453551.66814 20.240 0.145
2453552.70026 19.894 0.162
2453555.72922 20.188 0.227
2453556.74989 20.097 0.227
2453558.58569 20.052 0.171
2453560.63472 19.919 0.130
2453560.72677 19.421 0.099
2453560.76311 20.093 0.183
2453560.79227 19.688 0.110
2453560.81555 19.913 0.167
2453560.84105 20.039 0.207
2453561.75009 19.515 0.092
2453561.78009 19.751 0.125
2453561.84212 19.901 0.161
2453562.52576 20.140 0.164
2453562.57649 19.539 0.104
2453562.73188 20.264 0.219
2453562.78939 19.905 0.157
2453562.84199 19.816 0.159
2453563.47102 19.825 0.218
2453563.58013 19.249 0.071
2453563.74665 19.415 0.121
2453564.51139 19.519 0.213
2453564.63543 19.676 0.120
2453565.48809 19.478 0.191
2453568.80493 20.242 0.262
2453573.71648 20.058 0.228
2453574.71748 19.960 0.186
2453575.65635 20.214 0.203
2453576.71880 19.416 0.129
2453577.76713 19.704 0.151
2453578.70378 20.285 0.202
2453579.64908 19.295 0.088
2453581.70199 20.394 0.241
2453583.66442 19.181 0.091
2453584.67316 20.054 0.205
2453585.67119 20.204 0.187
2453586.70260 19.894 0.132
2453588.75367 19.270 0.098
2453592.68385 20.006 0.156
2453597.67421 19.335 0.146
2453601.68744 19.607 0.139
2453618.61300 19.309 0.112
2453620.57623 20.184 0.189
2453630.59231 19.603 0.166
2453632.61978 19.720 0.244
2453639.53020 19.830 0.128
2453641.57573 19.907 0.217
2453644.54054 19.772 0.153
2453662.54664 19.930 0.274
2453665.51715 19.588 0.163
2453777.85183 19.399 0.130
2453782.88781 19.945 0.144
2453785.84945 19.771 0.136
2453787.87015 20.023 0.157
2453791.84453 19.270 0.133
2453793.88874 19.864 0.141
2453795.87297 19.742 0.140
2453796.90541 19.800 0.152
2453798.83631 19.825 0.136
2453799.89067 19.674 0.163
2453801.84545 19.890 0.162
2453802.87987 20.152 0.207
2453804.79308 19.699 0.159
2453806.82831 19.710 0.149
2453807.85252 20.296 0.239
2453808.85616 19.619 0.153
2453809.91305 20.001 0.216
2453810.90911 20.215 0.234
2453811.79967 20.021 0.251
2453813.86033 19.741 0.140
2453818.77342 19.578 0.110
2453819.83706 19.843 0.116
2453820.80110 20.013 0.135
2453821.80427 19.889 0.140
2453822.84794 19.797 0.130
2453823.80893 19.505 0.085
2453824.79537 19.539 0.150
2453824.80287 20.080 0.234
2453825.83496 19.718 0.126
2453826.79467 19.526 0.113
2453827.83511 19.396 0.077
2453828.81518 20.073 0.181
2453829.74300 19.912 0.164
2453833.80217 19.639 0.090
2453834.77411 19.793 0.117
2453835.76281 20.085 0.175
2453836.72425 19.877 0.168
2453837.76489 19.969 0.190
2453838.77283 19.426 0.141
2453838.89023 19.852 0.145
2453839.76876 19.323 0.099
2453841.72710 19.882 0.170
2453841.87704 19.686 0.127
2453845.74861 19.487 0.244
2453846.75947 19.706 0.118
2453846.88820 19.888 0.150
2453847.83256 19.965 0.205
2453848.78260 19.580 0.143
2453848.90576 19.398 0.129
2453849.78014 19.603 0.117
2453850.89816 19.935 0.215
2453851.73892 19.745 0.122
2453852.72746 19.349 0.099
2453852.85128 19.829 0.144
2453853.72018 19.714 0.085
2453853.88435 19.669 0.105
2453856.70840 19.905 0.142
2453858.74528 19.627 0.114
2453859.86541 19.613 0.151
2453860.70070 19.487 0.103
2453861.69813 19.230 0.090
2453861.80224 19.857 0.125
2453861.90115 19.885 0.138
2453862.67995 19.578 0.110
2453862.89471 19.730 0.162
2453863.69281 19.557 0.093
2453863.83658 19.584 0.106
2453863.91271 19.600 0.096
2453864.70959 19.956 0.146
2453864.89580 19.829 0.131
2453865.66950 19.531 0.109
2453865.80519 19.225 0.079
2453865.88377 19.261 0.090
2453866.64256 19.457 0.105
2453866.71506 19.297 0.074
2453866.85455 19.463 0.103
2453866.92891 19.394 0.080
2453867.66099 19.298 0.091
2453867.84643 19.665 0.139
2453867.91666 19.443 0.103
2453868.66877 20.168 0.264
2453868.70615 19.439 0.119
2453868.81099 19.123 0.082
2453868.85097 20.154 0.272
2453868.89255 19.562 0.151
2453868.92473 19.645 0.165
2453869.61933 19.056 0.087
2453869.65373 19.163 0.078
2453869.68557 19.374 0.099
2453869.74703 19.260 0.092
2453869.81668 19.753 0.200
2453869.86668 19.399 0.125
2453869.90306 19.819 0.191
2453869.93767 18.936 0.109
2453870.69461 19.459 0.235
2453870.75441 19.019 0.110
2453870.84136 19.018 0.153
2453872.74053 19.316 0.097
2453872.85179 19.313 0.098
2453873.62090 19.323 0.102
2453873.70236 19.135 0.076
2453873.84143 19.566 0.124
2453873.91192 19.421 0.105
2453874.70364 18.957 0.068
2453874.87212 19.271 0.090
2453875.64031 19.173 0.067
2453875.78758 18.970 0.051
2453875.86628 19.133 0.071
2453876.60528 18.842 0.057
2453876.66370 18.949 0.050
2453877.66820 19.041 0.056
2453877.81641 19.090 0.070
2453877.89020 18.926 0.070
2453877.92864 19.048 0.085
2453879.92509 18.856 0.076
2453879.93286 18.752 0.077
2453880.60132 18.522 0.034
2453880.87173 18.927 0.063
2453880.94527 18.743 0.099
2453881.69198 18.820 0.052
2453881.83472 18.924 0.058
2453882.60408 18.600 0.052
2453882.80700 18.567 0.047
2453882.87721 18.631 0.046
2453883.66945 18.680 0.045
2453883.90527 18.534 0.041
2453886.63471 18.285 0.029
2453886.82424 18.201 0.030
2453886.89630 18.305 0.035
2453886.92231 18.313 0.040
2453887.60479 18.286 0.035
2453887.80747 18.308 0.041
2453887.83528 18.346 0.040
2453887.90732 18.330 0.042
2453888.63562 18.065 0.029
2453889.68726 16.744 0.009
2453889.78328 16.825 0.010
2453889.79502 16.834 0.011
2453889.83447 16.863 0.011
2453889.85231 16.859 0.010
2453889.90479 16.898 0.011
2453889.93122 16.934 0.013
2453890.56007 17.204 0.018
2453890.57553 17.206 0.017
2453890.62499 17.159 0.013
2453890.63492 17.153 0.013
2453890.64373 17.186 0.013
2453890.66090 17.109 0.012
2453890.66983 17.201 0.013
2453890.67879 17.174 0.013
2453890.69906 17.120 0.010
2453890.72211 17.201 0.011
2453891.55443 17.396 0.024
2453891.60146 17.440 0.018
2453891.63612 17.429 0.019
2453891.68852 17.421 0.020
2453891.71187 17.419 0.018
2453891.75805 17.337 0.019
