116929 1528.10 2743.09 20.432  3.632 16.800  87   0 0.114 3305   4 0.015
116931 1499.77 2746.71 20.007  3.128 16.879  87   1 0.068 3303   8 0.015
116932 1613.21 2747.11 20.474  3.516 16.958  87   0 0.100 3300   8 0.016
116934 1410.16 2750.41 18.269  1.349 16.920  90   0 0.027 3305   2 0.020
116935 1472.50 2750.19 19.720  3.035 16.685  87   1 0.053 3304   8 0.013
116936 1399.33 2753.94 19.473  2.747 16.726  87   1 0.054 3306   6 0.015
116937 1348.45 2755.39 20.038  3.173 16.864  87   0 0.078 3305   6 0.022
116939 1591.98 2758.54 20.176  3.328 16.848  87   0 0.074 3305   6 0.015
116941 1631.96 2765.99 20.534  3.800 16.734  88   0 0.122 3303   8 0.014
116944 1393.23 2766.92 20.003  3.056 16.947  88   0 0.070 3298  10 0.016
116946 1649.23 2771.65 18.642  1.890 16.752  89   0 0.029 3305   6 0.014
116949 1560.66 2783.07 19.725  3.319 16.407  87   0 0.062 3307   6 0.011
116957 1429.11 2807.91 20.227  2.841 17.387  87   1 0.136 3305   7 0.046
116958 1505.30 2802.24 18.309  1.615 16.694  90   0 0.017 3302  10 0.013
116966 1633.18 2763.24 20.430  3.073 17.357  89   0 0.094 3304   6 0.025
117226 1419.90 2704.40 19.606  2.374 17.231  89   1 0.066 3300  10 0.021
117229 1458.84 2707.33 21.056  3.748 17.308  88   0 0.170 3295  12 0.020
117231 1583.37 2707.45 21.296  3.615 17.681  87   0 0.231 3300   5 0.027
117233 1471.10 2709.50 18.505  1.535 16.970  89   1 0.022 3305   7 0.016
117234 1388.41 2710.28 19.227  1.769 17.459  88   0 0.038 3301   6 0.025
117235 1573.36 2712.49 19.391  1.536 17.854  88   0 0.045 3301   7 0.037
117239 1625.26 2714.57 20.367  3.319 17.048  87   0 0.085 3305   3 0.018
117241 1536.71 2719.10 20.989  3.922 17.067  85   1 0.140 3302   6 0.018
117243 1473.72 2719.85 20.543  3.448 17.095  85   0 0.121 3301   7 0.023
117244 1606.96 2720.78 18.729  1.435 17.294  88   0 0.026 3304   5 0.020
117245 1358.20 2725.73 20.184  3.150 17.035  84   0 0.078 3302   7 0.022
117246 1637.37 2724.52 20.719  3.236 17.483  86   1 0.106 3301   8 0.024
117247 1425.74 2725.79 20.112  2.995 17.117  87   1 0.075 3303   7 0.018
117250 1445.80 2732.46 19.842  2.587 17.255  88   0 0.077 3311   0 0.051
117251 1520.60 2733.45 21.105  3.956 17.148  85   0 0.168 3305   4 0.020
117254 1422.52 2735.17 18.539  1.470 17.069  89   1 0.020 3301   8 0.017
117255 1549.79 2737.17 20.848  3.566 17.282  87   1 0.133 3299   8 0.020
117256 1645.09 2739.24 20.780  3.645 17.135  85   1 0.106 3302   8 0.018
117259 1517.38 2745.18 20.343  3.300 17.043  85   1 0.088 3302   7 0.017
117261 1430.62 2745.23 20.769  2.490 18.279  84   0 0.120 3302   6 0.056
117262 1432.30 2751.35 18.699  2.252 16.447  89   0 0.027 3310   3 0.019
117263 1467.11 2751.25 20.918  3.362 17.555  86   0 0.183 3299   7 0.026
117264 1548.73 2754.49 20.352  3.264 17.088  87   0 0.092 3304   4 0.018
117266 1578.15 2758.54 20.677  2.981 17.695  87   0 0.137 3296   9 0.031
117267 1609.25 2758.37 21.103  3.112 17.990  89   0 0.170 3298   7 0.038
117272 1425.69 2766.51 20.649  3.343 17.306  89   0 0.111 3304   7 0.022
117273 1379.15 2769.16 21.496  3.693 17.803  85   0 0.256 3300   5 0.036
117274 1423.72 2771.20 20.915  3.233 17.681  85   1 0.111 3306   3 0.030
117275 1598.22 2770.85 21.188  3.527 17.661  85   0 0.204 3305   3 0.028
117278 1516.50 2776.78 20.778  3.282 17.496  87   0 0.182 3305   2 0.025
117279 1534.56 2777.45 20.980  3.362 17.618  87   0 0.159 3303   4 0.052
117281 1642.31 2778.17 20.072  2.509 17.562  88   0 0.113 3306   0 0.091
117283 1371.72 2778.65 20.494  2.361 18.133  85   0 0.108 3299   5 0.042
117284 1636.73 2787.33 20.852  3.309 17.543  87   0 0.178 3303   4 0.028
117287 1434.53 2794.85 99.999  9.999 17.223   0   0 9.999 3311   2 0.156
117290 1411.47 2798.41 21.001  3.768 17.233  85   1 0.163 3301   6 0.023
117291 1443.37 2799.80 19.404  1.819 17.585  89   0 0.122 3304   7 0.100
117292 1552.56 2801.11 21.009  3.640 17.369  84   0 0.151 3303   6 0.022
117293 1438.71 2802.25 99.999  9.999 16.392   0   0 9.999 3313   0 0.139
117295 1579.55 2804.88 20.261  3.188 17.073  86   0 0.077 3298   9 0.018
117300 1626.97 2704.55 21.372  2.815 18.557  84   0 0.244 3295   6 0.061
117314 1419.15 2707.72 20.872  3.142 17.730  88   0 0.159 3301   8 0.033
117315 1462.55 2705.84 20.687  2.085 18.602  86   0 0.124 3296   8 0.067
117316 1575.12 2710.06 19.627  1.654 17.973  88   0 0.059 3303   6 0.043
117317 1517.97 2741.22 99.999  9.999 18.416   0   0 9.999 3302   6 0.057
117319 1369.81 2779.85 20.494  1.782 18.712  85   0 0.108 3297   6 0.070
117320 1502.67 2808.91 21.009  3.039 17.970  88   0 0.203 3301   7 0.040
117643 1484.55 2709.52 19.994  2.331 17.663  87   0 0.067 3307   4 0.050
117644 1422.38 2706.94 20.872  2.603 18.270  88   0 0.159 3302   6 0.053
117646 1567.10 2709.84 21.557  3.631 17.926  81   0 0.269 3297   8 0.035
117647 1624.87 2710.13 21.528  3.314 18.213  86   0 0.253 3300   6 0.049
117650 1365.04 2712.19 21.883  3.422 18.461  82   0 0.307 3294   4 0.056
117657 1436.62 2717.06 20.858  2.170 18.688  85   0 0.142 3296   7 0.069
117659 1442.27 2723.68 20.854  3.063 17.791  86   0 0.113 3300   6 0.031
117660 1418.45 2724.02 20.060  2.043 18.017  88   0 0.060 3304   4 0.039
117666 1367.15 2728.39 21.439  3.220 18.219  83   0 0.210 3297   5 0.045
117667 1613.72 2728.00 20.967  2.234 18.733  86   0 0.175 3293   5 0.070
117668 1361.27 2729.66 21.231  2.851 18.381  86   1 0.194 3302   2 0.059
117670 1353.74 2731.98 99.999  9.999 18.780   0   0 9.999 3297   3 0.092
117671 1508.79 2732.55 21.092  2.852 18.240  85   1 0.199 3301   4 0.045
117672 1358.90 2734.15 21.234  2.725 18.509  85   0 0.203 3296   7 0.066
117673 1391.50 2734.50 99.999  9.999 17.474   0   0 9.999 3306   7 0.058
117674 1395.67 2734.85 99.999  9.999 17.435   0   0 9.999 3309   4 0.060
117676 1592.62 2738.93 20.365  2.158 18.207  86   0 0.111 3294   8 0.044
117677 1597.48 2739.08 20.472  2.462 18.010  85   1 0.090 3301   6 0.038
117678 1414.61 2739.87 20.548  2.425 18.124  83   2 0.098 3295   5 0.044
117680 1469.90 2744.04 21.536  3.142 18.394  87   0 0.249 3296   9 0.054
117684 1415.36 2751.85 21.111  2.722 18.389  86   0 0.207 3299   4 0.057
117685 1426.10 2749.86 99.999  9.999 19.746   0   0 9.999 3253   3 0.199
117686 1372.62 2755.17 21.184  3.085 18.099  88   0 0.198 3298   8 0.041
117687 1609.22 2754.55 20.876  2.815 18.061  87   1 0.139 3296   8 0.048
117690 1606.67 2760.02 99.999  9.999 18.764   0   0 9.999 3296   4 0.078
117693 1480.80 2765.36 99.999  9.999 18.512   0   0 9.999 3302   4 0.109
117694 1512.89 2768.93 21.512  3.089 18.424  86   0 0.299 3297   3 0.052
117696 1435.09 2776.24 20.639  2.524 18.115  88   0 0.148 3298   9 0.059
117697 1436.58 2773.05 99.999  9.999 18.285   0   0 9.999 3303   2 0.092
117698 1486.78 2774.81 21.009  2.519 18.490  87   1 0.209 3295  10 0.081
117699 1519.71 2773.75 20.360  2.312 18.048  86   2 0.074 3301   3 0.040
117700 1461.69 2774.97 21.614  3.280 18.334  87   0 0.231 3292   8 0.051
117701 1482.89 2776.59 21.514  3.069 18.445  84   1 0.323 3302   6 0.091
117704 1624.13 2778.29 21.618  3.082 18.536  86   0 0.315 3300   4 0.156
117707 1426.72 2780.92 20.261  2.071 18.190  88   0 0.078 3298   6 0.052
117711 1558.93 2783.94 19.725  1.690 18.035  87   0 0.062 3303   9 0.048
117712 1623.03 2789.20 22.100  2.978 19.122  78   0 0.425 3285   5 0.132
117718 1440.31 2796.26 99.999  9.999 17.977   0   0 9.999 3305   1 0.292
117719 1544.45 2794.28 21.982  3.813 18.169  79   0 0.364 3295   7 0.042
117721 1638.48 2796.48 20.732  2.380 18.352  87   0 0.144 3291   9 0.054
117723 1464.72 2799.01 21.000  2.678 18.322  84   1 0.162 3296   5 0.052
117725 1430.16 2802.80 19.692  1.770 17.922  88   0 0.125 3303   4 0.219
117727 1480.80 2804.27 20.976  2.484 18.492  85   0 0.166 3304   3 0.104
117728 1535.76 2804.27 21.179  3.247 17.932  83   1 0.224 3300   5 0.036
117729 1432.95 2805.27 99.999  9.999 17.808   0   0 9.999 3309   0 0.196
117730 1470.21 2806.72 21.145  3.070 18.076  86   0 0.146 3297   8 0.043
117731 1516.22 2806.94 21.558  3.078 18.480  81   0 0.252 3297   7 0.061
117734 1459.09 2808.56 21.515  3.045 18.470  87   0 0.308 3301   2 0.064
117741 1578.46 2709.61 99.999  9.999 19.109   0   0 9.999 3301   3 0.113
117763 1518.26 2768.45 99.999  9.999 19.830   0   0 9.999 3277   3 0.188
117765 1467.47 2806.61 20.739  2.248 18.492  86   0 0.132 3293   7 0.062
118294 1449.10 2704.81 99.999  9.999 19.395   0   0 9.999 3284   4 0.123
118300 1478.91 2708.58 99.999  9.999 19.017   0   0 9.999 3286   6 0.118
118301 1537.82 2708.31 99.999  9.999 19.498   0   0 9.999 3283   5 0.131
118302 1630.37 2708.08 99.999  9.999 19.355   0   0 9.999 3276   6 0.121
118305 1498.31 2711.46 99.999  9.999 19.481   0   0 9.999 3278   6 0.133
118306 1603.36 2711.67 22.121  2.953 19.168  84   0 0.402 3289   3 0.099
118312 1473.07 2715.09 99.999  9.999 19.431   0   0 9.999 3283   3 0.145
118313 1506.39 2715.55 99.999  9.999 19.226   0   0 9.999 3290   3 0.109
118314 1587.26 2716.12 99.999  9.999 19.416   0   0 9.999 3289   1 0.118
118315 1359.96 2716.51 99.999  9.999 19.606   0   0 9.999 3268   3 0.181
118316 1407.60 2717.44 99.999  9.999 19.297   0   0 9.999 3294   3 0.120
118317 1418.52 2717.88 21.877  2.783 19.093  86   0 0.334 3291   3 0.095
118318 1499.57 2717.29 99.999  9.999 19.641   0   0 9.999 3278   4 0.164
118319 1390.24 2719.21 21.886  2.589 19.296  88   0 0.406 3290   4 0.136
118326 1493.73 2721.42 99.999  9.999 19.451   0   0 9.999 3283   4 0.133
118330 1393.24 2723.35 99.999  9.999 18.973   0   0 9.999 3290   5 0.127
118331 1409.68 2723.68 21.764  2.949 18.814  84   0 0.291 3291   8 0.078
118333 1632.73 2724.69 21.386  2.583 18.803  87   0 0.257 3300   2 0.078
118334 1512.33 2725.83 99.999  9.999 19.789   0   0 9.999 3278   3 0.249
118336 1344.26 2726.71 99.999  9.999 17.830   0   0 9.999 3313   0 0.136
118337 1350.27 2727.95 99.999  9.999 18.778   0   0 9.999 3301   2 0.222
118338 1399.12 2729.49 99.999  9.999 18.723   0   0 9.999 3291   6 0.099
118339 1415.51 2728.19 21.730  2.768 18.962  87   0 0.313 3296   4 0.090
118340 1530.35 2728.01 99.999  9.999 19.108   0   0 9.999 3292   9 0.096
118343 1423.55 2728.74 99.999  9.999 19.165   0   0 9.999 3295   6 0.115
118344 1496.41 2728.42 99.999  9.999 19.381   0   0 9.999 3288   3 0.127
118345 1591.30 2728.61 99.999  9.999 19.361   0   0 9.999 3278   8 0.122
118347 1475.20 2729.01 99.999  9.999 19.156   0   0 9.999 3285   5 0.104
118348 1541.80 2729.17 99.999  9.999 19.587   0   0 9.999 3278   5 0.144
118351 1384.13 2731.36 99.999  9.999 18.869   0   0 9.999 3286   6 0.101
118352 1637.08 2730.82 21.449  2.447 19.002  84   0 0.217 3290   6 0.088
118354 1646.73 2730.91 99.999  9.999 19.364   0   0 9.999 3284   4 0.122
118355 1567.82 2733.45 99.999  9.999 18.444   0   0 9.999 3310   0 0.076
118356 1468.57 2734.19 99.999  9.999 19.231   0   0 9.999 3292   7 0.105
118357 1584.50 2735.75 99.999  9.999 19.815   0   0 9.999 3258   4 0.196
118359 1449.82 2735.05 99.999  9.999 19.243   0   0 9.999 3295   2 0.138
118360 1345.43 2736.40 99.999  9.999 19.030   0   0 9.999 3285  10 0.152
118362 1485.10 2738.11 22.050  2.894 19.155  83   0 0.369 3287   4 0.097
118363 1567.64 2737.89 99.999  9.999 19.050   0   0 9.999 3291   5 0.110
118364 1472.12 2739.10 99.999  9.999 18.936   0   0 9.999 3286   5 0.086
118365 1583.67 2742.23 99.999  9.999 19.553   0   0 9.999 3252   7 0.192
118366 1503.28 2739.67 21.889  2.811 19.078  82   0 0.355 3293   2 0.091
118368 1493.53 2740.26 99.999  9.999 19.511   0   0 9.999 3282   3 0.138
118369 1533.38 2742.93 99.999  9.999 18.937   0   0 9.999 3296   6 0.092
118372 1404.06 2741.80 22.014  2.965 19.049  84   0 0.443 3287   3 0.127
118373 1524.39 2742.20 99.999  9.999 19.534   0   0 9.999 3288   2 0.165
118374 1394.75 2741.37 99.999  9.999 19.239   0   0 9.999 3291   4 0.135
118375 1461.30 2743.07 99.999  9.999 19.314   0   0 9.999 3283   3 0.113
118376 1385.30 2743.53 21.665  2.588 19.077  85   0 0.262 3287   9 0.101
118377 1428.36 2744.18 20.769  2.103 18.666  84   0 0.120 3296   6 0.073
118378 1474.70 2743.01 99.999  9.999 19.306   0   0 9.999 3282   7 0.127
118379 1631.01 2743.31 99.999  9.999 19.223   0   0 9.999 3289   6 0.101
118380 1506.89 2746.65 21.309  2.498 18.811  86   0 0.229 3291   4 0.078
118381 1377.62 2746.28 99.999  9.999 19.591   0   0 9.999 3291   4 0.156
118382 1412.29 2747.41 99.999  9.999 18.626   0   0 9.999 3301   3 0.078
118383 1435.84 2747.73 99.999  9.999 18.856   0   0 9.999 3299   5 0.103
118384 1357.13 2748.04 21.583  2.803 18.780  86   0 0.260 3292   9 0.080
118387 1451.61 2751.38 99.999  9.999 18.877   0   0 9.999 3293   3 0.078
118388 1590.18 2750.99 21.398  2.153 19.245  84   0 0.243 3292   3 0.119
118389 1606.18 2752.66 99.999  9.999 19.613   0   0 9.999 3241   3 0.208
118390 1431.40 2753.33 99.999  9.999 17.560   0   0 9.999 3310   3 0.053
118391 1626.35 2753.19 99.999  9.999 19.223   0   0 9.999 3286   5 0.108
118395 1498.37 2756.15 21.206  2.503 18.703  87   0 0.168 3300   5 0.070
118396 1572.77 2755.84 21.422  2.698 18.724  88   0 0.292 3291   6 0.077
118399 1377.05 2757.33 99.999  9.999 19.434   0   0 9.999 3288   6 0.134
118400 1448.38 2756.71 99.999  9.999 19.538   0   0 9.999 3276   7 0.155
118403 1549.57 2758.65 21.425  2.668 18.757  88   0 0.236 3298   5 0.079
118404 1557.62 2758.04 99.999  9.999 19.673   0   0 9.999 3287   3 0.165
118405 1527.97 2761.22 21.729  2.815 18.914  85   0 0.336 3294   3 0.083
118406 1454.68 2761.77 99.999  9.999 18.592   0   0 9.999 3300   2 0.062
118410 1470.07 2762.59 21.433  2.478 18.955  85   0 0.194 3285   8 0.097
118411 1484.11 2763.13 99.999  9.999 18.983   0   0 9.999 3281  12 0.114
118412 1554.90 2762.71 99.999  9.999 19.001   0   0 9.999 3293   5 0.091
118415 1345.88 2763.70 99.999  9.999 19.221   0   0 9.999 3277   9 0.161
118421 1484.50 2769.60 99.999  9.999 19.103   0   0 9.999 3288  10 0.195
118422 1550.12 2767.79 99.999  9.999 18.946   0   0 9.999 3295   5 0.085
118423 1574.13 2767.53 99.999  9.999 19.002   0   0 9.999 3291   5 0.093
118424 1475.69 2769.67 99.999  9.999 18.170   0   0 9.999 3297  11 0.131
118427 1414.96 2768.97 99.999  9.999 19.367   0   0 9.999 3291   3 0.124
118429 1400.53 2772.80 99.999  9.999 19.283   0   0 9.999 3292   1 0.139
118430 1431.09 2775.22 99.999  9.999 19.284   0   0 9.999 3297   2 0.135
118432 1476.03 2773.74 99.999  9.999 18.597   0   0 9.999 3290   5 0.156
118433 1471.16 2774.70 99.999  9.999 19.530   0   0 9.999 3224   4 0.206
118435 1438.89 2777.46 99.999  9.999 19.216   0   0 9.999 3298   3 0.186
118436 1543.78 2778.22 99.999  9.999 19.108   0   0 9.999 3199   0 0.407
118441 1505.06 2779.41 99.999  9.999 19.284   0   0 9.999 3285   5 0.117
118442 1562.84 2778.89 99.999  9.999 19.438   0   0 9.999 3287   3 0.157
118443 1513.70 2780.47 99.999  9.999 19.366   0   0 9.999 3291   5 0.125
118444 1592.51 2781.02 21.859  2.704 19.154  78   0 0.315 3287   5 0.098
118445 1639.24 2780.56 99.999  9.999 19.217   0   0 9.999 3275   5 0.212
118448 1344.54 2783.04 21.713  2.690 19.023  86   0 0.386 3286   9 0.151
118449 1457.31 2782.23 22.211  3.047 19.164  85   0 0.470 3291   4 0.110
118453 1582.48 2784.48 99.999  9.999 19.088   0   0 9.999 3294   5 0.094
118454 1623.25 2784.13 99.999  9.999 18.646   0   0 9.999 3302   4 0.173
118455 1631.89 2784.44 99.999  9.999 19.220   0   0 9.999 3267   3 0.184
118456 1644.12 2784.06 99.999  9.999 19.386   0   0 9.999 3285   5 0.144
118458 1545.23 2785.36 99.999  9.999 19.351   0   0 9.999 3283   5 0.130
118459 1594.69 2785.28 99.999  9.999 19.204   0   0 9.999 3291   2 0.104
118460 1436.95 2787.69 21.047  1.731 19.317  84   0 0.259 3204   5 0.232
118463 1408.89 2787.60 99.999  9.999 19.236   0   0 9.999 3286   4 0.108
118465 1430.88 2794.55 20.051  1.405 18.646  89   0 0.170 3291   2 0.265
118466 1493.73 2791.39 99.999  9.999 18.955   0   0 9.999 3302   1 0.140
118467 1644.00 2791.82 99.999  9.999 19.328   0   0 9.999 3289   3 0.128
118469 1357.62 2792.20 99.999  9.999 19.700   0   0 9.999 3252  13 0.183
118470 1432.35 2790.93 99.999  9.999 19.304   0   0 9.999 3222   3 0.230
118471 1438.47 2792.61 20.226  1.339 18.888  88   1 0.167 3249   2 0.294
118472 1482.73 2793.09 21.641  2.604 19.037  82   0 0.319 3287   4 0.108
118475 1551.46 2794.25 99.999  9.999 18.697   0   0 9.999 3295   5 0.067
118477 1443.33 2794.52 21.218  1.380 19.838  88   1 0.323 3096   0 0.465
118480 1402.52 2796.34 99.999  9.999 19.520   0   0 9.999 3283   4 0.215
118481 1487.60 2796.81 99.999  9.999 18.766   0   0 9.999 3303   6 0.136
118482 1428.81 2798.66 99.999  9.999 18.395   0   0 9.999 3305   3 0.263
118483 1499.35 2797.82 99.999  9.999 19.587   0   0 9.999 3271   8 0.161
118486 1482.99 2799.40 99.999  9.999 18.553   0   0 9.999 3301   7 0.118
118487 1494.45 2797.82 99.999  9.999 19.537   0   0 9.999 3280   6 0.218
118493 1446.10 2802.41 99.999  9.999 18.947   0   0 9.999 3267   8 0.192
118495 1613.46 2803.19 21.689  2.442 19.247  89   0 0.349 3290   5 0.111
118496 1442.02 2804.85 20.001  1.400 18.601  86   0 0.164 3274   9 0.228
118497 1600.84 2807.04 99.999  9.999 19.042   0   0 9.999 3288   4 0.096
118503 1447.00 2809.60 99.999  9.999 19.457   0   0 9.999 3226   5 0.255
118504 1632.45 2809.16 99.999  9.999 19.469   0   0 9.999 3289   4 0.157
118532 1634.51 2731.53 99.999  9.999 19.399   0   0 9.999 3286   7 0.125
118533 1497.14 2758.92 99.999  9.999 19.876   0   0 9.999 3280   2 0.199
118535 1530.01 2762.96 99.999  9.999 19.322   0   0 9.999 3289   3 0.118
119722 1354.73 2704.42 99.999  9.999 19.941   0   0 9.999 3248   3 0.212
119723 1400.05 2705.69 99.999  9.999 19.552   0   0 9.999 3280   6 0.155
119724 1474.30 2704.59 99.999  9.999 20.284   0   0 9.999 3174   1 0.319
119725 1618.65 2703.20 99.999  9.999 20.152   0   0 9.999 3250   2 0.237
119728 1341.42 2703.98 99.999  9.999 20.002   0   0 9.999 3259   1 0.297
119729 1347.78 2705.14 99.999  9.999 19.607   0   0 9.999 3286   1 0.207
119730 1427.07 2705.16 99.999  9.999 19.817   0   0 9.999 3278   4 0.185
119731 1438.01 2705.95 99.999  9.999 19.854   0   0 9.999 3283   0 0.192
119734 1590.57 2706.98 99.999  9.999 19.578   0   0 9.999 3287   5 0.144
119735 1644.94 2706.52 99.999  9.999 19.819   0   0 9.999 3265   6 0.184
119739 1600.12 2707.34 99.999  9.999 19.904   0   0 9.999 3285   4 0.189
119741 1359.91 2707.79 99.999  9.999 20.267   0   0 9.999 3227   1 0.284
119742 1369.70 2707.18 99.999  9.999 19.817   0   0 9.999 3272   8 0.176
119745 1394.07 2709.57 99.999  9.999 19.757   0   0 9.999 3269   4 0.189
119748 1426.00 2711.90 99.999  9.999 19.419   0   0 9.999 3284   5 0.125
119749 1436.49 2710.61 99.999  9.999 19.589   0   0 9.999 3283   9 0.155
119752 1438.57 2713.74 99.999  9.999 19.671   0   0 9.999 3290   5 0.173
119754 1431.99 2717.51 99.999  9.999 19.561   0   0 9.999 3284   3 0.150
119755 1590.10 2713.08 99.999  9.999 20.008   0   0 9.999 3266   4 0.204
119756 1620.02 2715.88 99.999  9.999 19.786   0   0 9.999 3270   4 0.183
119759 1344.66 2716.60 99.999  9.999 19.855   0   0 9.999 3232   0 0.311
119760 1388.92 2716.11 99.999  9.999 19.855   0   0 9.999 3282   2 0.201
119761 1502.41 2716.87 99.999  9.999 19.848   0   0 9.999 3274   4 0.195
119762 1517.75 2715.83 99.999  9.999 19.913   0   0 9.999 3262   5 0.189
119763 1628.29 2714.82 99.999  9.999 19.873   0   0 9.999 3257   2 0.213
119765 1486.92 2716.76 99.999  9.999 19.807   0   0 9.999 3288   3 0.187
119766 1606.72 2716.75 99.999  9.999 20.282   0   0 9.999 3248   2 0.277
119769 1377.97 2718.22 99.999  9.999 19.590   0   0 9.999 3284   4 0.154
119773 1369.55 2719.90 99.999  9.999 19.453   0   0 9.999 3289   2 0.131
119774 1510.20 2719.32 99.999  9.999 19.721   0   0 9.999 3267   2 0.234
119775 1554.67 2718.70 99.999  9.999 19.696   0   0 9.999 3280   2 0.159
119777 1437.98 2719.51 99.999  9.999 20.092   0   0 9.999 3267   1 0.249
119778 1641.48 2718.72 99.999  9.999 20.667   0   0 9.999 3119   0 0.366
119780 1620.46 2721.54 99.999  9.999 19.956   0   0 9.999 3261   2 0.206
119783 1361.92 2721.77 99.999  9.999 19.877   0   0 9.999 3258   1 0.231
119784 1381.52 2721.95 99.999  9.999 20.133   0   0 9.999 3263   1 0.257
119785 1388.42 2722.04 99.999  9.999 19.753   0   0 9.999 3252   5 0.209
119786 1573.44 2721.09 99.999  9.999 20.264   0   0 9.999 3256   1 0.275
119787 1601.61 2720.17 99.999  9.999 20.304   0   0 9.999 3235   0 0.274
119788 1451.86 2723.50 99.999  9.999 19.527   0   0 9.999 3278   5 0.138
119789 1615.46 2723.26 99.999  9.999 20.284   0   0 9.999 3214   1 0.291
119793 1644.65 2723.71 99.999  9.999 20.079   0   0 9.999 3243   4 0.292
119795 1584.46 2724.86 99.999  9.999 19.678   0   0 9.999 3275   2 0.153
119798 1396.07 2726.93 99.999  9.999 19.315   0   0 9.999 3269   3 0.182
119799 1399.89 2725.59 99.999  9.999 19.715   0   0 9.999 3274   2 0.199
119800 1569.34 2726.00 99.999  9.999 19.686   0   0 9.999 3279   3 0.167
119806 1362.15 2726.29 99.999  9.999 19.778   0   0 9.999 3256   1 0.224
119807 1442.82 2726.18 99.999  9.999 19.904   0   0 9.999 3271   2 0.221
119808 1470.57 2727.07 99.999  9.999 19.683   0   0 9.999 3282   1 0.165
119810 1386.26 2728.13 99.999  9.999 19.899   0   0 9.999 3206   2 0.249
119811 1507.34 2728.59 99.999  9.999 19.774   0   0 9.999 3258   2 0.227
119812 1404.64 2729.06 99.999  9.999 19.542   0   0 9.999 3280   3 0.184
119814 1419.41 2728.68 99.999  9.999 20.150   0   0 9.999 3242   3 0.262
119817 1562.91 2731.56 99.999  9.999 19.712   0   0 9.999 3263  12 0.170
119819 1426.95 2732.72 99.999  9.999 19.453   0   0 9.999 3287   6 0.140
119821 1401.56 2733.73 99.999  9.999 19.577   0   0 9.999 3276   0 0.231
119822 1581.27 2733.26 99.999  9.999 19.292   0   0 9.999 3289   6 0.120
119823 1355.54 2734.55 21.234  2.047 19.187  85   0 0.203 3284   8 0.124
119825 1341.29 2734.88 99.999  9.999 19.829   0   0 9.999 3271   0 0.293
119826 1351.35 2735.23 99.999  9.999 20.069   0   0 9.999 3250   1 0.269
119827 1387.23 2735.97 99.999  9.999 19.663   0   0 9.999 3217   7 0.218
119828 1405.37 2735.85 99.999  9.999 19.899   0   0 9.999 3267   1 0.240
119830 1360.31 2737.69 99.999  9.999 19.422   0   0 9.999 3283   2 0.146
119831 1418.70 2736.71 99.999  9.999 19.897   0   0 9.999 3267   6 0.210
119832 1582.18 2738.66 99.999  9.999 19.906   0   0 9.999 3246   6 0.221
119833 1609.16 2740.79 99.999  9.999 19.897   0   0 9.999 3272   2 0.184
119836 1526.46 2738.44 99.999  9.999 20.028   0   0 9.999 3252   0 0.243
119837 1536.40 2738.64 99.999  9.999 19.596   0   0 9.999 3279   7 0.147
119839 1398.45 2737.59 99.999  9.999 19.844   0   0 9.999 3217   0 0.283
119840 1468.06 2739.85 99.999  9.999 19.791   0   0 9.999 3260   4 0.184
119841 1638.73 2738.94 99.999  9.999 19.973   0   0 9.999 3268   2 0.193
