 57184  888.22 4059.26 14.586  1.059 13.527  77   1 0.003  925   3 0.003
 57185  727.16 4064.98 15.725  1.739 13.986  78   0 0.005  928   0 0.004
 57186  723.38 4121.86 15.819  2.523 13.296  77   0 0.011  919   0 0.005
 57187  753.64 4138.89 13.596  0.697 12.899  77   0 0.007  908   3 0.005
 57188  939.81 4197.69 16.265  2.133 14.132  69   0 0.007  847   1 0.004
 57189  903.14 4232.52 15.518  1.413 14.106  65   0 0.005  784   3 0.003
 57191  717.37 4308.15 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 57198  749.01 4041.48 16.694  1.677 15.017  79   0 0.008  924   4 0.005
 57201 1027.91 4075.89 16.517  1.454 15.063  77   0 0.008  923   5 0.005
 57202 1002.32 4081.56 16.575  2.304 14.271  77   0 0.007  927   1 0.004
 57204  813.89 4102.65 15.849  0.860 14.989  77   0 0.005  925   0 0.004
 57208  900.91 4147.81 16.887  2.454 14.433  75   0 0.012  905   1 0.005
 57209  907.28 4168.34 16.281  1.748 14.533  72   1 0.005  884   2 0.004
 57210  799.87 4179.29 16.072  1.713 14.359  70   0 0.005  870   4 0.004
 57212  842.78 4207.23 16.158  1.604 14.555  68   1 0.007  831   1 0.006
 57213  868.97 4214.87 16.777  1.906 14.871  68   0 0.007  818   0 0.004
 57214  764.91 4224.79 16.444  1.640 14.803  66   0 0.006  799   3 0.004
 57215  817.46 4229.47 16.715  1.661 15.054  65   0 0.006  791   1 0.005
 57218  813.53 4257.76 15.799  0.914 14.885  54   0 0.006  689   0 0.005
 57219 1015.59 4283.78 16.196  1.145 15.050  33   1 0.006  454   1 0.006
 57221  707.58 4128.64 16.759  1.790 14.969  77   0 0.010  916   0 0.007
 57234  971.86 4030.08 17.908  1.904 16.004  79   0 0.013  924   4 0.007
 57238  921.59 4042.98 17.267  1.266 16.001  78   1 0.008  926   2 0.007
 57241  939.88 4058.55 18.068  2.064 16.004  78   0 0.016  923   5 0.007
 57242 1053.07 4092.74 17.409  1.883 15.526  76   1 0.012  926   2 0.007
 57243  978.95 4094.36 17.785  1.677 16.108  77   0 0.011  924   4 0.009
 57245  823.48 4102.87 16.746  1.082 15.664  77   0 0.008  925   0 0.006
