2455260.88430 19.360 0.066 4.27 562.0
2455261.81526 19.488 0.084 4.97 512.0
2455265.86974 19.352 0.066 4.26 527.0
2455267.84333 19.399 0.078 5.60 391.0
2455269.80945 19.473 0.070 5.04 369.0
2455270.81513 19.370 0.065 4.70 352.0
2455271.81065 19.320 0.064 4.55 420.0
2455272.81579 19.282 0.074 6.02 357.0
2455273.80079 19.320 0.065 5.29 362.0
2455274.81929 19.333 0.075 5.72 371.0
2455275.80561 19.379 0.089 5.72 472.0
2455276.78378 19.314 0.062 4.36 369.0
2455276.91127 19.317 0.070 4.24 593.0
2455277.83979 19.281 0.071 5.62 392.0
2455278.81589 19.356 0.084 6.45 376.0
2455279.81715 19.248 0.072 5.88 361.0
2455280.82377 19.350 0.064 4.86 389.0
2455281.80370 19.419 0.064 4.69 363.0
2455282.82642 19.326 0.060 3.95 448.0
2455283.78648 19.262 0.071 4.64 568.0
2455283.87781 19.463 0.068 4.08 419.0
2455284.79213 19.355 0.081 4.69 665.0
2455285.78294 19.443 0.095 4.76 775.0
2455285.91309 19.548 0.089 4.23 684.0
2455286.79856 19.346 0.098 5.14 693.0
2455287.85174 19.422 0.068 3.59 598.0
2455288.77712 19.358 0.080 4.25 715.0
2455289.82898 19.387 0.081 4.38 733.0
2455293.85693 19.404 0.074 4.55 484.0
2455294.80029 19.335 0.049 3.93 301.0
2455295.80317 19.341 0.057 4.72 290.0
2455296.84275 19.369 0.049 3.90 304.0
2455297.87752 19.440 0.050 3.36 299.0
2455301.82866 19.483 0.072 5.10 354.0
2455306.78871 19.357 0.051 3.90 324.0
2455307.81389 19.392 0.058 4.13 386.0
2455308.80403 19.359 0.056 4.31 325.0
2455309.85768 19.401 0.055 3.94 340.0
2455310.86710 19.375 0.048 3.53 347.0
2455312.71725 19.497 0.097 5.71 537.0
2455312.92545 19.347 0.076 5.48 473.0
2455314.68529 19.333 0.103 5.25 959.0
2455314.89995 19.530 0.091 4.38 754.0
2455315.82613 19.196 0.087 5.69 813.0
2455316.78407 19.371 0.116 6.35 769.0
2455320.82219 19.274 0.110 4.66 1737.0
2455321.76761 19.337 0.070 4.62 487.0
2455322.93501 19.473 0.097 4.65 1049.0
2455323.87939 19.383 0.069 4.38 554.0
2455324.81000 19.422 0.077 5.27 409.0
2455325.72538 19.407 0.058 4.36 333.0
2455325.92962 19.390 0.089 6.61 560.0
2455326.85183 19.356 0.063 4.97 387.0
2455327.79991 19.352 0.064 4.38 347.0
2455328.72959 19.383 0.062 4.28 358.0
2455328.92191 19.233 0.058 4.52 511.0
2455334.85153 19.339 0.067 5.73 368.0
2455335.81656 19.437 0.065 4.76 373.0
2455337.91388 19.232 0.087 6.40 560.0
2455339.67200 19.300 0.087 5.92 562.0
2455340.63085 19.268 0.148 8.10 912.0
2455340.88929 19.423 0.100 6.13 674.0
2455341.82018 19.440 0.080 4.58 607.0
2455342.64790 19.329 0.102 5.93 716.0
2455342.84374 19.348 0.085 5.11 668.0
2455343.66794 19.268 0.086 5.00 857.0
2455343.86130 19.398 0.107 5.67 869.0
2455343.87401 19.326 0.090 4.90 900.0
2455348.80859 19.373 0.077 5.34 480.0
2455349.68893 19.286 0.072 4.87 538.0
2455350.69690 19.435 0.104 7.05 412.0
2455351.83595 19.350 0.081 5.60 524.0
2455352.84853 19.311 0.070 5.07 541.0
2455353.78540 19.295 0.054 3.85 371.0
2455354.77565 19.343 0.066 4.80 396.0
2455355.70376 19.405 0.063 4.27 404.0
2455357.70297 19.351 0.065 5.07 345.0
2455359.69350 19.307 0.066 4.83 406.0
2455361.64036 19.288 0.092 7.14 389.0
2455362.89583 19.283 0.101 7.14 576.0
2455365.55952 19.241 0.081 5.91 574.0
2455365.88443 19.278 0.084 6.16 488.0
2455369.84161 19.234 0.109 7.58 605.0
2455376.81561 19.265 0.095 6.14 703.0
2455377.74818 19.441 0.079 5.19 461.0
2455378.62547 19.325 0.056 4.32 338.0
2455378.86921 19.293 0.081 6.81 552.0
2455379.78354 19.232 0.063 5.11 426.0
2455380.64405 19.353 0.058 5.17 264.0
2455381.52721 19.463 0.125 7.14 545.0
2455381.74100 19.436 0.111 7.45 427.0
2455382.61603 19.357 0.105 7.74 397.0
2455382.82411 19.587 0.131 7.39 486.0
2455385.82603 19.313 0.057 5.71 300.0
2455386.53396 19.291 0.063 4.60 629.0
2455386.61627 19.380 0.059 4.70 432.0
2455386.70068 19.278 0.050 4.09 393.0
2455386.84060 19.195 0.060 6.38 332.0
2455387.82577 19.235 0.062 6.25 374.0
2455388.78020 19.283 0.059 5.17 252.0
2455389.69093 19.414 0.060 4.77 248.0
2455390.65350 19.485 0.106 7.62 322.0
2455391.51987 19.221 0.070 5.97 365.0
2455391.84822 19.302 0.083 6.13 529.0
2455392.78826 19.275 0.057 5.02 302.0
2455393.76451 19.444 0.099 7.11 330.0
2455396.67822 19.373 0.064 5.14 329.0
2455396.71280 19.377 0.066 5.38 335.0
2455397.76232 19.343 0.108 7.38 443.0
2455403.49662 19.333 0.070 4.05 790.0
2455403.68919 19.343 0.085 5.06 793.0
2455404.56004 19.159 0.061 4.37 548.0
2455404.75900 19.424 0.084 4.51 622.0
2455405.77264 19.487 0.088 5.19 513.0
2455407.62904 19.359 0.097 7.03 357.0
2455408.54741 19.478 0.105 7.24 360.0
2455408.74945 19.342 0.100 6.94 467.0
2455409.75157 19.305 0.071 5.85 405.0
2455410.75595 19.271 0.070 5.66 415.0
2455411.76889 19.610 0.120 6.76 498.0
2455412.68870 19.359 0.088 6.83 354.0
2455413.76073 19.233 0.069 6.65 301.0
2455416.60561 19.390 0.086 6.84 297.0
2455418.66936 19.310 0.060 5.54 262.0
2455421.68512 19.309 0.076 7.18 264.0
2455423.50281 19.363 0.055 4.33 296.0
2455426.51978 19.381 0.109 4.89 1119.0
2455430.59001 19.456 0.094 5.39 588.0
2455431.58502 19.333 0.074 5.08 528.0
2455432.53093 19.392 0.132 6.68 803.0
2455434.55599 19.343 0.076 5.20 417.0
2455435.52333 19.309 0.068 4.83 409.0
2455436.54796 19.382 0.082 5.94 347.0
2455438.58063 19.204 0.065 5.77 345.0
2455439.62226 19.248 0.081 6.70 348.0
2455443.63639 19.449 0.071 5.27 351.0
2455444.66210 19.374 0.080 6.32 380.0
2455446.55104 19.202 0.066 5.96 358.0
2455447.56131 19.316 0.061 5.17 321.0
2455449.49426 19.399 0.088 5.98 367.0
2455450.57264 19.478 0.085 5.85 350.0
2455453.53385 19.460 0.109 6.94 490.0
2455457.60571 19.315 0.073 4.94 580.0
2455459.49539 19.301 0.075 5.04 495.0
2455460.51594 19.522 0.096 5.39 463.0
2455462.59726 19.312 0.074 4.55 575.0
2455465.54076 19.403 0.099 6.84 403.0
2455469.54074 19.486 0.073 4.93 382.0
2455471.57634 19.360 0.070 5.16 369.0
2455473.50429 19.192 0.077 6.00 405.0
2455478.49669 19.375 0.080 5.80 401.0
2455480.54860 19.375 0.090 5.86 472.0
2455485.54075 19.448 0.103 5.25 619.0
2455487.53386 19.295 0.079 5.46 571.0
2455489.53439 19.324 0.089 5.51 630.0
2455493.52100 19.185 0.116 7.28 714.0
2455497.53180 19.385 0.093 6.07 583.0
2455598.87987 19.350 0.105 6.38 637.0
2455599.88737 19.187 0.121 5.42 1567.0
2455600.87595 19.193 0.065 5.35 472.0
2455616.90213 19.368 0.142 5.65 1741.0
2455622.90140 19.349 0.082 4.29 881.0
2455625.83511 19.347 0.073 5.94 357.0
2455627.82843 19.478 0.075 5.58 335.0
2455628.91116 19.130 0.110 5.04 1802.0
2455629.83887 19.298 0.068 6.11 310.0
2455631.86721 19.288 0.065 5.81 362.0
2455633.82227 19.308 0.061 4.88 381.0
2455634.81605 19.355 0.077 6.34 338.0
2455637.85287 19.290 0.073 6.69 395.0
2455639.81099 19.250 0.081 5.93 566.0
