102230 1584.39 2308.91 16.400  3.196 13.204  75   0 0.025 1006   0 0.011
102231 1293.90 2339.87 16.781  2.729 14.052  75   0 0.025 1005   1 0.004
102232 1295.43 2353.24 13.173  0.680 12.493  73   2 0.023 1004   2 0.009
102233 1425.93 2382.21 14.740  2.217 12.523  74   1 0.007 1004   2 0.009
102234 1468.65 2394.22 17.847  3.660 14.187  75   0 0.024 1006   0 0.007
102236 1451.30 2432.72 13.897  9.999 99.999  74   1 0.009    0   0 9.999
102238 1302.01 2456.40 17.664  3.729 13.936  75   0 0.023 1006   0 0.008
102240 1386.28 2548.16 18.228  4.604 13.623  75   0 0.195 1006   0 0.098
102241 1564.76 2551.25 16.987  2.920 14.068  75   0 0.010 1005   1 0.004
102245 1594.70 2629.02 16.926  3.378 13.548  75   0 0.014 1006   0 0.005
102246 1442.62 2648.34 15.111  9.999 99.999  74   1 0.007    0   0 9.999
102247 1374.76 2651.08 15.571  1.509 14.062  74   1 0.005 1002   4 0.003
102248 1645.43 2663.68 16.910  2.864 14.046  75   0 0.010 1001   5 0.006
102249 1336.92 2670.53 16.459  2.749 13.710  73   2 0.008 1005   1 0.005
102251 1498.36 2717.99 17.104  3.004 14.099  75   0 0.013 1003   3 0.005
102256 1522.57 2275.35 17.228  2.335 14.893  75   0 0.009 1006   0 0.005
102257 1292.17 2290.52 17.751  2.943 14.808  75   0 0.014 1004   2 0.005
102259 1556.37 2305.66 17.321  2.171 15.150  75   0 0.009 1005   1 0.006
102260 1443.22 2317.60 17.924  2.897 15.028  75   0 0.012 1004   2 0.005
102261 1573.29 2318.86 15.692  0.998 14.694  74   1 0.004 1005   1 0.005
102262 1297.97 2335.53 17.630  2.472 15.159  75   0 0.019 1004   2 0.007
102264 1302.54 2345.02 15.931  1.085 14.846  75   0 0.014 1004   2 0.012
102266 1607.20 2359.78 17.711  2.693 15.017  75   0 0.012 1005   1 0.005
102267 1512.25 2384.28 17.204  2.287 14.917  75   0 0.009 1004   2 0.005
102268 1310.14 2447.73 16.974  2.234 14.740  75   0 0.008 1006   0 0.004
102269 1610.91 2448.45 17.271  2.577 14.694  75   0 0.012 1004   2 0.005
102270 1279.00 2463.70 17.142  2.658 14.483  75   0 0.010 1003   3 0.004
102272 1316.04 2494.81 17.629  2.734 14.894  75   0 0.011 1005   1 0.005
102273 1548.21 2510.72 17.235  2.160 15.074  75   0 0.009 1003   3 0.005
102274 1482.98 2516.93 17.544  2.441 15.104  75   0 0.013 1004   2 0.005
102277 1438.25 2530.51 17.525  2.790 14.735  75   0 0.012 1006   0 0.004
102278 1344.39 2552.41 17.552  2.636 14.916  75   0 0.012 1002   4 0.004
102279 1458.37 2568.67 17.587  2.566 15.021  74   1 0.012 1004   2 0.005
102280 1608.83 2617.10 16.984  2.358 14.626  75   0 0.009 1004   2 0.004
102281 1453.75 2618.70 17.492  2.664 14.829  75   0 0.011 1005   1 0.005
102282 1336.83 2625.03 17.899  3.080 14.819  75   0 0.016 1004   2 0.005
102285 1549.94 2691.92 17.430  2.652 14.778  75   0 0.013 1005   1 0.005
102296 1363.35 2273.23 16.861  1.500 15.360  75   0 0.008 1004   1 0.006
102298 1415.88 2278.54 17.916  2.459 15.457  75   0 0.014 1004   2 0.006
102299 1512.44 2277.67 18.486  2.515 15.971  75   0 0.023 1004   1 0.009
102300 1533.31 2282.47 19.610  3.499 16.111  75   0 0.059 1004   2 0.011
102301 1268.71 2289.10 17.781  2.429 15.352  75   0 0.015 1005   1 0.006
102303 1362.59 2302.14 18.203  2.191 16.012  75   0 0.017 1001   4 0.009
102304 1598.43 2308.55 17.550  2.246 15.304  75   0 0.010 1005   1 0.007
102305 1487.98 2308.17 18.368  2.400 15.969  75   0 0.019 1004   1 0.008
102307 1640.06 2309.30 17.995  2.143 15.852  75   0 0.016 1002   4 0.010
102308 1558.49 2326.58 18.192  2.263 15.929  74   1 0.016 1002   4 0.008
102309 1600.66 2332.78 16.647  1.372 15.275  73   2 0.006 1005   1 0.006
102310 1420.18 2332.64 18.258  2.217 16.041  75   0 0.016 1003   3 0.010
102311 1522.99 2333.81 17.962  2.099 15.863  75   0 0.013 1006   0 0.009
102313 1408.25 2337.40 18.386  2.381 16.006  75   0 0.017 1000   5 0.009
102314 1447.00 2341.42 17.429  1.519 15.910  75   0 0.011 1003   2 0.009
102316 1612.72 2355.15 18.318  2.274 16.044  75   0 0.018 1003   2 0.011
102317 1555.20 2360.21 17.989  2.267 15.722  75   0 0.014 1005   1 0.007
102318 1484.80 2368.25 18.119  2.160 15.959  75   0 0.017 1006   0 0.008
102319 1278.37 2370.48 17.956  2.744 15.212  75   0 0.022 1005   1 0.006
102321 1430.19 2375.99 17.240  1.431 15.809  75   0 0.020 1002   4 0.027
102322 1541.94 2384.97 17.849  2.288 15.561  75   0 0.012 1005   1 0.006
102324 1369.72 2398.70 17.913  2.293 15.620  75   0 0.014 1003   3 0.006
102325 1442.96 2410.90 17.537  2.135 15.403  75   0 0.009 1002   4 0.007
102327 1433.15 2419.41 18.157  2.046 16.111  75   0 0.019 1005   1 0.014
102330 1480.66 2429.89 17.910  2.612 15.298  75   0 0.013 1002   4 0.006
102332 1397.75 2428.93 18.182  2.293 15.890  75   0 0.015 1004   2 0.008
102333 1646.77 2430.79 17.697  2.175 15.522  74   1 0.012 1003   3 0.007
102334 1629.77 2436.09 18.061  2.299 15.762  75   0 0.017 1004   2 0.008
102335 1427.05 2438.42 16.598  1.320 15.278  74   1 0.007 1003   3 0.008
102336 1405.72 2440.01 17.529  2.135 15.394  74   1 0.009 1004   1 0.006
102338 1645.14 2447.09 17.195  1.498 15.697  75   0 0.010 1003   3 0.008
102340 1524.27 2453.23 18.414  2.388 16.026  75   0 0.020 1004   1 0.009
102341 1371.64 2456.68 18.088  2.298 15.790  75   0 0.016 1003   3 0.008
102342 1407.99 2470.42 18.136  2.403 15.733  75   0 0.015 1005   1 0.007
102343 1275.36 2479.44 17.667  2.537 15.130  74   1 0.012 1005   1 0.005
102344 1456.56 2478.51 17.671  2.058 15.613  75   0 0.010 1004   2 0.006
102346 1429.29 2485.58 17.725  2.511 15.215  74   1 0.012 1006   0 0.005
102347 1374.25 2503.03 17.960  2.329 15.631  75   0 0.016 1003   3 0.007
102348 1322.01 2505.67 17.949  2.660 15.289  75   0 0.014 1004   2 0.006
102349 1484.03 2507.26 17.959  1.996 15.963  75   0 0.015 1003   2 0.009
102350 1453.73 2514.47 18.023  2.351 15.672  75   0 0.016 1004   2 0.007
102351 1315.33 2516.69 18.067  2.448 15.620  74   1 0.012 1006   0 0.008
102352 1416.24 2515.51 18.368  2.385 15.983  75   0 0.019 1004   1 0.008
102355 1560.02 2521.61 18.034  2.215 15.819  74   1 0.016 1006   0 0.009
102356 1604.70 2524.26 17.735  2.469 15.266  75   0 0.012 1004   2 0.005
102359 1426.96 2540.84 17.976  2.376 15.601  75   0 0.014 1002   4 0.007
102360 1377.54 2546.42 17.921  2.299 15.622  75   0 0.017 1000   6 0.029
102362 1593.58 2551.78 18.562  2.501 16.061  74   1 0.022 1003   2 0.008
102363 1308.24 2554.05 99.999  9.999 16.089   0   0 9.999 1005   1 0.009
102364 1320.84 2556.99 17.859  2.156 15.702  74   1 0.013 1002   4 0.006
102365 1465.54 2555.89 18.071  2.219 15.852  74   1 0.018 1003   3 0.008
102366 1303.58 2556.73 18.396  2.442 15.954  75   0 0.023 1005   0 0.008
102367 1540.10 2559.51 17.933  2.287 15.646  75   0 0.015 1005   1 0.008
102368 1452.06 2562.60 16.479  1.276 15.204  74   1 0.006 1002   4 0.005
102370 1639.95 2568.16 18.213  2.209 16.004  75   0 0.016 1001   4 0.009
102371 1413.99 2569.97 18.142  2.229 15.913  74   1 0.016 1004   2 0.007
102372 1568.66 2575.93 17.600  2.220 15.380  75   0 0.012 1001   4 0.006
102373 1386.82 2580.51 17.966  2.285 15.682  74   1 0.014 1003   3 0.007
102374 1423.58 2589.33 17.252  1.442 15.809  75   0 0.011 1004   1 0.007
102375 1593.82 2596.71 18.386  2.420 15.966  75   0 0.020 1004   1 0.010
102378 1388.59 2597.56 18.168  2.464 15.705  75   0 0.017 1005   1 0.008
102379 1604.06 2597.27 18.298  2.055 16.243  75   0 0.018 1004   2 0.011
102380 1371.66 2602.76 18.494  2.366 16.129  74   1 0.018 1003   3 0.009
102382 1442.47 2614.60 18.192  2.415 15.777  75   0 0.017 1005   1 0.008
102383 1432.15 2627.38 17.852  2.408 15.443  75   0 0.016 1003   3 0.007
102384 1482.01 2633.63 17.663  2.258 15.404  75   0 0.014 1004   1 0.006
102385 1465.11 2638.51 16.659  1.464 15.196  74   1 0.007 1005   1 0.006
102386 1305.91 2640.19 18.122  2.222 15.900  75   0 0.016 1003   3 0.008
102388 1448.89 2656.97 17.817  9.999 99.999  75   0 0.016    0   0 9.999
102389 1559.44 2661.22 18.257  2.456 15.801  75   0 0.018 1000   5 0.008
102391 1383.64 2666.01 17.934  2.314 15.620  75   0 0.015 1003   3 0.007
102392 1510.81 2666.10 18.142  2.540 15.602  75   0 0.018 1005   1 0.007
102393 1371.15 2670.20 17.257  1.482 15.775  75   0 0.012 1004   1 0.007
102394 1600.19 2670.54 17.974  2.354 15.620  75   0 0.016 1005   1 0.007
102395 1519.38 2677.21 17.782  2.532 15.250  74   1 0.014 1001   5 0.005
102396 1626.62 2686.81 17.809  2.282 15.527  74   1 0.014 1006   0 0.007
102397 1463.86 2691.75 18.032  2.214 15.818  75   0 0.018 1003   2 0.010
102398 1409.38 2691.61 18.263  2.217 16.046  75   0 0.017 1004   1 0.009
102399 1587.39 2696.17 17.955  2.447 15.507  75   0 0.016 1005   1 0.006
102402 1283.29 2715.12 18.031  2.373 15.658  75   0 0.014 1003   3 0.006
102405 1451.76 2724.44 18.163  2.264 15.899  75   0 0.016 1003   3 0.008
102406 1467.42 2728.55 18.568  2.577 15.991  75   0 0.026 1002   3 0.008
102407 1556.67 2730.19 17.535  2.238 15.297  75   0 0.012 1003   3 0.005
102408 1574.22 2732.72 18.320  2.414 15.906  75   0 0.016 1003   3 0.008
102422 1530.98 2281.83 17.818  1.236 16.582  75   0 0.012 1002   3 0.016
102424 1317.03 2514.10 18.912  2.298 16.614  75   0 0.026 1005   1 0.016
102425 1559.52 2526.74 18.407  1.659 16.749  75   0 0.019 1004   0 0.018
102426 1606.17 2597.67 18.298  1.406 16.892  75   0 0.018 1004   2 0.020
102427 1368.88 2604.50 18.886  2.152 16.734  74   1 0.027 1001   4 0.016
