  9625  459.51 1439.09 16.945  1.237 15.708  87   0 0.007 5535   8 0.009
  9627  531.66 1443.83 16.949  1.269 15.681  87   0 0.009 5530  13 0.010
  9628  478.62 1444.82 17.660  2.458 15.202  87   0 0.013 5532  10 0.007
  9632  530.10 1449.39 17.927  2.225 15.702  87   0 0.017 5525  18 0.010
  9633  539.50 1449.82 17.506  2.231 15.275  87   0 0.014 5535   8 0.007
  9638  454.41 1466.06 16.684  1.236 15.448  87   0 0.006 5534   9 0.007
  9641  492.52 1477.08 17.985  2.266 15.720  87   0 0.014 5536   7 0.009
  9643  507.10 1486.03 17.609  2.198 15.411  87   0 0.012 5536   7 0.007
  9649  450.54 1510.36 17.707  2.103 15.604  87   0 0.013 5539   3 0.008
  9651  532.31 1517.62 16.623  1.032 15.591  87   0 0.006 5533   9 0.008
  9654  410.60 1520.91 17.598  2.242 15.355  87   0 0.012 5540   3 0.009
  9657  416.29 1523.88 17.606  2.042 15.563  87   0 0.014 5538   4 0.010
  9659  470.06 1528.89 17.890  2.237 15.653  86   1 0.015 5537   6 0.011
  9667  490.73 1534.33 17.886  2.157 15.729  87   0 0.016 5531  12 0.009
  9669  478.73 1539.34 17.795  2.186 15.609  87   0 0.015 5527  15 0.008
  9673  453.36 1551.90 17.942  2.281 15.661  87   0 0.017 5530  12 0.009
  9674  530.01 1552.72 17.730  2.093 15.637  87   0 0.014 5525  18 0.010
  9677  392.13 1560.22 16.138  0.986 15.153  87   0 0.007 5533  10 0.008
  9679  530.75 1564.51 17.660  2.383 15.277  87   0 0.014 5517  26 0.008
  9681  414.94 1567.23 17.832  1.997 15.835  87   0 0.013 5538   4 0.012
  9682  436.41 1568.03 17.967  2.291 15.675  87   0 0.015 5539   4 0.013
  9683  506.76 1567.49 17.905  2.209 15.695  86   1 0.017 5520  23 0.011
  9684  424.79 1568.56 17.627  2.214 15.414  87   0 0.013 5539   4 0.010
  9687  391.45 1583.24 17.603  2.345 15.258  87   0 0.012 5526  17 0.007
  9688  505.26 1588.35 16.900  1.981 14.919  86   1 0.009 5510  33 0.006
  9731  516.20 1374.73 18.159  1.643 16.515  87   0 0.021 5530  12 0.018
  9733  466.78 1526.73 18.947  2.227 16.721  87   0 0.046 5530  11 0.022
  9734  533.29 1557.90 18.910  2.145 16.765  87   0 0.036 5527  13 0.027
  9736  440.03 1565.95 18.811  1.929 16.882  87   0 0.037 5536   5 0.034
  9737  508.61 1562.02 18.725  1.695 17.030  87   0 0.033 5527  10 0.029
  9748  429.10 1153.95 17.030  1.101 15.928  87   0 0.010 5530  13 0.011
  9750  544.63 1154.75 17.426  1.293 16.132  87   0 0.012 5522  19 0.013
  9751  417.14 1157.56 18.342  2.098 16.245  87   0 0.025 5531  11 0.014
  9755  421.30 1172.65 99.999  9.999 18.378   0   0 9.999 5528   8 0.190
  9759  509.32 1181.37 18.553  1.945 16.607  87   0 0.023 5526  15 0.018
  9760  420.58 1182.16 99.999  9.999 15.482   0   0 9.999 5540   3 0.027
  9761  517.22 1188.02 18.399  2.070 16.328  87   0 0.021 5525  14 0.014
  9766  398.06 1217.52 18.526  2.276 16.250  87   0 0.030 5528  12 0.024
  9768  419.95 1221.57 17.812  1.459 16.353  87   0 0.017 5534   6 0.016
  9769  472.36 1223.20 17.533  1.446 16.087  87   0 0.099 5542   0 0.069
  9772  527.04 1233.11 18.505  2.135 16.370  87   0 0.025 5525  14 0.015
  9773  506.13 1233.45 18.042  1.689 16.352  87   0 0.016 5518  21 0.014
  9775  426.14 1236.84 18.471  1.888 16.584  87   0 0.024 5535   5 0.018
  9780  453.37 1254.03 18.352  2.209 16.143  87   0 0.024 5530  11 0.012
  9781  533.72 1254.25 18.201  2.121 16.080  87   0 0.020 5527  15 0.013
  9783  479.28 1260.42 17.217  1.389 15.828  87   0 0.009 5531  11 0.011
  9788  468.24 1270.18 18.359  2.250 16.109  87   0 0.020 5525  16 0.011
  9789  540.18 1269.17 17.846  1.394 16.452  86   1 0.015 5521  20 0.014
  9790  458.34 1273.69 18.700  2.163 16.537  86   1 0.026 5532   8 0.015
  9799  386.16 1306.06 18.177  2.065 16.112  87   0 0.022 5531  10 0.011
  9803  432.23 1312.12 18.565  1.934 16.630  87   0 0.026 5530  10 0.016
  9816  389.44 1335.44 17.780  0.425 17.354  87   0 0.012 5536   5 0.040
  9817  411.90 1334.23 18.879  2.221 16.658  87   0 0.032 5528   9 0.017
  9822  517.06 1344.15 17.597  2.012 15.585  87   0 0.014 5521  22 0.009
  9824  467.02 1348.39 18.372  2.175 16.197  87   0 0.024 5531  10 0.012
  9833  506.63 1358.46 18.752  2.398 16.354  87   0 0.026 5528  10 0.013
  9834  535.34 1360.52 17.585  1.513 16.072  87   0 0.014 5530  10 0.012
  9836  539.14 1365.48 17.145  1.184 15.962  87   0 0.009 5527  15 0.011
  9840  414.10 1370.09 18.284  2.089 16.195  87   0 0.019 5526  13 0.012
  9843  493.09 1382.66 18.076  2.168 15.908  87   0 0.017 5530  10 0.010
  9846  490.60 1395.09 17.453  1.190 16.264  87   0 0.010 5536   5 0.015
  9847  429.54 1399.13 18.058  2.208 15.850  87   0 0.016 5538   4 0.014
  9849  516.89 1404.78 18.655  2.111 16.544  87   0 0.026 5534   6 0.023
  9852  518.12 1409.50 18.429  2.045 16.384  87   0 0.024 5534   7 0.021
  9853  549.35 1411.46 17.663  1.584 16.079  87   0 0.014 5527  15 0.017
  9859  400.99 1431.25 17.731  1.401 16.330  87   0 0.014 5534   5 0.017
  9863  463.01 1434.98 18.639  2.002 16.637  87   0 0.028 5530   7 0.025
  9864  386.26 1436.85 17.857  1.391 16.466  87   0 0.012 5530  10 0.016
  9868  539.75 1442.58 17.835  1.346 16.489  87   0 0.015 5533   8 0.020
  9870  428.89 1453.36 18.126  2.076 16.051  87   0 0.017 5533   9 0.010
  9871  398.82 1453.85 18.606  2.256 16.350  87   0 0.026 5530   9 0.013
  9874  461.03 1455.14 18.481  1.953 16.528  87   0 0.021 5530   9 0.015
  9875  540.26 1457.49 17.981  1.460 16.521  87   0 0.013 5533   6 0.019
  9880  438.25 1469.77 17.227  1.175 16.052  87   0 0.010 5534   8 0.011
  9882  474.84 1474.11 17.581  1.114 16.467  87   0 0.011 5534   6 0.015
  9888  431.75 1491.26 18.193  2.228 15.966  87   0 0.015 5531  11 0.016
  9889  424.77 1487.07 17.796  2.308 15.488  87   0 0.044 5543   0 0.049
  9890  444.74 1493.76 17.498  1.696 15.802  87   0 0.010 5537   5 0.011
  9898  547.07 1512.82 99.999  9.999 16.353   0   0 9.999 5531   9 0.014
  9901  514.40 1519.80 18.596  2.212 16.384  87   0 0.024 5524  13 0.013
  9902  464.42 1520.40 18.585  1.893 16.692  87   0 0.033 5531  10 0.019
  9907  549.57 1528.42 17.777  1.163 16.614  87   0 0.018 5531   8 0.020
  9909  548.48 1537.47 18.028  2.222 15.806  87   0 0.019 5526  16 0.010
  9924  529.56 1576.87 18.043  1.548 16.495  86   1 0.020 5532   8 0.025
  9926  484.96 1582.72 18.615  2.500 16.116  87   0 0.027 5527  13 0.011
  9929  406.42 1594.58 18.582  1.701 16.880  87   0 0.028 5529  13 0.023
  9965  494.68 1533.87 18.958  1.380 17.579  87   0 0.039 5533   4 0.039
  9966  503.50 1569.20 19.408  2.468 16.940  87   0 0.076 5527  12 0.037
  9969  533.48 1553.42 19.561  2.526 17.035  87   0 0.099 5533   9 0.041
  9973  431.33 1155.98 19.284  2.011 17.274  87   0 0.066 5529  11 0.035
  9978  428.51 1235.99 19.771  2.390 17.381  87   0 0.073 5535   6 0.037
  9979  539.40 1255.99 99.999  9.999 17.590   0   0 9.999 5530  10 0.046
  9981  534.99 1270.18 19.283  2.145 17.138  87   0 0.048 5524  14 0.025
  9983  391.56 1334.01 17.780  1.081 16.699  87   0 0.012 5535   5 0.022
  9988  490.06 1392.06 99.999  9.999 18.234   0   0 9.999 5534   2 0.082
  9992  405.90 1452.76 19.387  1.817 17.570  87   0 0.048 5525   9 0.038
  9993  462.95 1517.72 19.120  1.646 17.474  87   0 0.049 5533   5 0.037
  9998  481.60 1580.09 19.793  1.780 18.013  87   0 0.086 5528   8 0.057
 10012  506.72 1137.41 18.233  1.422 16.810  87   0 0.022 5536   6 0.025
 10014  392.67 1141.79 19.017  2.105 16.912  86   0 0.035 5533   6 0.022
 10020  441.29 1153.03 19.312  2.047 17.265  86   0 0.045 5527   4 0.026
 10023  475.53 1156.36 19.066  1.837 17.229  87   0 0.047 5529   9 0.027
 10031  505.99 1168.24 18.970  1.527 17.443  86   0 0.031 5521  14 0.030
 10032  462.47 1172.75 18.487  1.485 17.002  87   0 0.025 5529  10 0.035
 10035  390.56 1182.47 18.619  1.634 16.985  86   1 0.020 5529   6 0.022
 10036  548.63 1182.63 99.999  9.999 17.481   0   0 9.999 5526   7 0.154
 10040  407.85 1192.83 18.813  1.935 16.878  87   0 0.038 5526  10 0.019
 10043  429.51 1194.72 18.915  1.742 17.174  86   0 0.036 5533   3 0.026
 10047  424.51 1201.15 18.394  1.502 16.892  87   0 0.023 5529  10 0.020
 10048  453.49 1203.24 19.008  1.922 17.086  86   0 0.039 5528   6 0.022
 10050  482.88 1203.08 19.415  1.980 17.436  86   0 0.058 5524   9 0.030
 10052  523.13 1204.80 18.977  1.864 17.113  87   0 0.037 5523  12 0.029
 10055  389.42 1207.08 19.176  1.727 17.449  87   0 0.049 5535   4 0.037
 10063  540.98 1217.58 18.310  1.958 16.352  87   0 0.028 5523  17 0.026
 10068  432.68 1220.74 19.365  1.875 17.490  87   0 0.048 5520  15 0.047
 10069  438.11 1222.75 19.595  2.142 17.453  87   0 0.093 5530  11 0.063
 10072  485.62 1227.28 18.323  1.316 17.007  87   0 0.021 5529  12 0.024
 10073  507.09 1225.96 18.579  1.808 16.770  86   1 0.036 5514  25 0.027
 10075  515.07 1229.93 19.152  1.629 17.523  87   0 0.057 5529   5 0.041
 10079  446.93 1232.83 18.746  1.934 16.812  87   0 0.032 5523  17 0.025
 10081  545.03 1235.60 19.251  2.118 17.133  85   1 0.048 5523  12 0.055
 10082  485.70 1234.93 19.146  2.144 17.001  87   0 0.050 5528  11 0.027
 10090  410.08 1258.49 17.916  1.169 16.747  87   0 0.015 5533   7 0.019
 10102  399.11 1272.73 18.576  1.541 17.036  87   0 0.027 5525  14 0.022
 10105  526.25 1281.89 18.731  1.893 16.838  87   0 0.031 5527   8 0.018
 10107  414.39 1284.29 18.909  1.659 17.250  86   0 0.034 5534   4 0.027
 10108  440.31 1283.37 19.019  1.742 17.277  87   0 0.037 5527  11 0.039
 10109  509.98 1284.93 18.153  1.352 16.800  87   0 0.021 5528  11 0.019
 10111  425.28 1286.39 18.469  1.493 16.976  87   0 0.024 5535   3 0.023
 10113  464.16 1287.45 19.017  1.874 17.142  87   0 0.054 5536   4 0.036
 10115  430.26 1290.10 18.953  2.059 16.894  87   0 0.028 5520  16 0.025
 10116  458.31 1290.01 99.999  9.999 17.243   0   0 9.999 5531   7 0.040
 10117  390.46 1293.60 99.999  9.999 16.783   0   0 9.999 5528  10 0.018
 10118  547.93 1292.27 19.618  2.172 17.446  86   0 0.048 5526   8 0.029
 10121  461.35 1304.74 19.311  2.269 17.043  87   0 0.051 5529   8 0.026
 10128  460.99 1316.17 18.303  1.536 16.768  87   0 0.022 5532   7 0.018
 10136  408.25 1328.70 18.451  1.552 16.900  87   0 0.022 5531   8 0.022
 10140  539.48 1340.16 18.072  1.316 16.757  87   0 0.018 5529  10 0.018
 10142  386.73 1343.51 19.241  2.052 17.189  86   0 0.046 5527   9 0.030
 10143  421.41 1343.72 19.324  2.006 17.317  86   0 0.045 5532   3 0.027
 10144  515.27 1353.57 19.718  2.138 17.579  87   0 0.062 5522  11 0.037
 10145  466.31 1355.82 19.052  2.034 17.018  87   0 0.033 5536   4 0.023
 10148  432.34 1358.68 19.049  1.485 17.564  86   0 0.039 5524  10 0.033
 10149  511.48 1360.79 19.081  2.247 16.834  87   0 0.039 5532   8 0.019
 10152  415.66 1361.30 19.410  1.762 17.648  86   0 0.050 5524  12 0.036
 10157  522.29 1368.47 18.587  1.692 16.895  87   0 0.026 5531   6 0.020
 10159  438.90 1370.24 18.949  1.617 17.332  87   0 0.063 5534   5 0.057
 10162  487.05 1374.57 19.161  1.819 17.343  86   0 0.038 5529   7 0.029
 10166  423.19 1377.28 19.227  1.544 17.683  86   0 0.047 5527  10 0.043
 10171  449.55 1384.19 18.981  1.968 17.013  87   0 0.063 5522  14 0.054
 10173  412.33 1387.00 18.942  1.713 17.229  87   0 0.034 5530   6 0.032
 10182  419.48 1403.16 19.036  2.070 16.965  85   1 0.034 5531   2 0.047
 10195  470.63 1424.75 19.181  1.800 17.381  86   0 0.046 5526   6 0.034
 10197  509.06 1425.18 19.209  1.756 17.453  87   0 0.044 5527   5 0.044
 10202  540.50 1435.51 19.140  1.794 17.346  87   0 0.049 5527   9 0.039
 10203  513.92 1436.96 19.396  1.983 17.413  86   0 0.061 5525  10 0.042
 10207  545.93 1447.37 18.825  1.901 16.924  87   0 0.031 5530   8 0.031
 10211  446.19 1450.17 99.999  9.999 17.005   0   0 9.999 5525   8 0.022
 10212  479.41 1451.09 18.591  1.524 17.067  87   0 0.027 5529  10 0.025
 10215  520.78 1454.35 99.999  9.999 17.401   0   0 9.999 5531   5 0.031
 10217  494.55 1455.72 19.050  2.091 16.959  86   0 0.039 5524  11 0.020
 10220  503.65 1460.87 19.244  1.964 17.279  87   0 0.051 5529   7 0.028
 10223  464.29 1462.12 19.676  2.279 17.397  86   0 0.070 5524   9 0.030
 10226  470.95 1468.84 18.826  2.038 16.789  87   0 0.029 5529   7 0.017
 10227  499.34 1467.49 19.740  2.268 17.472  87   0 0.064 5520  10 0.030
 10233  408.97 1475.80 18.730  1.723 17.007  87   0 0.023 5526   5 0.029
 10234  534.77 1479.49 19.154  2.116 17.038  87   0 0.039 5530   5 0.026
 10235  505.40 1480.39 19.416  2.247 17.169  86   0 0.052 5530   5 0.030
 10237  412.47 1478.87 20.190  1.962 18.228  87   0 0.095 5492  15 0.116
 10240  416.83 1483.44 99.999  9.999 17.524   0   0 9.999 5518  12 0.106
 10241  496.83 1485.52 19.027  2.132 16.894  87   0 0.030 5532   6 0.022
 10243  397.57 1487.12 18.733  1.932 16.802  86   0 0.030 5530   6 0.024
 10247  519.59 1491.79 17.994  0.831 17.162  87   0 0.015 5528   5 0.027
 10251  431.30 1499.79 18.931  1.678 17.253  86   0 0.031 5529   5 0.042
 10254  507.68 1508.33 18.762  1.827 16.935  87   0 0.035 5524   9 0.021
 10255  493.69 1508.10 19.236  1.816 17.420  86   0 0.048 5527   6 0.030
 10261  472.29 1511.15 18.733  2.048 16.684  87   0 0.031 5532   5 0.017
 10262  481.44 1509.80 19.081  1.690 17.392  87   0 0.040 5532   4 0.032
 10263  499.78 1511.29 19.081  2.034 17.047  85   1 0.029 5529   6 0.022
 10268  490.71 1517.33 19.303  1.781 17.522  86   0 0.042 5526   4 0.033
 10270  455.06 1522.58 18.678  1.637 17.041  87   0 0.027 5529   7 0.024
 10271  538.79 1522.75 18.700  1.481 17.219  87   0 0.030 5533   1 0.037
 10274  395.56 1524.22 99.999  9.999 17.390   0   0 9.999 5527   7 0.031
 10276  473.69 1527.08 19.280  1.912 17.368  87   0 0.056 5532   8 0.039
 10278  410.15 1529.88 18.849  2.018 16.830  87   0 0.029 5533   7 0.022
 10281  523.11 1532.90 18.694  1.695 16.999  87   0 0.026 5524   9 0.020
 10286  467.06 1537.57 19.031  1.662 17.369  87   0 0.035 5531   3 0.030
 10289  506.99 1540.82 19.424  2.211 17.212  86   0 0.045 5525   7 0.024
 10295  461.61 1558.98 19.585  2.166 17.419  86   0 0.058 5534   2 0.032
 10298  430.45 1563.40 19.371  1.963 17.408  87   0 0.058 5523  15 0.051
 10299  473.59 1564.39 18.851  1.420 17.431  86   0 0.033 5529   6 0.039
 10312  519.62 1578.21 18.864  1.464 17.400  87   0 0.035 5528   4 0.030
 10313  454.09 1583.78 19.492  2.198 17.293  86   1 0.059 5525  11 0.027
 10320  407.60 1590.68 18.432  1.856 16.577  87   0 0.024 5523  17 0.017
 10321  476.05 1590.48 18.749  2.039 16.711  86   0 0.030 5527   7 0.017
 10324  391.94 1593.84 18.948  1.806 17.142  86   0 0.031 5528   7 0.024
 10325  402.87 1594.21 18.367  1.470 16.897  87   0 0.025 5530  11 0.021
 10387  424.49 1233.62 20.481  2.124 18.356  87   0 0.143 5531   5 0.088
 10389  545.66 1545.20 19.781  1.842 17.939  87   0 0.072 5522  11 0.055
 10390  503.53 1565.08 19.362  1.946 17.415  87   0 0.057 5525  13 0.045
 10393  542.43 1250.88 99.999  9.999 17.833   0   0 9.999 5524  11 0.064
 10394  535.92 1274.12 20.201  1.869 18.332  87   0 0.103 5523   8 0.069
 10395  393.75 1329.29 20.055  1.125 18.929  87   0 0.105 5514   6 0.138
 10400  509.76 1140.78 99.999  9.999 18.168   0   0 9.999 5528   7 0.071
 10403  472.01 1164.84 19.627  1.835 17.792  86   0 0.061 5528   8 0.048
 10408  447.24 1199.28 20.271  1.960 18.311  87   0 0.100 5519   8 0.060
 10413  433.74 1224.58 20.472  2.434 18.038  87   0 0.163 5522  11 0.082
 10414  482.72 1221.56 99.999  9.999 18.463   0   0 9.999 5521   7 0.085
 10415  514.95 1227.10 19.333  1.587 17.746  87   0 0.084 5525  10 0.065
 10417  489.10 1238.03 20.732  2.173 18.560  86   0 0.174 5514  11 0.110
 10419  405.99 1261.09 19.917  1.931 17.986  87   0 0.095 5526   5 0.055
 10423  430.33 1295.30 19.244  1.607 17.638  86   0 0.051 5524   9 0.038
 10428  415.11 1327.89 18.992  1.231 17.760  87   0 0.033 5526  11 0.043
 10437  517.78 1457.02 99.999  9.999 18.241   0   0 9.999 5527   8 0.063
 10439  499.78 1460.73 19.173  1.738 17.435  86   0 0.044 5529   6 0.031
 10441  540.35 1479.52 20.302  1.961 18.341  86   0 0.117 5465  32 0.104
 10446  454.00 1527.37 19.058  1.553 17.506  87   0 0.041 5527   6 0.034
 10448  468.45 1566.32 99.999  9.999 18.329   0   0 9.999 5531   4 0.086
 10449  454.28 1586.81 18.947  1.426 17.521  86   1 0.032 5530   4 0.034
 10480  466.47 1137.36 19.585  1.323 18.261  87   0 0.066 5528   8 0.066
 10483  398.55 1139.85 19.870  1.883 17.988  86   0 0.077 5524   9 0.054
 10485  405.99 1142.47 18.929  1.422 17.507  87   0 0.033 5528   6 0.035
 10486  427.51 1145.22 19.666  0.992 18.674  87   0 0.073 5516  11 0.103
 10495  531.52 1146.90 19.729  1.766 17.963  86   0 0.067 5526   5 0.049
 10498  449.35 1148.56 19.792  1.697 18.095  86   0 0.109 5527   4 0.067
 10499  549.71 1148.63 19.770  1.811 17.959  86   0 0.079 5528   8 0.055
 10502  416.32 1151.71 19.872  1.418 18.454  87   0 0.086 5528   5 0.085
 10503  529.60 1152.98 19.714  1.911 17.803  86   0 0.057 5526   8 0.041
 10506  524.72 1156.56 19.850  1.778 18.072  86   0 0.086 5521   7 0.051
 10507  449.37 1157.90 19.702  1.950 17.753  87   0 0.064 5525   9 0.038
 10509  408.70 1158.12 99.999  9.999 18.342   0   0 9.999 5528   3 0.069
 10513  549.96 1160.28 99.999  9.999 18.224   0   0 9.999 5522  13 0.096
 10518  515.84 1163.67 19.847  1.830 18.018  86   0 0.083 5523   7 0.053
 10519  490.75 1166.00 19.448  1.882 17.566  86   0 0.044 5526   8 0.036
 10523  533.68 1167.52 19.693  1.559 18.134  87   0 0.062 5527   7 0.069
 10528  433.24 1173.10 19.800  1.947 17.853  87   0 0.088 5519  12 0.060
 10530  450.27 1174.47 19.476  1.852 17.624  86   0 0.052 5530   3 0.038
 10531  468.37 1175.72 99.999  9.999 17.636   0   0 9.999 5533   5 0.118
 10532  505.94 1174.82 19.650  1.201 18.448  86   0 0.059 5524   9 0.077
 10533  535.45 1173.77 20.149  2.063 18.086  86   0 0.104 5523  11 0.072
 10534  474.03 1173.63 99.999  9.999 17.570   0   0 9.999 5530  11 0.095
 10540  404.91 1179.66 19.852  1.900 17.953  86   0 0.104 5525   6 0.054
 10543  462.07 1179.97 20.064  1.928 18.137  86   0 0.083 5516  11 0.087
 10546  480.29 1181.74 20.331  1.772 18.558  86   0 0.131 5513   6 0.152
 10549  402.49 1183.48 19.813  1.907 17.907  87   0 0.093 5528   6 0.050
 10550  466.40 1186.00 19.525  1.893 17.632  87   0 0.055 5503  24 0.061
 10552  431.60 1187.49 19.708  1.691 18.017  86   0 0.112 5512  11 0.066
 10553  449.72 1186.50 19.669  1.777 17.893  87   0 0.064 5525   7 0.045
 10554  438.07 1187.27 19.978  1.774 18.204  86   0 0.091 5524   5 0.064
 10555  524.89 1188.25 19.291  1.637 17.654  87   0 0.049 5526   8 0.040
 10563  486.21 1191.15 19.466  1.831 17.635  87   0 0.072 5519  12 0.051
 10575  531.03 1200.47 20.173  2.232 17.941  87   0 0.142 5527  10 0.072
 10580  431.35 1205.36 20.440  2.761 17.679  87   0 0.139 5528   4 0.036
 10581  533.47 1206.54 19.558  1.810 17.749  86   0 0.049 5526   8 0.045
 10583  402.01 1206.73 20.748  2.660 18.087  87   0 0.220 5531   4 0.062
 10584  472.65 1207.69 19.213  1.492 17.720  87   0 0.043 5530   4 0.037
 10585  513.75 1206.20 19.652  1.347 18.305  86   1 0.078 5529   6 0.078
 10586  526.79 1207.26 19.774  1.955 17.819  86   1 0.061 5526   9 0.051
 10590  391.31 1214.10 99.999  9.999 18.631   0   0 9.999 5503  10 0.145
 10591  490.65 1212.55 19.999  1.928 18.071  87   0 0.086 5523   6 0.054
 10592  475.16 1215.71 20.367  2.258 18.109  85   0 0.163 5520  14 0.066
 10593  482.96 1215.61 20.119  2.003 18.116  86   0 0.099 5524   6 0.056
 10596  510.15 1213.55 99.999  9.999 18.494   0   0 9.999 5516  11 0.150
 10597  448.40 1218.03 19.764  1.803 17.962  86   0 0.065 5519  15 0.056
 10599  487.58 1220.16 19.512  1.753 17.760  86   0 0.050 5528   9 0.044
 10600  549.74 1220.44 19.894  1.901 17.993  87   0 0.097 5526  10 0.084
 10602  400.52 1221.50 99.999  9.999 17.580   0   0 9.999 5521  13 0.135
 10606  468.34 1224.83 19.425  1.915 17.510  87   0 0.211 5537   0 0.106
 10608  502.61 1225.08 19.334  1.834 17.499  86   1 0.049 5518  15 0.041
 10610  522.50 1226.68 19.661  1.903 17.757  87   0 0.081 5527   7 0.051
 10612  479.46 1223.96 99.999  9.999 18.490   0   0 9.999 5522  11 0.124
 10613  529.49 1226.39 19.606  1.338 18.268  87   0 0.063 5528   8 0.076
 10615  391.85 1228.27 19.804  2.093 17.712  86   0 0.075 5525   8 0.061
 10620  417.07 1235.33 19.402  1.431 17.972  87   0 0.047 5527   7 0.057
 10621  413.83 1232.13 19.982  1.734 18.248  86   0 0.091 5516  10 0.080
 10622  452.33 1232.55 99.999  9.999 18.162   0   0 9.999 5529   8 0.088
