\STAR_ID                              = "OGLE 2012-BLG-026L"
\DATA_CATEGORY                        = "Photometric light curve"
\RA                                   = "17h34m18.70s"
\RA_UNITS                             = "sexagesimal"
\DEC                                  = "-27d08m33.9s"
\DEC_UNITS                            = "sexagesimal"
\EQUINOX                              = "J2000.0"
\NUMBER_OF_POINTS                     = "2298"
\TIME_REFERENCE_FRAME                 = "Heliocentric JD"
\MINIMUM_DATE                         = "2455265.812510"
\MAXIMUM_DATE                         = "2456198.548640"
\DATE_UNITS                           = "days"
\MINIMUM_VALUE                        = "14.290000"
\MAXIMUM_VALUE                        = "18.469000"
\VALUE_UNITS                          = "mag"
\REFERENCES                           = "Han et al. 2013"
\BIBCODES                             = "2013ApJ...762L..28H"
\TELESCOPE                            = "unknown"
\INSTRUMENT                           = "unknown"
\TIME_SERIES_DATA_FILTER              = "I"
\OBSERVATORY_SITE                     = "unknown"
\COLUMN_JD                            = "Heliocentric Julian Day"
\COLUMN_RELATIVE_MAGNITUDE            = "Relative or Instrument Magnitude"
\COLUMN_MAGNITUDE_UNCERTAINTY         = "Magnitude Uncertainty"
|             HJD | RELATIVE_MAGNITUDE |  MAGNITUDE_UNCERTAINTY |
|            real |               real |                   real |
|            days |                mag |                    mag |
   2455265.812510            18.275000                 0.036812
   2455266.796090            18.312000                 0.043203
   2455267.786870            18.224000                 0.036812
   2455268.826300            18.250000                 0.036812
   2455269.772480            18.358000                 0.041605
   2455270.761560            18.297000                 0.041605
   2455271.843900            18.350000                 0.038409
   2455272.757850            18.329000                 0.057586
   2455273.816830            18.306000                 0.036812
   2455274.782620            18.252000                 0.043203
   2455275.829460            18.251000                 0.043203
   2455276.764220            18.235000                 0.038409
   2455276.891650            18.306000                 0.038409
   2455277.800620            18.231000                 0.041605
   2455278.772200            18.306000                 0.051193
   2455279.779870            18.400000                 0.055988
   2455280.863310            18.242000                 0.033617
   2455281.766420            18.227000                 0.041605
   2455281.901190            18.243000                 0.033617
   2455282.778820            18.392000                 0.049595
   2455283.729580            18.397000                 0.075170
   2455284.882060            18.289000                 0.046399
   2455285.724100            18.150000                 0.070374
   2455285.730970            18.205000                 0.065578
   2455286.735370            18.352000                 0.057586
   2455287.744500            18.301000                 0.047997
   2455288.721030            18.291000                 0.049595
   2455292.788670            18.223000                 0.051193
   2455293.799480            18.306000                 0.043203
   2455294.746620            18.257000                 0.038409
   2455294.784020            18.231000                 0.032020
   2455294.821210            18.349000                 0.033617
   2455294.851280            18.251000                 0.033617
   2455294.891050            18.362000                 0.036812
   2455295.747590            18.266000                 0.040007
   2455295.785960            18.201000                 0.033617
   2455295.824420            18.337000                 0.040007
   2455295.862360            18.188000                 0.032020
   2455295.901940            18.251000                 0.035214
   2455296.791850            18.233000                 0.030423
   2455296.826320            18.271000                 0.032020
   2455296.863730            18.298000                 0.030423
   2455296.903850            18.264000                 0.036812
   2455297.784980            18.277000                 0.033617
   2455297.823010            18.279000                 0.033617
   2455297.860800            18.316000                 0.030423
   2455297.899910            18.223000                 0.030423
   2455298.785860            18.232000                 0.033617
   2455298.823720            18.279000                 0.036812
   2455298.861660            18.257000                 0.040007
   2455298.901140            18.248000                 0.033617
   2455299.732680            18.212000                 0.027230
   2455299.770310            18.249000                 0.032020
   2455299.808070            18.188000                 0.025634
   2455299.884720            18.259000                 0.032020
   2455300.841440            18.276000                 0.036812
   2455300.881130            18.318000                 0.036812
   2455300.919990            18.213000                 0.033617
   2455301.774940            18.292000                 0.041605
   2455301.812270            18.305000                 0.035214
   2455301.849790            18.340000                 0.041605
   2455301.890030            18.270000                 0.038409
   2455303.897650            18.263000                 0.043203
   2455304.735290            18.287000                 0.057586
   2455304.774620            18.243000                 0.041605
   2455306.708020            18.319000                 0.041605
   2455306.772130            18.228000                 0.035214
   2455306.835240            18.244000                 0.033617
   2455306.874430            18.305000                 0.036812
   2455306.913320            18.324000                 0.036812
   2455307.697780            18.260000                 0.038409
   2455307.761310            18.313000                 0.041605
   2455307.822700            18.244000                 0.036812
   2455307.862050            18.284000                 0.036812
   2455307.901720            18.214000                 0.035214
   2455308.689050            18.244000                 0.041605
   2455308.750900            18.258000                 0.043203
   2455308.812430            18.203000                 0.035214
   2455308.850330            18.199000                 0.033617
   2455309.686800            18.405000                 0.055988
   2455309.751840            18.307000                 0.040007
   2455309.822400            18.334000                 0.040007
