\STAR_ID                              = "MOA 2009-BLG-319L"
\DATA_CATEGORY                        = "Photometric light curve"
\RA                                   = "18h06m58.13s"
\RA_UNITS                             = "sexagesimal"
\DEC                                  = "-26d49m10.89s"
\DEC_UNITS                            = "sexagesimal"
\EQUINOX                              = "J2000.0"
\NUMBER_OF_POINTS                     = "453"
\TIME_REFERENCE_FRAME                 = "Heliocentric JD"
\MINIMUM_DATE                         = "2455005.951110"
\MAXIMUM_DATE                         = "2455012.870730"
\DATE_UNITS                           = "days"
\REFERENCES                           = "Miyake et al. 2011"
\BIBCODES                             = "2011ApJ...728..120M"
\TELESCOPE                            = "Faulkes South Telescope (2.0 m)"
\INSTRUMENT                           = "unknown"
\TIME_SERIES_DATA_FILTER              = "I"
\OBSERVATORY_SITE                     = "Siding Springs, Australia"
\COLUMN_JD                            = "Heliocentric Julian Day"
\COMMENT                              = "none"
|            HJD| RELATIVE_MAGNITUDE| MAGNITUDE_UNCERTAINTY| RELATIVE_FLUX| FLUX_UNCERTAINTY|
|           real|               real|                  real|          real|             real|
|           days|                mag|                   mag|              |                 |
  2455005.951110                                                 49806.979         129.57684
  2455005.952120                                                 49563.830         129.94661
  2455005.953120                                                 49579.506         131.04063
  2455005.954120                                                 49520.678         131.02275
  2455006.197470                                                 45605.541         111.42714
  2455006.199220                                                 45540.560         111.85698
  2455006.200980                                                 45213.609         111.01947
  2455006.202740                                                 45172.788         110.40558
  2455006.204490                                                 45295.389         111.85631
  2455006.206250                                                 45483.877         113.02300
  2455006.208000                                                 45342.127         113.43884
  2455006.209760                                                 45407.876         113.90057
  2455006.246990                                                 45042.143         217.60209
  2455006.253340                                                 40390.349        1449.02648
  2455006.871710                                                 26028.479         343.25304
  2455006.872310                                                 25592.596         341.19912
  2455006.872910                                                 25640.671         340.14798
  2455006.873510                                                 25269.497         335.25393
  2455006.875390                                                 24973.244         226.27926
  2455006.877030                                                 23747.436         230.93697
  2455006.878670                                                 21940.872         237.01260
  2455006.880310                                                 20148.561         244.45262
  2455006.881960                                                 18631.706         249.74118
  2455006.883600                                                 16488.215         257.05373
  2455006.885240                                                 14835.408         263.82169
  2455006.886880                                                 13087.945         272.57289
  2455006.889300                                                  9650.999         284.25011
  2455006.890940                                                  8089.135         293.15726
  2455006.892580                                                  6036.865         303.00269
  2455006.894220                                                  3992.104         312.79459
  2455006.895860                                                  1820.006         320.82553
  2455006.897510                                                  -285.638         332.42099
  2455006.899150                                                 -2511.089         343.08148
  2455006.900790                                                 -4805.457         353.43011
  2455006.903270                                                 -8714.027         455.50841
  2455006.903860                                                 -8861.065         458.61122
  2455006.904460                                                 -9585.979         457.94421
  2455006.906340                                                -12086.862         390.03255
  2455006.907980                                                -14694.956         400.35817
  2455006.909630                                                -16512.071         410.64379
  2455006.911270                                                -19367.230         422.25877
  2455006.912910                                                -21345.608         433.05440
  2455006.914560                                                -23734.556         444.56632
  2455006.916190                                                -25781.363         455.35490
  2455006.917830                                                -27891.868         465.85029
  2455006.920220                                                -31234.562         481.07815
  2455006.921860                                                -33825.598         492.12345
  2455006.923500                                                -35420.620         502.88836
  2455006.925140                                                -37751.407         513.65242
  2455006.926780                                                -39914.778         523.75821
  2455006.928420                                                -41694.872         533.25043
  2455006.930060                                                -44041.582         544.00836
  2455006.931700                                                -46234.998         553.41556
  2455006.933590                                                -48119.660         644.63215
  2455006.934180                                                -49149.306         650.07371
  2455006.934780                                                -50193.915         651.03179
  2455006.935380                                                -50726.431         654.75342
  2455006.937250                                                -52616.851         586.04066
  2455006.938890                                                -54478.729         593.94032
  2455006.940540                                                -55721.893         602.40319
  2455006.942180                                                -57601.329         610.61477
  2455006.943820                                                -59468.063         618.51243
  2455006.945460                                                -60546.187         625.46412
  2455006.947100                                                -61799.556         632.47576
  2455006.948920                                                -63067.708         739.68125
  2455006.949460                                                -63936.860         741.08665
  2455006.950000                                                -64578.578         744.48970
  2455006.950540                                                -65234.598         746.02726
  2455006.951080                                                -65728.007         748.40094
  2455006.951620                                                -65255.195         748.37546
  2455006.952170                                                -65232.197         748.04068
  2455006.952710                                                -65464.608         754.46085
  2455006.953250                                                -66596.716         754.48340
  2455006.953790                                                -66730.174         755.79351
  2455006.954330                                                -66803.400         755.69995
  2455006.954880                                                -67774.842         760.62372
  2455006.955420                                                -67682.717         760.91309
  2455006.955950                                                -68120.060         762.19976
  2455006.956490                                                -67325.158         761.56439
  2455006.957050                                                -67831.709         762.89507
  2455006.957590                                                -68008.421         761.21016
  2455006.958130                                                -68095.876         765.51448
  2455006.958670                                                -68297.706         767.16014
  2455006.959200                                                -68319.693         763.23950
  2455006.959750                                                -68632.271         766.00727
  2455006.960290                                                -67209.174         765.55262
  2455006.960830                                                -67728.661         766.96641
  2455006.961370                                                -68318.690         766.97164
  2455006.961920                                                -67685.132         764.86219
  2455006.962460                                                -68308.817         768.20044
  2455006.963000                                                -67378.536         764.38342
  2455006.963540                                                -67671.296         763.58045
  2455006.964080                                                -67084.493         761.46294
  2455006.964630                                                -67513.438         761.70361
  2455006.965170                                                -67085.204         760.47963
  2455006.965700                                                -65976.633         760.93034
  2455006.966240                                                -65963.842         755.56097
  2455006.966790                                                -66245.163         754.39030
  2455006.967340                                                -64530.381         755.28125
  2455006.967870                                                -64813.098         753.89826
  2455006.968410                                                -63164.005         748.46080
  2455006.968950                                                -62482.529         744.01199
  2455006.971130                                                -61333.222         632.15153
  2455006.972770                                                -60714.370         626.34146
  2455006.974410                                                -60250.596         621.56228
  2455006.976050                                                -59542.535         619.19486
  2455006.977690                                                -59035.053         616.69890
  2455006.979330                                                -58335.881         614.08867
  2455006.980970                                                -58290.150         612.47013
  2455006.982610                                                -58261.946         610.20010
  2455006.985030                                                -57229.476         607.62896
  2455006.986670                                                -57092.711         603.57845
  2455006.988310                                                -56722.371         603.51966
  2455006.989950                                                -55912.114         601.05593
  2455006.991590                                                -56041.975         598.90574
  2455006.993220                                                -55393.935         596.92690
  2455006.994860                                                -54942.253         595.80493
  2455006.996500                                                -54639.038         593.45249
  2455006.998370                                                -54281.157         674.08204
  2455006.998960                                                -54751.406         673.45072
  2455007.000410                                                -53470.363         690.60617
  2455007.000950                                                -53798.448         691.51230
  2455007.001490                                                -53168.058         689.73474
  2455007.002040                                                -53824.026         692.31111
  2455007.002570                                                -54011.759         688.21790
  2455007.003110                                                -53548.086         690.01695
  2455007.003640                                                -53495.971         691.79515
  2455007.004190                                                -52813.846         687.94965
  2455007.004720                                                -53151.290         686.08060
  2455007.005260                                                -53208.147         686.73025
  2455007.005790                                                -52186.054         688.86925
  2455007.006340                                                -52918.002         683.93965
  2455007.006880                                                -52429.962         683.18865
  2455007.007420                                                -52837.359         684.84878
  2455007.007950                                                -52447.093         683.70634
  2455007.008490                                                -51724.036         681.43874
  2455007.009040                                                -52116.107         677.78422
  2455007.009580                                                -52094.001         678.19943
