\STAR_ID                              = "MOA 2009-BLG-319L"
\DATA_CATEGORY                        = "Photometric light curve"
\RA                                   = "18h06m58.13s"
\RA_UNITS                             = "sexagesimal"
\DEC                                  = "-26d49m10.89s"
\DEC_UNITS                            = "sexagesimal"
\EQUINOX                              = "J2000.0"
\NUMBER_OF_POINTS                     = "4545"
\TIME_REFERENCE_FRAME                 = "Heliocentric JD"
\MINIMUM_DATE                         = "2453658.867360"
\MAXIMUM_DATE                         = "2455067.855510"
\DATE_UNITS                           = "days"
\REFERENCES                           = "Miyake et al. 2011"
\BIBCODES                             = "2011ApJ...728..120M"
\TELESCOPE                            = "MOA-II Telescope (1.8 m)"
\INSTRUMENT                           = "unknown"
\TIME_SERIES_DATA_FILTER              = "I+R"
\OBSERVATORY_SITE                     = "Mt. John Observatory, NZ"
\COLUMN_JD                            = "Heliocentric Julian Day"
\COMMENT                              = "none"
|            HJD| RELATIVE_MAGNITUDE| MAGNITUDE_UNCERTAINTY| RELATIVE_FLUX| FLUX_UNCERTAINTY|
|           real|               real|                  real|          real|             real|
|           days|                mag|                   mag|              |                 |
  2453658.867360                                               -5155.33076        7391.48536
  2453658.916410                                               -1118.04533        3451.03848
  2453659.865590                                               -1737.86906        2400.39270
  2453659.913690                                               -1160.23235        2555.93331
  2453665.901300                                               -3860.67705        5098.97222
  2453666.875290                                                -414.55286         883.49503
  2453666.913610                                                -286.89743        1008.22071
  2453667.871030                                               -4489.77753        3000.34061
  2453667.918000                                               -2352.49263        1414.60936
  2453792.156520                                               -1798.74963        4536.76463
  2453792.194500                                               -2316.61727        1597.68736
  2453795.152080                                              -11500.29316        9833.55882
  2453796.136050                                               -3089.04976        1476.80002
  2453796.175480                                               -1859.99620         615.02845
  2453799.139060                                                -307.53102        1562.40987
  2453799.177160                                               -1125.85874        2245.88303
  2453799.215220                                               -5744.81179        5139.37312
  2453800.098780                                               -1499.15241        1183.12219
  2453800.136830                                               -1124.84653        1479.66033
  2453800.174890                                               -1675.38850         482.68945
  2453824.107090                                                -810.48993         307.12151
  2453824.146650                                                -404.01614         391.95179
  2453824.210710                                                -444.09758         289.56774
  2453825.109020                                                 192.20525         420.32061
  2453825.148130                                                 184.36427         493.22907
  2453825.192760                                                -477.31447         429.20493
  2453825.235070                                                -312.74812         391.36018
  2453837.133260                                                -826.49379         313.75354
  2453837.180160                                                -358.01735         382.30200
  2453837.221030                                                -178.77564         305.83492
  2453839.079210                                                -456.21439         397.13261
  2453839.119010                                                  45.55935         343.45679
  2453839.158800                                                -330.52917         325.95710
  2453839.198540                                               -1052.47467         347.40804
  2453839.237940                                                -226.58251         360.51433
  2453843.011070                                                 835.08632         672.42037
  2453843.046740                                                 238.68316         763.00841
  2453843.075630                                                -608.52449         800.58839
  2453843.103750                                               -1672.26426         577.11081
  2453843.132260                                                 -15.61978        1001.73020
  2453845.142550                                                -540.45453         506.50495
  2453845.988610                                               -1849.34173        1149.59816
  2453846.070250                                              -13126.20151        9219.43177
  2453846.107210                                               -4620.84712        5308.04264
  2453846.154200                                               -2058.42996        4216.77133
  2453854.995760                                                -264.64130         353.97859
  2453855.022520                                                -263.87450         338.35113
  2453855.047470                                                -632.97406         307.88448
  2453855.073780                                                -855.29293         364.03402
  2453855.124000                                                -447.33422         593.44200
  2453855.956450                                                 457.35589         728.33821
  2453855.982560                                                -287.09606         741.65058
  2453856.008560                                                 919.16624         936.35861
  2453856.070330                                                -341.53869         555.63443
  2453856.097460                                                -198.78335         536.96342
  2453856.124410                                                 -66.92784         447.97331
  2453856.153430                                                -778.09633         322.23382
  2453856.179610                                                 318.78104         924.06789
  2453856.206920                                                -795.51694         570.84747
  2453856.238520                                                -237.05382         416.96290
  2453856.264730                                                 -35.79354         505.49532
  2453858.945400                                                -607.42689         490.27857
  2453858.975100                                                -793.19154         380.02563
  2453859.001240                                                -840.92354         349.26828
  2453859.030220                                               -1290.85834         345.19201
  2453859.057360                                               -1002.64687         392.92812
  2453859.086220                                                -194.75045         333.17938
  2453859.114640                                                -312.97439         317.55311
  2453859.140770                                                -832.14211         332.85113
  2453859.166880                                                -425.84227         333.88298
  2453859.196250                                                -244.55713         308.30755
  2453859.227130                                                -845.86623         343.42492
  2453859.253350                                                -258.37692         456.26956
  2453859.279530                                               -2146.44734        1181.85301
  2453859.982110                                                1277.41857        1389.20475
  2453860.011140                                                1512.19761        1197.43917
  2453860.037270                                                 793.14906         657.70396
  2453860.067830                                                -247.45475         347.97838
  2453860.093950                                                -494.59716         325.50314
  2453860.120110                                                -872.36177         334.04305
  2453860.148650                                                -812.14060         369.28204
  2453860.174890                                                 -64.49848         298.86341
  2453860.202230                                                -112.48435         334.74995
  2453860.230750                                                -123.85679         308.19109
  2453860.256950                                                -606.99406         424.45489
  2453860.939890                                                -446.72243         507.44906
  2453860.968530                                                -339.90471         452.15028
  2453860.994670                                                -548.23308         399.93997
  2453861.020790                                                  56.43128         388.04885
  2453861.046930                                                -658.78878         396.76075
  2453861.075570                                                -751.53759         470.21699
  2453861.101710                                                -383.73031         411.56081
  2453861.130680                                                 -62.72695         335.22397
  2453861.156820                                                -220.79764         544.34131
  2453861.185910                                                -520.25761         612.31833
  2453861.215410                                                -162.41212         528.60896
  2453861.241640                                                -248.77362         548.90378
  2453861.267790                                                -259.54303         449.95023
  2453861.941820                                                -129.56251         487.49426
  2453861.970220                                                -995.15084         472.30037
  2453861.996360                                                -526.99462         446.60901
  2453862.024230                                                -739.35007         318.23505
  2453862.053580                                                 -41.02094         311.41290
  2453862.079710                                                -569.14355         304.73369
  2453862.105820                                                -423.91623         327.51149
  2453862.131940                                                -700.48489         281.52682
  2453862.159340                                               -1387.88612         300.55000
  2453862.185620                                                -681.46343         295.84427
  2453862.212930                                                 -69.78650         312.36031
  2453862.241490                                                 -97.29107         369.53598
  2453862.267660                                                -316.81924         361.79808
  2453863.940710                                                -231.96004         589.47599
  2453863.966840                                               -1210.71834         500.89303
  2453863.992960                                                -175.58472         409.59587
  2453864.019140                                                -435.57660         381.43912
  2453864.045290                                                -792.46586         391.56574
  2453864.071400                                                -410.95607         332.39133
  2453864.097540                                                -763.98012         516.04600
  2453864.123710                                               -1469.86588         943.55755
  2453864.149820                                                -318.87924         824.49060
  2453864.176380                                                 -74.67245         942.51285
  2453864.208120                                               -1511.83219         970.67939
  2453864.234340                                                -416.14829         687.67572
  2453864.260500                                                -652.23166         611.49451
  2453867.950970                                                  36.94389         507.34619
  2453867.978140                                                  -2.31963         475.91161
  2453868.005950                                                -335.27090         539.85599
  2453868.036250                                                 387.39642         476.00897
  2453868.068310                                                -689.23257         387.16753
  2453868.099170                                                -538.83958         499.75523
  2453868.135420                                                -810.77086         407.24053
  2453868.172440                                                -693.92567         433.15463
  2453868.212320                                                 -80.09646         361.75954
  2453868.248640                                                -111.35372         474.66163
