\STAR_ID                              = "MOA 2010-BLG-073L"
\DATA_CATEGORY                        = "Photometric light curve"
\RA                                   = "18h10m11.342s"
\RA_UNITS                             = "sexagesimal"
\DEC                                  = "-26d31m22.544s"
\DEC_UNITS                            = "sexagesimal"
\EQUINOX                              = "J2000.0"
\NUMBER_OF_POINTS                     = "491"
\TIME_REFERENCE_FRAME                 = "Heliocentric Julian Day"
\MINIMUM_DATE                         = "2455327.65444"
\MAXIMUM_DATE                         = "2455432.55830"
\DATE_UNITS                           = "days"
\REFERENCES                           = "Street et al. 2013"
\BIBCODES                             = "2013ApJ...763...67S"
\TELESCOPE                            = "Danish Telescope (1.54 m)"
\INSTRUMENT                           = "unknown"
\TIME_SERIES_DATA_FILTER              = "I"
\OBSERVATORY_SITE                     = "La Silla Observatory, Chile"
\COLUMN_JD                            = "Heliocentric Julian Day"
\COMMENT                              = ""
|             JD| RELATIVE_MAGNITUDE| MAGNITUDE_UNCERTAINTY| RELATIVE_FLUX|      FLUX_UNCERTAINTY|
|           real|               real|                  real|          real|                  real|
|           days|                mag|                   mag|              |                      |
   2455327.67834             14.6288                 0.0050
   2455327.65444             14.6341                 0.0049
   2455327.68840             14.6535                 0.0049
   2455327.69281             14.6469                 0.0049
   2455327.69798             14.6629                 0.0049
   2455327.70419             14.6855                 0.0049
   2455327.71781             14.6470                 0.0049
   2455327.72283             14.6745                 0.0049
   2455327.72798             14.6603                 0.0049
   2455327.73448             14.6671                 0.0049
   2455327.73957             14.6610                 0.0048
   2455327.74524             14.6382                 0.0048
   2455327.75110             14.6228                 0.0048
   2455327.75573             14.6263                 0.0048
   2455327.76632             14.6421                 0.0048
   2455327.77154             14.6368                 0.0049
   2455327.77698             14.6218                 0.0049
   2455327.78156             14.6298                 0.0049
   2455327.78820             14.6345                 0.0049
   2455327.79387             14.6229                 0.0049
   2455327.79866             14.6394                 0.0049
   2455327.80387             14.6380                 0.0049
   2455327.80967             14.6307                 0.0049
   2455327.81974             14.6508                 0.0048
   2455327.82491             14.6557                 0.0049
   2455327.83013             14.6467                 0.0049
   2455327.83530             14.6236                 0.0048
   2455327.84204             14.6502                 0.0049
   2455327.84697             14.6294                 0.0049
   2455327.85262             14.6342                 0.0050
   2455327.85766             14.6442                 0.0050
   2455327.86294             14.6510                 0.0050
   2455327.87409             14.6402                 0.0049
   2455327.88115             14.6567                 0.0050
   2455327.88613             14.6402                 0.0049
   2455327.89187             14.6449                 0.0049
   2455327.89831             14.6204                 0.0049
   2455327.90367             14.6232                 0.0049
   2455327.90915             14.6241                 0.0049
   2455327.91415             14.6575                 0.0049
   2455327.91903             14.6276                 0.0049
   2455327.92508             14.6152                 0.0051
   2455328.72128             14.6267                 0.0048
   2455328.73649             14.6376                 0.0048
   2455328.75049             14.6039                 0.0036
   2455328.75992             14.6224                 0.0041
   2455328.78147             14.6034                 0.0046
   2455328.79495             14.6096                 0.0047
   2455328.80360             14.6074                 0.0046
   2455328.81936             14.6071                 0.0048
   2455328.83736             14.6091                 0.0048
   2455328.84595             14.6153                 0.0049
   2455328.86112             14.6112                 0.0048
   2455328.87720             14.6061                 0.0049
   2455328.90279             14.6032                 0.0049
   2455329.69963             14.5911                 0.0060
   2455329.70251             14.5967                 0.0059
   2455329.70360             14.5908                 0.0058
   2455329.70469             14.5955                 0.0062
   2455329.70579             14.5931                 0.0061
   2455329.73773             14.5833                 0.0059
   2455329.75695             14.5806                 0.0049
   2455329.76990             14.5959                 0.0055
   2455329.79430             14.5555                 0.0036
   2455329.80883             14.5706                 0.0043
   2455329.83753             14.5854                 0.0055
   2455329.83839             14.5819                 0.0052
   2455329.83924             14.5945                 0.0049
   2455334.70456             14.5275                 0.0047
   2455334.72287             14.5338                 0.0049
   2455334.75215             14.5291                 0.0048
   2455334.77878             14.5364                 0.0049
   2455334.80193             14.5197                 0.0047
   2455334.82598             14.5291                 0.0050
   2455334.82683             14.5318                 0.0050
   2455334.82770             14.5275                 0.0049
   2455334.85482             14.5253                 0.0048
   2455334.86807             14.5222                 0.0048
   2455334.86891             14.5235                 0.0048
   2455335.66849             14.5237                 0.0045
   2455335.68546             14.5169                 0.0045
   2455335.75511             14.5070                 0.0046
   2455335.77609             14.5278                 0.0049
   2455335.79492             14.5130                 0.0047
   2455335.81658             14.5170                 0.0047
   2455335.83816             14.5169                 0.0048
   2455335.85995             14.5146                 0.0048
   2455336.71626             14.4935                 0.0021
   2455336.71731             14.4888                 0.0026
   2455336.75969             14.4967                 0.0044
   2455336.78132             14.5082                 0.0044
   2455336.79757             14.5062                 0.0045
   2455336.82201             14.4975                 0.0044
   2455336.83651             14.4983                 0.0044
   2455336.85968             14.5081                 0.0045
   2455337.74377             14.4987                 0.0045
   2455337.74462             14.4962                 0.0043
   2455337.74548             14.4746                 0.0033
   2455337.82584             14.4910                 0.0045
   2455337.86915             14.4881                 0.0049
   2455337.91919             14.4918                 0.0048
   2455338.71268             14.5102                 0.0050
   2455338.76902             14.5083                 0.0047
   2455338.79649             14.4952                 0.0047
   2455338.82556             14.4989                 0.0050
   2455338.85144             14.5081                 0.0048
   2455339.66324             14.5023                 0.0053
   2455339.68650             14.4969                 0.0051
   2455339.73218             14.4735                 0.0048
   2455339.79108             14.4770                 0.0047
   2455339.83525             14.4876                 0.0048
   2455339.86448             14.4975                 0.0050
   2455340.74460             14.5061                 0.0051
   2455340.76776             14.5094                 0.0051
   2455340.80527             14.4910                 0.0049
   2455340.81335             14.4828                 0.0048
   2455340.84887             14.4839                 0.0049
   2455340.92587             14.4932                 0.0052
   2455341.75495             14.4822                 0.0048
   2455341.76612             14.4856                 0.0048
   2455341.80773             14.4840                 0.0048
   2455341.84583             14.4823                 0.0047
   2455341.87883             14.4777                 0.0047
   2455342.64969             14.4854                 0.0051
   2455342.69831             14.4867                 0.0050
   2455342.74867             14.4982                 0.0048
   2455342.77243             14.4828                 0.0048
   2455342.80578             14.4784                 0.0049
