\STAR_ID                              = "MOA 2011-BLG-293L"
\DATA_CATEGORY                        = "Photometric light curve"
\RA                                   = "17h55m39.35s"
\RA_UNITS                             = "sexagesimal"
\DEC                                  = "-28d28m36.65s"
\DEC_UNITS                            = "sexagesimal"
\EQUINOX                              = "J2000.0"
\NUMBER_OF_POINTS                     = "3654"
\TIME_REFERENCE_FRAME                 = "Heliocentric JD"
\MINIMUM_DATE                         = "2455260.86264"
\MAXIMUM_DATE                         = "2455847.55518"
\DATE_UNITS                           = "days"
\MINIMUM_VALUE                        = "15.831"
\MAXIMUM_VALUE                        = "22.616"
\VALUE_UNITS                          = "mag"
\REFERENCES                           = "Yee et al. 2014"
\BIBCODES                             = "2012ApJ...755..102Y"
\TELESCOPE                            = "Warsaw Telescope (1.3 m)"
\INSTRUMENT                           = "unknown"
\TIME_SERIES_DATA_FILTER              = "I"
\OBSERVATORY_SITE                     = "Las Campanas Observatory, Chile"
\COLUMN_JD                            = "Heliocentric Julian Day"
\COLUMN_RELATIVE_MAGNITUDE            = "Relative or Instrument Magnitude"
\COLUMN_MAGNITUDE_UNCERTAINTY         = "Magnitude Uncertainty"
|            HJD | RELATIVE_MAGNITUDE | MAGNITUDE_UNCERTAINTY |
|           real |               real |                  real |
|           days |                mag |                   mag |
   2455260.86264               20.302                   0.169
   2455260.90627               20.879                   0.406
   2455261.79746               20.458                   0.237
   2455262.83592               20.135                   0.452
   2455264.82055               20.093                   0.158
   2455264.87365               19.934                   0.136
   2455264.89096               20.313                   0.175
   2455265.79657               20.838                   0.246
   2455266.78464               20.292                   0.174
   2455267.82646               20.618                   0.191
   2455268.79771               20.930                   0.284
   2455269.79256               20.541                   0.180
   2455270.83697               20.500                   0.140
   2455271.79203               20.700                   0.228
   2455272.79887               20.306                   0.170
   2455273.85351               20.625                   0.186
   2455274.80220               20.560                   0.210
   2455275.78795               20.663                   0.237
   2455276.82287               20.347                   0.148
   2455277.78902               20.581                   0.200
   2455277.91829               21.398                   0.770
   2455278.79905               20.871                   0.255
   2455279.80029               20.709                   0.285
   2455280.85189               20.834                   0.211
   2455281.78682               20.312                   0.140
   2455282.76730               20.483                   0.212
   2455282.91216               20.281                   0.151
   2455283.76846               20.451                   0.255
   2455284.77048               21.015                   0.408
   2455285.76615               20.055                   0.195
   2455285.89557               19.996                   0.132
   2455286.75734               20.413                   0.219
   2455287.82697               20.559                   0.203
   2455288.76035               20.196                   0.174
   2455292.83048               20.264                   0.299
   2455293.83843               20.443                   0.167
   2455294.73058               20.643                   0.201
   2455294.75578               20.914                   0.246
   2455294.76971               20.311                   0.130
   2455294.79287               20.323                   0.115
   2455294.80679               20.601                   0.151
   2455294.83025               20.421                   0.128
   2455294.84437               20.562                   0.151
   2455294.86037               20.459                   0.122
   2455294.87455               20.539                   0.125
   2455294.90137               20.423                   0.141
   2455294.91650               20.412                   0.146
   2455295.75727               20.396                   0.158
   2455295.77140               20.713                   0.193
   2455295.79573               20.774                   0.198
   2455295.80983               20.185                   0.130
   2455295.83368               20.377                   0.141
   2455295.84772               20.521                   0.138
   2455295.87185               20.353                   0.115
   2455295.88656               20.723                   0.170
   2455295.91085               20.360                   0.127
   2455296.77431               20.455                   0.168
   2455296.80085               20.592                   0.154
   2455296.81184               20.402                   0.130
   2455296.83532               20.156                   0.093
   2455296.84926               20.255                   0.105
   2455296.87309               20.488                   0.128
   2455296.88773               20.700                   0.156
   2455297.75415               20.556                   0.201
   2455297.77022               20.850                   0.226
   2455297.79416               20.782                   0.209
   2455297.80829               20.390                   0.122
   2455297.83208               20.300                   0.106
   2455297.84616               20.649                   0.146
   2455297.87010               20.181                   0.098
   2455297.88443               20.401                   0.108
   2455297.90902               20.324                   0.123
   2455298.77114               20.544                   0.163
   2455298.79498               20.671                   0.182
   2455298.80906               20.390                   0.147
   2455298.83272               20.808                   0.226
   2455298.84682               20.472                   0.160
   2455298.87095               20.505                   0.131
   2455298.88574               20.697                   0.171
   2455298.91045               20.199                   0.112
   2455298.91988               20.393                   0.142
   2455299.74182               20.849                   0.197
   2455299.75583               20.719                   0.202
   2455299.77942               20.799                   0.230
   2455299.81717               19.873                   0.073
   2455299.83126               20.476                   0.134
   2455299.85513               20.030                   0.082
   2455299.86944               20.448                   0.127
   2455299.89559               20.450                   0.132
   2455299.91038               20.624                   0.160
   2455300.85057               20.466                   0.145
   2455300.86458               20.448                   0.138
   2455300.89121               20.794                   0.231
   2455300.90532               20.592                   0.172
   2455301.74628               20.540                   0.171
   2455301.76040               20.900                   0.252
   2455301.78393               20.261                   0.135
   2455301.79789               20.370                   0.133
   2455301.82123               20.535                   0.168
   2455301.83536               20.228                   0.161
   2455301.85949               20.534                   0.232
   2455301.87405               20.580                   0.187
   2455301.89971               20.283                   0.207
   2455301.91384               20.725                   0.276
   2455303.90721               20.381                   0.161
   2455303.92170               20.282                   0.141
   2455304.74424               20.120                   0.165
   2455304.76003               20.912                   0.297
   2455306.67988               20.604                   0.247
   2455306.69368               20.657                   0.225
   2455306.71697               20.178                   0.124
   2455306.75643               20.669                   0.204
   2455306.78130               20.603                   0.182
   2455306.79540               20.200                   0.114
   2455306.84455               20.518                   0.153
   2455306.85901               20.400                   0.147
   2455306.88447               20.513                   0.164
   2455306.89859               20.165                   0.104
   2455306.92246               20.613                   0.176
   2455307.68337               20.444                   0.205
   2455307.70680               20.511                   0.187
   2455307.74648               20.217                   0.149
   2455307.79397               20.466                   0.147
   2455307.80798               20.479                   0.154
   2455307.83197               20.336                   0.141
   2455307.84643               20.275                   0.139
   2455307.87317               20.516                   0.154
   2455307.88732               20.249                   0.117
   2455307.91080               20.515                   0.154
   2455307.92475               20.561                   0.189
   2455308.72282               20.540                   0.190
   2455308.73660               20.246                   0.179
   2455308.78409               20.633                   0.185
   2455308.79808               20.357                   0.132
   2455308.82156               20.275                   0.141
   2455308.83554               20.399                   0.128
   2455308.86132               20.362                   0.142
   2455308.87685               20.842                   0.209
   2455309.68486               20.229                   0.182
   2455309.73580               20.438                   0.193
   2455309.74990               20.553                   0.187
   2455309.80625               20.668                   0.186
   2455309.82045               20.515                   0.174
   2455309.84999               20.463                   0.181
   2455309.86455               20.586                   0.173
   2455309.88889               20.068                   0.098
   2455309.90290               20.558                   0.187
   2455309.92623               20.840                   0.236
   2455310.66457               20.493                   0.241
   2455310.71665               20.535                   0.220
   2455310.73052               20.538                   0.210
   2455310.77292               20.761                   0.253
   2455310.78688               21.034                   0.312
   2455310.85383               20.883                   0.210
   2455310.88624               20.648                   0.194
   2455310.90032               20.300                   0.128
   2455310.92369               20.221                   0.149
   2455311.78573               19.894                   0.141
   2455311.81668               20.738                   0.223
   2455311.84344               20.656                   0.200
   2455311.87283               20.381                   0.165
   2455311.89295               20.596                   0.191
   2455311.91764               20.564                   0.185
   2455312.70579               20.331                   0.222
   2455312.73183               20.171                   0.169
   2455312.75520               20.746                   0.275
   2455312.77295               20.525                   0.265
   2455312.79766               20.511                   0.235
   2455312.81207               20.297                   0.187
   2455312.83752               20.474                   0.198
   2455312.85661               20.463                   0.203
   2455312.88231               20.204                   0.149
   2455312.89620               20.142                   0.141
   2455312.91949               20.164                   0.145
   2455313.76519               20.534                   0.301
   2455313.78072               20.221                   0.220
   2455313.80409               20.271                   0.199
   2455313.81960               20.640                   0.268
   2455313.84418               20.485                   0.255
   2455313.85927               20.330                   0.212
   2455313.88346               20.378                   0.262
   2455313.89753               20.531                   0.278
   2455313.92098               20.905                   0.379
   2455314.66837               20.205                   0.287
   2455314.69382               21.704                   1.008
   2455314.70885               20.314                   0.247
   2455314.73417               21.062                   0.441
   2455314.74811               20.764                   0.363
   2455314.77418               20.601                   0.250
   2455314.78806               20.365                   0.239
   2455314.81771               20.853                   0.289
   2455314.83200               20.214                   0.233
   2455314.86914               20.478                   0.236
   2455314.88301               19.959                   0.150
   2455314.90653               20.346                   0.172
   2455314.92048               20.676                   0.255
   2455315.64419               20.634                   0.464
   2455315.67357               20.708                   0.409
   2455315.69671               20.503                   0.319
   2455315.71683               20.542                   0.299
   2455315.74470               20.630                   0.295
   2455315.75884               20.281                   0.249
   2455315.78226               22.004                   0.925
   2455315.79621               20.928                   0.357
   2455315.82019               20.166                   0.163
   2455315.83550               20.295                   0.293
   2455315.86024               20.809                   0.356
   2455315.87712               20.579                   0.315
   2455315.90225               20.943                   0.407
   2455315.91641               20.364                   0.298
   2455316.67701               20.643                   0.375
   2455316.71037               19.800                   0.178
   2455316.72418               20.346                   0.257
   2455316.75061               20.075                   0.281
   2455316.76724               20.549                   0.318
   2455316.79046               20.429                   0.337
   2455316.80456               21.705                   1.011
   2455316.83433               20.452                   0.323
   2455316.86145               19.762                   0.311
   2455319.80645               20.643                   0.366
   2455319.82159               21.429                   0.845
   2455319.85047               20.139                   0.282
   2455319.86459               20.347                   0.339
   2455319.89474               19.940                   0.257
   2455319.90870               20.376                   0.374
   2455319.93213               19.985                   0.282
   2455320.63934               20.212                   0.177
   2455320.67004               20.136                   0.148
   2455320.68392               21.232                   0.416
   2455320.71243               20.435                   0.213
   2455320.72786               20.381                   0.206
   2455320.75114               20.760                   0.265
   2455320.76505               20.131                   0.135
   2455320.78881               20.510                   0.263
   2455320.80279               20.299                   0.151
   2455320.82884               20.867                   0.255
   2455320.84600               20.498                   0.182
   2455320.87034               20.358                   0.178
   2455320.88442               20.280                   0.152
   2455320.90985               20.248                   0.172
   2455320.92595               20.560                   0.218
   2455321.71215               20.147                   0.151
   2455321.73559               20.546                   0.218
   2455321.74962               20.625                   0.195
   2455321.77531               20.244                   0.154
   2455321.78925               20.391                   0.184
   2455321.81331               20.461                   0.206
   2455321.82713               20.374                   0.222
   2455321.85505               20.201                   0.147
   2455321.86899               20.372                   0.163
   2455321.89243               20.188                   0.141
   2455321.90633               20.482                   0.193
   2455321.92953               20.626                   0.300
   2455322.69263               20.497                   0.213
   2455322.75817               19.801                   0.141
   2455322.82095               20.721                   0.221
   2455322.83523               20.867                   0.262
   2455322.86346               21.036                   0.283
   2455322.88876               20.678                   0.220
   2455322.92906               20.308                   0.168
