\STAR_ID                              = "MOA 2010-BLG-073L"
\DATA_CATEGORY                        = "Photometric light curve"
\RA                                   = "18h10m11.342s"
\RA_UNITS                             = "sexagesimal"
\DEC                                  = "-26d31m22.544s"
\DEC_UNITS                            = "sexagesimal"
\EQUINOX                              = "J2000.0"
\NUMBER_OF_POINTS                     = "575"
\TIME_REFERENCE_FRAME                 = "Heliocentric Julian Day"
\MINIMUM_DATE                         = "2455309.80089"
\MAXIMUM_DATE                         = "2455507.50760"
\DATE_UNITS                           = "days"
\REFERENCES                           = "Street et al. 2013"
\BIBCODES                             = "2013ApJ...763...67S"
\TELESCOPE                            = "SMARTS Telescope (1.3 m)"
\INSTRUMENT                           = "ANDICAM"
\TIME_SERIES_DATA_FILTER              = "H"
\OBSERVATORY_SITE                     = "CTIO, Chile"
\COLUMN_JD                            = "Heliocentric Julian Day"
\COMMENT                              = ""
|             JD| RELATIVE_MAGNITUDE| MAGNITUDE_UNCERTAINTY| RELATIVE_FLUX|      FLUX_UNCERTAINTY|
|           real|               real|                  real|          real|                  real|
|           days|                mag|                   mag|              |                      |
   2455309.80089             18.5490                 0.0043
   2455309.80166             18.5518                 0.0043
   2455309.80243             18.5545                 0.0045
   2455309.80319             18.5587                 0.0045
   2455309.80396             18.5561                 0.0043
   2455309.80504             18.5687                 0.0043
   2455309.80580             18.5623                 0.0043
   2455309.80657             18.5681                 0.0046
   2455309.80734             18.5663                 0.0041
   2455309.80811             18.5666                 0.0042
   2455313.86606             18.4755                 0.0043
   2455313.86683             18.4697                 0.0042
   2455313.86759             18.4732                 0.0042
   2455313.86836             18.4697                 0.0042
   2455315.80181             18.4234                 0.0050
   2455315.80257             18.4394                 0.0049
   2455315.80334             18.4411                 0.0048
   2455315.80411             18.4206                 0.0046
   2455315.80487             18.4334                 0.0048
   2455320.67421             17.7588                 0.0036
   2455320.67651             17.7438                 0.0032
   2455320.67727             17.7541                 0.0033
   2455320.70441             17.7364                 0.0037
   2455320.71033             17.6907                 0.0030
   2455320.71110             17.7476                 0.0030
   2455320.71187             17.7529                 0.0037
   2455320.71263             17.7413                 0.0031
   2455320.74008             17.7621                 0.0032
   2455320.74085             17.7613                 0.0035
   2455320.74162             17.7315                 0.0033
   2455320.74239             17.7406                 0.0031
   2455320.74315             17.7433                 0.0034
   2455320.74407             17.7574                 0.0032
   2455320.74483             17.7610                 0.0034
   2455320.74559             17.7543                 0.0032
   2455320.74636             17.7601                 0.0034
   2455320.74712             17.7684                 0.0033
   2455320.77285             17.7342                 0.0029
   2455320.77362             17.7342                 0.0033
   2455320.77438             17.7145                 0.0032
   2455320.77515             17.7344                 0.0029
   2455320.77591             17.7298                 0.0031
   2455320.80527             17.7231                 0.0032
   2455320.80603             17.7199                 0.0029
   2455320.80680             17.7250                 0.0031
   2455320.80757             17.7295                 0.0030
   2455320.80833             17.7464                 0.0035
   2455320.84409             17.7181                 0.0028
   2455320.84485             17.6959                 0.0031
   2455320.84562             17.7059                 0.0030
   2455320.84639             17.7350                 0.0030
   2455320.84715             17.7166                 0.0029
   2455320.86960             17.7036                 0.0030
   2455320.87037             17.7139                 0.0028
   2455320.87114             17.6946                 0.0030
   2455320.87190             17.7116                 0.0029
   2455320.87267             17.6948                 0.0030
   2455320.89232             17.6808                 0.0031
   2455320.89309             17.7350                 0.0033
   2455320.89385             17.7188                 0.0033
   2455320.89462             17.7025                 0.0034
   2455320.89538             17.6658                 0.0034
   2455320.89631             17.6846                 0.0032
   2455320.89707             17.7238                 0.0033
   2455320.89784             17.6788                 0.0036
   2455320.89861             17.6825                 0.0031
   2455320.89937             17.7160                 0.0035
   2455320.92097             17.7123                 0.0034
   2455320.92174             17.7193                 0.0036
   2455320.92250             17.7173                 0.0033
   2455320.92327             17.6919                 0.0033
   2455320.92404             17.6711                 0.0035
   2455321.67604             17.7932                 0.0062
   2455321.67680             17.7752                 0.0048
   2455321.67756             17.7773                 0.0039
   2455321.67833             17.7833                 0.0041
   2455321.67909             17.7650                 0.0036
   2455321.73317             17.7852                 0.0033
   2455321.73393             17.7901                 0.0033
   2455321.73470             17.8145                 0.0036
   2455321.73546             17.8005                 0.0032
   2455321.73622             17.8015                 0.0032
   2455321.75434             17.8145                 0.0131
   2455321.75510             17.7972                 0.0066
   2455321.75587             17.7994                 0.0047
   2455321.75664             17.8206                 0.0036
   2455321.75740             17.8626                 0.0043
   2455321.75834             17.8388                 0.0037
   2455321.75910             17.8407                 0.0042
   2455321.75986             17.8563                 0.0045
   2455321.76062             17.8267                 0.0043
   2455321.76138             17.8554                 0.0048
   2455321.78828             17.8394                 0.0070
   2455321.78904             17.8693                 0.0067
   2455321.78981             17.8406                 0.0058
   2455321.79058             17.8381                 0.0058
   2455321.79134             17.8497                 0.0065
   2455321.82157             17.7880                 0.0036
   2455321.82233             17.8604                 0.0032
   2455321.82310             17.8083                 0.0037
   2455321.82386             17.8719                 0.0034
   2455321.82463             17.9077                 0.0038
   2455321.84193             17.8874                 0.0035
   2455321.84270             17.8520                 0.0045
   2455321.84346             17.8982                 0.0048
   2455321.84423             17.9166                 0.0048
   2455321.84499             17.9116                 0.0040
   2455321.86676             17.8466                 0.0044
   2455321.86752             17.9467                 0.0042
   2455321.86829             17.9701                 0.0043
   2455321.86905             17.8941                 0.0047
   2455321.86981             17.8862                 0.0040
   2455321.89246             17.8776                 0.0045
   2455321.89322             17.8708                 0.0053
   2455321.89399             17.9399                 0.0056
   2455321.89476             17.8700                 0.0048
   2455321.89552             17.8728                 0.0047
   2455321.89645             17.9028                 0.0046
   2455321.89722             17.8540                 0.0053
   2455321.89799             17.9214                 0.0047
   2455321.89876             17.9130                 0.0046
   2455321.89952             17.8492                 0.0056
   2455321.93008             17.9660                 0.0083
   2455321.93084             18.0103                 0.0109
   2455321.93161             17.9807                 0.0075
   2455321.93238             17.9908                 0.0068
   2455321.93314             17.9839                 0.0103
   2455325.74575             18.3707                 0.0049
