 89129 1456.81 3303.62 19.946  6.828 13.119   7   1 0.114  252   0 0.118
 89130 1461.38 3338.93 16.414  2.555 13.859   7   1 0.004  252   0 0.004
 89131 1468.81 3338.14 18.173  3.898 14.275   8   0 0.021  252   0 0.008
 89133 1228.93 3369.47 15.510  2.611 12.899   8   0 0.004  252   0 0.006
 89227 1293.47 3327.16 19.098  4.009 15.089   8   0 0.039  250   2 0.006
 89229 1212.29 3329.54 18.718  3.859 14.859   8   0 0.020  252   0 0.006
 89231 1269.43 3352.56 19.828  5.187 14.641   8   0 0.092  252   0 0.018
 89434 1493.29 3285.21 18.474  2.894 15.580   7   1 0.018  251   1 0.006
 89435 1532.36 3285.74 19.314  3.380 15.934   8   0 0.030  251   1 0.007
 89436 1539.37 3291.73 17.266  1.536 15.729   8   0 0.006  251   1 0.007
 89437 1508.82 3295.00 19.220  3.057 16.163   8   0 0.037  252   0 0.008
 89440 1438.25 3308.90 17.810  1.863 15.947   8   0 0.009  251   1 0.008
 89441 1177.16 3317.74 19.139  2.918 16.221   8   0 0.020  252   0 0.008
 90087 1502.18 3284.15 19.807  3.030 16.777   8   0 0.059  252   0 0.012
 90089 1311.49 3285.99 19.255  2.881 16.374   8   0 0.034  251   1 0.009
 90091 1512.06 3288.32 19.586  3.245 16.341   8   0 0.044  252   0 0.023
 90098 1541.68 3303.11 19.029  2.138 16.892   8   0 0.015  251   1 0.013
 90100 1325.34 3307.41 19.504  2.972 16.532   8   0 0.041  251   1 0.009
 90101 1421.64 3306.55 20.126  3.182 16.944   8   0 0.066  251   1 0.013
 90105 1294.40 3318.26 19.565  3.010 16.555   8   0 0.031  251   1 0.013
 90108 1326.76 3320.44 19.895  3.070 16.825   8   0 0.039  252   0 0.012
 90109 1144.08 3323.21 19.745  3.011 16.734   8   0 0.047  251   1 0.013
 90110 1184.34 3322.69 19.846  2.981 16.865   8   0 0.060  252   0 0.015
 90112 1419.36 3323.80 19.020  2.127 16.893   7   1 0.025  251   1 0.013
 90113 1496.43 3324.25 18.192  1.942 16.250   8   0 0.008  251   1 0.008
 90115 1334.25 3324.16 18.848  2.015 16.833   7   1 0.008  252   0 0.013
 90119 1293.69 3333.54 19.919  2.937 16.982   8   0 0.081  250   2 0.023
 90120 1598.57 3333.57 19.978  3.387 16.591   8   0 0.095  250   2 0.011
 90121 1374.43 3336.21 19.847  3.223 16.624   8   0 0.059  251   1 0.013
 90125 1425.07 3344.55 19.748  2.890 16.859   8   0 0.064  250   2 0.013
 90127 1482.91 3346.27 20.057  2.935 17.122   8   0 0.061  251   1 0.016
 90133 1297.46 3356.69 19.843  3.133 16.709   8   0 0.040  252   0 0.013
 90137 1174.69 3363.70 19.472  2.864 16.608   8   0 0.029  252   0 0.013
 90138 1430.85 3366.67 19.707  3.108 16.599   7   1 0.018  251   1 0.011
 90140 1194.97 3370.10 19.572  2.866 16.705   8   0 0.050  251   1 0.013
 90175 1297.27 3317.12 20.070  3.144 16.927   8   0 0.071  251   1 0.017
 90898 1172.08 3287.58 20.454  2.934 17.519   7   1 0.051  251   1 0.020
 90901 1407.80 3290.93 20.446  3.117 17.328   8   0 0.054  251   1 0.019
 90902 1396.32 3291.13 20.791  2.886 17.905   6   1 0.051  251   1 0.030
 90903 1493.08 3293.43 20.159  2.299 17.860   7   1 0.019  251   1 0.030
 90907 1456.87 3298.20 99.999  9.999 18.227   0   0 9.999  109   0 1.000
 90912 1202.98 3308.49 19.455  2.347 17.108   7   1 0.031  251   1 0.016
 90916 1145.89 3318.06 20.841  3.217 17.624   8   0 0.087  250   2 0.026
 90917 1475.44 3318.27 20.592  2.930 17.662   7   1 0.047  251   1 0.031
 90918 1224.39 3319.15 20.372  2.751 17.622   7   1 0.078  252   0 0.022
 90919 1407.63 3319.37 19.969  2.291 17.677   8   0 0.067  252   0 0.023
 90921 1274.55 3323.16 20.903  2.997 17.906   8   0 0.106  252   0 0.032
 90925 1274.12 3331.99 20.493  2.976 17.517   7   1 0.068  251   1 0.021
 90927 1352.48 3334.40 20.746  3.061 17.684   8   0 0.043  252   0 0.024
 90932 1599.50 3340.49 20.676  3.144 17.532   8   0 0.112  250   2 0.021
 90936 1417.03 3347.03 20.006  2.052 17.954   8   0 0.077  252   0 0.032
 90937 1296.09 3348.33 19.771  2.252 17.520   6   2 0.025  251   1 0.021
 90940 1257.89 3353.95 20.330  2.813 17.517   7   1 0.032  251   1 0.026
 90941 1468.82 3354.99 20.415  3.200 17.215   8   0 0.124  252   0 0.020
 90942 1516.10 3355.89 20.669  2.977 17.692   8   0 0.167  251   1 0.022
 90944 1173.24 3359.16 20.435  3.235 17.201   8   0 0.065  251   1 0.018
 90945 1334.50 3359.29 20.800  3.342 17.458   8   0 0.113  252   0 0.021
 90947 1229.45 3363.42 99.999  9.999 18.168   0   0 9.999  249   0 0.254
 90948 1260.74 3367.28 20.573  3.341 17.232   8   0 0.093  252   0 0.018
 90950 1179.87 3369.25 20.380  2.959 17.422   8   0 0.066  251   1 0.021
 91015 1408.42 3296.06 20.877  2.818 18.059   8   0 0.101  252   0 0.033
 91018 1595.64 3340.08 99.999  9.999 18.685   0   0 9.999  252   0 0.062
 92241 1457.64 3283.92 21.041  2.056 18.985   8   0 0.124  251   1 0.093
 92242 1350.20 3284.30 21.299  3.107 18.193   8   0 0.148  251   1 0.035
 92244 1566.58 3285.58 21.405  2.748 18.656   8   0 0.114  252   0 0.053
 92245 1433.53 3287.53 20.940  2.930 18.010   8   0 0.117  251   1 0.035
 92246 1559.00 3286.66 20.979  2.930 18.049   6   1 0.037  251   1 0.032
 92250 1288.85 3290.31 21.633  2.879 18.753   7   1 0.069  250   2 0.061
 92251 1499.52 3290.51 20.426  2.203 18.223   6   2 0.023  252   0 0.043
 92254 1260.16 3292.23 20.892  2.664 18.228   8   0 0.075  251   1 0.037
 92258 1237.77 3296.67 21.091  2.889 18.202   7   1 0.086  252   0 0.038
 92259 1341.58 3297.79 20.940  2.337 18.603   7   0 0.076  249   2 0.053
 92260 1366.88 3296.55 21.398  2.588 18.810   8   0 0.246  251   1 0.067
 92262 1302.40 3299.11 21.685  3.288 18.398   7   1 0.121  248   4 0.041
 92267 1211.59 3303.13 20.750  2.562 18.189   8   0 0.089  252   0 0.080
 92268 1371.34 3302.47 21.547  2.826 18.721   8   0 0.187  250   1 0.068
 92269 1549.49 3302.98 99.999  9.999 18.705   0   0 9.999  251   1 0.055
 92271 1452.99 3307.32 99.999  9.999 18.141   0   0 9.999  144   0 0.868
 92273 1461.00 3310.10 21.423  2.688 18.734   7   0 0.250  196   0 0.596
 92274 1403.46 3309.66 20.865  2.670 18.195   8   0 0.204  251   1 0.034
 92280 1335.95 3316.67 20.784  2.323 18.462   8   0 0.129  251   1 0.047
 92284 1241.49 3320.46 21.004  2.287 18.717   8   0 0.079  252   0 0.064
 92286 1173.89 3320.83 99.999  9.999 18.611   0   0 9.999  251   1 0.068
 92287 1375.03 3321.04 21.829  3.164 18.665   8   0 0.210  249   3 0.059
 92288 1392.06 3322.16 20.614  2.280 18.334   8   0 0.073  251   1 0.043
 92290 1255.67 3322.32 21.331  2.623 18.708   7   1 0.143  251   1 0.056
 92291 1574.71 3324.21 21.462  2.785 18.677   8   0 0.198  251   1 0.053
 92294 1553.94 3328.40 21.966  3.227 18.740   7   0 0.160  251   1 0.055
 92296 1499.48 3332.76 20.844  2.672 18.172   8   0 0.143  252   0 0.036
 92297 1347.46 3332.32 21.206  3.097 18.109   8   0 0.182  252   0 0.033
 92298 1465.69 3333.17 99.999  9.999 18.749   0   0 9.999  248   0 0.214
 92299 1332.81 3334.67 21.354  2.829 18.524   8   0 0.147  251   1 0.048
 92300 1358.47 3337.38 21.435  2.701 18.734   7   0 0.152  252   0 0.059
 92301 1540.51 3337.75 21.079  2.706 18.373   8   0 0.126  252   0 0.045
 92303 1167.31 3338.95 21.227  2.530 18.697   8   0 0.140  251   1 0.051
 92307 1464.05 3342.42 99.999  9.999 17.999   0   0 9.999  251   1 0.144
 92310 1353.94 3343.98 21.957  3.087 18.870   6   1 0.075  251   0 0.064
 92313 1198.61 3347.42 20.774  2.435 18.339   7   1 0.076  252   0 0.042
 92315 1172.26 3347.47 21.798  2.972 18.826   5   2 0.058  252   0 0.069
 92317 1498.23 3350.10 21.744  3.020 18.724   8   0 0.134  251   1 0.056
 92318 1584.51 3350.63 20.533  2.464 18.069   7   1 0.067  252   0 0.034
 92320 1315.65 3355.07 20.787  2.592 18.195   6   2 0.024  250   2 0.036
 92321 1417.29 3352.43 21.527  3.023 18.505   6   0 0.166  251   1 0.049
 92322 1396.11 3354.26 20.989  2.692 18.296   8   0 0.197  251   1 0.042
 92323 1500.75 3355.21 21.058  2.703 18.355   8   0 0.191  250   2 0.045
 92326 1152.19 3358.50 21.372  2.659 18.713   7   0 0.117  252   0 0.056
 92327 1329.38 3357.64 21.551  2.699 18.852   6   1 0.112  252   0 0.067
 92328 1292.88 3360.16 21.472  2.708 18.765   8   0 0.182  251   1 0.065
 92329 1451.51 3358.98 21.725  2.970 18.755   7   0 0.226  252   0 0.059
 92334 1225.58 3364.69 99.999  9.999 18.013   0   0 9.999  252   0 0.250
 92337 1238.31 3364.47 21.913  2.834 19.079   7   0 0.286  245   0 0.215
 92338 1200.29 3369.71 21.372  2.613 18.759   7   1 0.048  250   2 0.063
 92339 1575.42 3368.61 21.726  2.940 18.786   8   0 0.118  251   1 0.062
 92340 1224.44 3371.17 99.999  9.999 17.657   0   0 9.999  251   0 0.263
 92475 1498.67 3292.73 99.999  9.999 19.237   0   0 9.999  252   0 0.102
 92478 1200.17 3344.79 20.774  1.824 18.949   7   1 0.076  252   0 0.071
 92479 1168.55 3355.07 99.999  9.999 19.359   0   0 9.999  251   0 0.131
 92481 1317.68 3358.86 99.999  9.999 18.965   0   0 9.999  251   1 0.076
 95841 1509.04 3284.08 99.999  9.999 19.347   0   0 9.999  252   0 0.156
 95844 1193.77 3283.82 21.905  2.688 19.217   7   0 0.268  252   0 0.083
 95845 1226.61 3284.27 21.106  2.088 19.019   6   1 0.053  251   1 0.072
 95848 1243.97 3284.19 99.999  9.999 19.540   0   0 9.999  250   0 0.115
 95849 1345.08 3285.94 99.999  9.999 18.935   0   0 9.999  251   0 0.073
 95851 1167.70 3286.37 21.524  2.629 18.895   7   1 0.107  251   1 0.069
 95852 1542.16 3286.50 99.999  9.999 18.742   0   0 9.999  252   0 0.079
 95855 1224.03 3286.35 99.999  9.999 19.091   0   0 9.999  252   0 0.076
 95858 1244.82 3289.10 21.759  2.828 18.932   8   0 0.202  252   0 0.061
 95859 1416.80 3289.24 21.681  2.668 19.013   7   0 0.175  252   0 0.079
 95861 1257.23 3288.38 99.999  9.999 19.797   0   0 9.999  248   0 0.147
 95862 1261.23 3289.45 99.999  9.999 19.425   0   0 9.999  250   0 0.109
 95865 1210.44 3291.97 21.462  2.489 18.973   8   0 0.123  251   0 0.066
 95866 1322.03 3290.90 99.999  9.999 19.358   0   0 9.999  251   1 0.102
 95869 1587.77 3292.89 99.999  9.999 19.289   0   0 9.999  250   1 0.096
 95872 1577.11 3292.77 99.999  9.999 19.603   0   0 9.999  250   1 0.116
 95873 1253.84 3295.93 21.304  2.099 19.205   8   0 0.187  252   0 0.091
 95876 1144.83 3294.97 99.999  9.999 19.730   0   0 9.999  251   0 0.141
 95877 1213.75 3295.82 99.999  9.999 19.363   0   0 9.999  252   0 0.092
 95878 1384.32 3296.14 99.999  9.999 19.523   0   0 9.999  251   0 0.119
 95881 1174.80 3298.06 21.304  2.158 19.146   8   0 0.102  252   0 0.082
 95882 1461.51 3298.24 99.999  9.999 19.087   0   0 9.999   89   0 0.973
 95886 1178.76 3300.85 99.999  9.999 19.400   0   0 9.999  250   2 0.097
 95887 1452.69 3298.58 99.999  9.999 18.757   0   0 9.999  101   0 0.999
 95888 1541.03 3299.45 99.999  9.999 18.920   0   0 9.999  252   0 0.086
 95893 1147.29 3300.24 21.715  2.581 19.133   7   0 0.286  251   1 0.081
 95894 1392.57 3298.82 99.999  9.999 20.076   0   0 9.999  249   1 0.191
 95895 1507.33 3299.77 99.999  9.999 19.043   0   0 9.999  251   1 0.098
 95896 1584.40 3298.43 99.999  9.999 19.849   0   0 9.999  249   0 0.166
 95897 1331.82 3301.50 21.727  2.716 19.011   8   0 0.390  250   1 0.069
 95898 1435.70 3300.73 21.706  2.575 19.131   7   0 0.138  251   1 0.091
 95899 1161.30 3301.55 99.999  9.999 19.249   0   0 9.999  250   1 0.094
 95903 1275.77 3303.18 99.999  9.999 19.252   0   0 9.999  252   0 0.085
 95906 1310.27 3303.55 99.999  9.999 19.506   0   0 9.999  249   1 0.120
 95907 1462.48 3306.46 99.999  9.999 18.584   0   0 9.999   84   0 0.963
 95911 1446.12 3305.12 99.999  9.999 19.492   0   0 9.999  215   0 0.421
 95912 1439.96 3305.04 99.999  9.999 19.500   0   0 9.999  246   0 0.207
 95913 1429.17 3307.07 21.562  2.365 19.197   7   1 0.089  252   0 0.103
 95919 1186.26 3309.41 99.999  9.999 19.481   0   0 9.999  248   2 0.107
 95924 1212.01 3312.95 21.714  2.600 19.114   5   2 0.095  251   0 0.081
 95925 1389.10 3312.20 99.999  9.999 19.885   0   0 9.999  249   0 0.161
 95926 1413.61 3312.48 99.999  9.999 19.083   0   0 9.999  250   1 0.073
 95927 1573.40 3313.40 21.824  2.679 19.145   7   0 0.288  252   0 0.083
 95930 1195.54 3314.53 99.999  9.999 19.661   0   0 9.999  251   0 0.141
 95931 1243.92 3315.03 99.999  9.999 19.574   0   0 9.999  250   0 0.121
 95932 1459.92 3313.31 99.999  9.999 19.523   0   0 9.999  207   0 0.507
 95937 1591.08 3315.54 99.999  9.999 19.423   0   0 9.999  250   1 0.097
 95938 1420.97 3316.66 99.999  9.999 19.402   0   0 9.999  251   0 0.120
 95939 1454.01 3315.79 99.999  9.999 19.346   0   0 9.999  239   0 0.318
