2457429.88167 18.306 0.043 6.75 714.0
2457431.86714 18.404 0.033 5.85 556.0
2457432.87586 18.351 0.032 5.91 461.0
2457433.89042 18.304 0.038 5.05 993.0
2457436.86927 18.335 0.047 8.07 436.0
2457437.86486 18.390 0.033 6.45 361.0
2457438.87640 18.275 0.039 7.62 429.0
2457440.85279 18.289 0.031 4.85 749.0
2457441.85330 18.355 0.037 5.62 714.0
2457442.87307 18.369 0.032 4.67 633.0
2457443.88094 18.357 0.035 5.73 545.0
2457444.85865 18.263 0.036 6.75 518.0
2457445.84994 18.326 0.030 5.38 512.0
2457446.86266 18.330 0.026 4.72 477.0
2457447.86116 18.392 0.028 4.78 434.0
2457448.86897 18.405 0.036 4.66 867.0
2457452.83192 18.360 0.025 4.64 430.0
2457453.82896 18.393 0.024 5.02 390.0
2457454.90596 18.282 0.034 5.22 657.0
2457456.81359 18.387 0.039 7.04 468.0
2457457.80285 18.338 0.036 6.34 519.0
2457458.79968 18.384 0.049 8.55 433.0
2457460.79941 18.407 0.034 6.48 435.0
2457461.78617 18.362 0.028 5.19 425.0
2457462.78922 18.380 0.032 5.72 476.0
2457462.90791 18.353 0.028 4.10 582.0
2457464.84400 18.332 0.027 5.40 432.0
2457465.87006 18.381 0.028 4.76 421.0
2457467.80424 18.372 0.034 6.25 508.0
2457470.89017 18.324 0.027 4.55 487.0
2457471.84657 18.328 0.033 5.32 562.0
2457472.79526 18.348 0.052 7.94 574.0
2457474.79852 18.413 0.033 5.26 554.0
2457474.90106 18.325 0.028 4.94 486.0
2457475.83020 18.319 0.040 6.45 564.0
2457476.80903 18.415 0.034 5.44 566.0
2457480.83815 18.346 0.044 7.83 425.0
2457484.74156 18.355 0.036 7.15 366.0
2457484.84494 18.323 0.027 5.46 343.0
2457485.75993 18.390 0.035 6.91 320.0
2457485.86486 18.417 0.028 5.40 322.0
2457486.76634 18.370 0.034 6.34 376.0
2457486.87522 18.404 0.031 5.61 360.0
2457487.76004 18.364 0.031 6.05 394.0
2457487.87430 18.333 0.031 5.98 395.0
2457488.76052 18.393 0.028 5.74 326.0
2457488.88400 18.382 0.023 3.98 429.0
2457489.90753 18.374 0.027 4.98 390.0
2457491.77281 18.370 0.035 6.76 360.0
2457491.89318 18.360 0.021 4.10 313.0
2457492.76118 18.346 0.027 5.58 346.0
2457492.88078 18.317 0.020 3.62 369.0
2457493.74893 18.357 0.029 5.70 331.0
2457493.86777 18.369 0.019 3.74 269.0
2457494.73015 18.339 0.028 5.90 360.0
2457494.85337 18.374 0.023 4.33 335.0
