    96  343.51  169.50 99.999  9.999 16.485   0   0 9.999  248   1 0.046
    97  425.38  171.04 99.999  9.999 15.950   0   0 9.999  256   3 0.021
    99  260.80  173.94 99.999  9.999 16.555   0   0 9.999  283   2 0.014
   100  209.53  174.02 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   101  507.34  179.54 99.999  9.999 16.492   0   0 9.999  333   1 0.017
   102  231.54  183.91 99.999  9.999 16.168   0   0 9.999  361   0 0.016
   103  117.23  202.14 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   104  220.23  204.23 19.211  2.827 16.385   4   0 0.013  469   3 0.013
   105  140.56  206.71 99.999  9.999 99.999   2   0 9.999    0   0 9.999
   106  183.07  206.87 19.824  9.999 99.999   4   0 0.053    0   0 9.999
   107  486.29  210.71 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   108  256.66  212.57 19.342  2.920 16.422   5   0 0.040  515   3 0.011
   109  179.29  213.62 18.350  2.068 16.282   4   2 0.004  325   2 0.026
   110  509.56  218.92 19.733  3.064 16.669   7   0 0.053  535   1 0.016
   111  474.84  220.00 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   112  333.64  222.44 18.963  2.539 16.424   8   0 0.034  542   0 0.011
   113  490.98  226.37 19.153  2.596 16.557  11   0 0.087  548   3 0.038
   114  463.68  228.21 19.280  2.942 16.338  11   0 0.047  550   1 0.015
   115  349.77  228.00 19.731  3.004 16.727  10   0 0.066  551   0 0.013
   116   88.88  232.94 99.999  9.999 16.743   0   0 9.999   72   0 0.218
   117  161.74  237.24 18.565  1.846 16.719  11   0 0.034  286   1 0.014
   118  447.53  238.88 19.578  3.015 16.563  13   0 0.064  571   5 0.015
   119  246.38  250.04 19.733  2.982 16.751  18   0 0.053  581   0 0.017
   120  383.09  254.12 19.386  2.891 16.495  19   0 0.040  593   0 0.011
   121  281.23  257.18 19.694  3.010 16.684  20   0 0.048  592   4 0.013
   122  125.20  258.64 19.352  2.754 16.597  15   0 0.063  178   0 0.015
   123  161.52  260.47 19.550  2.907 16.643  18   0 0.051  313   0 0.014
   124  137.24  262.18 18.224  1.799 16.425  18   0 0.019  212   0 0.014
   125  337.38  261.86 17.915  1.800 16.114  20   0 0.014  598   1 0.008
   126  269.81  269.30 19.610  3.179 16.431  21   0 0.054  601   2 0.012
   127  325.35  276.90 18.308  1.672 16.636  22   0 0.017  615   4 0.012
   128  199.04  285.03 19.340  3.010 16.330  22   0 0.045  523   0 0.011
   129  218.96  286.27 19.374  3.099 16.274  21   0 0.039  601   0 0.011
   130  298.05  285.40 19.467  2.843 16.624  22   0 0.039  619   3 0.014
   131  374.91  293.10 19.638  3.162 16.477  23   0 0.054  625   2 0.011
   132  452.53  293.93 19.556  3.134 16.422  23   0 0.042  623   4 0.011
   133  346.66  293.76 20.019  3.298 16.721  23   0 0.107  626   1 0.027
   134  226.83  297.89 19.775  3.350 16.424  24   0 0.041  612   2 0.012
   136  119.78  303.04 19.214  2.922 16.292  22   0 0.034  173   1 0.011
   137  259.58  304.70 19.770  3.202 16.568  26   0 0.061  621   3 0.011
   138   64.16  311.95 99.999  9.999 16.476   0   0 9.999   67   0 0.013
   139  305.58  313.35 17.828  1.638 16.190  28   0 0.016  629   3 0.011
   141  319.91  317.31 19.085  2.153 16.932  27   1 0.032  630   3 0.016
   142   90.47  321.77 19.585  3.028 16.557  19   0 0.041  102   0 0.018
   143  378.06  319.10 19.649  3.120 16.529  27   0 0.063  629   4 0.011
   144  298.80  322.33 19.765  3.085 16.680  27   0 0.062  630   3 0.011
   145  480.17  323.21 19.492  3.084 16.408  27   0 0.045  632   1 0.011
   146  189.38  323.35 19.852  3.172 16.680  26   0 0.040  478   2 0.014
   147   89.52  325.46 19.294  2.991 16.303  18   0 0.048  102   0 0.013
   148  139.68  325.07 18.757  1.974 16.783  26   0 0.030  239   0 0.017
   149   81.03  336.31 18.101  1.951 16.150  18   0 0.019   89   0 0.010
   150  417.42  342.04 19.658  3.612 16.046  26   0 0.038  631   3 0.008
   151  116.30  343.85 19.274  3.070 16.204  23   0 0.035  167   0 0.011
   153  146.54  348.04 19.069  3.068 16.001  26   0 0.029  265   0 0.009
   154  324.88  348.85 19.766  3.000 16.766  26   0 0.051  633   2 0.013
   155  198.05  351.80 19.119  2.372 16.747  27   0 0.031  525   0 0.013
   156  189.81  354.26 19.377  3.282 16.095  28   0 0.048  484   1 0.011
   157   84.78  356.32 17.649  1.771 15.878  19   0 0.018   92   0 0.012
   158  289.74  359.59 19.842  3.114 16.728  26   0 0.040  630   5 0.013
   160  194.05  367.33 19.909  3.044 16.864  27   0 0.073  500   1 0.017
   161  143.05  383.59 19.884  3.157 16.727  24   0 0.056  252   1 0.013
   162  128.86  383.97 19.796  3.160 16.636  25   0 0.047  206   0 0.014
   163  505.47  385.99 20.075  3.589 16.487  27   0 0.073  632   3 0.019
   164  202.46  386.60 20.559  3.816 16.743  26   0 0.089  552   0 0.015
   165   89.21  390.12 19.209  2.885 16.324  18   0 0.035  102   0 0.011
   167  446.00  402.10 19.344  3.084 16.260  27   0 0.052  631   4 0.010
   168  455.13  404.78 19.857  3.094 16.763  27   0 0.073  633   2 0.014
   169  383.51  407.64 19.630  3.023 16.608  27   0 0.049  631   4 0.011
   170  170.55  413.66 19.885  3.138 16.747  25   1 0.058  371   0 0.015
   171   81.40  418.57 19.717  3.100 16.617  17   0 0.055   89   0 0.011
   172  364.65  421.21 19.451  3.193 16.259  25   1 0.030  632   3 0.011
   173  193.57  424.12 19.742  3.056 16.687  28   0 0.055  499   2 0.012
   174  459.89  429.21 19.325  2.572 16.752  28   0 0.161  634   1 0.033
   175  411.66  438.17 19.817  3.194 16.623  27   0 0.067  633   2 0.013
   215  307.26  311.93 99.999  9.999 16.820   0   0 9.999  629   2 0.018
   216  321.88  316.28 19.085  1.585 17.499  27   1 0.032  630   3 0.025
   221  299.66  155.51 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   222  213.36  160.22 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   223  472.67  162.26 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   224  394.52  164.38 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   225  268.80  167.85 99.999  9.999 16.905   0   0 9.999  232   1 0.082
   227  200.20  171.33 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   228  235.16  171.54 99.999  9.999 16.900   0   0 9.999  261   2 0.040
   230  489.88  175.75 99.999  9.999 17.825   0   0 9.999  299   1 0.206
   231  484.81  177.02 99.999  9.999 17.743   0   0 9.999  301   0 0.294
   232  399.63  179.84 99.999  9.999 17.641   0   0 9.999  332   2 0.040
   233  204.47  182.54 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   234  487.91  186.02 99.999  9.999 17.871   0   0 9.999  380   0 0.220
   235  388.91  187.47 99.999  9.999 17.887   0   0 9.999  401   1 0.089
   236  244.91  191.53 99.999  9.999 17.520   0   0 9.999  420   0 0.024
   238  413.50  195.48 99.999  9.999 17.136   0   0 9.999  436   2 0.018
   240  337.41  198.30 20.139  2.804 17.335   3   0 0.036  447   1 0.020
   241  190.53  200.31 18.621  9.999 99.999   3   0 0.009    0   0 9.999
   242  480.74  199.91 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   243  489.43  206.21 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   244  292.62  209.25 20.389  3.357 17.032   4   0 0.119  505   1 0.019
   245  490.24  211.09 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   246  273.27  213.68 20.065  3.006 17.059   6   0 0.053  521   0 0.018
   247  477.42  212.97 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   249  488.88  214.34 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   250  485.22  214.29 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   251  159.12  217.40 20.067  3.140 16.927   6   0 0.026  256   1 0.017
   252  324.85  220.19 20.283  3.031 17.253   7   0 0.028  536   1 0.019
   253  442.43  222.77 19.305  1.989 17.316   8   0 0.032  540   2 0.028
   254  226.72  225.44 20.488  3.141 17.347  10   0 0.070  533   2 0.023
   255  194.67  230.73 20.138  3.112 17.027  10   0 0.069  447   0 0.045
   256  266.62  235.40 20.100  2.502 17.598  11   0 0.040  563   1 0.027
   257  392.78  236.08 19.689  2.141 17.548  12   0 0.034  566   2 0.025
   258  494.55  237.80 20.230  3.190 17.041  11   0 0.094  572   2 0.020
   259  407.05  242.35 19.531  1.997 17.534  16   0 0.038  579   2 0.024
   260  520.85  246.14 19.769  2.851 16.918  18   0 0.044  583   1 0.016
   261  262.29  248.87 18.988  2.131 16.857  19   0 0.031  582   1 0.021
   262  116.25  249.81 99.999  9.999 17.205   0   0 9.999  147   0 0.023
   263   98.34  257.10 19.081  1.752 17.329  11   0 0.241  109   0 0.026
   264  142.47  259.67 20.251  2.988 17.263  18   0 0.115  232   1 0.025
   265  370.83  260.00 20.308  2.903 17.405  19   0 0.093  595   2 0.022
   266  359.20  261.66 99.999  9.999 16.869   0   0 9.999  599   0 0.021
   268  212.27  263.99 20.294  2.929 17.365  18   0 0.062  565   0 0.021
   269  400.38  269.47 18.629  1.857 16.771  21   0 0.021  608   1 0.013
   271  149.46  270.05 20.065  3.091 16.974  20   0 0.057  262   0 0.023
   272  210.36  270.82 19.982  3.102 16.880  20   0 0.068  558   5 0.014
   273  434.30  273.28 19.169  1.927 17.242  22   0 0.029  611   2 0.019
   274  308.97  276.10 19.554  2.196 17.358  20   0 0.036  616   3 0.022
   275  301.63  278.04 19.978  2.961 17.017  21   1 0.052  617   3 0.023
   278  105.14  282.62 19.930  2.939 16.992  16   0 0.111  129   2 0.020
   279  305.94  286.70 99.999  9.999 18.997   0   0 9.999  621   1 0.100
   280  273.48  284.54 20.573  2.995 17.578  21   0 0.110  616   4 0.026
   281   67.73  286.43 99.999  9.999 17.474   0   0 9.999   70   0 0.028
   282  116.90  288.87 20.819  3.267 17.552  18   0 0.166  166   0 0.025
   283  418.51  288.97 20.036  3.157 16.879  22   0 0.062  622   3 0.015
   284  424.17  290.33 19.686  2.058 17.629  23   0 0.060  623   4 0.026
   286  353.61  293.58 19.971  2.781 17.190  23   0 0.065  622   5 0.027
   288  181.53  299.50 19.574  2.202 17.372  24   1 0.039  418   1 0.023
   290  277.11  306.94 19.826  2.958 16.869  25   0 0.053  624   3 0.014
   291  158.37  310.12 20.009  3.088 16.921  25   0 0.080  321   1 0.017
   292  424.75  309.01 20.828  3.265 17.564  26   0 0.167  626   3 0.023
   293  470.92  313.24 20.451  3.334 17.117  27   0 0.125  632   1 0.026
   294  138.82  317.22 18.956  1.812 17.144  26   0 0.030  236   0 0.018
   295   89.88  318.34 20.815  3.893 16.922  19   0 0.137  101   1 0.020
   296  269.23  317.50 20.375  2.613 17.763  27   0 0.102  627   3 0.027
   297  359.71  318.15 20.208  2.935 17.273  27   0 0.072  630   3 0.024
   298  179.39  319.96 20.540  2.983 17.557  27   0 0.146  410   1 0.024
   299   94.62  321.57 20.193  2.766 17.427  20   0 0.073  112   0 0.031
   300  431.64  322.59 20.044  3.098 16.945  26   0 0.036  630   3 0.015
   301  142.45  328.06 99.999  9.999 17.326   0   0 9.999  252   0 0.029
   302  391.96  326.47 20.873  3.217 17.656  27   0 0.137  631   2 0.026
   304  256.63  334.15 18.651  1.793 16.858  28   0 0.027  625   4 0.014
   305  177.14  340.69 19.930  3.097 16.833  26   0 0.070  402   0 0.015
   306  230.59  340.01 20.039  2.387 17.652  26   0 0.069  622   2 0.028
   307  199.70  342.29 20.496  3.313 17.184  26   0 0.104  529   4 0.016
   308  246.26  342.75 20.679  3.170 17.509  27   0 0.121  623   3 0.023
   310  517.31  346.82 19.914  2.951 16.964  26   0 0.058  631   3 0.016
   311  222.14  350.72 19.936  2.883 17.053  27   0 0.051  613   1 0.019
   313  128.67  357.40 20.279  3.538 16.741  25   0 0.091  206   0 0.035
   314  179.86  359.69 19.911  3.057 16.854  27   0 0.046  411   1 0.015
   315  495.39  362.20 19.780  2.911 16.869  26   0 0.055  633   2 0.016
   316  479.98  362.20 19.879  2.355 17.523  26   0 0.047  632   3 0.028
   317  487.54  370.29 19.790  2.882 16.908  27   0 0.055  633   2 0.017
   318  192.96  372.08 20.032  2.987 17.045  26   0 0.069  497   0 0.021
   319  118.60  372.11 20.445  2.838 17.607  23   0 0.085  172   0 0.027
   320  167.21  376.87 20.759  3.181 17.577  25   1 0.100  356   0 0.025
   322  329.89  379.10 20.087  3.047 17.041  26   0 0.080  632   3 0.015
   323  449.37  379.74 20.751  3.365 17.385  25   1 0.088  632   3 0.020
   324  396.19  382.82 20.795  3.101 17.695  25   0 0.100  632   3 0.027
   325  135.66  386.07 20.256  3.139 17.117  25   0 0.080  226   0 0.018
   326  281.38  385.72 19.382  2.241 17.141  26   0 0.038  633   1 0.016
   328  127.74  393.14 20.766  3.241 17.525  24   1 0.105  201   0 0.022
   329  325.81  394.80 19.220  2.094 17.126  27   0 0.034  631   4 0.017
   330  349.61  395.71 20.276  2.948 17.328  26   0 0.086  632   3 0.021
   331  354.95  397.19 19.853  2.854 16.998  27   0 0.065  635   0 0.016
   332  361.28  396.52 19.763  2.201 17.562  27   0 0.055  631   4 0.023
   333  520.68  396.40 99.999  9.999 17.898   0   0 9.999  616   2 0.249
   334  298.98  401.66 20.308  3.160 17.147  25   1 0.077  632   3 0.018
   335  139.41  402.41 20.105  3.049 17.056  24   0 0.057  240   0 0.016
   336  489.84  402.68 21.011  3.480 17.531  27   1 0.120  631   3 0.028
   338  370.76  403.93 20.438  3.131 17.307  28   0 0.108  633   2 0.018
   339  108.65  406.68 20.045  3.142 16.902  21   0 0.048  141   1 0.014
   340  358.24  407.34 20.125  2.967 17.158  26   1 0.060  633   2 0.018
   341  255.77  409.90 20.555  3.018 17.537  26   0 0.118  625   5 0.022
   342  222.98  414.31 20.011  2.972 17.039  26   0 0.077  615   1 0.019
   343  150.91  415.66 20.210  3.317 16.893  25   0 0.059  288   0 0.015
   345  197.04  419.92 20.492  2.741 17.751  27   0 0.092  520   0 0.036
   346  450.44  418.12 99.999  9.999 17.661   0   0 9.999  633   2 0.081
   347  488.59  421.04 20.910  3.705 17.205  26   0 0.271  633   2 0.041
   348  319.98  427.74 19.708  2.493 17.215  27   0 0.063  633   2 0.019
   349   87.16  429.78 19.901  2.902 16.999  18   0 0.064   98   0 0.014
   350  354.48  431.70 20.003  3.137 16.866  27   0 0.076  633   2 0.014
   351  292.78  431.32 20.660  2.980 17.680  26   0 0.112  632   3 0.024
   352  303.14  431.77 21.102  3.510 17.592  27   0 0.193  631   4 0.023
   353  273.64  436.40 20.007  3.093 16.914  26   0 0.069  630   3 0.014
   354  518.19  438.18 19.654  2.131 17.523  27   0 0.049  634   1 0.025
   417  453.98  423.44 99.999  9.999 17.980   0   0 9.999  625   0 0.267
   419  471.06  157.67 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   420  270.09  287.25 21.717  2.924 18.792  21   0 0.237  616   4 0.070
   421  135.09  319.80 21.531  2.693 18.838  24   0 0.283  225   0 0.105
   422  145.24  327.31 19.560  2.087 17.473  25   0 0.063  258   1 0.031
   423  230.58  342.74 20.039  1.967 18.072  26   0 0.069  622   2 0.041
   424  479.33  365.33 99.999  9.999 17.721   0   0 9.999  632   2 0.030
   425  491.47  371.64 21.123  2.303 18.820  26   0 0.184  631   3 0.092
   426  324.61  398.97 21.079  3.007 18.072  27   0 0.158  633   1 0.039
   427  315.70  428.44 99.999  9.999 18.450   0   0 9.999  633   2 0.052
   430  262.18  155.46 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   431  280.80  157.16 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   432  359.71  156.77 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   433  318.21  161.81 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   434  290.23  162.33 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   435  216.85  164.32 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   436  449.80  170.00 99.999  9.999 18.133   0   0 9.999  245   1 0.183
   437  411.67  173.37 99.999  9.999 17.737   0   0 9.999  275   2 0.052
   438  201.63  174.05 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   439  490.09  183.27 99.999  9.999 17.693   0   0 9.999  356   0 0.222
   440  368.92  189.97 99.999  9.999 17.740   0   0 9.999  414   1 0.031
   441  203.94  191.17 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   442  386.34  190.87 99.999  9.999 17.248   0   0 9.999  417   1 0.038
   443  220.82  196.71 99.999  9.999 17.809   0   0 9.999  427   2 0.042
   444  320.46  197.60 20.621  2.631 17.990   3   0 0.027  446   2 0.034
   446  484.67  197.90 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   447  256.97  200.19 21.199  3.244 17.954   4   0 0.140  462   2 0.034
   449  124.32  201.57 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   450  469.60  200.78 99.999  9.999 18.517   0   0 9.999  423   0 0.254
   451  493.96  204.34 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   452  489.69  201.67 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   453  264.00  203.88 20.646  2.868 17.778   4   0 0.099  484   2 0.032
   454  317.31  203.98 20.013  2.342 17.671   4   0 0.087  486   3 0.025
   455  290.19  204.48 20.512  2.463 18.049   4   0 0.099  492   0 0.089
   456  478.08  201.70 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   457  190.29  205.95 20.871  9.999 99.999   4   0 0.154    0   0 9.999
   458  474.04  209.36 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   459  509.52  207.66 21.006  2.728 18.278   4   0 0.025  503   1 0.090
   460  234.88  208.74 20.853  2.429 18.424   4   0 0.062  497   1 0.046
   461  493.04  208.18 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   462  403.86  211.76 20.241  2.284 17.957   5   0 0.051  513   2 0.040
   463  421.56  212.39 21.211  2.895 18.316   5   0 0.136  521   0 0.055
   464  456.76  214.44 19.833  2.227 17.606   6   0 0.081  521   2 0.046
   465  208.64  214.13 21.108  2.703 18.405   5   1 0.035  475   1 0.067
   466  494.52  211.56 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   467  479.78  216.66 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   468  492.19  215.07 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   469  145.02  218.13 20.565  2.700 17.864   5   0 0.083  197   0 0.035
   470  290.92  216.57 21.328  2.793 18.535   5   0 0.210  531   2 0.053
   471  427.36  218.06 20.529  2.422 18.107   7   0 0.092  532   2 0.038
   472  302.46  221.70 20.879  2.507 18.372   8   0 0.188  536   3 0.043
   473  344.29  221.39 20.069  1.817 18.251   6   1 0.026  537   3 0.043
   474  419.51  222.39 20.563  2.160 18.403   8   0 0.079  540   2 0.055
   475  391.14  223.67 22.105  3.522 18.583   9   0 0.315  538   6 0.085
   476  398.93  225.70 19.973  2.039 17.934  10   0 0.035  548   2 0.037
   477  469.41  224.35 20.244  2.255 17.989  11   0 0.102  543   2 0.077
   478  192.57  224.48 21.171  3.092 18.079  10   0 0.190  423   0 0.097
   479  137.79  225.74 21.117  3.109 18.007   9   0 0.425  184   0 0.035
   480  254.91  230.23 20.618  2.869 17.749  10   0 0.142  550   4 0.027
   481  214.15  231.21 20.830  2.410 18.420  11   0 0.196  524   2 0.052
   482  325.16  233.05 21.011  2.771 18.240  10   0 0.134  557   3 0.043
   483  491.51  233.95 20.795  2.514 18.281  11   0 0.175  561   4 0.070
   484  141.54  235.14 21.357  3.073 18.285   8   1 0.130  205   0 0.046
   485  367.24  238.75 20.800  2.992 17.807  12   0 0.145  575   1 0.031
   486  299.65  238.91 21.414  2.844 18.570  12   0 0.149  576   0 0.056
   487  373.77  241.29 20.787  2.914 17.873  13   1 0.142  577   1 0.032
   488  362.59  242.81 20.674  2.330 18.344  16   0 0.131  580   1 0.050
   489  319.20  242.91 21.257  2.765 18.492  17   0 0.227  578   2 0.052
   490  333.44  245.26 20.560  2.200 18.360  18   0 0.083  582   1 0.049
   491  516.37  245.49 20.913  3.201 17.712  18   0 0.185  583   1 0.031
   492  268.68  247.77 21.366  2.864 18.502  17   0 0.152  580   1 0.063
   493  511.11  249.66 20.770  2.977 17.793  18   0 0.159  587   1 0.029
   494  181.87  249.00 21.287  2.707 18.580  15   0 0.200  391   0 0.056
   495  200.24  250.37 21.657  3.059 18.598  18   0 0.349  493   2 0.057
   496  258.84  253.49 99.999  9.999 18.652   0   0 9.999  583   1 0.160
   497  408.66  253.84 20.960  2.477 18.483  19   0 0.143  591   0 0.049
   498  426.22  257.87 20.921  2.454 18.467  19   0 0.139  592   4 0.053
   499  493.92  258.56 21.126  2.981 18.146  18   0 0.141  595   2 0.043
   500  227.50  259.25 20.559  2.121 18.438  19   0 0.120  584   1 0.055
   501  262.24  262.99 99.999  9.999 18.062   0   0 9.999  596   1 0.118
   502  348.24  262.56 20.426  2.032 18.394  18   0 0.110  600   1 0.052
   503  314.78  260.34 21.094  2.446 18.648  17   1 0.153  593   3 0.054
   504  252.28  266.40 99.999  9.999 18.454   0   0 9.999  590   3 0.137
   505  260.98  267.05 99.999  9.999 18.553   0   0 9.999  599   1 0.123
   506  519.70  265.69 20.798  1.768 19.030  19   1 0.101  604   0 0.085
   507  110.58  272.11 99.999  9.999 16.614   0   0 9.999  137   2 0.117
   509  160.21  274.06 20.662  2.528 18.134  19   0 0.135  312   0 0.249
   510  336.58  274.08 20.406  2.375 18.031  21   0 0.092  613   1 0.038
   511  466.21  274.95 20.579  2.622 17.957  20   0 0.087  613   3 0.035
   512  192.23  275.57 20.666  2.499 18.166  21   0 0.117  477   1 0.054
   514  483.68  275.43 99.999  9.999 18.573   0   0 9.999  615   0 0.054
   515  232.67  279.81 99.999  9.999 18.278   0   0 9.999  610   1 0.046
   516  443.68  280.69 21.236  2.735 18.500  20   0 0.218  619   2 0.054
   517  371.09  284.01 20.552  2.390 18.161  22   0 0.133  619   3 0.039
   518  157.45  284.49 99.999  9.999 18.145   0   0 9.999  213   0 0.509
   519  254.99  284.84 21.025  3.058 17.968  21   0 0.089  615   1 0.035
   520  348.81  285.06 20.634  2.948 17.686  21   0 0.138  620   2 0.030
   521  480.99  289.34 21.007  3.168 17.839  21   0 0.158  627   0 0.030
   522  160.23  288.93 99.999  9.999 18.794   0   0 9.999  290   0 0.349
   523  338.03  295.83 20.201  2.145 18.056  24   0 0.094  623   3 0.059
   524  260.96  296.56 21.286  2.814 18.472  24   0 0.127  622   2 0.057
   525  381.39  300.77 21.400  3.038 18.362  24   0 0.183  626   2 0.046
   527  343.69  303.95 20.677  2.819 17.858  25   0 0.132  625   3 0.060
