 32851  803.17  364.69 20.602  3.527 17.075  87   0 0.124 5531   9 0.021
 32852  816.25  367.30 19.612  3.272 16.340  87   0 0.054 5528  14 0.012
 32853  625.62  367.73 18.064  1.588 16.476  87   0 0.016 5526  15 0.013
 32855  601.12  370.27 19.971  3.253 16.718  87   0 0.073 5527  13 0.016
 32856  808.21  374.60 20.299  3.506 16.793  86   0 0.090 5524  16 0.018
 32858  855.82  375.95 99.999  9.999 16.897   0   0 9.999 5547   5 0.073
 32861  788.31  381.23 18.311  1.654 16.658  86   1 0.021 5530  11 0.015
 32862  760.71  382.13 20.546  3.614 16.932  86   0 0.107 5522  19 0.018
 32864  735.41  393.25 18.575  1.904 16.670  87   0 0.021 5532  12 0.016
 32865  826.72  392.03 18.106  1.714 16.392  87   0 0.017 5532  12 0.012
 32866  903.22  394.11 20.279  3.620 16.659  86   0 0.088 5530  11 0.016
 32868  811.72  395.25 19.977  3.305 16.672  86   0 0.070 5532   9 0.014
 32869  742.41  395.85 18.473  1.686 16.788  87   0 0.021 5533  10 0.022
 32870  724.20  396.67 20.032  3.348 16.683  86   0 0.084 5531  12 0.016
 32871  897.64  398.02 19.888  3.303 16.585  87   0 0.080 5532  13 0.015
 32874  665.36  406.95 18.738  1.690 17.048  87   0 0.023 5533   8 0.023
 32875  890.07  408.98 20.200  3.421 16.779  86   0 0.083 5537   4 0.066
 32876  584.90  410.34 19.324  2.948 16.377  86   0 0.041 5530  15 0.013
 32877  685.57  408.54 20.468  3.385 17.084  86   0 0.115 5528  12 0.022
 32878  770.06  409.90 20.131  3.523 16.607  86   0 0.099 5534   8 0.015
 32880  595.50  412.75 19.773  3.216 16.557  86   0 0.056 5524  17 0.015
 32881  855.14  413.91 20.224  3.560 16.665  87   0 0.089 5530  12 0.017
 32882  734.38  414.42 19.991  3.367 16.624  86   0 0.075 5532  10 0.015
 32884  551.55  417.91 20.038  3.304 16.735  86   0 0.077 5528  14 0.020
 32885  698.26  419.24 18.687  1.942 16.745  87   0 0.025 5529  13 0.017
 32887  807.32  423.00 19.581  3.224 16.357  86   0 0.054 5533   8 0.012
 32890  696.28  430.98 18.969  1.839 17.129  86   0 0.028 5526  12 0.020
 32892  884.59  434.76 19.684  3.042 16.641  87   0 0.056 5529  14 0.016
 32893  594.73  436.07 19.496  2.970 16.526  86   0 0.054 5528  15 0.015
 32896  906.38  438.25 19.339  3.079 16.260  86   0 0.042 5523  20 0.012
 32897  796.12  439.65 20.598  3.429 17.169  86   0 0.108 5533   7 0.024
 32898  659.73  446.24 20.103  3.096 17.007  86   0 0.100 5537   6 0.028
 32899  846.92  450.17 18.087  1.674 16.413  87   0 0.016 5529  15 0.013
 32900  660.37  452.25 19.520  3.098 16.422  86   0 0.056 5531  12 0.015
 32903  639.94  457.51 18.429  1.657 16.772  86   0 0.022 5529  12 0.020
 32904  713.05  456.97 20.628  3.542 17.086  86   0 0.129 5533   7 0.020
 32905  812.74  457.24 20.661  3.660 17.002  86   0 0.108 5527  12 0.019
 32906  574.00  463.96 19.909  3.307 16.601  87   0 0.076 5533  11 0.015
 32907  807.09  463.01 20.402  3.625 16.777  86   0 0.106 5527  14 0.016
 32908  903.49  462.23 20.633  3.584 17.049  85   1 0.117 5528  14 0.020
 32910  749.09  464.91 20.272  3.415 16.857  86   0 0.099 5530  11 0.018
 32911  824.59  465.30 19.953  3.337 16.616  86   0 0.059 5532  12 0.014
 32914  656.48  467.73 20.224  3.191 17.032  87   0 0.129 5539   4 0.045
 32915  690.17  472.13 19.986  3.141 16.845  86   0 0.066 5531  10 0.017
 32916  901.15  471.45 20.301  3.261 17.040  86   0 0.093 5530  11 0.020
 32917  671.40  472.39 20.397  3.343 17.054  85   0 0.099 5527  10 0.022
 32918  621.03  475.62 17.797  1.574 16.222  87   0 0.024 5536  10 0.018
 32920  761.42  475.20 19.357  2.578 16.779  87   0 0.387 5542   0 0.230
 32921  767.74  475.59 20.430  3.511 16.919  86   0 0.182 5538   4 0.051
 32922  822.55  477.54 20.070  3.394 16.675  86   0 0.076 5532   9 0.016
 32923  831.65  478.94 20.193  3.688 16.505  86   0 0.091 5526  15 0.014
 32924  883.03  479.96 18.895  1.792 17.103  86   0 0.029 5530   8 0.020
 32925  657.86  481.87 19.968  3.432 16.537  85   1 0.092 5533  10 0.024
 32927  774.17  487.25 19.780  3.134 16.646  86   0 0.060 5533   8 0.015
 32931  808.26  495.80 20.350  3.496 16.854  85   0 0.082 5532   7 0.016
 32932  865.05  496.45 19.989  3.497 16.492  87   0 0.068 5524  17 0.013
 32934  593.25  496.50 19.768  3.124 16.644  86   0 0.053 5529  13 0.015
 32936  630.34  501.90 20.433  3.323 17.109  87   0 0.101 5528  11 0.021
 32938  673.17  509.23 20.948  3.808 17.141  86   0 0.160 5536   3 0.031
 32939  892.94  512.94 18.437  1.720 16.717  86   1 0.023 5525  16 0.015
 32941  584.78  514.32 19.658  3.178 16.480  86   0 0.049 5529  13 0.014
 32942  805.61  513.13 20.348  3.339 17.009  86   0 0.099 5524  13 0.019
 32944  763.50  518.84 18.278  1.668 16.610  87   0 0.016 5527  16 0.014
 32946  739.30  521.27 19.798  3.270 16.528  86   0 0.065 5534   7 0.027
 32951  681.78  531.51 20.418  3.532 16.886  86   0 0.113 5531  11 0.019
 32954  791.29  535.29 20.151  3.451 16.700  86   0 0.083 5530  11 0.015
 32955  730.82  535.28 20.183  3.335 16.849  86   0 0.080 5533   8 0.017
 32956  626.91  536.98 20.179  3.361 16.818  86   0 0.074 5532   8 0.018
 32959  811.42  537.58 20.401  3.487 16.914  87   0 0.098 5531  10 0.020
 32960  611.43  538.37 20.098  3.534 16.564  86   0 0.078 5536   7 0.019
 32962  805.03  543.04 19.634  3.222 16.413  86   0 0.045 5525  19 0.013
 32963  868.73  546.28 18.154  1.677 16.478  87   0 0.016 5529  14 0.013
 32965  645.71  547.06 18.870  1.758 17.112  86   0 0.028 5527  12 0.023
 32966  559.93  549.71 19.902  3.350 16.552  86   0 0.067 5533  14 0.030
 32967  762.69  549.77 18.711  2.171 16.540  87   0 0.024 5529  12 0.014
 32969  653.87  551.97 18.518  1.771 16.747  86   1 0.032 5533   7 0.038
 32971  676.48  552.40 19.740  2.934 16.806  86   0 0.054 5531  10 0.018
 32972  763.03  556.26 20.400  3.649 16.751  85   1 0.095 5526  16 0.019
 32973  804.97  559.82 18.168  1.762 16.406  87   0 0.017 5531  10 0.012
 32976  703.07  408.06 20.232  2.728 17.503  86   0 0.107 5403   0 0.264
 32978  667.34  380.83 20.530  2.672 17.858  86   0 0.149 5530  11 0.070
 32980  630.03  206.98 99.999  9.999 17.228   0   0 9.999 2787  10 0.047
 32983  676.11  231.69 20.096  2.675 17.420  58   0 0.095 3922   2 0.032
 32984  597.84  277.41 21.030  3.136 17.894  82   0 0.187 5027  13 0.049
 32985  559.75  286.30 20.303  1.893 18.410  84   0 0.088 5149  13 0.076
 32988  732.15  300.97 20.609  2.818 17.791  86   0 0.127 5320  12 0.040
 32989  565.17  345.90 20.892  3.217 17.674  86   0 0.145 5513  19 0.038
 32991  858.52  414.69 20.645  2.501 18.144  87   0 0.131 5529   9 0.058
 32992  554.94  417.97 19.598  1.835 17.763  86   0 0.055 5525  16 0.043
 32994  575.16  461.84 19.999  2.050 17.949  86   0 0.076 5527  12 0.051
 32995  861.78  494.51 19.247  1.750 17.497  87   0 0.036 5528  10 0.032
 32996  596.41  495.52 20.847  3.319 17.529  87   0 0.141 5529  11 0.032
 32998  808.35  543.47 99.999  9.999 18.042   0   0 9.999 5526  13 0.056
 32999  681.96  554.53 21.084  2.901 18.183  86   0 0.162 5526   7 0.053
 33000  765.47  557.24 19.985  3.115 16.871  85   1 0.073 5529  13 0.022
 33022  669.85  203.60 20.047  2.818 17.230  37   0 0.107 2651   5 0.030
 33023  586.38  204.87 19.001  1.603 17.398  37   0 0.048 2695  10 0.029
 33024  752.38  206.03 20.983  3.425 17.557  41   0 0.200 2751   0 0.036
 33025  610.18  207.94 20.728  3.251 17.477  41   0 0.204 2829   4 0.042
 33027  696.72  208.97 21.665  4.304 17.361  40   0 0.411 2882   8 0.025
 33029  588.05  213.32 19.287  1.777 17.511  45   0 0.044 3133   5 0.033
 33031  578.93  215.62 21.068  3.280 17.788  45   0 0.229 3236   5 0.039
 33032  885.49  215.91 21.290  3.607 17.683  45   0 0.243 3236   7 0.037
 33033  642.58  221.59 20.466  3.200 17.266  50   0 0.106 3516   5 0.029
 33034  853.30  222.33 20.688  3.447 17.241  51   0 0.177 3517   2 0.034
 33035  912.83  222.20 20.711  2.774 17.936  52   0 0.112 3511   6 0.044
 33037  650.37  225.10 20.915  3.513 17.402  52   0 0.245 3650   3 0.046
 33038  895.80  224.68 21.519  3.255 18.263  51   0 0.281 3647   4 0.068
 33039  614.54  226.20 20.042  2.425 17.617  53   0 0.076 3690   6 0.034
 33040  863.99  226.42 19.151  1.868 17.283  52   0 0.044 3726   9 0.025
 33041  580.07  225.47 20.561  2.559 18.002  52   0 0.127 3687   9 0.044
 33043  684.51  227.48 20.832  3.291 17.542  54   0 0.160 3765   5 0.031
 33044  662.29  229.47 20.053  2.921 17.132  55   0 0.082 3854   7 0.023
 33045  815.16  227.80 21.591  3.552 18.039  55   0 0.296 3764   8 0.048
 33046  686.33  231.85 21.395  3.828 17.566  56   0 0.256 3916   6 0.031
 33047  762.24  231.64 21.625  4.064 17.560  54   0 0.281 3920   3 0.031
 33048  645.89  231.90 20.694  2.786 17.908  58   0 0.147 3919   2 0.044
 33049  884.91  233.64 20.875  3.537 17.338  58   0 0.190 3993   7 0.028
 33050  591.91  234.96 20.801  3.143 17.658  62   0 0.165 4026  11 0.037
 33051  802.52  236.94 19.985  2.079 17.906  62   1 0.059 4105   2 0.041
 33052  831.21  237.13 21.294  3.258 18.036  63   0 0.244 4106   5 0.058
 33053  900.84  237.07 21.204  3.594 17.609  60   0 0.209 4107   6 0.038
 33054  563.27  238.97 20.578  2.841 17.736  63   0 0.131 4127  40 0.040
 33055  872.87  239.46 21.174  3.970 17.204  63   0 0.229 4198   2 0.029
 33056  869.13  241.83 20.435  2.620 17.815  65   0 0.120 4241   4 0.044
 33057  888.64  242.11 20.760  3.588 17.173  65   0 0.160 4237  11 0.025
 33060  801.14  246.05 21.122  3.833 17.288  64   0 0.195 4360   9 0.026
 33061  879.05  245.87 21.329  3.792 17.537  66   0 0.307 4360   9 0.032
 33065  662.42  249.20 19.875  2.139 17.736  66   0 0.072 4439   9 0.042
 33066  684.16  250.19 20.940  3.007 17.933  67   0 0.186 4455  10 0.045
 33067  843.11  251.56 19.736  1.919 17.816  67   1 0.052 4509   9 0.038
 33070  797.33  251.92 21.502  3.534 17.968  65   0 0.262 4510   7 0.046
 33071  873.01  256.10 21.168  3.191 17.978  70   0 0.222 4624   7 0.045
 33072  607.12  259.57 19.064  1.798 17.266  72   0 0.031 4701   9 0.025
 33074  570.04  265.97 20.948  3.455 17.494  76   0 0.165 4812  14 0.033
 33075  883.61  266.52 21.334  3.583 17.751  77   0 0.291 4844   7 0.041
 33077  566.67  269.68 19.010  1.672 17.338  78   0 0.040 4890  14 0.028
 33079  704.19  275.95 19.780  2.296 17.484  81   0 0.060 4997   8 0.028
 33080  759.06  276.09 20.266  2.455 17.811  81   0 0.078 5021  11 0.051
 33081  696.35  278.49 20.874  3.148 17.727  81   0 0.169 5044   6 0.035
 33082  566.85  283.67 21.274  3.320 17.954  81   0 0.231 5117  10 0.043
 33083  673.41  284.46 20.894  3.230 17.664  84   0 0.149 5140   5 0.038
 33084  791.78  285.21 21.092  3.264 17.827  82   0 0.205 5136   8 0.039
 33085  811.39  286.01 21.287  3.611 17.676  84   0 0.221 5141  13 0.046
 33086  852.76  286.46 19.506  1.961 17.545  84   0 0.053 5159   7 0.034
 33089  829.24  288.33 99.999  9.999 18.270   0   0 9.999 4701   0 0.389
 33093  846.56  293.95 18.943  1.701 17.242  86   0 0.032 5257   5 0.027
 33094  550.09  294.64 19.085  1.860 17.226  86   0 0.038 5258  13 0.025
 33096  834.54  291.37 99.999  9.999 18.506   0   0 9.999 5168   3 0.205
 33097  785.71  299.00 20.483  3.002 17.481  86   0 0.108 5310   8 0.030
 33098  674.96  297.08 20.730  2.741 17.989  86   0 0.139 5291   8 0.045
 33100  611.24  298.69 21.260  3.422 17.838  85   0 0.223 5302  10 0.037
 33101  890.51  303.39 18.820  1.575 17.245  86   0 0.030 5348  10 0.025
 33102  592.95  304.16 19.796  1.999 17.797  86   0 0.068 5354   9 0.045
 33103  621.80  303.65 21.441  3.613 17.828  83   1 0.249 5338  11 0.038
 33104  889.88  299.88 99.999  9.999 19.328   0   0 9.999 5299  14 0.168
 33105  569.14  304.79 19.666  2.417 17.248  86   0 0.049 5341  21 0.023
 33106  552.58  305.69 21.024  3.226 17.797  86   0 0.193 5361   8 0.039
 33107  598.39  305.09 20.640  2.815 17.826  86   0 0.132 5349  10 0.040
 33108  893.56  305.40 20.784  3.536 17.248  85   0 0.147 5365  12 0.024
 33109  723.88  308.71 20.633  3.400 17.233  86   0 0.171 5399  10 0.027
 33111  699.23  319.22 20.953  3.526 17.427  86   0 0.166 5456   8 0.029
 33112  738.57  318.70 20.789  3.580 17.208  85   0 0.210 5455  10 0.024
 33114  751.80  322.30 21.124  3.210 17.915  82   0 0.282 5468   9 0.054
 33118  562.25  327.19 19.883  2.000 17.883  86   0 0.059 5484   9 0.042
 33120  662.77  329.33 20.822  3.111 17.711  85   0 0.182 5491  21 0.051
 33121  740.93  330.92 20.843  3.183 17.661  86   0 0.199 5501  16 0.037
 33122  840.51  331.25 19.264  1.863 17.400  86   0 0.040 5507  10 0.026
 33124  581.41  331.10 21.187  3.387 17.800  86   0 0.198 5503  11 0.037
 33125  605.50  334.15 20.714  3.044 17.670  87   0 0.153 5510  11 0.037
 33126  640.38  338.23 20.624  3.274 17.349  87   0 0.130 5521   7 0.030
 33128  812.49  339.94 20.898  3.619 17.279  86   0 0.161 5521   8 0.024
 33129  651.85  343.67 20.895  3.479 17.416  85   1 0.192 5523   5 0.052
 33131  732.63  344.11 99.999  9.999 17.952   0   0 9.999 5515  10 0.044
 33133  610.95  345.52 20.339  2.555 17.784  85   1 0.089 5519  11 0.036
 33137  550.85  349.04 20.534  3.240 17.294  85   1 0.116 5521  14 0.025
 33138  717.80  352.56 19.715  1.880 17.836  87   0 0.067 5521  12 0.039
 33139  854.53  353.43 20.995  3.442 17.553  84   0 0.183 5525  10 0.031
 33140  588.55  357.78 19.695  2.264 17.431  86   0 0.058 5532   8 0.029
 33142  591.12  355.77 99.999  9.999 17.611   0   0 9.999 5523  16 0.033
 33143  901.40  357.88 20.547  3.145 17.403  87   0 0.135 5530  12 0.039
 33144  716.37  359.06 20.362  2.905 17.457  87   0 0.207 5521  15 0.032
 33146  895.61  361.95 99.999  9.999 18.046   0   0 9.999 5525  12 0.079
 33149  572.05  364.87 21.139  3.231 17.908  87   0 0.197 5524   9 0.042
 33150  726.93  364.00 99.999  9.999 18.155   0   0 9.999 5524   5 0.139
 33152  689.12  367.97 19.406  1.833 17.573  86   0 0.051 5529   8 0.031
 33154  805.60  371.12 21.094  3.796 17.298  85   0 0.207 5527  14 0.026
 33155  608.69  374.79 19.620  1.938 17.682  86   0 0.047 5523  16 0.042
 33156  761.99  377.21 19.422  2.015 17.407  86   0 0.058 5522  15 0.028
 33157  785.51  377.18 19.895  2.585 17.310  86   0 0.081 5527  14 0.026
 33158  557.04  379.73 19.724  1.952 17.772  86   0 0.050 5521  12 0.037
 33159  887.21  379.97 20.129  2.093 18.035  86   0 0.082 5526   9 0.047
 33161  705.94  382.25 20.736  3.254 17.482  86   0 0.152 5527  11 0.033
 33162  848.82  381.96 99.999  9.999 17.710   0   0 9.999 5538   5 0.088
 33163  735.95  383.22 21.622  3.677 17.945  83   0 0.353 5524  12 0.045
 33165  624.77  385.85 21.042  3.405 17.637  87   0 0.180 5526  10 0.032
 33166  811.75  386.52 21.267  3.321 17.947  86   0 0.200 5521   7 0.040
 33167  706.33  389.30 20.697  3.210 17.487  85   1 0.105 5529  10 0.033
 33171  567.43  390.50 20.523  3.243 17.280  86   0 0.124 5527  10 0.026
 33172  733.20  390.68 20.429  3.595 16.835  87   0 0.123 5532  10 0.019
 33173  857.71  388.87 21.179  3.314 17.865  84   0 0.171 5517  12 0.043
 33175  885.19  394.14 20.721  3.363 17.358  85   0 0.148 5536   4 0.044
 33177  597.71  398.37 20.432  3.174 17.258  85   0 0.095 5529  11 0.025
 33178  609.36  399.53 20.164  2.252 17.912  86   0 0.077 5529   5 0.042
 33179  647.86  400.17 21.000  3.212 17.788  85   0 0.183 5529   5 0.044
 33181  784.46  401.12 20.381  2.481 17.900  86   0 0.094 5528   6 0.040
 33182  817.94  403.87 19.886  2.443 17.443  86   0 0.064 5528   9 0.027
 33183  832.67  402.99 20.355  2.612 17.742  86   0 0.103 5531   6 0.035
 33184  855.27  403.56 99.999  9.999 17.603   0   0 9.999 5525  15 0.039
 33186  558.70  405.58 20.315  2.579 17.736  86   0 0.093 5526   7 0.037
 33187  568.88  405.26 20.898  3.312 17.586  86   0 0.152 5524  11 0.032
 33188  753.61  405.60 20.449  2.588 17.861  85   0 0.114 5522  15 0.042
 33190  765.36  408.01 20.676  2.949 17.727  87   0 0.136 5532   6 0.036
 33191  557.11  410.51 20.647  3.110 17.538  85   0 0.116 5523  15 0.032
 33193  769.18  414.75 99.999  9.999 17.696   0   0 9.999 5529  15 0.046
 33194  791.59  413.93 21.267  3.550 17.717  83   1 0.212 5529   8 0.034
 33195  727.43  415.44 20.348  2.687 17.661  86   0 0.091 5531   4 0.037
 33196  693.78  416.55 20.966  3.194 17.772  87   0 0.155 5528   9 0.040
 33197  826.12  417.17 20.716  3.138 17.578  85   0 0.142 5528   8 0.030
 33198  819.78  419.32 18.959  1.698 17.261  86   0 0.032 5527  13 0.024
 33200  607.74  421.03 20.647  3.252 17.395  86   0 0.113 5529  10 0.026
 33201  763.92  420.73 20.545  2.935 17.610  86   0 0.120 5531   5 0.033
 33202  653.31  421.16 20.008  2.252 17.757  87   0 0.108 5527   3 0.078
 33204  626.18  425.04 20.685  3.239 17.445  85   0 0.119 5523  15 0.028
 33205  673.87  425.53 20.999  3.361 17.638  86   0 0.175 5527   8 0.035
 33209  662.36  431.87 21.259  3.489 17.769  86   0 0.277 5522  16 0.041
 33210  680.71  433.59 19.873  2.296 17.577  85   1 0.051 5527   8 0.030
 33212  766.89  438.39 19.897  2.228 17.668  86   0 0.081 5530  15 0.053
 33215  776.74  444.55 20.702  2.989 17.713  85   0 0.139 5529   9 0.041
 33216  669.53  446.83 20.879  3.455 17.424  86   0 0.181 5530   6 0.032
 33217  807.83  447.27 21.112  3.608 17.505  85   0 0.190 5527   9 0.028
 33219  888.24  449.51 21.222  3.736 17.486  83   0 0.243 5528  10 0.030
 33222  748.17  450.67 20.496  2.596 17.900  86   0 0.114 5520   9 0.040
 33226  882.84  463.37 19.971  2.783 17.188  86   0 0.080 5527  14 0.022
 33230  820.92  467.50 99.999  9.999 17.935   0   0 9.999 5527   8 0.044
 33231  900.56  466.81 20.227  2.397 17.830  86   0 0.086 5526  13 0.038
 33233  698.01  469.27 20.911  3.264 17.647  85   0 0.162 5527   8 0.032
 33235  633.66  474.01 19.785  2.198 17.587  86   0 0.063 5527   7 0.034
 33236  552.54  474.88 21.185  3.408 17.777  84   0 0.222 5518  13 0.048
 33237  812.13  476.99 20.957  3.767 17.190  85   1 0.147 5524  17 0.022
 33238  643.69  478.26 99.999  9.999 17.261   0   0 9.999 5528  11 0.026
 33239  724.47  477.70 21.455  3.565 17.890  84   0 0.242 5522   9 0.039
 33241  644.89  482.21 99.999  9.999 17.749   0   0 9.999 5529   7 0.037
 33242  652.56  485.12 18.958  1.758 17.199  85   1 0.040 5529   9 0.047
 33243  890.82  484.68 20.800  3.462 17.338  84   0 0.146 5530   8 0.024
 33245  602.45  487.35 21.240  3.420 17.820  86   1 0.200 5527  10 0.039
 33246  619.63  489.70 20.246  2.382 17.864  86   0 0.088 5520  12 0.039
 33247  746.55  490.84 19.475  1.871 17.604  86   0 0.045 5532   9 0.032
 33248  903.75  491.01 20.928  3.527 17.401  83   1 0.150 5529  11 0.026
 33250  715.19  494.12 20.925  3.470 17.455  85   0 0.159 5522  12 0.027
 33252  900.61  496.88 21.688  4.058 17.631  86   0 0.287 5527  10 0.031
 33254  876.00  502.56 20.447  2.201 18.246  86   0 0.136 5522  12 0.052
 33255  716.87  503.79 20.962  3.178 17.783  87   0 0.169 5528   8 0.036
 33259  622.55  507.05 20.203  2.360 17.843  86   0 0.081 5525  11 0.037
 33262  647.69  509.64 20.070  2.375 17.695  87   0 0.091 5525   7 0.041
 33263  681.58  509.21 20.812  3.241 17.571  83   1 0.133 5523  13 0.032
 33264  735.08  511.48 20.996  3.767 17.229  85   0 0.206 5527  11 0.022
 33266  696.47  512.03 21.844  4.275 17.570  80   0 0.348 5530   8 0.031
 33269  664.73  513.09 21.142  3.486 17.656  83   0 0.196 5527   8 0.038
 33270  657.19  520.04 21.472  3.698 17.774  84   0 0.296 5525   4 0.073
 33271  833.20  520.48 20.471  2.870 17.602  86   0 0.117 5522  11 0.030
 33273  561.37  522.44 21.256  3.302 17.954  85   0 0.194 5522  11 0.043
 33274  618.84  522.04 20.373  2.442 17.931  85   0 0.112 5521  13 0.042
 33275  830.35  523.19 20.615  2.697 17.918  87   0 0.134 5524   9 0.041
 33276  717.88  526.23 19.955  2.151 17.804  86   0 0.078 5519  15 0.035
 33277  594.02  530.09 20.411  3.057 17.355  86   0 0.123 5521  18 0.029
 33278  712.77  528.86 20.904  2.833 18.071  85   0 0.180 5525   6 0.045
 33279  791.61  530.61 21.234  3.827 17.407  86   0 0.250 5532  10 0.027
 33280  646.83  530.81 21.214  3.392 17.821  84   0 0.213 5524   6 0.040
 33281  673.31  531.03 19.762  1.979 17.783  86   0 0.057 5528  10 0.048
 33282  723.39  533.49 20.688  3.490 17.197  87   0 0.154 5523  17 0.022
 33283  759.00  535.93 20.833  3.521 17.312  85   1 0.154 5533   6 0.024
 33284  878.94  536.26 19.688  2.182 17.506  86   0 0.052 5532   8 0.029
 33285  703.76  538.68 19.952  2.503 17.449  86   0 0.067 5527  11 0.027
 33287  684.00  538.07 21.302  3.651 17.651  85   0 0.220 5521  13 0.033
 33288  734.43  538.47 20.831  3.134 17.696  84   1 0.129 5530   8 0.036
 33289  752.23  539.34 20.855  3.671 17.183  84   0 0.169 5528  12 0.021
 33295  671.87  544.35 20.861  2.959 17.902  86   0 0.181 5532   7 0.049
 33296  593.48  546.89 20.930  3.404 17.526  87   0 0.166 5513  23 0.052
 33298  726.35  547.46 21.167  3.748 17.419  86   0 0.187 5523  13 0.031
 33301  627.50  549.86 21.600  3.596 18.004  83   0 0.321 5523  11 0.055
 33302  583.27  555.47 20.709  3.555 17.154  86   0 0.110 5532  10 0.024
 33303  738.65  553.63 20.894  3.004 17.891  85   0 0.143 5526   9 0.061
 33304  639.55  555.05 21.432  3.116 18.316  83   0 0.271 5523  11 0.093
 33307  559.28  276.72 99.999  9.999 18.883   0   0 9.999 5009   7 0.118
 33308  811.83  464.32 21.156  3.190 17.967  85   0 0.177 5523  13 0.044
 33313  898.54  227.09 99.999  9.999 19.492   0   0 9.999 3689   3 0.239
 33314  798.15  255.85 21.890  2.893 18.996  68   0 0.391 4596   9 0.110
 33316  787.92  286.58 99.999  9.999 18.971   0   0 9.999 5163   8 0.106
 33318  554.15  296.76 99.999  9.999 18.685   0   0 9.999 5281  13 0.088
 33319  784.99  295.95 20.483  2.322 18.161  86   0 0.108 5276  10 0.054
 33320  556.58  306.27 99.999  9.999 18.990   0   0 9.999 5345  14 0.111
 33321  702.45  319.37 99.999  9.999 19.092   0   0 9.999 5444   7 0.122
 33322  601.10  335.16 99.999  9.999 18.104   0   0 9.999 5504  19 0.061
 33323  612.78  343.87 99.999  9.999 19.003   0   0 9.999 5499  13 0.108
 33325  885.92  377.89 20.129  1.919 18.210  86   0 0.082 5524  10 0.056
 33328  786.97  398.33 99.999  9.999 18.950   0   0 9.999 5512   9 0.102
 33329  835.75  404.38 99.999  9.999 18.886   0   0 9.999 5516   8 0.097
 33331  764.31  405.49 99.999  9.999 19.403   0   0 9.999 5513   6 0.162
 33332  821.93  419.82 18.959  0.305 18.654  86   0 0.032 5527  12 0.086
 33333  764.55  437.79 19.897  2.374 17.523  86   0 0.081 5520  20 0.036
 33335  671.37  513.81 20.760  2.697 18.063  87   0 0.141 5528   7 0.060
 33336  594.38  526.98 20.411  2.328 18.084  86   0 0.123 5525  13 0.053
 33337  876.95  536.79 19.688  1.958 17.731  86   0 0.052 5528  10 0.036
 33338  701.80  536.56 19.952  1.786 18.166  86   0 0.067 5527   7 0.052
 33339  736.20  539.93 20.831  2.763 18.067  84   1 0.129 5525  10 0.049
 33341  592.15  550.03 99.999  9.999 19.174   0   0 9.999 5480   7 0.167
 33376  772.53  197.11 99.999  9.999 18.224   0   0 9.999 2329   6 0.097
 33378  783.46  199.39 99.999  9.999 18.858   0   0 9.999 2394   2 0.191
 33379  711.85  201.24 99.999  9.999 18.730   0   0 9.999 2535   6 0.096
 33380  572.72  203.26 20.228  1.870 18.358  35   0 0.216 2586   8 0.076
 33383  795.29  204.25 21.222  2.596 18.625  41   0 0.219 2238   0 0.328
 33385  786.91  205.77 99.999  9.999 18.840   0   0 9.999 2738   6 0.129
 33388  716.46  210.49 20.213  2.201 18.013  44   0 0.086 2987   4 0.045
 33391  582.40  210.39 99.999  9.999 18.663   0   0 9.999 2984   5 0.087
 33392  649.72  210.54 99.999  9.999 18.283   0   0 9.999 2987   1 0.091
 33394  894.97  212.99 21.384  3.246 18.138  43   0 0.236 3082   5 0.054
 33396  725.06  213.33 20.793  2.167 18.626  45   0 0.137 3129   3 0.078
 33399  648.22  216.92 21.136  2.745 18.391  45   0 0.232 3286   5 0.083
 33401  718.18  219.08 99.999  9.999 18.321   0   0 9.999 3377   2 0.059
 33403  674.42  220.48 21.240  2.668 18.571  50   0 0.282 3464   3 0.084
 33404  685.71  221.43 21.198  2.969 18.229  50   0 0.236 3464   5 0.056
 33405  661.46  223.33 99.999  9.999 18.520   0   0 9.999 3565   2 0.086
 33406  701.23  222.94 21.567  2.830 18.737  51   0 0.284 3555   3 0.084
 33407  709.26  223.47 21.039  2.629 18.410  51   0 0.210 3592  11 0.063
 33411  675.33  225.39 99.999  9.999 18.789   0   0 9.999 3643   7 0.099
 33412  564.26  226.85 99.999  9.999 18.835   0   0 9.999 3721   3 0.103
 33413  740.77  227.74 20.871  2.178 18.693  53   1 0.154 3758   5 0.079
 33415  604.12  229.32 99.999  9.999 18.521   0   0 9.999 3839  10 0.119
 33416  806.85  230.53 21.581  3.505 18.076  52   0 0.303 3894   5 0.053
 33418  811.85  230.65 20.786  2.314 18.472  58   0 0.199 3891   8 0.071
 33419  650.35  232.60 21.230  2.560 18.669  58   0 0.322 3948   1 0.138
 33421  778.47  231.93 99.999  9.999 18.828   0   0 9.999 3905   5 0.097
 33424  727.81  237.11 21.105  2.594 18.512  64   0 0.217 4097   6 0.070
 33425  631.21  239.55 21.341  2.474 18.867  62   0 0.251 4180   4 0.102
 33426  846.94  240.45 22.168  3.920 18.248  58   0 0.496 4217   3 0.078
 33429  574.68  242.21 22.074  3.287 18.786  61   0 0.390 4224   9 0.092
 33430  657.29  243.20 21.051  2.646 18.405  62   0 0.250 4274   2 0.121
 33433  556.71  244.07 21.187  2.933 18.254  65   0 0.220 4286   8 0.057
 33434  728.27  243.41 21.303  2.559 18.744  66   0 0.241 4265   7 0.089
 33435  599.45  245.17 21.353  2.742 18.611  64   0 0.249 4306  12 0.089
