     9  488.06  534.13 13.688  0.680 13.009  23   0 0.005  460   3 0.003
    10  375.93  543.40 14.087  1.555 12.532  23   0 0.009  460   3 0.009
    29  382.10  551.48 16.174  2.494 13.680  23   0 0.010  462   1 0.005
    80  297.65  533.25 16.687  1.389 15.298  23   0 0.006  443   0 0.005
    81  539.62  541.61 16.450  1.867 14.583  23   0 0.006  462   1 0.008
    82  310.77  542.40 16.224  1.612 14.612  23   0 0.008  451   2 0.006
    83  445.65  545.42 16.681  1.517 15.164  23   0 0.006  463   0 0.006
   146  129.46  539.76 99.999  9.999 15.770   0   0 9.999   40   0 0.006
   147  204.73  542.19 17.610  1.637 15.973  13   0 0.007  193   0 0.008
   148  533.23  543.78 16.963  1.398 15.565  23   0 0.011  462   1 0.016
   288  207.32  533.07 18.049  0.991 17.058  14   0 0.010  205   0 0.016
   289  379.24  538.26 17.436  0.647 16.789  23   0 0.037  462   1 0.081
   290  380.22  543.63 17.517  1.266 16.252  23   0 0.061  463   0 0.101
   291  323.17  545.60 18.280  1.070 17.209  23   0 0.025  453   3 0.025
   292  436.88  548.35 18.682  1.631 17.051  23   0 0.030  463   0 0.019
   293  319.94  549.83 17.747  0.998 16.749  23   0 0.017  454   0 0.016
   294  443.75  550.80 18.632  1.836 16.796  23   0 0.029  462   1 0.023
   295  412.53  556.15 18.792  1.664 17.128  23   0 0.033  461   2 0.018
   312  203.66  534.58 19.571  1.277 18.293  12   1 0.023  188   0 0.054
   313  447.75  549.64 19.526  1.804 17.723  23   0 0.084  463   0 0.075
   314  175.21  561.08 19.131  1.221 17.910   9   0 0.044  116   0 0.030
   677  287.07  535.78 19.047  1.199 17.848  22   0 0.028  438   0 0.031
   680  369.14  538.41 18.272  1.094 17.178  23   0 0.034  462   1 0.079
   681  374.17  535.02 19.713  1.301 18.413  23   0 0.128  463   0 0.175
   682  428.50  539.76 18.267  1.074 17.194  23   0 0.018  463   0 0.020
   683  264.99  538.84 19.219  1.187 18.032  22   0 0.029  413   1 0.032
   684  539.31  533.10 20.168  1.248 18.920  23   0 0.103  456   2 0.124
   685  180.45  540.69 18.557  1.160 17.397  10   0 0.036  123   0 0.017
   686  245.59  540.21 18.969  1.190 17.779  20   1 0.029  354   1 0.029
   688  537.91  540.03 18.292  1.527 16.765  23   0 0.026  462   1 0.070
   690  287.44  544.54 19.183  1.274 17.909  22   0 0.036  437   1 0.034
   691  451.13  546.41 18.774  1.498 17.276  23   0 0.035  463   0 0.046
   694  331.62  547.89 19.317  1.331 17.986  23   0 0.048  454   1 0.038
   695  421.53  549.09 18.912  1.452 17.460  23   0 0.027  462   0 0.023
   696  264.58  550.93 19.140  1.424 17.716  22   0 0.052  413   1 0.028
   697  538.99  554.01 18.350  1.048 17.302  23   0 0.018  463   0 0.035
   698  539.52  550.39 19.119  1.255 17.865  22   1 0.032  462   0 0.060
   699  269.50  554.19 18.673  1.281 17.392  22   0 0.035  419   3 0.023
   700  521.96  554.32 18.753  1.296 17.457  23   0 0.029  462   1 0.024
