     5  560.34  961.85 13.600  0.657 12.943  82   0 0.006 1046   3 0.008
     6  177.45 1107.67 13.051  0.501 12.551  82   0 0.030 1021   8 0.016
    35  428.15  770.26 15.459  0.813 14.647  82   0 0.005 1047   2 0.005
    80  526.50  747.62 21.252  5.256 15.996  75   1 0.153 1016   1 0.011
    82  167.22  765.16 20.072  4.143 15.929  72   1 0.058  994   4 0.007
    89  326.74  984.88 19.285  3.738 15.547  79   0 0.038 1045   3 0.007
    90  464.77 1008.07 16.843  1.524 15.318  82   0 0.018 1048   1 0.009
    94  302.73 1079.17 17.322  1.553 15.769  81   1 0.013 1031   5 0.010
   198  435.53  737.88 18.733  2.143 16.590  81   0 0.028 1018   2 0.013
   199  406.71  740.65 19.476  2.517 16.959  77   0 0.031 1015   2 0.015
   200  197.43  755.69 22.103  5.758 16.345  67   0 0.384 1017   0 0.013
   202  198.11  774.17 21.775  4.729 17.046  70   0 0.244 1002   4 0.015
   203  483.64  774.86 21.876  5.101 16.775  69   0 0.361 1019   2 0.014
   204  475.01  776.31 21.535  4.541 16.994  74   0 0.237 1013   3 0.016
   205  412.80  777.93 99.999  9.999 16.255   0   0 9.999 1017   0 0.034
   207  188.38  786.83 22.105  5.422 16.683  73   0 0.344  997   1 0.013
   209  525.53  795.63 21.159  4.347 16.812  73   0 0.165 1018   3 0.013
   210  438.99  800.12 22.020  5.584 16.436  71   0 0.399 1019   2 0.013
   212  477.84  820.53 99.999  9.999 16.188   0   0 9.999 1024   0 0.052
   213  345.84  823.43 20.958  4.488 16.470  76   0 0.145 1016   3 0.011
   214  465.14  843.13 99.999  9.999 16.185   0   0 9.999 1022   0 0.025
   222  432.03  974.21 99.999  9.999 17.024   0   0 9.999 1012   6 0.016
   224  439.48  986.28 99.999  9.999 16.805   0   0 9.999 1020   0 0.126
   226  172.45  994.07 99.999  9.999 16.781   0   0 9.999 1002   1 0.057
   227  560.81 1030.08 22.143  5.290 16.853  68   0 0.394 1015   2 0.016
   230  369.33 1073.12 99.999  9.999 16.916   0   0 9.999 1017   4 0.015
   232  496.93 1087.38 99.999  9.999 16.759   0   0 9.999 1019   3 0.015
   235  381.20 1111.23 22.289  5.595 16.693  65   1 0.411 1014   1 0.015
   238  278.05 1121.36 22.443  5.497 16.946  64   0 0.533 1015   1 0.016
   479  194.88  762.98 20.398  2.667 17.731  72   0 0.079  985   8 0.025
   480  538.19  765.10 22.125  4.897 17.228  73   0 0.370 1010   5 0.018
   482  264.63  768.73 21.269  3.423 17.845  77   0 0.183  997   7 0.027
   485  296.84  790.51 20.223  2.431 17.792  76   0 0.075 1007   4 0.025
   486  427.49  793.34 22.000  4.844 17.156  74   0 0.372 1014   3 0.018
   487  610.55  812.93 99.999  9.999 17.834   0   0 9.999 1006   1 0.027
   489  406.34  823.66 22.295  4.568 17.727  71   0 0.459 1010   1 0.028
   490  530.12  826.76 20.858  3.319 17.539  73   0 0.127 1013   2 0.022
   491  259.25  832.67 99.999  9.999 17.311   0   0 9.999 1010   0 0.020
   492  504.81  835.43 22.213  4.446 17.767  69   0 0.378 1013   2 0.028
   494  566.43  835.44 99.999  9.999 17.689   0   0 9.999 1009   2 0.024
   495  498.70  843.40 21.911  4.533 17.379  73   0 0.298 1010   1 0.019
   498  438.36  847.87 99.999  9.999 17.401   0   0 9.999 1011   1 0.022
   501  315.71  852.15 99.999  9.999 17.715   0   0 9.999 1010   1 0.026
   502  407.29  854.81 22.577  4.729 17.848  63   0 0.497 1005   4 0.026
   509  296.13  880.25 99.999  9.999 17.553   0   0 9.999 1009   3 0.020
   510  184.92  887.70 99.999  9.999 17.245   0   0 9.999  997   1 0.021
   512  583.43  901.73 99.999  9.999 17.661   0   0 9.999 1008   4 0.025
   514  403.81  908.41 99.999  9.999 17.798   0   0 9.999 1010   1 0.026
   516  549.45  909.90 99.999  9.999 17.881   0   0 9.999 1008   1 0.029
   520  549.18  941.98 99.999  9.999 17.148   0   0 9.999 1021   0 0.048
   522  567.98  944.77 20.033  2.180 17.853  79   0 0.094 1011   1 0.034
   523  411.76  947.27 99.999  9.999 17.301   0   0 9.999 1011   1 0.019
   524  561.83  956.79 99.999  9.999 17.474   0   0 9.999 1034   3 0.112
   526  330.58  976.98 21.197  3.295 17.902  73   0 0.156 1010   1 0.034
   528  202.74  985.73 20.961  3.206 17.755  71   0 0.131  999   1 0.026
   530  503.86  991.24 99.999  9.999 17.371   0   0 9.999 1011   3 0.021
   532  377.74  999.45 20.145  3.102 17.043  74   0 0.074 1015   3 0.016
   533  217.13 1003.64 20.420  3.138 17.281  77   0 0.096 1007   1 0.019
   536  446.69 1010.16 22.255  4.365 17.890  72   0 0.464 1007   5 0.030
   537  402.19 1012.57 99.999  9.999 17.003   0   0 9.999 1014   0 0.018
   540  244.10 1025.53 99.999  9.999 17.552   0   0 9.999 1012   2 0.020
   547  477.67 1054.65 22.323  4.826 17.497  74   0 0.396 1010   1 0.021
   550  325.36 1057.06 99.999  9.999 17.753   0   0 9.999 1008   0 0.029
   552  564.66 1069.96 22.482  5.029 17.453  67   0 0.470 1007   2 0.021
   553  181.81 1071.76 99.999  9.999 17.784   0   0 9.999  990   1 0.029
   554  483.41 1081.35 99.999  9.999 17.091   0   0 9.999 1013   2 0.016
   556  251.56 1088.46 22.183  4.974 17.209  69   0 0.313 1012   4 0.018
   558  301.62 1099.98 20.850  3.715 17.135  72   0 0.128 1009   4 0.018
   559  178.50 1101.66 99.999  9.999 17.458   0   0 9.999  996   0 0.311
