2457436.82907 18.273 0.032 7.10 343.0
2457437.82749 18.290 0.023 4.86 318.0
2457438.89126 18.324 0.036 5.83 514.0
2457440.82396 18.261 0.030 4.65 746.0
2457441.86815 18.271 0.027 4.47 549.0
2457442.89237 18.313 0.033 5.16 614.0
2457445.86701 18.281 0.023 4.32 411.0
2457446.87797 18.282 0.020 3.56 388.0
2457447.88568 18.320 0.025 4.49 380.0
2457448.89955 18.286 0.021 4.02 400.0
2457451.82925 18.266 0.025 4.29 538.0
2457452.86124 18.308 0.019 3.68 297.0
2457453.86759 18.242 0.017 3.57 314.0
2457455.81853 18.285 0.026 5.75 291.0
2457456.82467 18.302 0.028 5.48 363.0
2457457.82022 18.285 0.027 4.65 450.0
2457458.81545 18.284 0.024 4.76 344.0
2457460.81603 18.298 0.024 4.67 348.0
2457461.81523 18.287 0.020 3.99 314.0
2457462.80220 18.285 0.021 3.93 364.0
2457463.82912 18.252 0.022 4.75 314.0
2457465.77112 18.311 0.029 5.81 409.0
2457465.89961 18.285 0.023 3.86 434.0
2457467.83380 18.222 0.023 5.04 323.0
2457470.79069 18.292 0.035 5.75 561.0
2457470.91776 18.254 0.045 5.11 1298.0
2457471.87456 18.290 0.032 5.48 495.0
2457472.81283 18.316 0.030 4.88 491.0
2457473.78116 18.307 0.032 4.76 882.0
2457474.81366 18.236 0.026 4.68 516.0
2457474.91872 18.251 0.034 4.18 1118.0
2457484.80529 18.328 0.025 5.22 298.0
2457485.91171 18.273 0.022 4.74 303.0
2457486.72209 18.332 0.036 7.23 348.0
2457487.82399 18.322 0.026 5.09 363.0
2457489.80141 18.289 0.024 4.99 366.0
2457492.71536 18.275 0.025 5.64 308.0
2457493.70879 18.281 0.026 5.08 370.0
2457493.92848 18.358 0.041 4.37 1126.0
2457494.91694 18.283 0.021 3.51 389.0
2457495.89560 18.330 0.026 4.87 328.0
2457498.79051 18.331 0.030 4.71 515.0
2457499.78197 18.276 0.023 4.00 477.0
2457500.72332 18.246 0.032 5.26 614.0
2457500.92490 18.283 0.032 4.85 635.0
2457508.76861 18.267 0.017 3.26 310.0
2457509.86502 18.238 0.022 4.27 361.0
2457512.80023 18.246 0.017 3.53 287.0
2457522.87119 18.352 0.043 7.37 473.0
2457526.77668 18.313 0.025 3.94 610.0
2457529.80287 18.259 0.045 6.67 737.0
2457534.78386 18.312 0.023 3.97 420.0
2457536.78302 18.265 0.025 4.88 355.0
2457545.92490 18.357 0.033 5.78 446.0
2457547.55895 18.213 0.029 6.73 320.0
2457547.89957 18.247 0.036 7.19 348.0
2457549.81365 18.310 0.022 4.90 266.0
2457550.79225 18.254 0.023 4.78 375.0
2457554.89524 18.257 0.035 7.28 619.0
2457555.51788 18.376 0.055 6.39 1324.0
2457555.84131 18.295 0.027 5.30 370.0
2457557.82757 18.239 0.027 4.41 638.0
2457561.62651 18.246 0.025 4.01 613.0
2457562.61089 18.241 0.028 4.65 698.0
2457566.81354 18.256 0.033 6.17 477.0
2457567.49053 18.372 0.037 6.69 494.0
2457567.75748 18.293 0.027 5.21 399.0
2457568.49189 18.278 0.041 8.40 411.0
2457568.75633 18.276 0.031 6.90 314.0
2457569.49078 18.175 0.035 7.90 448.0
2457569.77381 18.369 0.030 5.82 347.0
2457570.72554 18.359 0.025 5.94 223.0
2457573.64313 18.291 0.025 5.81 237.0
2457575.57487 18.301 0.028 6.27 242.0
2457575.74280 18.325 0.022 4.47 250.0
2457576.50818 18.310 0.024 5.32 310.0
2457576.70148 18.343 0.022 4.95 226.0
2457576.84159 18.247 0.032 7.14 333.0
2457579.69885 18.290 0.024 5.76 272.0
2457581.82191 18.355 0.037 7.44 380.0
2457584.52939 18.267 0.031 5.56 467.0
2457584.67219 18.341 0.029 5.22 402.0
2457589.47503 18.191 0.043 6.37 880.0
2457589.63049 18.285 0.033 4.94 700.0
2457589.78560 18.293 0.042 5.43 960.0
2457590.57592 18.231 0.023 4.06 524.0
2457590.72358 18.218 0.024 4.57 461.0
2457593.50058 18.332 0.026 5.93 252.0
2457593.66639 18.274 0.020 4.80 243.0
2457595.56393 18.342 0.035 7.26 294.0
2457596.59310 18.264 0.018 4.28 246.0
2457599.50187 18.239 0.030 5.96 330.0
2457599.56934 18.264 0.029 6.01 277.0
2457599.67865 18.256 0.023 4.86 258.0
2457599.69113 18.248 0.023 4.23 262.0
2457600.51084 18.255 0.032 7.03 287.0
2457600.55136 18.304 0.029 6.16 287.0
2457600.60456 18.319 0.029 6.09 279.0
2457601.73195 18.206 0.020 4.92 241.0
2457601.74435 18.324 0.024 5.39 250.0
2457602.57152 18.278 0.026 5.89 269.0
2457602.73253 18.320 0.041 7.98 335.0
2457603.54708 18.237 0.020 4.88 233.0
2457603.69546 18.218 0.018 4.31 220.0
2457604.52391 18.265 0.028 6.07 312.0
2457604.66528 18.234 0.020 5.01 206.0
2457605.50271 18.235 0.025 6.16 243.0
2457605.66900 18.250 0.023 5.15 273.0
2457606.67753 18.242 0.028 6.92 246.0
2457607.58675 18.320 0.024 5.43 234.0
2457607.74558 18.339 0.032 6.88 266.0
2457608.66707 18.275 0.020 3.98 253.0
2457609.52215 18.331 0.032 6.13 330.0
2457609.71279 18.270 0.024 4.87 287.0
2457610.55766 18.207 0.024 5.24 320.0
2457611.51170 18.221 0.032 6.11 466.0
2457612.51200 18.240 0.026 5.03 404.0
2457612.65305 18.329 0.029 5.05 419.0
2457616.51633 18.341 0.034 5.28 594.0
2457616.69590 18.315 0.030 4.63 644.0
2457617.63538 18.357 0.035 5.06 558.0
2457618.52328 18.312 0.033 5.38 551.0
2457618.68533 18.238 0.036 5.58 724.0
2457621.52442 18.364 0.027 5.99 257.0
2457622.65542 18.257 0.020 3.60 330.0
2457623.55288 18.321 0.023 4.67 281.0
2457624.49332 18.289 0.026 5.24 316.0
2457624.68443 18.251 0.025 5.43 331.0
2457625.65675 18.259 0.025 5.85 271.0
2457626.64984 18.255 0.023 5.08 279.0
2457630.62415 18.289 0.025 5.30 272.0
2457631.60142 18.254 0.021 4.80 276.0
2457632.58664 18.305 0.022 4.40 276.0
2457633.62880 18.268 0.028 5.89 300.0
2457635.54532 18.182 0.031 7.12 325.0
2457636.59675 18.267 0.032 6.89 317.0
2457637.58659 18.288 0.022 4.81 275.0
2457638.61301 18.242 0.024 4.48 475.0
2457643.51019 18.320 0.045 7.43 511.0
2457644.56878 18.230 0.046 6.08 934.0
2457647.55126 18.243 0.029 4.72 587.0
2457648.58985 18.285 0.031 4.59 578.0
2457649.61497 18.315 0.026 4.30 576.0
2457650.50065 18.316 0.022 4.60 292.0
2457650.52067 18.222 0.021 4.92 301.0
2457651.51596 18.262 0.025 5.04 388.0
2457651.55999 18.306 0.025 4.46 449.0
2457652.50315 18.251 0.021 4.71 286.0
2457652.58004 18.282 0.022 4.46 362.0
2457653.50259 18.251 0.023 5.15 308.0
2457654.48803 18.364 0.033 6.03 406.0
2457654.50721 18.282 0.028 5.60 369.0
2457655.50392 18.270 0.025 5.75 316.0
2457656.50572 18.268 0.029 5.85 378.0
2457656.53004 18.295 0.031 6.16 345.0
2457657.55618 18.297 0.024 4.47 372.0
2457658.48669 18.268 0.034 6.20 440.0
2457658.51228 18.277 0.024 4.16 354.0
2457659.51431 18.281 0.030 5.45 390.0
2457660.50433 18.308 0.034 6.25 409.0
2457660.55517 18.268 0.033 6.30 414.0
2457661.50591 18.272 0.029 5.83 355.0
2457662.50598 18.293 0.030 5.41 433.0
2457662.52667 18.264 0.033 6.17 446.0
2457664.50470 18.272 0.035 6.37 446.0
2457664.57182 18.283 0.035 5.89 546.0
2457665.50862 18.263 0.033 6.16 431.0
2457666.50690 18.295 0.032 6.09 436.0
2457666.55330 18.373 0.030 5.39 424.0
2457667.51199 18.320 0.031 5.04 488.0
2457671.49311 18.240 0.036 6.06 610.0
2457672.49452 18.310 0.031 5.41 474.0
2457673.50106 18.197 0.032 4.93 767.0
2457682.49695 18.278 0.034 5.88 607.0
2457683.49617 18.307 0.038 5.96 627.0
2457791.88014 18.265 0.027 4.62 523.0
2457792.88296 18.226 0.033 5.62 699.0
2457793.87443 18.288 0.026 4.76 458.0
2457794.88141 18.249 0.041 6.50 713.0
2457795.88544 18.239 0.037 5.87 763.0
2457798.85536 18.272 0.030 5.03 492.0
2457800.85975 18.286 0.026 4.58 452.0
2457802.83965 18.314 0.061 6.95 1189.0
2457807.85423 18.281 0.026 5.35 319.0
2457810.83119 18.325 0.028 5.19 384.0
2457812.89626 18.274 0.022 4.07 360.0
2457816.82400 18.309 0.026 4.88 359.0
2457818.86706 18.264 0.021 4.26 323.0
2457820.90120 18.302 0.023 4.28 360.0
2457823.80578 18.252 0.029 4.60 613.0
2457825.83788 18.378 0.032 5.23 524.0
2457827.81525 18.289 0.028 4.59 497.0
2457829.80609 18.240 0.036 5.68 695.0
2457834.80558 18.308 0.025 4.97 332.0
2457834.91560 18.320 0.028 4.26 589.0
2457835.88230 18.276 0.024 5.21 282.0
2457836.83497 18.271 0.026 5.84 268.0
2457837.77155 18.283 0.027 6.05 272.0
2457837.87992 18.295 0.022 4.69 269.0
2457838.82698 18.242 0.021 4.42 307.0
2457839.76266 18.286 0.019 4.04 248.0
2457839.88784 18.249 0.018 3.42 237.0
2457840.81517 18.297 0.024 5.28 251.0
2457841.75838 18.281 0.035 7.57 275.0
2457841.86910 18.338 0.035 7.47 276.0
2457842.78469 18.291 0.024 5.41 259.0
2457842.89398 18.290 0.023 4.83 281.0
2457843.82563 18.256 0.021 4.95 234.0
2457844.73582 18.271 0.023 5.15 282.0
2457844.85274 18.315 0.028 6.07 256.0
2457845.76004 18.294 0.025 5.50 274.0
2457845.87767 18.280 0.022 4.81 255.0
2457846.80794 18.312 0.022 4.84 242.0
2457846.91705 18.316 0.025 5.04 315.0
2457847.81863 18.297 0.023 4.88 263.0
2457848.72492 18.295 0.027 5.33 371.0
2457848.83182 18.277 0.022 5.04 243.0
