103878 1577.33 1836.80 16.806  2.753 14.053  86   0 0.010 8416   6 0.006
103879 1282.00 1859.43 13.465  0.607 12.857  85   1 0.012 8405  17 0.009
103880 1162.14 1862.31 99.999  9.999 99.999   0   0 9.999    0   0 9.999
103881 1190.15 1888.26 16.442  2.411 14.031  86   0 0.007 8410  12 0.004
103882 1323.36 1897.92 17.135  4.072 13.062  86   0 0.053 8422   0 0.021
103883 1206.66 1897.66 17.227  3.398 13.829  86   0 0.020 8422   0 0.009
103884 1426.99 1900.34 16.348  3.857 12.491  86   0 0.150 8422   0 0.057
103885 1434.88 1899.66 15.242  1.799 13.442  86   0 0.014 8422   0 0.014
103886 1269.16 1899.02 17.154  2.939 14.214  86   0 0.011 8404  18 0.006
103888 1221.16 2015.01 17.846  4.016 13.830  85   0 0.028 8422   0 0.012
103890 1196.23 2033.07 17.432  3.868 13.565  86   0 0.057 8422   0 0.024
103891 1238.30 2044.94 16.465  2.613 13.852  86   0 0.008 8396  25 0.003
103892 1343.82 2046.93 14.284  0.732 13.552  85   1 0.004 8341  81 0.003
103893 1354.16 2053.05 16.460  2.434 14.026  85   1 0.007 8406  16 0.004
103894 1139.19 2063.96 16.837  2.776 14.061  86   0 0.011 8412  10 0.006
103895 1383.87 2088.57 16.251  2.956 13.295  86   0 0.018 8422   0 0.010
103897 1247.91 2101.61 15.967  1.888 14.080  86   0 0.006 8393  25 0.003
103898 1163.89 2132.19 16.895  3.928 12.967  86   0 0.091 8422   0 0.044
103899 1170.01 2135.73 15.809  1.967 13.841  86   0 0.010 8422   0 0.013
103900 1493.52 2140.83 99.999  9.999 14.270   0   0 9.999 8417   5 0.005
103901 1449.25 2163.95 17.235  3.942 13.293  86   0 0.027 8422   0 0.013
103902 1538.43 2166.32 16.122  2.934 13.187  86   0 0.006 8403  19 0.005
103903 1525.85 2172.05 17.090  3.214 13.877  85   1 0.013 8418   4 0.006
103904 1401.04 2181.04 16.701  3.242 13.459  86   0 0.019 8421   1 0.009
103905 1474.52 2215.04 14.589  0.760 13.829  86   0 0.004 8407  15 0.003
103924 1470.24 1845.09 17.189  2.791 14.399  86   0 0.010 8412  10 0.005
103925 1319.67 1845.53 18.279  3.753 14.527  85   0 0.058 8422   0 0.022
103926 1330.09 1846.26 17.830  2.915 14.915  85   1 0.014 8410  12 0.005
103927 1218.83 1856.07 17.254  2.493 14.761  86   0 0.011 8405  17 0.005
103928 1254.21 1872.27 16.800  2.245 14.555  86   0 0.008 8387  32 0.004
103930 1516.90 1885.88 16.798  2.017 14.781  86   0 0.009 8405  17 0.004
103931 1265.85 1892.58 17.566  2.641 14.925  85   1 0.014 8392  28 0.006
103932 1246.61 1897.04 17.110  2.475 14.635  86   0 0.009 8393  25 0.005
103933 1357.45 1916.55 17.597  2.984 14.612  86   0 0.014 8411  11 0.005
103935 1546.46 1928.73 17.174  2.590 14.584  85   1 0.011 8411  11 0.005
103937 1179.37 1971.03 16.845  2.285 14.560  86   0 0.008 8400  21 0.004
103938 1220.60 1985.32 15.911  1.244 14.668  86   0 0.006 8384  36 0.004
103940 1393.29 1995.73 17.315  2.211 15.104  85   1 0.010 8408  14 0.005
103941 1229.39 1998.85 17.562  2.689 14.873  86   0 0.015 8397  24 0.005
103942 1148.63 2012.01 17.901  3.078 14.823  86   0 0.017 8409  13 0.007
103943 1363.73 2037.66 15.477  0.844 14.633  86   0 0.005 8410  12 0.005
