   113  252.58  486.15 17.545  2.660 14.885  31   0 0.017  653   0 0.039
   115  327.51  341.20 18.754  2.860 15.894  31   0 0.030  659   1 0.011
   116  216.57  495.41 18.940  2.805 16.134  31   0 0.028  569   1 0.016
   117  247.40  174.10 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   118  305.20  174.18 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   119  416.60  176.32 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   120  479.82  176.54 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   121  486.99  180.35 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   122  265.30  180.59 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   123  534.64  182.25 99.999  9.999 16.278   0   0 9.999  421   0 0.286
   125  237.02  188.93 99.999  9.999 15.849   0   0 9.999  465   0 0.028
   126  243.59  188.97 99.999  9.999 16.141   0   0 9.999  473   1 0.035
   128  228.19  192.21 99.999  9.999 15.883   0   0 9.999  461   0 0.018
   130  233.79  200.36 99.999  9.999 15.526   0   0 9.999  497   1 0.012
   132  287.50  208.81 17.198  1.200 15.998   6   1 0.006  555   1 0.010
   135  365.21  214.29 18.582  2.774 15.808   6   1 0.015  565   1 0.009
   136  526.18  215.06 19.035  3.068 15.968   7   0 0.061  566   2 0.014
   138  272.50  221.03 99.999  9.999 16.230   0   0 9.999  576   0 0.113
   139  498.83  220.17 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   141  392.29  224.63 16.860  1.259 15.600  14   0 0.010  585   2 0.007
   142  422.09  225.47 18.535  3.229 15.306  14   0 0.014  587   0 0.052
   143  318.23  225.09 17.756  1.640 16.116  14   0 0.019  585   2 0.017
   144  261.05  226.50 18.792  3.001 15.792  14   0 0.060  583   0 0.034
   145  484.62  230.41 18.325  3.101 15.224  15   1 0.024  592   0 0.008
   147  370.45  234.29 18.941  2.986 15.955  19   1 0.025  597   3 0.008
   149  442.66  244.83 18.620  3.354 15.266  22   0 0.021  613   1 0.006
   150  376.86  244.74 18.712  2.977 15.735  23   0 0.025  613   1 0.007
   151  237.71  247.32 18.123  2.531 15.592  24   0 0.016  595   2 0.007
   152  253.21  250.52 18.570  2.758 15.811  24   0 0.046  614   0 0.009
   153  546.18  249.97 18.887  2.848 16.039  23   0 0.023  618   2 0.010
   155  485.54  252.10 99.999  9.999 15.617   0   0 9.999  619   3 0.007
   156  324.09  253.14 18.228  2.937 15.291  25   0 0.015  622   1 0.006
   158  222.18  254.84 18.195  2.551 15.644  24   1 0.017  567   1 0.011
   159  519.87  254.66 18.384  2.772 15.612  25   0 0.029  621   3 0.013
   160  305.28  255.76 16.653  1.216 15.438  25   0 0.007  623   1 0.006
   162  478.16  257.43 18.415  2.963 15.452  24   0 0.019  622   3 0.006
   163  222.63  259.98 18.024  2.530 15.494  25   0 0.021  572   3 0.008
   164  279.85  262.42 18.367  2.739 15.627  25   0 0.022  628   1 0.006
   165  199.73  270.55 18.615  2.971 15.644  23   1 0.021  443   1 0.007
   166  229.90  271.94 18.408  2.771 15.637  25   0 0.015  606   0 0.007
   167  325.03  271.73 19.241  3.414 15.827  25   0 0.052  639   2 0.009
   168  243.46  274.21 18.877  2.952 15.925  26   0 0.033  629   1 0.008
   172  320.52  283.71 18.753  2.758 15.995  27   0 0.024  649   1 0.010
   174  238.06  291.16 16.740  1.173 15.567  29   0 0.010  627   4 0.006
   175  315.20  290.97 18.690  2.918 15.772  29   0 0.025  650   3 0.007
   177  417.11  291.42 18.766  2.820 15.945  28   0 0.030  653   0 0.007
   180  481.88  300.38 19.001  3.225 15.776  30   0 0.034  652   3 0.007
   181  443.30  301.09 20.126  4.285 15.841  28   0 0.064  652   3 0.007
   183  379.50  302.52 18.007  2.168 15.840  31   0 0.013  654   1 0.007
   184  299.08  304.56 18.557  2.716 15.841  30   0 0.022  656   1 0.007
   186  483.16  312.15 19.247  3.513 15.734  31   0 0.043  656   3 0.008
   187  218.40  313.43 17.949  2.778 15.170  31   0 0.010  577   1 0.006
   188  534.98  315.06 19.102  3.226 15.876  30   0 0.030  657   2 0.007
   190  285.16  316.31 18.899  2.784 16.115  30   1 0.027  655   2 0.009
   191  296.91  317.75 18.467  2.497 15.969  31   0 0.020  657   2 0.008
   195  306.89  327.28 19.084  3.069 16.014  30   0 0.028  659   1 0.010
   196  376.45  329.95 18.902  3.038 15.863  30   0 0.028  657   3 0.008
   197  303.22  332.17 18.972  2.926 16.046  30   0 0.022  657   3 0.011
   198  341.98  334.44 18.774  2.746 16.028  30   0 0.022  657   3 0.008
   199  488.21  336.62 19.775  4.194 15.581  28   1 0.069  658   2 0.011
   200  477.43  340.19 18.678  3.421 15.257  30   0 0.028  659   1 0.005
   201  382.68  341.74 18.539  2.645 15.895  30   0 0.018  657   3 0.008
   204  298.03  344.83 18.374  2.889 15.485  31   0 0.022  658   2 0.006
   205  326.38  348.05 16.737  1.202 15.536  31   0 0.008  656   4 0.006
   206  513.02  351.99 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   207  426.55  355.31 18.554  2.783 15.771  31   0 0.022  660   1 0.008
   208  533.61  355.35 19.110  3.255 15.855  30   0 0.065  659   2 0.012
   209  255.19  357.44 18.677  2.934 15.744  31   0 0.024  651   3 0.008
   210  238.95  358.60 17.004  1.202 15.802  31   0 0.007  638   2 0.010
   211  419.58  368.15 18.672  2.648 16.025  31   0 0.023  659   2 0.009
   212  305.79  368.87 19.111  3.024 16.087  29   1 0.029  659   2 0.010
   213  406.74  370.48 19.008  3.052 15.956  30   0 0.034  660   1 0.008
   214  319.82  375.75 16.765  1.008 15.757  31   0 0.008  659   2 0.008
   215  421.19  379.59 16.911  1.137 15.774  31   0 0.006  660   1 0.007
   216  322.68  384.98 19.133  3.155 15.979  31   0 0.082  660   1 0.013
   217  213.70  386.81 17.763  9.999 99.999  31   0 0.066    0   0 9.999
   218  208.23  391.18 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   220  433.20  391.21 19.385  3.760 15.625  30   0 0.047  661   0 0.007
   224  227.63  405.78 19.006  3.016 15.990  31   0 0.037  617   0 0.016
   225  285.18  406.55 19.160  3.228 15.932  31   0 0.038  655   4 0.007
   227  526.37  406.81 17.288  1.117 16.171  31   0 0.014  658   3 0.009
   230  381.20  425.44 19.475  3.435 16.040  31   0 0.052  658   3 0.009
   231  340.99  426.88 19.437  3.415 16.022  29   0 0.035  660   1 0.008
   232  311.84  428.32 19.955  3.693 16.262  30   0 0.069  659   2 0.010
   233  361.33  429.29 19.221  3.595 15.626  30   0 0.036  657   4 0.006
   234  539.03  429.88 18.062  2.214 15.848  31   0 0.023  658   3 0.007
   235  253.08  432.05 18.601  3.032 15.568  31   0 0.023  651   2 0.006
   237  328.29  442.95 19.518  3.426 16.092  30   0 0.061  660   1 0.009
   238  235.24  448.46 18.059  2.019 16.041  31   0 0.015  629   3 0.010
   240  447.39  458.34 16.942  1.628 15.314  31   0 0.007  660   1 0.005
   241  485.37  459.00 17.146  1.349 15.797  30   1 0.007  657   4 0.008
   243  536.08  462.91 19.138  3.840 15.298  29   0 0.032  660   1 0.006
   244  342.24  465.70 18.890  3.507 15.383  29   1 0.025  659   2 0.005
   245  473.88  466.24 19.502  3.846 15.656  30   0 0.042  661   0 0.006
   246  246.15  469.32 18.688  2.713 15.975  31   0 0.020  646   4 0.010
   247  461.84  471.30 17.079  1.735 15.343  31   0 0.009  661   0 0.007
   249  269.78  476.49 18.516  3.302 15.213  31   0 0.029  651   4 0.008
   250  377.42  480.78 18.868  3.002 15.866  29   1 0.018  659   2 0.007
   251  280.64  505.73 18.936  2.868 16.068  31   0 0.025  656   3 0.008
   252  348.79  506.65 19.062  2.969 16.093  31   0 0.037  659   2 0.009
   254  417.94  509.60 18.398  3.250 15.148  30   0 0.021  658   3 0.005
   256  447.83  511.15 19.303  3.332 15.972  29   0 0.033  660   1 0.009
   257  457.84  513.95 19.102  3.368 15.734  30   0 0.040  658   3 0.007
   258  245.21  514.97 18.251  2.762 15.490  31   0 0.022  646   4 0.007
   259  267.51  514.56 18.546  2.638 15.908  31   0 0.023  654   1 0.008
   260  257.86  517.95 18.124  2.607 15.518  31   0 0.016  650   4 0.006
   262  406.66  519.32 17.078  1.195 15.882  31   0 0.008  659   2 0.008
   266  401.19  532.51 19.281  3.428 15.854  30   0 0.038  657   4 0.007
   268  508.07  535.60 19.330  3.828 15.502  29   1 0.026  659   2 0.006
   269  210.29  535.20 19.096  3.281 15.815  30   0 0.036  518   1 0.011
   271  216.40  544.52 18.458  3.151 15.306  31   0 0.017  569   1 0.008
   272  447.73  545.85 18.862  3.310 15.553  30   0 0.029  660   1 0.006
   273  362.81  547.57 18.641  3.026 15.615  31   0 0.040  659   2 0.006
   275  380.75  552.32 17.184  1.178 16.005  31   0 0.009  660   1 0.008
   276  467.56  554.46 18.703  3.170 15.532  30   0 0.018  661   0 0.006
   278  317.93  557.00 18.317  2.750 15.567  31   0 0.035  660   1 0.013
   279  241.34  189.53 99.999  9.999 17.282   0   0 9.999  475   1 0.072
   281  250.22  249.65 17.324  1.272 16.052  24   0 0.014  611   1 0.012
   282  479.98  311.01 17.314  1.207 16.107  31   0 0.011  658   1 0.012
   283  487.34  341.73 20.844  3.857 16.987  29   0 0.120  659   1 0.025
   285  216.78  394.01 18.622  9.999 99.999  31   0 0.102    0   0 9.999
   287  526.36  411.01 20.687  3.714 16.973  30   0 0.191  658   3 0.018
   288  314.50  426.84 19.587  3.083 16.504  31   0 0.039  659   2 0.013
   289  483.09  460.37 17.146  0.648 16.498  30   1 0.007  658   3 0.013
   290  446.84  507.51 20.160  3.401 16.759  30   0 0.071  659   2 0.016
   292  438.78  173.52 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   293  549.51  173.12 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   294  307.82  183.46 99.999  9.999 18.445   0   0 9.999  281   0 0.443
   295  356.94  178.50 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   296  483.30  179.54 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   297  209.16  180.10 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   298  516.93  182.27 99.999  9.999 16.679   0   0 9.999  409   0 0.323
   299  376.78  182.26 99.999  9.999 16.821   0   0 9.999  400   0 0.330
   300  330.41  183.13 99.999  9.999 17.061   0   0 9.999  392   0 0.319
   301  365.83  183.43 99.999  9.999 16.922   0   0 9.999  425   0 0.318
   302  207.72  186.87 99.999  9.999 16.634   0   0 9.999  347   1 0.115
   303  354.31  187.96 99.999  9.999 16.079   0   0 9.999  477   1 0.038
   304  211.54  189.93 99.999  9.999 16.537   0   0 9.999  384   0 0.026
   305  327.95  190.61 99.999  9.999 16.274   0   0 9.999  491   1 0.016
   306  389.74  189.90 99.999  9.999 16.297   0   0 9.999  487   0 0.020
   307  489.86  190.56 99.999  9.999 16.664   0   0 9.999  490   2 0.023
   308  485.71  192.51 99.999  9.999 16.773   0   0 9.999  499   1 0.028
   309  313.22  194.47 99.999  9.999 16.218   0   0 9.999  503   1 0.012
   310  420.64  196.90 99.999  9.999 16.594   0   0 9.999  508   0 0.020
   311  545.16  199.66 99.999  9.999 16.837   0   0 9.999  521   1 0.025
   312  441.74  201.88 99.999  9.999 16.532   0   0 9.999  531   1 0.015
   313  282.48  203.51 19.825  2.625 17.200   6   1 0.071  535   2 0.029
   314  472.40  206.76 20.179  3.812 16.367   6   1 0.091  549   0 0.077
   315  512.85  207.43 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   316  265.81  207.99 19.323  2.246 17.077   7   0 0.051  548   0 0.085
   318  324.13  210.75 19.189  2.872 16.316   6   1 0.021  561   0 0.012
   319  491.88  212.43 99.999  9.999 16.836   0   0 9.999  561   1 0.035
   320  372.93  215.06 17.527  1.312 16.215   7   0 0.014  568   0 0.012
   321  444.57  215.35 18.394  1.964 16.430   5   1 0.033  568   0 0.173
   322  361.49  215.72 19.032  2.822 16.209   6   1 0.010  566   3 0.014
   323  233.80  216.65 19.768  2.842 16.926   7   1 0.020  545   0 0.019
   324  272.22  217.74 18.726  2.368 16.357   7   1 0.058  571   0 0.104
   326  243.04  220.46 18.831  2.322 16.509   9   0 0.028  565   3 0.018
   327  320.66  221.42 19.574  2.702 16.873   9   0 0.084  581   0 0.028
   328  501.29  223.34 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   329  275.87  223.16 19.953  1.788 18.165  10   0 0.132  578   2 0.196
   330  364.51  224.82 19.612  3.268 16.344  13   1 0.034  586   1 0.009
   332  213.82  226.24 18.880  2.667 16.213  14   0 0.065  483   2 0.012
   333  531.78  227.16 19.983  2.946 17.037  13   0 0.148  585   1 0.088
   335  493.06  234.81 18.451  1.738 16.713  20   0 0.048  601   1 0.025
   337  303.30  238.79 17.582  1.229 16.353  22   1 0.013  603   1 0.013
   338  339.97  238.50 19.465  2.930 16.534  21   0 0.057  603   1 0.012
   339  297.84  240.15 18.931  2.219 16.712  23   0 0.053  603   1 0.015
   340  347.96  242.66 19.581  2.900 16.681  22   0 0.041  609   3 0.013
   342  463.69  246.73 20.060  3.643 16.417  24   0 0.080  615   2 0.014
   343  266.22  244.22 18.088  1.270 16.818  23   0 0.016  604   2 0.016
   345  426.39  248.28 19.177  3.005 16.172  24   0 0.038  615   2 0.009
   347  313.88  249.49 19.688  3.230 16.458  23   0 0.072  617   3 0.012
   348  210.07  248.98 19.673  2.684 16.989  23   0 0.050  493   0 0.016
   349  436.75  249.42 17.975  1.229 16.746  24   0 0.014  618   1 0.014
   350  261.65  252.87 17.802  1.411 16.390  25   0 0.013  613   2 0.011
   351  392.79  251.82 20.291  3.429 16.863  22   0 0.088  620   2 0.037
   353  225.21  254.27 18.874  2.847 16.027  25   0 0.042  574   2 0.014
   354  509.45  256.04 19.228  3.113 16.115  25   0 0.060  623   1 0.018
   356  351.61  258.74 18.603  2.337 16.266  25   0 0.039  625   1 0.014
   357  404.47  257.90 19.635  3.197 16.439  23   0 0.037  625   0 0.012
   359  313.02  258.77 19.309  2.904 16.405  25   0 0.059  626   0 0.013
   360  504.23  263.95 19.831  3.050 16.781  22   1 0.039  631   2 0.017
   361  510.39  264.24 19.934  3.307 16.627  22   1 0.057  631   2 0.014
   363  523.71  265.32 19.772  3.111 16.661  23   0 0.052  634   0 0.014
   366  317.59  270.90 18.538  2.450 16.088  25   0 0.027  639   1 0.012
   367  410.78  273.19 19.672  3.146 16.527  24   0 0.053  637   5 0.011
   368  248.19  274.67 19.126  2.954 16.172  26   0 0.032  631   5 0.010
   369  421.65  274.52 18.854  2.629 16.226  25   0 0.024  643   3 0.009
   370  447.51  274.17 20.097  3.540 16.557  23   0 0.069  638   4 0.011
   371  433.88  276.70 19.842  3.402 16.440  26   0 0.052  645   1 0.011
   372  478.07  276.94 19.405  3.029 16.377  24   0 0.037  643   3 0.009
   374  290.15  279.26 17.545  1.391 16.154  27   0 0.012  648   0 0.015
   375  371.33  279.67 20.452  3.711 16.741  25   0 0.122  647   1 0.017
   376  533.03  280.25 17.883  1.265 16.619  27   0 0.011  647   2 0.012
   377  346.75  280.08 99.999  9.999 16.612   0   0 9.999  647   1 0.060
   378  437.91  280.68 18.140  1.388 16.752  27   0 0.013  649   0 0.013
   380  444.83  284.74 18.797  2.035 16.762  26   0 0.024  650   2 0.014
   381  523.95  286.33 19.812  3.373 16.439  25   0 0.041  649   3 0.017
   384  263.46  292.36 19.138  3.019 16.119  28   0 0.032  646   2 0.008
   386  405.40  294.11 19.483  3.177 16.306  28   0 0.059  652   2 0.010
   387  478.40  295.21 19.236  3.092 16.144  28   0 0.041  650   4 0.009
   388  406.07  301.24 18.099  1.246 16.853  31   0 0.017  653   2 0.017
   392  545.99  303.31 19.902  3.369 16.533  27   1 0.046  655   1 0.012
   393  250.86  304.36 19.105  2.752 16.353  31   0 0.037  645   3 0.010
   394  502.20  304.93 19.520  2.830 16.690  29   0 0.040  652   5 0.013
   395  516.63  305.02 19.952  3.507 16.446  28   1 0.046  654   3 0.012
   396  531.40  304.60 20.351  3.527 16.824  28   0 0.074  655   2 0.015
   397  200.90  305.75 19.080  2.353 16.727  30   0 0.029  457   2 0.014
   400  276.23  308.61 19.380  2.897 16.483  31   0 0.046  653   4 0.011
   401  468.33  309.03 19.568  3.327 16.241  29   0 0.041  657   2 0.009
   402  296.49  310.44 19.411  2.779 16.632  29   1 0.034  657   2 0.013
   403  428.24  311.77 19.574  3.404 16.169  29   0 0.045  656   3 0.009
   404  503.66  311.12 20.369  3.522 16.848  29   0 0.096  658   1 0.016
   405  346.72  313.57 18.164  1.738 16.426  31   0 0.020  656   3 0.011
   406  382.55  315.20 17.917  1.274 16.642  31   0 0.012  658   1 0.013
   408  204.30  317.22 17.283  1.126 16.157  31   0 0.010  482   1 0.009
   409  437.73  317.43 20.083  3.921 16.162  29   0 0.073  658   1 0.009
   410  372.54  318.67 19.919  3.125 16.794  30   0 0.072  657   2 0.015
   411  217.32  320.80 19.307  3.005 16.302  29   0 0.029  567   1 0.012
   412  270.19  320.94 19.712  2.851 16.861  29   0 0.054  651   2 0.015
   413  227.11  321.94 18.319  1.313 17.006  31   0 0.020  612   2 0.021
   414  446.48  322.85 20.186  3.580 16.606  29   0 0.051  656   3 0.012
   415  479.97  324.63 20.091  3.761 16.330  29   0 0.072  653   6 0.013
   416  535.07  324.16 18.200  1.516 16.684  31   0 0.017  658   1 0.018
   418  327.64  325.08 17.847  1.371 16.476  31   0 0.024  658   1 0.030
   420  322.33  325.81 17.485  1.015 16.470  31   0 0.017  660   0 0.035
   421  464.48  326.34 19.610  3.028 16.582  30   0 0.060  658   2 0.014
   422  313.68  327.92 19.041  2.691 16.349  31   0 0.037  657   3 0.012
   423  235.93  328.23 19.452  2.761 16.692  29   0 0.052  632   3 0.018
   425  445.04  333.31 19.437  3.006 16.431  30   0 0.040  657   3 0.010
   426  509.06  333.30 19.862  3.361 16.501  29   0 0.047  658   2 0.017
   427  372.82  333.66 19.828  3.130 16.697  30   0 0.054  660   0 0.015
   428  326.02  334.68 19.476  3.222 16.254  31   0 0.055  658   2 0.019
   429  388.90  334.57 19.510  2.937 16.573  30   0 0.030  658   2 0.013
   430  546.86  334.91 18.132  1.278 16.854  31   0 0.018  658   2 0.016
   431  359.12  335.61 19.842  3.127 16.714  30   0 0.073  656   4 0.016
   432  334.28  336.11 99.999  9.999 19.170   0   0 9.999  656   1 0.162
   434  349.02  340.56 19.356  2.667 16.689  30   0 0.036  657   3 0.014
   435  344.49  342.94 19.340  2.818 16.522  31   0 0.046  659   1 0.012
   436  255.27  346.35 18.157  1.918 16.238  31   0 0.020  650   3 0.011
   437  352.01  346.94 18.337  1.570 16.767  31   0 0.014  659   1 0.014
   438  198.04  349.55 19.621  2.944 16.676  30   0 0.048  444   0 0.014
   440  424.44  350.99 19.488  3.033 16.455  30   0 0.047  656   4 0.014
   441  235.31  354.62 19.309  2.906 16.403  31   0 0.046  632   0 0.018
   442  445.05  354.44 19.345  2.821 16.524  30   0 0.028  657   4 0.011
   443  524.89  355.65 19.663  9.999 99.999  31   0 0.145    0   0 9.999
   444  520.62  358.05 18.110  9.999 99.999  31   0 0.066    0   0 9.999
   448  283.73  358.56 17.917  1.328 16.589  31   0 0.011  659   0 0.011
   450  201.43  360.80 20.027  3.200 16.827  29   0 0.109  468   2 0.018
   451  357.92  361.75 18.284  1.305 16.979  31   0 0.016  659   1 0.016
   452  379.68  366.55 99.999  9.999 16.719   0   0 9.999  659   2 0.016
   453  543.57  364.56 19.726  3.420 16.306  30   0 0.057  660   1 0.011
   454  382.83  363.90 19.869  2.982 16.887  30   0 0.055  660   1 0.017
   457  448.12  370.38 20.812  3.843 16.968  29   0 0.098  657   4 0.016
   458  476.85  372.79 20.473  4.040 16.433  29   0 0.088  659   2 0.013
   459  233.06  371.62 18.129  9.999 99.999  31   0 0.034    0   0 9.999
   461  447.04  376.38 20.489  3.615 16.874  30   0 0.102  658   3 0.016
   462  528.63  376.62 17.949  1.325 16.624  31   0 0.016  661   0 0.070
   463  243.81  378.54 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   464  505.38  374.10 99.999  9.999 17.390   0   0 9.999  661   0 0.182
   465  403.97  382.71 20.287  3.816 16.470  30   0 0.116  658   3 0.011
   466  380.20  383.55 19.905  3.368 16.537  30   0 0.071  659   2 0.013
   467  433.22  384.28 19.838  3.592 16.246  29   0 0.057  659   2 0.011
   468  274.96  388.60 19.161  2.888 16.272  30   0 0.040  654   3 0.010
   469  317.72  390.44 19.351  3.244 16.107  31   0 0.065  657   4 0.013
   472  315.12  387.60 19.176  2.689 16.488  31   0 0.032  659   2 0.016
   474  213.85  390.58 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   477  296.29  394.75 18.918  2.732 16.187  31   0 0.031  657   4 0.009
   478  524.79  394.80 19.368  2.613 16.755  31   0 0.084  661   0 0.029
   479  216.68  397.96 18.468  9.999 99.999  30   1 0.055    0   0 9.999
   480  458.31  396.61 17.606  1.223 16.383  31   0 0.010  658   3 0.013
   481  213.25  394.73 99.999  9.999 99.999   0   0 9.999    0   0 9.999
   482  231.85  397.04 19.628  3.417 16.211  30   0 0.110  627   1 0.021
   483  326.83  397.15 19.055  2.585 16.470  30   1 0.072  660   1 0.020
   484  373.12  399.95 18.302  2.096 16.207  31   0 0.014  659   2 0.009
   485  516.34  398.23 99.999  9.999 16.827   0   0 9.999  661   0 0.035
   487  434.68  400.53 19.441  3.252 16.188  29   0 0.031  658   3 0.012
   489  279.29  403.15 19.832  3.014 16.819  30   0 0.058  657   2 0.015
