 16112  762.31  753.74 14.449  1.918 12.531  85   1 0.003 8400  12 0.005
 16113  965.60  829.32 14.624  2.178 12.446  86   0 0.015 8408   4 0.016
 16114  870.60  981.59 13.857  0.830 13.028  86   0 0.004 8414   1 0.004
 16115  793.61 1057.81 13.797  9.999 99.999  86   0 0.004    0   0 9.999
 16118  986.92  830.51 15.038  1.116 13.922  86   0 0.005 8403   9 0.005
 16120  695.92  886.35 21.700  7.111 14.590  78   0 0.508 8412   0 0.349
 16121 1049.18  888.51 16.032  2.115 13.917  86   0 0.006 8404   8 0.005
 16122 1061.70  896.42 15.259  1.148 14.111  85   1 0.004 8400  12 0.004
 16123  940.63  987.41 14.717  0.989 13.728  85   1 0.003 8408   7 0.004
 16124 1093.51 1062.50 14.676  0.923 13.753  86   0 0.006 8384  31 0.007
 16129  802.31  814.05 16.436  1.634 14.801  86   0 0.007 8396  16 0.004
 16130  682.10  827.28 16.496  1.863 14.634  86   0 0.007 8400  12 0.004
 16131  877.84  851.21 16.155  1.131 15.024  85   1 0.005 8410   2 0.018
 16134  933.04  941.86 19.080  4.556 14.524  84   0 0.033 8404  11 0.005
 16136  788.34 1017.29 22.348  7.263 15.085  81   0 0.412 8414   0 0.041
 16137 1043.86 1099.94 17.252  2.686 14.566  86   0 0.010 8407   8 0.007
 16145  885.27  725.38 17.166  1.541 15.625  85   1 0.007 8397  14 0.006
 16146  780.03  744.89 99.999  9.999 15.879   0   0 9.999 8409   2 0.019
 16147  673.11  773.31 16.772  1.200 15.572  86   0 0.009 8397  14 0.007
 16148 1027.87  842.91 17.621  1.802 15.819  85   1 0.011 8396  15 0.007
 16149  714.79  857.82 22.029  6.048 15.981  78   0 0.261 8401   8 0.013
 16150  870.03  858.17 17.454  1.515 15.939  86   0 0.010 8392  19 0.007
 16151  705.96  889.13 16.583  1.075 15.508  85   1 0.010 8389  21 0.027
 16152  969.54  900.78 99.999  9.999 15.648   0   0 9.999 8408   3 0.017
 16153  672.25  916.17 18.142  2.199 15.943  84   1 0.014 8401  13 0.007
 16154  752.87  955.31 16.948  1.426 15.523  85   1 0.009 8400  14 0.006
 16155  793.38  958.47 22.366  6.953 15.413  81   0 0.428 8414   0 0.103
 16156  733.56  997.09 16.705  1.480 15.225  86   0 0.007 8402  12 0.005
 16158  814.38 1014.43 16.740  1.446 15.294  85   1 0.007 8397  17 0.006
 16159  893.93 1040.54 16.487  1.322 15.165  86   0 0.007 8405   9 0.007
 16161 1015.05 1051.55 16.956  1.373 15.582  86   0 0.008 8403  11 0.007
 16162  975.39 1071.73 17.218  1.525 15.694  86   0 0.009 8403  11 0.008
 16163  951.69 1095.25 16.727  1.345 15.381  86   0 0.007 8398  16 0.006
 16164  750.11 1107.64 17.003  1.623 15.380  86   0 0.008 8405   9 0.006
 16165  746.34 1123.36 21.674  5.793 15.881  83   0 0.244 8402  12 0.010
 16189  997.91  700.36 18.428  1.745 16.683  85   0 0.017 8387  16 0.011
 16191 1050.83  717.42 21.723  5.312 16.412  82   0 0.206 8395  16 0.011
 16192  753.27  726.59 18.335  1.614 16.721  85   0 0.017 8385  14 0.011
 16193  938.72  729.12 99.999  9.999 16.867   0   0 9.999 8394   9 0.019
 16194 1035.36  732.06 18.223  1.619 16.604  85   0 0.012 8399   9 0.011
 16197  818.71  759.38 17.854  1.529 16.325  85   1 0.013 8380  18 0.009
