2457069.87628 20.012 0.105 4.65 392.0
2457074.88664 20.029 0.121 5.53 383.0
2457075.86271 19.895 0.091 5.00 356.0
2457078.86521 19.828 0.075 4.27 327.0
2457082.86705 19.883 0.069 4.06 289.0
2457086.89543 19.891 0.095 4.09 467.0
2457090.82554 19.834 0.097 4.67 455.0
2457097.89470 19.871 0.060 3.36 280.0
2457100.87989 19.829 0.076 3.93 328.0
2457110.80722 19.983 0.074 3.86 317.0
2457112.91819 20.005 0.101 3.84 491.0
2457115.73226 19.807 0.097 5.06 474.0
2457117.71417 20.037 0.152 5.12 706.0
2457119.77642 19.972 0.122 4.59 564.0
2457126.87745 19.894 0.073 3.47 377.0
2457130.77798 19.911 0.079 4.20 270.0
2457132.68558 19.956 0.155 7.02 412.0
2457134.75753 20.197 0.134 5.82 324.0
2457135.91579 19.934 0.073 3.58 311.0
2457137.76039 19.924 0.062 3.56 267.0
2457138.88771 19.832 0.082 4.22 350.0
2457140.74357 19.813 0.088 4.82 392.0
2457141.87687 19.985 0.082 3.30 373.0
2457143.69872 19.806 0.102 5.02 391.0
2457144.82729 20.036 0.200 7.53 478.0
2457146.71794 19.895 0.118 4.53 717.0
2457147.73765 20.048 0.156 5.27 685.0
2457152.89580 19.993 0.126 5.19 502.0
2457154.65407 20.098 0.084 4.13 277.0
2457155.72946 19.934 0.076 3.86 313.0
2457157.61898 19.779 0.084 4.67 349.0
2457158.75690 19.860 0.082 4.73 308.0
2457159.82499 19.828 0.073 3.90 323.0
2457160.89555 19.988 0.088 3.96 363.0
2457162.61936 19.775 0.097 5.84 317.0
2457163.67336 20.012 0.138 6.18 363.0
2457164.81664 19.832 0.081 4.55 315.0
2457166.60329 19.600 0.096 6.28 392.0
2457166.78686 19.939 0.094 4.68 335.0
2457168.70497 19.816 0.104 6.19 301.0
2457169.69279 19.944 0.080 4.63 287.0
2457169.88758 19.946 0.091 4.70 323.0
2457170.67980 19.847 0.076 4.45 319.0
2457170.86932 20.059 0.101 4.33 364.0
2457172.68208 19.946 0.115 5.22 459.0
2457172.87292 20.151 0.147 5.59 381.0
2457173.65890 19.619 0.086 4.66 542.0
2457173.85460 20.015 0.118 4.15 615.0
2457174.62352 19.843 0.111 4.27 662.0
2457174.79571 19.702 0.108 4.88 663.0
2457175.57956 19.732 0.131 4.90 923.0
2457175.75532 20.080 0.149 4.35 802.0
2457178.67754 20.045 0.124 4.23 571.0
2457178.84898 20.222 0.151 4.09 657.0
2457179.62205 20.092 0.159 5.68 460.0
2457179.78662 20.176 0.165 5.73 460.0
2457180.57443 20.177 0.146 5.83 352.0
2457180.73563 19.920 0.106 5.50 331.0
2457180.90958 19.987 0.135 5.08 555.0
2457181.69591 20.178 0.104 4.43 311.0
2457181.86608 19.892 0.108 4.98 390.0
2457182.63029 19.908 0.082 5.35 226.0
2457182.82259 19.851 0.083 4.59 286.0
2457183.58368 19.834 0.079 4.74 260.0
2457183.76821 20.101 0.128 6.02 283.0
2457184.57401 20.108 0.197 7.75 348.0
2457184.75934 19.673 0.083 5.74 279.0
2457184.92323 19.973 0.151 6.22 449.0
2457185.72238 19.879 0.097 5.42 313.0
2457185.88925 20.065 0.192 7.41 443.0
2457186.84550 19.777 0.103 5.24 415.0
2457187.62648 20.067 0.130 6.24 277.0
2457187.80962 19.829 0.089 5.09 322.0
2457188.59666 20.023 0.100 4.62 328.0
2457188.78370 19.937 0.138 6.68 337.0
2457189.64184 19.897 0.096 5.26 335.0
2457189.82260 19.958 0.097 4.32 421.0
2457190.61216 19.970 0.106 5.16 370.0
2457190.81061 20.020 0.122 4.73 522.0
2457191.63881 19.800 0.082 4.64 357.0
2457192.84720 20.097 0.116 4.93 355.0
2457192.87245 20.126 0.145 5.47 421.0
2457193.66917 19.941 0.065 3.74 256.0
2457193.85368 19.870 0.085 4.11 387.0
2457194.61668 19.916 0.077 4.40 270.0
2457194.80865 20.288 0.116 4.22 401.0
2457197.64863 20.007 0.086 4.59 273.0
2457197.83542 20.118 0.152 6.09 377.0
2457198.62827 19.801 0.075 4.70 276.0
2457198.81411 19.949 0.198 5.61 978.0
2457199.58850 19.858 0.077 4.38 337.0
2457199.77122 19.771 0.071 4.38 289.0
2457200.52665 19.933 0.102 4.41 528.0
2457200.70639 19.793 0.067 3.58 326.0
2457202.64437 19.912 0.142 5.70 574.0
2457202.86611 20.079 0.212 5.43 945.0
2457206.67782 19.777 0.128 5.03 716.0
2457206.83799 20.175 0.234 5.17 1149.0
2457207.64671 19.849 0.097 4.48 506.0
2457207.83585 19.591 0.132 5.69 893.0
2457209.74243 19.917 0.114 4.73 464.0
2457211.52053 19.917 0.132 5.86 445.0
2457211.70284 19.862 0.085 4.81 302.0
2457212.57527 19.698 0.072 4.98 304.0
2457214.65104 19.847 0.098 6.00 366.0
2457217.59901 19.703 0.089 5.86 302.0
2457219.51173 20.025 0.133 5.55 418.0
2457219.71971 20.185 0.107 4.52 314.0
2457220.61146 19.898 0.070 4.18 259.0
2457220.79138 19.922 0.090 4.61 331.0
2457221.58910 19.937 0.084 4.55 289.0
2457221.77150 19.764 0.071 4.15 308.0
2457222.56277 20.053 0.123 5.74 479.0
2457222.77752 19.851 0.119 5.80 514.0
2457223.61756 20.060 0.124 5.72 308.0
