 17921  454.09 3283.90 21.217  3.469 17.749   9   0 0.101  232   0 0.023
 17923  333.64 3290.44 20.943  3.549 17.394   9   0 0.104  232   0 0.022
 17924  326.87 3292.20 20.793  3.642 17.151   9   0 0.119  232   0 0.017
 17926  335.25 3294.68 20.857  3.442 17.415   8   0 0.082  232   0 0.023
 17927  417.32 3299.06 20.617  3.128 17.488   9   0 0.072  231   1 0.025
 17928  430.47 3299.18 20.498  3.107 17.391   9   0 0.057  232   0 0.018
 17929  464.88 3305.15 20.830  3.375 17.455   9   0 0.139  231   1 0.023
 17930  480.09 3303.72 21.114  3.471 17.643   7   1 0.041  229   2 0.023
 17932  457.86 3306.76 21.471  3.938 17.533   9   0 0.136  232   0 0.021
 17935  318.17 3310.78 21.078  3.453 17.625   9   0 0.117  232   0 0.023
 17939  383.48 3320.60 20.646  3.104 17.542   9   0 0.104  232   0 0.023
 17940  484.90 3319.90 21.100  3.446 17.655   9   0 0.118  231   1 0.025
 17943  454.81 3323.85 19.485  2.106 17.379   9   0 0.029  232   0 0.021
 17944  442.90 3324.80 21.126  3.477 17.649   8   0 0.119  232   0 0.025
 17945  484.58 3325.38 21.052  3.347 17.705   9   0 0.135  230   2 0.026
 17946  548.39 3333.12 20.941  3.237 17.705   9   0 0.105  232   0 0.028
 17947  338.13 3340.75 21.024  3.428 17.595   9   0 0.082  232   0 0.024
 17948  347.37 3343.53 19.530  2.377 17.152   9   0 0.039  232   0 0.016
 17950  328.62 3346.26 20.237  3.119 17.118   9   0 0.051  232   0 0.019
 17952  325.25 3349.65 19.006  1.632 17.374   9   0 0.026  231   1 0.023
 17953  429.43 3353.32 20.768  3.319 17.449   8   1 0.067  232   0 0.021
 17954  469.69 3353.15 20.572  3.061 17.511   9   0 0.094  232   0 0.030
 17955  517.59 3359.83 20.618  3.362 17.256   9   0 0.078  232   0 0.020
 17957  496.75 3361.28 20.886  3.415 17.471   9   0 0.103  232   0 0.022
 17960  290.79 3367.33 21.110  3.382 17.728   7   1 0.104  232   0 0.024
 17989  418.30 3234.46 20.561  3.098 17.463   8   1 0.076  232   0 0.023
 17992  540.43 3253.23 20.869  2.430 18.439   9   0 0.164  232   0 0.045
 17993  358.22 3283.21 21.378  3.377 18.001   9   0 0.276  232   0 0.034
 17994  454.90 3280.10 99.999  9.999 18.440   0   0 9.999  232   0 0.047
 17996  414.55 3297.59 20.226  2.060 18.166   9   0 0.047  231   1 0.041
 18225  469.37 3217.16 21.563  3.341 18.222   9   0 0.175  231   0 0.033
 18226  441.54 3217.84 21.544  3.436 18.107   8   0 0.219  231   1 0.033
 18228  548.64 3221.10 22.167  3.555 18.612   7   0 0.322  230   1 0.049
 18231  486.80 3222.42 20.704  2.402 18.302   9   0 0.089  231   0 0.038
 18234  384.69 3225.69 21.333  3.421 17.912   8   0 0.134  231   0 0.031
 18236  401.86 3228.99 21.850  3.345 18.505   7   1 0.135  232   0 0.050
 18237  340.99 3232.43 20.317  2.429 17.888   9   0 0.048  232   0 0.026
 18238  417.21 3232.50 19.393  0.846 18.546   9   0 0.037  232   0 0.065
 18241  462.14 3234.71 20.833  2.242 18.591   8   1 0.054  230   2 0.039
 18242  538.66 3236.75 21.752  3.266 18.486   8   0 0.181  232   0 0.048
 18244  306.02 3237.92 20.297  2.022 18.275   9   0 0.047  232   0 0.033
 18245  326.03 3236.98 20.588  2.082 18.506   9   0 0.090  230   2 0.061
 18246  400.77 3236.69 20.708  2.103 18.605   9   0 0.075  231   1 0.050
 18248  474.44 3240.05 21.858  3.513 18.344   8   0 0.266  232   0 0.040
 18250  536.01 3242.92 21.219  3.203 18.016   9   0 0.155  230   2 0.027
 18251  461.23 3244.58 21.257  3.214 18.043   9   0 0.113  232   0 0.034
 18252  502.86 3243.65 21.621  3.295 18.326   8   0 0.134  231   0 0.042
 18253  530.34 3246.82 21.825  3.489 18.336   9   0 0.233  232   0 0.038
 18255  519.54 3252.39 21.526  3.343 18.183   9   0 0.195  232   0 0.034
 18257  354.09 3254.90 21.578  3.435 18.144   8   0 0.160  232   0 0.033
 18258  295.00 3256.69 20.795  2.482 18.313   8   0 0.061  231   0 0.039
 18262  373.14 3260.75 20.657  2.028 18.629   9   0 0.084  231   0 0.046
 18263  488.86 3265.64 20.957  2.269 18.687   8   0 0.112  231   0 0.052
 18267  517.47 3268.85 21.744  3.654 18.089   9   0 0.310  230   1 0.031
 18268  378.84 3271.93 22.008  3.691 18.316   7   0 0.171  232   0 0.045
 18270  445.91 3282.29 21.391  3.174 18.218   9   0 0.134  232   0 0.037
 18271  512.21 3284.27 21.764  3.617 18.147   8   0 0.205  232   0 0.029
 18273  515.80 3288.94 20.909  2.706 18.202   9   0 0.084  232   0 0.033
 18279  296.48 3309.88 20.942  3.079 17.863   9   0 0.092  232   0 0.028
 18281  428.83 3310.97 21.928  3.583 18.345   7   1 0.257  232   0 0.037
 18283  528.39 3313.01 21.878  3.509 18.369   8   0 0.138  231   1 0.040
 18285  344.00 3318.23 21.104  3.162 17.942   8   0 0.095  232   0 0.030
 18287  523.99 3324.41 21.067  3.049 18.018   8   0 0.074  232   0 0.032
 18288  528.44 3322.10 22.008  3.488 18.520   6   2 0.107  232   0 0.046
 18289  432.35 3326.14 22.384  3.687 18.696   8   0 0.386  230   1 0.053
 18290  437.95 3332.67 21.745  3.511 18.234   9   0 0.269  232   0 0.040
 18291  374.84 3334.55 21.451  3.118 18.332   8   0 0.147  231   0 0.042
 18292  385.01 3334.57 21.071  2.893 18.178   9   0 0.270  232   0 0.136
 18293  480.05 3336.34 21.073  3.242 17.831   9   0 0.139  232   0 0.030
 18298  400.14 3349.01 20.517  2.253 18.264   9   0 0.097  231   0 0.035
 18300  424.45 3345.81 21.639  3.461 18.178   7   0 0.153  232   0 0.037
 18301  312.41 3347.31 21.554  3.389 18.166   9   0 0.205  232   0 0.033
 18303  437.22 3358.19 21.501  3.568 17.933   9   0 0.211  232   0 0.034
 18308  524.08 3365.54 21.141  3.401 17.740   9   0 0.129  232   0 0.029
 18311  536.58 3369.58 21.785  3.107 18.679   8   0 0.160  231   0 0.063
 18317  420.17 3237.10 99.999  9.999 18.380   0   0 9.999  232   0 0.046
 18344  496.32 3223.72 22.022  2.868 19.153   9   0 0.287  231   0 0.080
 18346  326.29 3233.26 99.999  9.999 19.853   0   0 9.999  229   1 0.166
 18347  403.94 3238.33 99.999  9.999 19.257   0   0 9.999  230   0 0.087
 18348  501.15 3247.33 99.999  9.999 19.732   0   0 9.999  231   0 0.133
 18349  485.86 3263.20 99.999  9.999 18.699   0   0 9.999  231   0 0.054
 18351  518.83 3289.72 20.909  1.913 18.996   9   0 0.084  232   0 0.074
 18353  343.54 3313.73 99.999  9.999 19.098   0   0 9.999  232   0 0.078
 18355  440.35 3357.50 99.999  9.999 19.224   0   0 9.999  231   1 0.088
 18358  538.14 3366.14 21.201  2.439 18.761   7   1 0.050  230   1 0.069
 18753  495.88 3215.30 21.763  3.014 18.749   8   0 0.262  232   0 0.061
 18756  539.27 3217.91 99.999  9.999 19.203   0   0 9.999  230   0 0.084
 18757  350.17 3218.16 22.250  2.774 19.476   6   1 0.430  231   0 0.090
 18758  507.96 3218.55 99.999  9.999 19.508   0   0 9.999  231   0 0.135
 18759  515.56 3220.10 99.999  9.999 19.697   0   0 9.999  230   1 0.181
 18762  323.99 3226.33 99.999  9.999 19.619   0   0 9.999  231   0 0.116
 18763  380.12 3227.73 99.999  9.999 19.602   0   0 9.999  230   0 0.117
 18765  348.94 3232.47 99.999  9.999 19.287   0   0 9.999  230   1 0.088
 18766  449.82 3234.31 99.999  9.999 19.143   0   0 9.999  231   0 0.074
 18768  347.23 3239.48 22.299  3.350 18.949   8   0 0.331  231   0 0.067
 18769  486.32 3239.83 22.193  2.976 19.217   8   1 0.259  232   0 0.081
 18772  483.39 3244.88 99.999  9.999 18.867   0   0 9.999  232   0 0.061
 18775  308.38 3247.84 21.461  2.404 19.057   9   0 0.109  231   0 0.075
 18777  491.77 3250.75 22.122  2.944 19.178   7   0 0.312  231   0 0.074
 18780  317.13 3255.23 22.033  3.283 18.751   9   0 0.310  232   0 0.061
 18784  385.38 3259.50 99.999  9.999 19.091   0   0 9.999  229   1 0.075
 18785  418.19 3258.55 99.999  9.999 19.352   0   0 9.999  231   0 0.104
 18786  297.12 3260.69 21.918  3.399 18.519   7   0 0.223  231   0 0.048
 18789  287.87 3262.08 22.025  2.737 19.288   9   0 0.241  232   0 0.080
 18791  450.23 3264.87 99.999  9.999 19.276   0   0 9.999  231   0 0.084
 18793  405.90 3266.44 99.999  9.999 19.244   0   0 9.999  230   0 0.089
 18796  398.59 3273.46 99.999  9.999 19.135   0   0 9.999  232   0 0.075
 18797  548.53 3273.42 21.858  2.633 19.226   9   0 0.254  230   1 0.081
 18800  358.79 3277.32 21.148  2.196 18.952   8   0 0.132  230   0 0.076
 18803  310.64 3281.42 21.356  2.370 18.987   9   0 0.115  231   0 0.067
 18804  310.34 3275.76 22.218  2.869 19.349   6   0 0.260  231   0 0.114
 18805  341.76 3276.82 22.078  3.131 18.946   8   0 0.179  230   1 0.068
 18808  289.49 3278.09 21.923  2.739 19.184   9   0 0.211  229   1 0.082
 18812  440.33 3287.55 22.243  3.545 18.698   8   0 0.190  230   1 0.050
 18816  340.83 3290.53 21.652  2.521 19.131   7   1 0.130  231   0 0.091
 18818  457.68 3291.31 99.999  9.999 19.271   0   0 9.999  229   1 0.082
 18821  464.42 3296.37 21.949  3.245 18.705   8   1 0.211  231   0 0.051
 18823  389.09 3295.46 99.999  9.999 19.501   0   0 9.999  229   1 0.104
 18826  424.49 3297.34 99.999  9.999 19.452   0   0 9.999  228   2 0.090
 18827  361.76 3297.93 22.359  2.741 19.618   6   0 0.368  227   0 0.128
 18828  375.94 3298.50 99.999  9.999 19.010   0   0 9.999  230   1 0.057
 18829  536.11 3298.37 22.299  2.991 19.309   9   0 0.395  230   0 0.089
 18830  446.29 3299.18 99.999  9.999 21.061   0   0 9.999  225   0 0.457
 18833  429.42 3305.08 21.904  2.627 19.277   8   0 0.224  231   0 0.095
 18834  491.76 3302.40 22.403  2.840 19.563   8   0 0.373  231   0 0.102
 18836  357.22 3302.62 22.283  2.755 19.528   9   0 0.401  224   1 0.193
 18839  336.30 3308.24 21.746  3.140 18.606   4   2 0.031  231   0 0.054
 18840  441.44 3305.61 99.999  9.999 20.833   0   0 9.999  226   1 0.315
 18848  354.07 3315.73 22.191  3.032 19.159   8   0 0.264  231   0 0.108
 18849  394.76 3314.57 21.701  2.792 18.909   6   1 0.097  231   0 0.065
 18856  390.89 3324.89 22.003  2.899 19.104   5   1 0.123  229   1 0.072
 18857  472.15 3327.16 22.115  3.120 18.995   8   0 0.318  232   0 0.112
 18861  315.01 3331.61 22.123  3.212 18.911   7   1 0.113  231   1 0.060
 18862  449.58 3336.63 99.999  9.999 19.396   0   0 9.999  231   0 0.098
 18863  521.98 3336.74 21.389  2.284 19.105   9   0 0.266  230   1 0.080
 18865  422.32 3340.55 99.999  9.999 18.654   0   0 9.999  231   0 0.050
 18867  329.85 3341.79 99.999  9.999 19.440   0   0 9.999  231   0 0.117
 18868  400.29 3344.06 20.955  2.454 18.501   8   1 0.063  232   0 0.051
 18869  443.36 3343.58 22.543  3.096 19.446   8   0 0.333  230   0 0.091
 18873  464.79 3347.78 21.628  2.897 18.731   9   0 0.153  229   2 0.057
 18875  393.66 3348.09 21.910  3.027 18.883   7   0 0.199  230   0 0.062
 18878  476.80 3351.86 21.881  2.774 19.107   8   0 0.124  230   0 0.100
 18880  517.08 3355.13 21.579  2.971 18.608   8   0 0.189  232   0 0.063
 18883  421.81 3360.28 22.315  3.039 19.277   4   2 0.054  230   0 0.098
 18888  434.50 3365.44 99.999  9.999 18.962   0   0 9.999  231   0 0.064
 18891  313.88 3367.54 22.113  2.998 19.115   7   1 0.174  232   0 0.090
 18893  343.72 3367.86 21.783  2.881 18.902   8   0 0.253  231   0 0.059
 18894  451.73 3368.44 21.962  3.412 18.550   8   1 0.167  231   0 0.053
 18895  511.53 3369.00 21.129  2.255 18.874   9   0 0.146  231   0 0.109
 18900  406.46 3226.86 99.999  9.999 20.224   0   0 9.999  227   1 0.242
 18907  491.44 3223.28 99.999  9.999 19.737   0   0 9.999  229   2 0.130
 18942  303.83 3249.79 99.999  9.999 19.843   0   0 9.999  229   0 0.141
 18944  286.09 3265.45 99.999  9.999 20.294   0   0 9.999  226   1 0.207
 18946  351.37 3277.75 22.144  2.191 19.952   7   0 0.474  230   0 0.159
 18950  427.52 3302.33 21.904  2.443 19.461   8   0 0.224  231   0 0.103
 18951  394.39 3317.20 99.999  9.999 20.202   0   0 9.999  228   0 0.217
 18953  476.21 3327.71 99.999  9.999 20.489   0   0 9.999  227   0 0.251
 19999  336.41 3215.51 22.280  2.842 19.438   6   1 0.193  229   1 0.102
 20004  424.05 3216.93 99.999  9.999 19.830   0   0 9.999  231   0 0.146
 20006  371.66 3219.23 99.999  9.999 20.445   0   0 9.999  229   0 0.221
 20007  433.18 3216.97 99.999  9.999 20.405   0   0 9.999  228   0 0.254
 20008  518.38 3218.97 99.999  9.999 19.974   0   0 9.999  231   0 0.181
 20009  532.65 3219.17 99.999  9.999 20.108   0   0 9.999  229   0 0.180
 20013  287.30 3219.43 99.999  9.999 20.300   0   0 9.999  228   0 0.209
 20017  324.23 3220.10 99.999  9.999 20.322   0   0 9.999  225   2 0.212
 20020  511.79 3221.14 99.999  9.999 19.840   0   0 9.999  230   0 0.255
 20022  302.23 3223.14 99.999  9.999 19.781   0   0 9.999  230   1 0.116
 20023  331.76 3223.86 22.123  2.688 19.434   9   0 0.222  231   1 0.095
 20024  343.98 3222.86 99.999  9.999 19.887   0   0 9.999  229   0 0.154
 20025  459.04 3223.72 99.999  9.999 20.013   0   0 9.999  228   2 0.147
 20026  503.91 3223.63 99.999  9.999 20.190   0   0 9.999  227   0 0.254
 20030  356.79 3225.58 99.999  9.999 20.100   0   0 9.999  227   1 0.173
 20031  536.25 3225.61 99.999  9.999 19.651   0   0 9.999  232   0 0.124
 20038  363.62 3228.64 99.999  9.999 19.877   0   0 9.999  230   0 0.152
 20039  477.20 3227.24 99.999  9.999 20.004   0   0 9.999  228   0 0.172
 20041  499.38 3229.34 99.999  9.999 20.802   0   0 9.999  217   0 0.382
 20042  322.27 3230.20 99.999  9.999 20.247   0   0 9.999  230   0 0.202
 20046  353.38 3231.62 99.999  9.999 20.304   0   0 9.999  228   0 0.204
 20047  468.86 3232.39 99.999  9.999 19.827   0   0 9.999  231   0 0.150
 20048  480.29 3232.98 99.999  9.999 19.799   0   0 9.999  230   0 0.143
 20049  387.05 3233.09 99.999  9.999 20.037   0   0 9.999  231   0 0.181
 20050  399.01 3231.97 99.999  9.999 20.340   0   0 9.999  225   0 0.243
 20051  435.05 3232.96 99.999  9.999 19.988   0   0 9.999  228   1 0.150
 20052  509.61 3233.58 99.999  9.999 19.699   0   0 9.999  228   0 0.192
 20053  361.88 3234.38 99.999  9.999 19.869   0   0 9.999  229   0 0.159
 20058  392.92 3237.27 99.999  9.999 19.825   0   0 9.999  228   1 0.143
 20059  410.69 3235.72 99.999  9.999 20.134   0   0 9.999  229   0 0.214
 20060  427.23 3237.78 99.999  9.999 19.974   0   0 9.999  229   1 0.154
 20063  354.88 3238.22 99.999  9.999 19.910   0   0 9.999  231   0 0.154
 20064  549.39 3237.65 99.999  9.999 20.079   0   0 9.999  229   0 0.205
 20066  291.74 3238.43 99.999  9.999 20.156   0   0 9.999  230   0 0.168
 20068  321.26 3239.31 99.999  9.999 21.186   0   0 9.999  211   0 0.466
 20069  433.38 3238.51 99.999  9.999 20.694   0   0 9.999  226   0 0.299
 20071  418.07 3241.29 99.999  9.999 20.297   0   0 9.999  229   0 0.237
 20073  449.89 3241.01 99.999  9.999 20.299   0   0 9.999  226   1 0.215
 20075  290.00 3242.54 99.999  9.999 20.169   0   0 9.999  229   0 0.194
 20077  309.22 3244.21 99.999  9.999 20.291   0   0 9.999  228   0 0.189
 20078  341.20 3244.16 99.999  9.999 20.438   0   0 9.999  227   0 0.242
 20080  541.71 3247.11 99.999  9.999 20.241   0   0 9.999  228   1 0.210
 20082  322.46 3249.26 99.999  9.999 19.987   0   0 9.999  230   0 0.167
 20089  419.38 3248.27 99.999  9.999 20.394   0   0 9.999  226   0 0.229
 20090  446.84 3250.21 99.999  9.999 20.205   0   0 9.999  225   0 0.207
 20092  376.48 3250.46 99.999  9.999 20.177   0   0 9.999  227   1 0.175
 20093  407.33 3251.27 99.999  9.999 19.683   0   0 9.999  229   0 0.134
 20095  546.32 3252.41 99.999  9.999 19.680   0   0 9.999  230   0 0.135
 20097  409.87 3256.01 99.999  9.999 19.856   0   0 9.999  228   0 0.151
 20099  428.59 3255.75 99.999  9.999 19.642   0   0 9.999  231   1 0.131
 20100  545.72 3255.77 99.999  9.999 20.083   0   0 9.999  228   1 0.165
 20102  526.18 3258.57 99.999  9.999 19.907   0   0 9.999  226   1 0.135
 20109  537.10 3260.77 99.999  9.999 20.750   0   0 9.999  227   0 0.296
 20112  317.29 3261.00 99.999  9.999 20.330   0   0 9.999  229   0 0.215
 20114  410.30 3263.32 99.999  9.999 19.916   0   0 9.999  230   0 0.168
 20115  468.54 3262.61 99.999  9.999 20.516   0   0 9.999  227   0 0.257
 20120  422.26 3266.29 99.999  9.999 19.999   0   0 9.999  231   0 0.152
 20122  341.58 3267.34 99.999  9.999 20.108   0   0 9.999  228   0 0.159
 20123  359.71 3267.39 99.999  9.999 20.342   0   0 9.999  229   0 0.211
 20124  500.92 3268.03 99.999  9.999 19.881   0   0 9.999  228   0 0.141
 20125  317.26 3268.67 99.999  9.999 19.997   0   0 9.999  226   0 0.169
 20126  386.86 3269.41 99.999  9.999 20.319   0   0 9.999  226   1 0.222
 20127  460.16 3268.76 99.999  9.999 20.053   0   0 9.999  231   0 0.175
 20128  531.20 3268.88 99.999  9.999 20.138   0   0 9.999  231   0 0.174
 20131  301.67 3268.83 99.999  9.999 20.426   0   0 9.999  228   0 0.254
 20132  450.71 3270.50 22.260  2.872 19.388   8   0 0.216  232   0 0.087
 20134  393.64 3273.59 99.999  9.999 20.041   0   0 9.999  230   0 0.174
 20139  324.76 3273.93 99.999  9.999 20.354   0   0 9.999  227   0 0.225
 20140  435.94 3274.86 99.999  9.999 20.121   0   0 9.999  227   0 0.170
 20141  455.74 3274.58 99.999  9.999 20.452   0   0 9.999  223   0 0.234
 20142  493.02 3273.76 99.999  9.999 20.149   0   0 9.999  228   0 0.216
 20143  517.46 3274.52 99.999  9.999 20.166   0   0 9.999  228   1 0.182
 20145  419.60 3278.87 99.999  9.999 19.590   0   0 9.999  229   0 0.114
 20146  482.39 3275.47 99.999  9.999 20.432   0   0 9.999  227   0 0.230
 20148  355.45 3276.96 99.999  9.999 20.208   0   0 9.999  228   0 0.211
 20152  348.20 3277.88 99.999  9.999 20.398   0   0 9.999  225   0 0.233
 20153  517.01 3278.63 99.999  9.999 20.104   0   0 9.999  229   0 0.179
 20154  540.95 3277.98 99.999  9.999 20.271   0   0 9.999  228   0 0.210
 20155  549.09 3279.16 99.999  9.999 20.591   0   0 9.999  225   0 0.278
 20157  329.32 3280.54 99.999  9.999 20.154   0   0 9.999  228   1 0.183
 20161  324.47 3279.44 99.999  9.999 20.753   0   0 9.999  225   0 0.347
 20162  438.49 3282.11 99.999  9.999 19.581   0   0 9.999  230   0 0.119
 20164  297.00 3283.49 99.999  9.999 19.597   0   0 9.999  230   0 0.108
 20168  370.46 3286.32 99.999  9.999 19.611   0   0 9.999  231   0 0.114
 20170  389.83 3290.62 99.999  9.999 19.998   0   0 9.999  227   0 0.144
 20171  501.46 3287.71 99.999  9.999 19.529   0   0 9.999  231   0 0.112
 20172  388.54 3286.59 99.999  9.999 20.318   0   0 9.999  227   1 0.233
 20174  375.18 3289.12 99.999  9.999 19.480   0   0 9.999  232   0 0.097
 20175  484.71 3288.53 99.999  9.999 20.618   0   0 9.999  227   0 0.277
 20176  425.47 3290.26 99.999  9.999 19.778   0   0 9.999  230   0 0.138
 20177  473.72 3288.83 99.999  9.999 20.187   0   0 9.999  228   0 0.171
 20178  312.02 3290.09 99.999  9.999 20.010   0   0 9.999  228   1 0.151
 20179  319.20 3290.60 99.999  9.999 20.024   0   0 9.999  229   0 0.170
 20183  536.14 3292.41 99.999  9.999 19.830   0   0 9.999  229   0 0.137
 20186  397.50 3295.95 99.999  9.999 19.684   0   0 9.999  231   0 0.133
 20187  484.92 3294.67 99.999  9.999 20.289   0   0 9.999  227   0 0.207
 20188  507.33 3295.11 99.999  9.999 20.025   0   0 9.999  228   1 0.167
 20191  297.45 3298.02 99.999  9.999 20.127   0   0 9.999  231   0 0.183
 20194  354.79 3297.30 99.999  9.999 20.422   0   0 9.999  226   0 0.241
 20195  495.64 3298.07 99.999  9.999 19.610   0   0 9.999  229   0 0.112
 20197  292.53 3296.20 99.999  9.999 20.234   0   0 9.999  232   0 0.199
 20198  456.69 3299.07 99.999  9.999 19.996   0   0 9.999  229   1 0.157
 20202  332.19 3300.29 99.999  9.999 20.112   0   0 9.999  228   0 0.180
 20203  464.29 3300.01 99.999  9.999 20.439   0   0 9.999  228   0 0.270
 20207  310.67 3303.85 99.999  9.999 20.298   0   0 9.999  227   0 0.199
 20208  389.14 3305.44 99.999  9.999 19.710   0   0 9.999  231   1 0.127
 20209  474.66 3303.57 99.999  9.999 20.075   0   0 9.999  230   1 0.173
 20211  296.03 3305.36 99.999  9.999 20.157   0   0 9.999  229   0 0.197
 20213  378.95 3307.16 99.999  9.999 20.145   0   0 9.999  231   1 0.194
 20214  531.17 3307.92 99.999  9.999 19.791   0   0 9.999  227   2 0.135
 20215  447.69 3308.99 99.999  9.999 20.223   0   0 9.999  230   1 0.203
 20218  515.68 3307.84 99.999  9.999 20.471   0   0 9.999  230   1 0.235
 20220  324.55 3309.47 99.999  9.999 20.218   0   0 9.999  227   1 0.205
 20221  490.60 3310.70 99.999  9.999 20.792   0   0 9.999  223   0 0.290
 20222  501.53 3311.43 99.999  9.999 19.629   0   0 9.999  230   0 0.105
 20223  535.01 3311.68 99.999  9.999 19.889   0   0 9.999  230   1 0.156
 20227  306.88 3316.16 21.827  2.265 19.562   8   0 0.190  229   0 0.104
 20232  411.32 3314.03 99.999  9.999 20.216   0   0 9.999  228   0 0.194
 20233  453.22 3314.02 99.999  9.999 20.075   0   0 9.999  231   0 0.191
 20234  481.18 3314.89 99.999  9.999 19.964   0   0 9.999  228   0 0.165
 20235  339.69 3315.00 22.442  2.389 20.052   6   0 0.247  231   0 0.199
 20236  438.82 3314.74 99.999  9.999 20.325   0   0 9.999  228   1 0.212
 20237  516.69 3316.10 99.999  9.999 20.060   0   0 9.999  229   1 0.151
 20240  419.84 3316.19 99.999  9.999 20.055   0   0 9.999  229   0 0.175
 20241  432.41 3317.94 99.999  9.999 20.025   0   0 9.999  230   0 0.187
 20242  297.83 3317.75 99.999  9.999 19.780   0   0 9.999  232   0 0.136
 20243  359.74 3318.52 99.999  9.999 19.843   0   0 9.999  231   0 0.167
 20246  368.76 3317.14 99.999  9.999 20.447   0   0 9.999  223   0 0.269
 20247  444.57 3319.63 99.999  9.999 19.868   0   0 9.999  232   0 0.172
 20248  493.30 3320.43 22.100  2.587 19.513   6   1 0.250  231   1 0.098
 20251  346.77 3319.32 99.999  9.999 19.839   0   0 9.999  230   0 0.169
 20252  523.65 3320.13 99.999  9.999 20.105   0   0 9.999  226   1 0.197
 20253  532.67 3319.44 99.999  9.999 20.257   0   0 9.999  230   0 0.212
 20256  315.31 3323.34 22.163  2.643 19.520   7   0 0.174  232   0 0.119
 20259  366.11 3323.52 99.999  9.999 20.283   0   0 9.999  228   0 0.235
 20261  504.90 3327.36 99.999  9.999 19.570   0   0 9.999  227   0 0.119
