121325 1645.63 2752.92 18.621  3.654 14.967  32   0 0.033 1665  14 0.011
121326 1338.44 2758.22 17.888  3.084 14.804  32   0 0.014 1678   1 0.006
121327 1569.35 2773.31 17.778  2.750 15.028  32   0 0.013 1670   9 0.006
121328 1411.74 2774.26 16.968  2.315 14.653  32   0 0.009 1676   3 0.006
121332 1569.52 2367.54 19.848  3.741 16.106  32   0 0.085 1674   5 0.016
121346 1573.48 2320.21 18.158  2.814 15.344  32   0 0.018 1668  11 0.008
121348 1582.53 2323.69 17.139  1.544 15.595  31   1 0.009 1667  12 0.011
121350 1598.47 2338.18 17.045  1.165 15.880  32   0 0.009 1670   9 0.012
121352 1436.12 2339.62 18.758  3.213 15.544  31   0 0.023 1676   3 0.006
121353 1389.03 2353.83 18.937  3.085 15.853  30   1 0.028 1676   3 0.008
121354 1365.43 2357.45 17.727  2.399 15.328  32   0 0.012 1673   6 0.006
121355 1535.71 2358.41 17.875  2.782 15.094  32   0 0.016 1671   8 0.005
121356 1602.81 2357.19 18.832  3.052 15.780  31   1 0.029 1667  11 0.009
121357 1360.89 2369.05 18.040  2.565 15.475  32   0 0.013 1675   4 0.006
121358 1393.64 2367.87 18.607  2.886 15.720  32   0 0.032 1672   7 0.012
121359 1414.12 2369.13 18.626  3.236 15.390  32   0 0.029 1674   5 0.007
121360 1459.48 2368.23 18.761  2.848 15.913  31   0 0.025 1674   5 0.007
121361 1516.29 2371.38 18.563  3.500 15.062  31   0 0.023 1673   6 0.009
121363 1299.34 2377.74 18.273  2.822 15.451  31   0 0.018 1676   3 0.006
121364 1628.19 2378.15 17.822  2.123 15.699  31   1 0.012 1665  14 0.015
121365 1581.91 2387.95 18.231  3.024 15.207  32   0 0.037 1670   9 0.021
121367 1447.66 2394.75 18.931  3.038 15.894  31   0 0.035 1671   8 0.008
121368 1575.47 2403.47 18.169  3.023 15.145  32   0 0.015 1667  12 0.007
121371 1543.46 2413.91 18.643  3.036 15.607  31   0 0.025 1671   8 0.007
121372 1560.25 2415.54 19.018  3.238 15.780  31   1 0.029 1672   7 0.007
121374 1458.96 2427.59 18.520  3.191 15.330  31   0 0.020 1674   5 0.005
121375 1380.49 2433.69 17.633  2.355 15.278  32   0 0.011 1676   3 0.005
121376 1536.75 2440.74 18.254  2.581 15.673  32   0 0.017 1670   9 0.008
121377 1542.06 2440.82 18.460  2.811 15.649  32   0 0.020 1674   5 0.008
121378 1640.31 2446.27 18.225  3.125 15.100  31   0 0.018 1663  16 0.008
121380 1409.93 2447.64 18.805  2.872 15.933  31   0 0.023 1673   6 0.008
121382 1293.08 2459.10 19.004  3.169 15.835  31   0 0.033 1675   4 0.007
121384 1324.96 2461.41 18.668  2.812 15.856  31   1 0.020 1674   5 0.007
121385 1428.70 2462.00 18.789  3.356 15.433  32   0 0.023 1675   4 0.006
121386 1625.66 2467.83 18.531  2.737 15.793  31   1 0.026 1666   7 0.015
121387 1396.93 2477.88 18.458  2.758 15.700  31   0 0.019 1674   5 0.006
121388 1365.49 2478.81 19.064  3.398 15.666  31   0 0.027 1674   5 0.007
121390 1349.15 2481.97 18.215  2.497 15.718  32   0 0.018 1676   3 0.008
121394 1471.35 2495.72 99.999  9.999 15.318   0   0 9.999 1677   2 0.025
121397 1620.89 2499.92 17.228  1.227 16.001  32   0 0.010 1666  13 0.013
121400 1383.89 2513.27 18.494  2.537 15.956  32   0 0.015 1673   6 0.008
121402 1590.67 2518.30 16.886  1.168 15.718  32   0 0.009 1666  13 0.010
121403 1488.30 2521.21 16.859  1.494 15.365  32   0 0.007 1678   1 0.006
121404 1627.50 2521.40 17.115  1.317 15.799  32   0 0.008 1665  14 0.013
121406 1595.01 2536.49 18.605  2.881 15.724  31   1 0.023 1666  13 0.009
121407 1335.34 2538.37 17.842  2.812 15.030  32   0 0.011 1673   6 0.005
121409 1472.53 2541.31 18.848  3.094 15.754  31   0 0.026 1673   6 0.008
121410 1608.17 2543.43 16.820  1.209 15.611  32   0 0.007 1667  10 0.008
121411 1536.52 2543.59 17.373  1.490 15.883  32   0 0.012 1671   8 0.008
121412 1386.96 2558.34 18.507  2.612 15.895  31   0 0.025 1674   5 0.009
121413 1309.40 2559.73 18.755  3.270 15.485  31   0 0.030 1674   5 0.006
121414 1298.49 2562.46 18.971  3.315 15.655  31   0 0.028 1674   5 0.007
121416 1422.24 2570.10 99.999  9.999 15.741   0   0 9.999 1677   2 0.008
121420 1356.70 2589.51 18.903  3.036 15.867  31   0 0.027 1670   9 0.007
121421 1504.18 2594.09 16.802  1.231 15.571  32   0 0.008 1676   3 0.008
121423 1569.94 2599.48 18.410  2.730 15.680  31   0 0.022 1670   9 0.008
121426 1500.22 2616.40 16.807  1.187 15.620  32   0 0.007 1674   5 0.007
121430 1542.62 2646.27 17.966  2.846 15.120  31   1 0.013 1674   5 0.005
121431 1381.09 2647.56 18.587  2.753 15.834  31   1 0.022 1674   5 0.008
121432 1638.36 2653.35 18.415  3.008 15.406  32   0 0.025 1669  10 0.011
121436 1465.05 2667.94 18.696  3.329 15.367  31   1 0.022 1673   6 0.006
121437 1300.97 2674.38 18.411  3.070 15.341  32   0 0.028 1678   1 0.014
121438 1333.75 2682.17 16.288  1.095 15.193  31   1 0.007 1675   4 0.006
121440 1447.85 2686.70 17.673  2.466 15.207  31   1 0.009 1676   3 0.005
121441 1337.15 2689.23 18.052  2.868 15.184  31   1 0.015 1676   3 0.006
121442 1482.63 2690.33 17.006  1.238 15.768  32   0 0.007 1675   4 0.010
121447 1352.07 2695.00 18.266  2.743 15.523  32   0 0.015 1673   6 0.006
121450 1336.58 2705.78 18.517  2.658 15.860  32   0 0.022 1674   5 0.008
121451 1595.60 2709.53 17.898  2.813 15.085  31   1 0.014 1669  10 0.006
121452 1622.57 2709.76 19.075  3.529 15.546  31   1 0.028 1666  13 0.010
121453 1397.77 2722.51 17.567  2.145 15.422  31   1 0.011 1677   2 0.006
121454 1503.59 2722.95 18.589  3.054 15.535  32   0 0.029 1673   6 0.009
121455 1630.28 2723.21 18.884  3.611 15.274  31   0 0.028 1664  15 0.010
121459 1440.25 2740.18 18.456  2.919 15.537  32   0 0.029 1674   5 0.010
121460 1440.68 2746.58 18.374  2.665 15.709  32   0 0.019 1673   6 0.011
121461 1372.84 2747.59 17.119  1.260 15.860  32   0 0.009 1674   5 0.008
121463 1320.65 2753.15 18.141  2.942 15.199  32   0 0.020 1672   7 0.006
121465 1405.35 2764.04 18.539  2.628 15.911  32   0 0.030 1676   3 0.010
121466 1445.31 2765.71 17.088  1.438 15.650  32   0 0.011 1673   6 0.008
121467 1596.43 2772.26 18.563  2.577 15.985  31   0 0.018 1668  11 0.012
121468 1397.90 2773.50 16.865  1.142 15.723  32   0 0.006 1674   5 0.008
121469 1354.92 2769.71 19.055  2.651 16.404  32   0 0.056 1676   3 0.037
121470 1353.53 2774.91 16.756  1.665 15.091  32   0 0.019 1679   0 0.091
121471 1342.29 2775.23 18.461  2.656 15.805  32   0 0.023 1671   8 0.012
121484 1570.45 2321.47 18.678  2.901 15.777  32   0 0.031 1669  10 0.010
121485 1396.97 2365.59 17.483  1.316 16.167  32   0 0.021 1679   0 0.026
121487 1297.36 2459.99 19.545  2.665 16.879  32   0 0.040 1678   1 0.017
121488 1386.43 2515.40 18.340  1.402 16.937  32   0 0.017 1674   5 0.019
121490 1596.87 2770.07 18.563  1.766 16.796  31   0 0.018 1668  11 0.024
121544 1392.53 2319.14 19.394  2.719 16.675  31   0 0.044 1676   3 0.013
121545 1519.79 2321.16 19.120  2.993 16.127  31   0 0.031 1673   6 0.012
121546 1550.83 2320.48 19.693  2.912 16.782  31   0 0.048 1670   9 0.015
121547 1625.32 2323.14 18.603  1.781 16.822  31   0 0.035 1665  14 0.026
121548 1423.71 2324.40 19.225  2.747 16.478  31   0 0.031 1671   8 0.010
121549 1595.61 2328.86 19.592  2.742 16.850  31   0 0.049 1663  16 0.017
121551 1577.64 2334.87 18.920  2.769 16.151  30   1 0.034 1670   9 0.011
121552 1349.86 2335.62 19.045  2.829 16.216  31   0 0.028 1674   5 0.010
121553 1585.86 2335.29 19.287  2.844 16.443  32   0 0.050 1661  18 0.018
121555 1313.86 2339.63 18.879  2.836 16.043  31   0 0.020 1674   5 0.008
121556 1526.37 2339.32 19.186  2.994 16.192  31   0 0.041 1671   8 0.013
121557 1586.59 2342.47 17.613  1.404 16.209  32   0 0.011 1663  16 0.019
121558 1342.26 2343.33 18.900  2.658 16.242  31   0 0.031 1675   4 0.017
121559 1636.19 2345.27 19.328  3.156 16.172  31   0 0.048 1664  14 0.016
121560 1305.51 2347.17 19.253  3.262 15.991  31   0 0.030 1673   6 0.008
121562 1625.95 2349.22 18.901  2.709 16.192  30   1 0.020 1666  13 0.013
121564 1596.45 2352.09 19.548  2.837 16.711  31   0 0.038 1665  13 0.016
121566 1636.38 2355.66 19.202  2.930 16.272  31   1 0.032 1663  13 0.017
121569 1599.14 2361.14 18.981  2.839 16.142  31   0 0.020 1671   8 0.013
121570 1615.55 2360.87 18.487  1.814 16.674  32   0 0.127 1672   5 0.123
121572 1609.98 2363.59 19.424  2.789 16.635  31   0 0.078 1670   9 0.029
121574 1381.08 2365.36 19.132  2.756 16.376  31   0 0.025 1673   6 0.010
121575 1547.73 2370.35 19.053  2.764 16.289  31   0 0.031 1669   9 0.011
121576 1504.75 2370.56 19.456  2.859 16.597  30   1 0.040 1678   1 0.016
121577 1615.81 2372.00 19.181  2.468 16.713  30   0 0.039 1667  10 0.020
121578 1489.28 2373.94 19.654  3.113 16.541  31   0 0.042 1672   7 0.013
121579 1506.39 2379.95 19.893  3.131 16.762  30   2 0.047 1675   2 0.019
121581 1604.20 2385.67 99.999  9.999 16.780   0   0 9.999 1668   8 0.020
121582 1588.25 2387.80 99.999  9.999 16.372   0   0 9.999 1667   5 0.134
121585 1495.73 2394.52 19.634  2.927 16.707  31   0 0.042 1673   6 0.016
121586 1387.06 2395.73 19.293  2.739 16.554  31   0 0.040 1670   9 0.011
121587 1436.89 2396.24 19.217  2.660 16.557  31   0 0.037 1677   2 0.013
121588 1611.07 2395.36 19.600  3.244 16.356  31   0 0.040 1669  10 0.014
121589 1547.72 2396.45 19.452  3.040 16.412  30   1 0.043 1668  10 0.010
121590 1451.25 2397.55 18.923  2.738 16.185  31   0 0.028 1670   9 0.010
121591 1579.36 2398.68 19.616  3.170 16.446  31   0 0.041 1671   8 0.031
121592 1330.17 2400.10 18.526  1.827 16.699  32   0 0.023 1675   4 0.012
121593 1340.33 2402.84 19.264  2.788 16.476  31   0 0.039 1677   2 0.011
121597 1441.00 2413.54 18.928  2.670 16.259  31   0 0.025 1673   6 0.010
121598 1309.40 2414.24 18.734  2.733 16.001  31   0 0.019 1675   4 0.008
121602 1647.39 2424.48 17.766  1.664 16.102  31   1 0.038 1667  12 0.026
121603 1320.84 2424.78 19.206  2.570 16.636  31   0 0.031 1673   6 0.012
121604 1404.82 2428.10 18.540  2.202 16.338  31   0 0.023 1676   3 0.011
121605 1545.83 2426.65 17.829  1.561 16.268  32   0 0.013 1671   8 0.014
121607 1421.25 2429.35 18.562  2.195 16.367  32   0 0.018 1673   6 0.011
121608 1388.31 2429.55 17.649  1.363 16.286  32   0 0.011 1676   3 0.010
121610 1459.86 2438.71 19.642  2.804 16.838  31   0 0.051 1675   4 0.013
121611 1358.58 2441.78 19.337  2.837 16.499  31   0 0.028 1673   6 0.011
121613 1402.35 2445.09 18.764  2.495 16.269  31   0 0.027 1673   6 0.010
121617 1314.84 2448.56 18.526  1.870 16.656  31   0 0.019 1671   8 0.011
121619 1353.73 2449.75 18.092  1.532 16.560  32   0 0.012 1675   4 0.011
121620 1339.44 2451.84 19.355  2.899 16.456  31   0 0.034 1676   3 0.010
121621 1384.94 2451.61 19.469  2.998 16.471  31   0 0.043 1673   6 0.010
121623 1421.66 2455.32 18.922  2.948 15.974  31   0 0.023 1675   4 0.008
121624 1408.77 2456.22 17.227  1.204 16.023  31   1 0.009 1672   7 0.009
121625 1469.57 2456.58 18.177  1.822 16.355  31   1 0.017 1673   6 0.010
121626 1622.68 2459.31 19.115  2.927 16.188  30   1 0.042 1666  12 0.016
121628 1402.43 2458.70 19.318  2.448 16.869  31   0 0.052 1672   7 0.016
121629 1360.56 2462.70 19.370  2.836 16.534  31   0 0.031 1674   5 0.011
121630 1527.07 2463.98 19.128  3.075 16.053  31   0 0.037 1675   4 0.009
121632 1427.77 2465.95 17.236  1.215 16.021  32   0 0.008 1672   7 0.010
121633 1497.94 2467.94 19.505  3.167 16.339  32   0 0.074 1679   0 0.037
121634 1563.86 2467.47 19.671  2.975 16.696  31   0 0.046 1672   5 0.014
121635 1388.30 2471.47 19.304  2.922 16.381  31   0 0.036 1676   3 0.011
121637 1420.42 2475.66 19.486  2.885 16.602  31   1 0.040 1674   5 0.012
121638 1610.79 2479.10 19.346  2.783 16.564  30   0 0.047 1667  12 0.019
121639 1635.28 2477.66 99.999  9.999 99.999   0   0 9.999    0   0 9.999
121640 1378.60 2480.32 18.920  2.799 16.121  31   0 0.025 1672   7 0.009
121644 1635.83 2483.67 99.999  9.999 99.999   0   0 9.999    0   0 9.999
121645 1337.40 2488.27 19.056  2.759 16.297  31   0 0.028 1671   8 0.012
121647 1640.34 2489.03 18.899  9.999 99.999  32   0 0.046    0   0 9.999
121648 1463.67 2487.66 19.879  2.436 17.443  31   1 0.069 1675   4 0.057
121649 1543.43 2490.44 19.743  3.563 16.180  31   1 0.049 1671   8 0.009
121650 1305.44 2491.07 19.314  2.859 16.454  30   1 0.032 1676   3 0.011
121651 1564.98 2490.60 19.451  3.059 16.392  31   0 0.044 1670   7 0.010
121652 1406.54 2491.56 19.141  2.911 16.230  30   2 0.027 1675   4 0.009
121653 1447.41 2491.48 19.296  2.926 16.370  31   0 0.030 1673   6 0.011
121654 1537.41 2492.88 19.449  3.214 16.235  31   0 0.032 1673   6 0.010
121655 1442.55 2494.62 19.320  2.990 16.329  32   0 0.048 1673   6 0.011
121657 1372.08 2495.00 19.548  2.756 16.792  31   0 0.046 1672   7 0.013
121659 1443.75 2501.49 19.178  2.885 16.293  31   0 0.043 1672   7 0.010
121660 1489.15 2501.96 18.591  1.892 16.699  31   0 0.023 1677   2 0.014
121662 1329.86 2505.76 18.995  2.914 16.081  31   0 0.028 1670   9 0.008
121663 1450.75 2504.53 18.045  1.608 16.437  31   1 0.012 1672   6 0.011
121664 1645.08 2503.53 18.210  1.400 16.810  32   0 0.020 1662  16 0.024
121665 1410.94 2506.65 19.495  2.799 16.695  31   0 0.034 1673   6 0.012
121666 1371.02 2508.92 17.751  1.616 16.135  31   1 0.009 1677   2 0.009
121668 1568.11 2511.24 19.692  3.161 16.532  31   0 0.058 1669   8 0.012
121669 1360.03 2513.47 19.248  2.638 16.610  31   0 0.026 1673   6 0.012
121671 1525.49 2515.17 19.531  3.095 16.436  32   0 0.055 1674   5 0.013
121672 1411.58 2516.45 19.409  2.837 16.572  31   0 0.036 1675   4 0.011
121673 1291.03 2517.82 18.790  2.761 16.029  31   1 0.028 1674   5 0.010
121674 1553.81 2517.96 19.041  2.650 16.391  31   1 0.034 1672   7 0.018
121678 1331.50 2522.04 18.909  2.634 16.275  31   0 0.023 1678   1 0.009
121679 1594.85 2525.42 19.099  2.871 16.228  31   0 0.026 1666  13 0.011
121681 1357.15 2525.83 18.657  2.585 16.073  31   0 0.017 1675   4 0.008
121682 1433.97 2526.08 19.318  2.916 16.402  31   0 0.024 1675   4 0.010
121686 1422.37 2532.39 19.131  2.884 16.247  31   0 0.048 1677   2 0.031
121687 1432.44 2531.38 19.510  3.056 16.453  31   0 0.055 1676   3 0.012
121688 1649.01 2534.24 18.894  2.720 16.174  31   0 0.021 1663  16 0.015
121690 1368.06 2538.81 19.428  2.765 16.663  31   0 0.044 1673   6 0.012
121691 1431.94 2539.71 19.106  2.949 16.157  31   0 0.019 1675   4 0.009
121692 1400.49 2541.02 18.399  2.057 16.342  32   0 0.020 1677   2 0.011
121693 1451.41 2543.62 19.428  2.966 16.463  31   0 0.051 1674   4 0.010
121695 1351.41 2544.37 19.496  3.084 16.412  31   0 0.044 1674   5 0.010
121696 1391.71 2544.94 19.082  3.082 15.999  31   1 0.032 1673   6 0.008
121697 1466.91 2544.54 19.546  3.116 16.430  31   0 0.044 1674   5 0.011
121699 1495.71 2548.55 19.119  3.000 16.118  31   0 0.027 1675   4 0.009
121703 1572.65 2553.90 19.604  3.223 16.380  31   0 0.048 1671   8 0.013
121706 1635.05 2556.25 99.999  9.999 16.731   0   0 9.999 1664  13 0.019
121709 1637.40 2561.25 99.999  9.999 16.853   0   0 9.999 1666  11 0.025
121711 1426.96 2565.53 19.207  2.904 16.303  31   0 0.035 1677   2 0.010
121714 1403.39 2567.93 19.518  2.981 16.537  30   1 0.043 1677   2 0.033
121715 1583.50 2567.88 19.886  3.074 16.812  31   1 0.065 1668  11 0.020
121716 1316.26 2569.97 18.702  2.649 16.054  31   0 0.027 1675   4 0.008
121718 1566.11 2569.83 18.269  1.538 16.731  31   0 0.016 1671   6 0.014
121719 1611.95 2570.49 19.610  3.090 16.520  31   0 0.048 1670   9 0.015
121723 1303.76 2577.37 19.269  3.082 16.187  31   1 0.028 1674   5 0.009
121724 1390.59 2575.56 18.473  1.728 16.745  32   0 0.018 1677   2 0.013
121725 1514.27 2578.21 19.334  3.085 16.249  31   0 0.036 1670   9 0.015
121727 1429.66 2579.70 19.226  2.803 16.423  31   0 0.034 1674   5 0.011
121730 1429.37 2588.38 19.150  3.176 15.975  31   1 0.039 1671   8 0.009
121731 1337.04 2588.87 18.993  2.609 16.384  31   0 0.026 1674   5 0.010
121732 1405.63 2587.92 19.402  2.292 17.110  31   0 0.041 1673   6 0.020
121733 1517.56 2587.52 19.791  3.121 16.670  31   0 0.059 1670   7 0.019
121735 1527.70 2591.19 19.773  2.981 16.792  31   0 0.052 1674   5 0.016
121737 1639.94 2591.90 19.390  2.442 16.949  31   0 0.036 1664  14 0.023
121738 1368.03 2592.56 18.382  1.556 16.826  32   0 0.019 1673   6 0.014
121740 1482.46 2599.72 19.585  3.045 16.539  31   1 0.042 1672   7 0.011
121741 1624.44 2599.40 19.842  3.360 16.482  31   0 0.066 1666  13 0.016
121744 1556.68 2604.01 17.626  1.499 16.127  32   0 0.014 1676   3 0.018
121746 1319.92 2606.35 18.949  2.830 16.119  31   0 0.026 1673   6 0.008
121747 1350.62 2607.08 17.731  1.467 16.264  31   1 0.011 1673   6 0.010
121748 1425.95 2607.38 19.014  2.818 16.195  31   0 0.017 1677   2 0.009
121750 1446.17 2614.22 18.629  1.965 16.664  31   0 0.019 1673   6 0.013
121751 1323.61 2615.19 19.707  3.024 16.683  31   0 0.055 1675   4 0.013
121753 1375.13 2616.48 19.256  2.548 16.708  31   0 0.030 1674   5 0.014
121754 1438.43 2618.91 19.508  2.966 16.542  31   0 0.059 1677   2 0.020
121756 1536.07 2621.86 19.665  3.116 16.549  31   0 0.051 1669  10 0.013
121757 1605.20 2621.47 18.579  1.746 16.834  32   0 0.027 1668   8 0.016
121758 1390.19 2622.05 19.447  2.770 16.677  31   0 0.054 1674   5 0.012
121759 1335.05 2624.59 18.767  2.699 16.068  31   0 0.028 1676   3 0.023
121760 1424.61 2625.55 19.454  2.710 16.744  31   0 0.045 1673   6 0.013
121761 1385.01 2628.97 18.029  1.542 16.486  31   1 0.013 1675   4 0.013
121762 1475.09 2629.18 19.054  2.788 16.266  31   0 0.037 1673   6 0.009
121764 1374.92 2633.77 18.303  2.436 15.867  32   0 0.028 1679   0 0.027
121765 1555.79 2632.39 19.053  2.819 16.234  31   0 0.027 1673   6 0.009
121769 1394.94 2638.67 18.851  2.709 16.142  31   0 0.020 1673   6 0.009
121770 1422.38 2637.75 18.068  1.910 16.158  31   1 0.013 1672   7 0.008
121772 1411.25 2639.80 19.196  2.686 16.510  31   0 0.037 1671   8 0.011
121773 1438.08 2642.62 19.182  3.202 15.979  31   0 0.056 1677   2 0.019
121774 1634.94 2641.00 19.775  3.185 16.590  32   0 0.082 1666  11 0.023
121775 1355.33 2643.83 18.604  2.663 15.940  31   0 0.024 1671   8 0.008
121778 1293.22 2642.88 19.422  2.728 16.694  31   0 0.036 1672   7 0.013
121779 1642.54 2643.25 99.999  9.999 16.389   0   0 9.999 1667  12 0.034
121783 1533.53 2646.58 17.964  1.197 16.767  32   0 0.020 1672   6 0.019
121786 1358.57 2650.05 19.478  2.775 16.704  32   0 0.056 1674   5 0.023
121787 1449.37 2650.94 19.410  2.638 16.773  31   0 0.031 1673   6 0.017
121789 1328.54 2653.09 18.893  2.830 16.063  32   0 0.034 1678   1 0.012
121790 1312.78 2653.67 19.331  2.729 16.601  31   0 0.038 1672   7 0.013
121791 1438.23 2654.36 19.241  2.923 16.318  31   0 0.034 1673   6 0.012
121792 1377.13 2658.84 18.013  1.843 16.170  32   0 0.183 1679   0 0.102
121793 1295.74 2655.96 19.915  2.632 17.284  31   0 0.082 1673   6 0.026
121794 1550.13 2661.22 19.115  2.730 16.385  31   0 0.020 1670   9 0.011
121796 1615.37 2663.54 18.983  2.884 16.099  31   0 0.027 1667  11 0.013
121800 1307.56 2675.64 18.923  2.575 16.348  32   0 0.038 1678   1 0.088
121802 1305.69 2678.65 18.855  3.063 15.792  31   0 0.051 1679   0 0.224
121805 1458.28 2680.12 17.637  1.336 16.300  32   0 0.013 1674   5 0.011
121806 1547.21 2680.63 17.736  1.367 16.368  32   0 0.012 1669   8 0.011
121807 1565.84 2680.52 19.423  3.001 16.422  31   0 0.047 1672   5 0.010
121808 1318.89 2682.33 18.629  2.320 16.309  31   0 0.017 1673   6 0.013
121809 1467.37 2682.34 18.688  2.027 16.661  31   0 0.025 1675   4 0.013
121810 1483.65 2683.00 18.523  1.718 16.805  32   0 0.027 1675   4 0.016
121812 1487.80 2692.60 18.877  2.683 16.194  32   0 0.035 1674   5 0.015
121815 1390.88 2699.11 18.669  2.473 16.196  31   0 0.022 1675   4 0.009
121816 1314.76 2702.08 18.737  2.405 16.332  31   0 0.023 1676   3 0.010
121819 1616.97 2705.78 18.866  2.802 16.064  31   1 0.030 1668  11 0.011
121823 1366.91 2709.88 19.094  2.741 16.353  31   0 0.029 1674   5 0.011
121824 1416.87 2710.35 19.145  2.879 16.266  31   0 0.025 1675   4 0.010
121825 1522.52 2709.76 19.197  2.750 16.448  31   0 0.037 1670   9 0.014
121827 1331.48 2710.65 18.993  2.636 16.357  31   0 0.042 1675   4 0.010
121828 1504.57 2711.62 18.905  2.921 15.985  31   0 0.034 1673   6 0.017
121829 1546.69 2712.40 19.820  3.085 16.735  31   0 0.052 1668   9 0.015
121830 1581.93 2712.09 19.329  2.741 16.587  31   0 0.050 1669  10 0.020
121833 1587.86 2716.98 19.083  3.016 16.066  31   0 0.032 1665  14 0.014
121834 1323.63 2718.18 18.439  2.210 16.229  32   0 0.022 1673   6 0.010
121835 1555.19 2720.99 19.042  2.891 16.151  31   0 0.026 1673   6 0.009
121836 1432.65 2722.49 18.531  2.442 16.090  32   0 0.023 1672   7 0.009
121837 1460.74 2721.43 18.685  2.455 16.230  31   0 0.022 1670   9 0.013
121839 1546.88 2727.24 18.760  2.576 16.184  31   1 0.024 1668  10 0.011
121840 1608.17 2728.47 19.133  3.064 16.068  31   0 0.025 1666  11 0.010
