  2723 1420.28 1338.53 21.752  4.163 17.589   5   1 0.195  159   0 0.023
  2724 1249.71 1338.95 21.855  3.884 17.972   6   0 0.262  158   0 0.026
  2731 1318.95 1348.41 21.713  3.717 17.996   6   0 0.341  158   0 0.024
  2736 1220.10 1356.65 21.318  3.610 17.708   5   0 0.131  159   0 0.022
  2740 1105.37 1359.95 21.010  3.590 17.420   6   0 0.122  159   0 0.018
  2741 1434.41 1360.43 21.206  3.259 17.947   6   0 0.141  159   0 0.026
  2742 1439.31 1360.94 21.321  3.649 17.672   6   0 0.089  159   0 0.023
  2749 1231.83 1369.34 20.988  3.601 17.387   5   1 0.059  159   0 0.016
  2751 1402.87 1369.85 21.540  3.773 17.767   5   1 0.088  158   0 0.026
  2768 1349.16 1385.57 21.462  3.583 17.879   4   2 0.006  158   1 0.027
  2771 1094.46 1388.71 21.446  3.556 17.891   5   0 0.141  157   1 0.023
  2773 1424.39 1390.31 21.168  3.591 17.577   5   1 0.040  159   0 0.020
  2775 1190.56 1393.82 21.518  3.699 17.820   6   0 0.197  159   0 0.026
  2777 1316.95 1397.55 20.875  3.565 17.310   6   0 0.100  159   0 0.016
  2795 1432.19 1408.41 20.935  3.298 17.638   6   0 0.103  159   0 0.019
  2802 1482.94 1417.95 21.106  3.611 17.495   6   0 0.100  159   0 0.018
  2805 1338.64 1418.53 21.421  3.568 17.853   6   0 0.101  159   0 0.024
  2808 1114.18 1424.14 21.205  3.641 17.564   6   0 0.136  158   1 0.018
  2809 1362.32 1424.50 21.543  3.737 17.806   5   1 0.074  158   1 0.026
  2813 1155.89 1429.65 21.403  3.683 17.720   5   1 0.054  159   0 0.025
  2814 1264.38 1430.05 21.339  3.845 17.494   6   0 0.159  159   0 0.018
  2815 1350.47 1429.34 20.227  2.343 17.885   4   2 0.011  159   0 0.028
  2824 1184.61 1437.71 20.884  3.177 17.706   6   0 0.058  159   0 0.022
  2829 1353.61 1440.10 21.698  3.689 18.009   5   0 0.071  159   0 0.029
  2835 1482.14 1442.04 21.646  3.813 17.833   6   0 0.301  158   0 0.023
  2845 1540.43 1450.82 21.325  3.641 17.684   6   0 0.219  159   0 0.023
  2850 1274.65 1455.12 21.186  3.526 17.660   6   0 0.128  159   0 0.021
  2857 1254.29 1458.68 21.108  3.470 17.638   6   0 0.118  159   0 0.020
  2858 1525.00 1459.39 21.012  3.349 17.662   6   0 0.096  159   0 0.022
  2861 1088.03 1462.12 20.392  2.775 17.617   6   0 0.066  159   0 0.020
  2862 1277.33 1461.85 20.481  2.702 17.779   6   0 0.031  159   0 0.022
  2873 1325.23 1471.56 21.087  3.109 17.978   6   0 0.129  156   3 0.042
  2879 1315.72 1480.73 20.079  2.413 17.666   6   0 0.024  159   0 0.021
  2880 1188.05 1481.61 21.064  3.662 17.402   6   0 0.117  159   0 0.017
  2892 1246.49 1490.08 21.980  3.929 18.050   6   0 0.262  158   1 0.028
  2896 1153.90 1494.41 21.073  3.565 17.508   6   0 0.084  159   0 0.019
  2899 1494.82 1496.60 21.528  3.519 18.009   5   1 0.069  158   0 0.033
  2900 1257.92 1497.71 20.885  3.599 17.286   6   0 0.073  158   1 0.015
  2903 1112.97 1500.29 20.156  2.428 17.728   6   0 0.038  158   1 0.021
  2910 1353.51 1509.18 21.482  3.669 17.813   5   1 0.095  159   0 0.022
  2916 1129.65 1515.93 21.480  3.448 18.032   6   0 0.126  159   0 0.029
  2922 1449.56 1523.17 21.073  3.551 17.522   5   1 0.061  159   0 0.018
  2927 1412.31 1529.90 20.387  2.817 17.570   5   1 0.015  158   1 0.018
  2931 1198.66 1533.59 19.485  2.185 17.300   6   0 0.014  159   0 0.016
  2932 1365.25 1532.29 21.521  3.511 18.010   6   0 0.097  159   0 0.030
  2933 1224.76 1533.90 21.135  3.614 17.520   6   0 0.175  159   0 0.019
  2934 1294.84 1533.47 21.058  3.441 17.617   6   0 0.123  159   0 0.021
  2937 1175.34 1535.03 21.516  3.573 17.943   5   1 0.102  158   0 0.024
  2942 1365.04 1539.35 21.206  3.742 17.464   4   2 0.048  158   1 0.018
  2943 1088.45 1539.44 21.126  3.399 17.728   6   0 0.097  158   1 0.030
  2953 1346.78 1549.28 21.162  3.447 17.715   6   0 0.168  158   1 0.020
  2956 1486.67 1552.49 21.462  3.944 17.518   4   2 0.033  159   0 0.018
  2958 1352.59 1554.04 21.178  3.622 17.556   6   0 0.078  158   1 0.020
  2959 1158.48 1554.66 21.043  3.661 17.382   6   0 0.088  159   0 0.016
  2962 1228.89 1556.96 20.389  2.451 17.938   5   1 0.028  157   1 0.023
  2966 1365.33 1566.26 21.690  3.910 17.780   6   0 0.150  159   0 0.024
  2967 1498.56 1566.99 21.354  3.741 17.613   5   1 0.061  159   0 0.021
  2971 1206.66 1568.31 21.239  3.460 17.779   6   0 0.217  159   0 0.026
  2972 1512.26 1569.45 21.653  3.702 17.951   6   0 0.146  159   0 0.028
  2978 1096.66 1573.54 21.123  3.605 17.517   6   0 0.187  159   0 0.018
  2979 1432.24 1576.29 20.742  3.216 17.526   5   1 0.045  159   0 0.021
  3817 1459.26 1133.72 99.999  9.999 18.890   0   0 9.999  159   0 0.058
  3820 1306.67 1221.63 99.999  9.999 18.584   0   0 9.999  158   1 0.049
  3821 1309.76 1231.81 21.079  2.415 18.665   6   0 0.109  158   0 0.048
  3823 1477.16 1290.91 99.999  9.999 18.507   0   0 9.999  158   0 0.044
  3830 1428.23 1391.12 22.157  3.745 18.412   5   0 0.141  158   0 0.042
  3832 1478.81 1419.88 21.889  3.473 18.416   5   0 0.200  158   0 0.044
  3836 1525.42 1456.97 99.999  9.999 18.906   0   0 9.999  159   0 0.069
  3838 1495.79 1499.74 99.999  9.999 18.241   0   0 9.999  158   0 0.035
  3845 1430.90 1573.37 99.999  9.999 17.830   0   0 9.999  159   0 0.029
  5156 1156.37 1122.25 22.373  3.484 18.889   5   0 0.120  159   0 0.057
  5157 1321.25 1125.71 21.834  3.707 18.127   5   0 0.247  158   0 0.033
  5158 1390.73 1126.16 22.268  3.587 18.680   5   1 0.122  158   0 0.043
  5165 1338.38 1130.65 22.112  3.565 18.547   5   1 0.103  157   1 0.039
  5166 1468.80 1133.26 21.878  3.869 18.009   6   0 0.089  159   0 0.025
  5168 1204.07 1134.22 22.200  3.596 18.603   5   1 0.281  159   0 0.047
  5169 1110.77 1140.61 21.580  2.832 18.748   5   1 0.121  159   0 0.052
  5171 1480.40 1141.92 22.543  3.911 18.632   4   0 0.272  158   0 0.047
  5173 1307.48 1145.81 21.576  3.041 18.535   6   0 0.107  158   1 0.043
  5176 1205.19 1147.66 22.412  3.910 18.502   4   2 0.033  159   0 0.044
  5177 1406.11 1148.35 21.940  3.779 18.161   6   0 0.311  158   1 0.030
  5179 1457.43 1151.31 22.012  3.974 18.038   4   0 0.238  159   0 0.030
  5181 1325.79 1152.37 21.837  3.819 18.018   6   0 0.281  159   0 0.029
  5182 1165.56 1151.89 21.878  2.675 19.203   5   0 0.130  159   0 0.077
  5190 1394.11 1158.85 21.939  3.565 18.374   5   0 0.179  158   0 0.036
  5192 1300.75 1162.66 21.579  3.451 18.128   6   0 0.233  158   0 0.031
  5193 1509.36 1161.27 99.999  9.999 18.753   0   0 9.999  158   0 0.048
  5202 1335.18 1168.25 21.934  3.908 18.026   5   0 0.199  158   0 0.028
  5219 1293.74 1177.59 22.496  3.681 18.815   5   0 0.330  158   0 0.056
  5230 1314.11 1186.82 21.802  3.587 18.215   4   0 0.086  157   2 0.029
  5237 1508.15 1192.08 22.392  4.091 18.300   6   0 0.335  157   1 0.032
  5242 1108.29 1195.72 99.999  9.999 19.011   0   0 9.999  158   0 0.070
  5246 1089.25 1199.08 22.038  3.734 18.304   6   0 0.232  158   0 0.056
  5250 1334.67 1201.48 21.229  2.969 18.260   5   1 0.070  159   0 0.077
  5251 1269.36 1202.78 21.470  2.986 18.485   5   1 0.070  158   0 0.035
  5262 1283.75 1210.96 22.427  3.759 18.668   4   0 0.112  158   0 0.045
  5263 1303.58 1210.80 21.624  3.552 18.072   6   0 0.075  159   0 0.030
  5264 1311.47 1211.57 21.652  3.558 18.094   6   0 0.168  159   0 0.030
  5267 1446.27 1213.73 21.788  3.525 18.263   5   1 0.079  158   0 0.033
  5268 1471.49 1213.21 22.583  3.783 18.801   4   0 0.243  158   0 0.054
  5275 1512.41 1218.98 22.015  3.074 18.941   5   0 0.182  158   0 0.057
  5281 1096.95 1225.45 21.886  3.170 18.716   6   0 0.219  158   0 0.047
  5288 1103.27 1228.39 21.449  2.677 18.772   6   0 0.111  158   0 0.054
  5294 1182.42 1234.13 21.795  3.529 18.267   4   2 0.043  158   0 0.033
  5296 1324.46 1235.26 21.718  3.472 18.245   6   0 0.195  159   0 0.035
  5297 1124.03 1236.11 22.221  3.773 18.448   5   1 0.180  158   1 0.038
  5302 1334.17 1238.80 99.999  9.999 18.984   0   0 9.999  158   0 0.068
  5303 1465.36 1240.58 21.392  2.947 18.445   6   0 0.061  158   0 0.035
  5308 1302.05 1243.85 22.116  4.069 18.048   6   0 0.230  159   0 0.029
  5311 1131.72 1244.84 21.469  2.863 18.606   6   0 0.164  157   1 0.043
  5314 1428.90 1246.32 22.543  4.041 18.502   5   0 0.285  158   1 0.040
  5317 1364.16 1250.55 22.276  3.833 18.443   6   0 0.268  158   0 0.038
  5318 1135.99 1252.42 21.419  3.371 18.049   5   0 0.130  159   0 0.026
  5319 1147.48 1252.36 21.467  3.313 18.154   6   0 0.118  159   0 0.030
  5321 1106.05 1252.81 21.568  2.931 18.637   6   0 0.104  158   0 0.039
  5323 1316.14 1254.88 20.930  2.698 18.232   6   0 0.162  159   0 0.034
  5328 1100.58 1257.08 99.999  9.999 18.861   0   0 9.999  158   0 0.053
  5330 1519.78 1259.74 21.730  3.558 18.172   5   1 0.074  158   0 0.033
  5332 1216.73 1261.63 20.817  2.527 18.290   6   0 0.056  158   0 0.035
  5333 1459.86 1259.94 21.528  2.756 18.773   5   1 0.060  158   0 0.058
  5335 1378.56 1262.80 22.284  3.657 18.627   5   0 0.400  158   0 0.042
  5346 1125.10 1268.55 22.095  3.218 18.878   5   0 0.329  158   0 0.056
  5347 1132.61 1270.24 21.342  3.262 18.080   6   0 0.127  159   0 0.030
  5349 1113.13 1271.94 22.350  3.580 18.770   5   0 0.312  158   1 0.054
  5350 1496.06 1272.01 21.855  3.057 18.799   6   0 0.267  158   0 0.052
  5355 1159.84 1272.99 21.584  2.867 18.718   6   0 0.204  159   0 0.051
  5358 1115.25 1277.62 21.740  3.271 18.469   4   2 0.048  157   1 0.033
  5361 1340.64 1278.78 22.275  3.543 18.733   4   0 0.302  158   0 0.057
  5374 1531.88 1286.54 22.020  3.933 18.087   6   0 0.174  159   0 0.030
  5380 1120.29 1290.27 22.123  3.847 18.276   5   1 0.326  158   0 0.031
  5392 1100.93 1298.36 21.795  3.582 18.213   6   0 0.186  158   0 0.030
  5393 1331.47 1298.55 21.638  3.536 18.103   5   1 0.165  158   0 0.028
  5395 1368.35 1299.03 22.062  3.812 18.250   5   1 0.219  158   0 0.032
  5397 1452.10 1298.98 22.243  3.604 18.639   5   1 0.158  159   0 0.040
  5401 1284.35 1303.32 22.011  3.846 18.165   6   0 0.396  158   0 0.032
  5405 1309.57 1303.67 22.190  3.613 18.576   5   0 0.140  158   0 0.036
  5406 1382.61 1303.70 20.696  2.531 18.165   6   0 0.062  157   1 0.032
  5410 1468.04 1308.36 21.574  3.488 18.086   5   0 0.253  158   0 0.027
  5419 1197.77 1315.88 21.551  3.431 18.119   5   1 0.143  159   0 0.028
  5423 1376.62 1317.91 22.348  3.865 18.483   6   0 0.250  157   1 0.042
  5425 1505.13 1317.94 21.768  2.954 18.813   6   0 0.245  159   0 0.054
  5429 1135.88 1320.59 21.877  3.798 18.079   6   0 0.212  158   0 0.031
  5431 1093.68 1322.09 21.740  3.500 18.240   6   0 0.230  157   1 0.030
  5445 1317.78 1332.84 21.681  2.980 18.701   5   0 0.207  158   0 0.052
  5448 1254.83 1336.11 22.046  3.550 18.497   6   0 0.186  158   0 0.043
  5449 1362.80 1336.94 21.243  2.947 18.296   6   0 0.140  159   0 0.035
  5451 1525.24 1338.01 21.974  3.878 18.096   6   0 0.269  158   0 0.027
  5453 1204.04 1342.56 22.399  3.542 18.856   6   0 0.391  158   0 0.053
  5454 1186.19 1344.13 21.953  3.564 18.390   5   1 0.133  158   0 0.036
  5464 1374.19 1353.59 21.774  3.615 18.159   6   0 0.241  157   1 0.033
  5467 1368.22 1352.99 22.117  3.170 18.946   6   0 0.239  158   0 0.062
  5477 1337.13 1360.37 99.999  9.999 18.744   0   0 9.999  159   0 0.052
  5489 1265.52 1370.33 99.999  9.999 18.631   0   0 9.999  159   0 0.044
  5490 1355.62 1372.28 21.453  3.391 18.062   6   0 0.106  158   0 0.027
  5491 1528.80 1372.20 21.978  3.787 18.191   5   0 0.265  158   0 0.032
  5492 1546.71 1371.63 99.999  9.999 18.656   0   0 9.999  158   0 0.045
  5507 1195.61 1381.85 22.535  4.233 18.302   5   0 0.509  158   0 0.041
  5508 1134.06 1384.22 21.987  3.866 18.121   6   0 0.196  159   0 0.028
  5515 1139.64 1391.19 21.473  3.301 18.171   5   1 0.053  158   0 0.029
  5516 1363.77 1389.74 21.314  2.543 18.771   6   0 0.060  158   0 0.047
  5521 1499.34 1393.35 21.844  3.426 18.418   5   1 0.099  159   0 0.037
  5527 1498.01 1397.38 99.999  9.999 18.728   0   0 9.999  158   0 0.052
  5541 1496.55 1409.85 22.045  3.866 18.178   6   0 0.266  159   0 0.026
  5542 1537.76 1408.60 99.999  9.999 18.964   0   0 9.999  158   0 0.070
  5546 1170.16 1411.70 21.850  3.610 18.241   5   1 0.139  158   0 0.038
  5549 1281.38 1415.36 21.677  3.445 18.232   6   0 0.239  159   0 0.033
  5550 1475.03 1415.45 21.361  3.041 18.319   6   0 0.086  159   0 0.038
  5556 1378.95 1420.07 21.453  2.932 18.521   6   0 0.104  158   0 0.045
  5558 1357.90 1421.02 21.800  3.631 18.168   6   0 0.159  156   2 0.028
  5562 1400.04 1425.49 21.860  3.732 18.128   5   1 0.085  158   0 0.032
  5566 1325.65 1426.88 22.513  4.033 18.480   5   0 0.357  158   0 0.040
  5571 1231.05 1430.39 22.020  3.547 18.472   5   1 0.141  159   0 0.042
  5595 1126.52 1450.48 21.307  2.595 18.713   6   0 0.199  158   1 0.049
  5598 1356.98 1450.85 99.999  9.999 18.806   0   0 9.999  158   0 0.046
  5603 1323.15 1452.21 21.456  2.627 18.829   5   1 0.130  157   0 0.138
  5608 1431.01 1459.06 21.284  2.913 18.370   5   1 0.085  157   1 0.045
  5614 1488.56 1462.62 21.811  3.028 18.783   6   0 0.170  159   0 0.049
  5618 1099.63 1465.15 20.957  2.675 18.282   5   1 0.035  158   0 0.036
  5621 1426.99 1469.57 22.097  3.519 18.578   5   0 0.204  159   0 0.041
  5623 1510.57 1472.40 21.946  3.233 18.713   6   0 0.265  159   0 0.078
  5628 1160.58 1475.78 21.878  3.439 18.439   6   0 0.258  158   0 0.039
  5629 1166.90 1476.55 21.222  2.688 18.534   6   0 0.095  159   0 0.051
  5634 1283.63 1482.01 22.173  3.840 18.333   6   0 0.249  159   0 0.037
  5639 1294.08 1485.60 22.110  3.242 18.868   6   0 0.300  158   0 0.060
  5640 1234.10 1488.99 21.997  3.697 18.300   6   0 0.269  159   0 0.036
  5641 1373.81 1488.86 21.782  3.497 18.285   5   0 0.184  157   2 0.032
  5649 1239.16 1492.43 22.257  3.506 18.751   6   0 0.202  158   0 0.051
  5653 1277.74 1494.60 21.353  3.063 18.289   5   1 0.036  159   0 0.032
  5655 1384.88 1495.25 22.555  3.774 18.781   4   0 0.394  158   0 0.050
  5657 1099.08 1497.42 22.008  3.419 18.589   5   0 0.329  158   0 0.050
  5680 1253.20 1515.73 21.854  3.661 18.192   6   0 0.247  158   0 0.029
  5681 1288.04 1517.35 21.779  3.642 18.137   4   2 0.047  158   1 0.028
  5690 1413.31 1523.90 21.816  3.075 18.741   6   0 0.231  158   0 0.048
  5695 1199.01 1526.69 21.670  2.919 18.750   6   0 0.159  159   0 0.052
  5708 1097.86 1535.01 22.488  3.666 18.822   6   0 0.144  158   0 0.058
  5709 1452.30 1535.88 22.016  3.655 18.361   6   0 0.255  159   0 0.040
  5723 1431.18 1545.20 99.999  9.999 18.791   0   0 9.999  159   0 0.056
  5729 1525.16 1547.31 22.413  3.972 18.441   6   0 0.115  158   0 0.040
  5733 1397.71 1547.60 21.388  2.903 18.485   5   1 0.096  158   0 0.040
  5737 1453.99 1549.60 22.064  3.389 18.675   6   0 0.320  158   1 0.044
  5745 1311.03 1551.18 22.190  3.425 18.765   6   0 0.165  158   0 0.056
  5746 1274.84 1552.17 21.711  2.927 18.784   6   0 0.220  158   0 0.052
  5753 1255.40 1560.39 22.434  3.689 18.745   6   0 0.303  158   0 0.052
  5756 1209.64 1561.99 22.053  3.503 18.550   5   0 0.150  158   0 0.043
  5762 1375.51 1567.40 21.903  3.970 17.933   6   0 0.259  158   0 0.027
  5772 1375.94 1574.42 21.677  2.939 18.739   6   0 0.190  158   0 0.051
  5774 1162.16 1574.66 22.007  3.119 18.888   5   1 0.109  158   0 0.068
  5775 1380.77 1575.89 21.640  3.302 18.338   6   0 0.233  158   0 0.036
  5779 1254.93 1576.82 99.999  9.999 18.875   0   0 9.999  158   0 0.052
  6744 1165.46 1153.80 21.878  2.857 19.021   5   0 0.130  159   0 0.066
  6751 1103.41 1233.45 99.999  9.999 20.233   0   0 9.999  155   0 0.161
  6752 1320.77 1235.26 99.999  9.999 19.517   0   0 9.999  159   0 0.115
  6754 1131.83 1248.58 99.999  9.999 19.991   0   0 9.999  158   0 0.166
  6756 1135.60 1273.46 99.999  9.999 19.050   0   0 9.999  158   0 0.071
  6767 1353.85 1375.49 99.999  9.999 19.169   0   0 9.999  158   0 0.079
  6769 1139.66 1386.98 99.999  9.999 19.091   0   0 9.999  158   0 0.074
