 41744  302.54 4131.14 99.999  9.999 18.746   0   0 9.999  966   3 0.170
 41745  462.11 4131.60 20.836  1.786 19.049  79   0 0.155  971   1 0.081
 41750  339.22 4134.11 20.266  1.720 18.546  80   0 0.093  967   2 0.066
 41751  376.81 4134.29 20.122  1.473 18.649  78   0 0.063  967   1 0.062
 41752  413.10 4133.58 21.082  1.664 19.418  79   0 0.193  968   1 0.118
 41753  528.40 4132.85 20.946  2.072 18.874  79   0 0.189  972   0 0.088
 41755  433.94 4131.28 20.926  1.458 19.467  79   1 0.161  971   0 0.130
 41756  310.86 4135.44 20.992  1.750 19.243  77   0 0.198  961   3 0.127
 41757  382.77 4135.80 21.151  2.271 18.880  77   0 0.204  965   0 0.076
 41758  389.13 4137.70 20.420  1.262 19.158  76   0 0.113  964   0 0.097
 41759  469.38 4137.29 19.966  1.222 18.744  78   0 0.069  964   0 0.068
 41761  438.98 4137.59 20.436  1.591 18.845  79   0 0.117  967   0 0.076
 41762  506.51 4139.80 20.275  1.547 18.728  78   0 0.111  962   3 0.064
 41764  405.56 4139.12 20.620  1.570 19.051  78   0 0.128  964   0 0.089
 41765  418.23 4139.18 20.530  1.529 19.001  79   0 0.131  963   0 0.086
 41766  485.36 4139.71 20.529  1.290 19.239  78   0 0.148  961   1 0.109
 41767  539.92 4139.04 19.861  1.012 18.850  78   0 0.067  956   1 0.141
 41769  316.68 4140.54 20.749  1.534 19.215  78   0 0.115  962   1 0.106
 41770  434.91 4141.31 20.354  1.644 18.710  77   0 0.103  960   2 0.068
 41771  499.01 4141.35 20.302  1.523 18.779  76   0 0.091  960   2 0.065
 41774  393.29 4142.50 20.104  1.461 18.644  75   0 0.082  961   1 0.064
 41775  490.49 4141.90 19.964  1.355 18.609  76   0 0.079  960   2 0.060
 41777  429.70 4142.96 20.275  1.337 18.939  75   0 0.080  960   1 0.077
 41779  443.70 4143.19 99.999  9.999 19.137   0   0 9.999  960   0 0.101
 41780  524.84 4142.63 20.452  1.493 18.958  75   1 0.102  961   0 0.091
 41782  288.69 4144.74 99.999  9.999 18.767   0   0 9.999  957   1 0.100
 41783  323.22 4145.09 20.200  1.369 18.830  76   0 0.087  960   0 0.077
 41784  346.15 4145.13 20.104  0.789 19.315  77   0 0.091  959   0 0.118
 41785  470.80 4144.83 99.999  9.999 19.140   0   0 9.999  960   0 0.103
 41788  333.59 4144.40 20.817  1.553 19.264  75   0 0.147  957   1 0.109
 41789  405.64 4145.91 20.547  1.526 19.022  76   0 0.120  957   1 0.091
 41793  347.47 4147.30 20.104  0.867 19.237  77   0 0.091  955   0 0.108
 41796  292.48 4148.79 99.999  9.999 19.320   0   0 9.999  947   0 0.185
 41797  366.70 4148.37 20.825  1.563 19.262  74   0 0.155  957   0 0.100
 41798  390.67 4148.24 20.464  1.332 19.132  77   0 0.108  957   0 0.093
 41799  484.64 4149.44 20.013  1.378 18.635  76   0 0.073  958   1 0.062
 41800  499.70 4149.94 20.256  1.687 18.569  77   0 0.106  958   0 0.055
 41801  319.96 4149.69 20.563  2.085 18.478  77   0 0.141  958   2 0.075
 41803  343.78 4151.26 20.197  1.590 18.606  75   0 0.091  959   0 0.059
 41804  374.81 4152.53 20.432  1.252 19.180  74   0 0.088  954   1 0.094
 41805  505.83 4150.96 20.514  1.488 19.027  76   0 0.105  956   1 0.085
 41806  339.36 4151.00 20.653  1.421 19.231  77   0 0.155  956   0 0.103
 41807  539.40 4151.14 20.916  1.882 19.034  75   0 0.152  954   1 0.128
 41810  516.85 4151.99 20.587  1.669 18.918  75   0 0.159  956   2 0.082
 41811  528.25 4152.64 20.651  1.689 18.963  75   0 0.124  956   1 0.090
 41814  469.12 4153.46 20.522  1.534 18.988  75   0 0.098  953   2 0.095
 41815  481.66 4156.08 19.980  1.319 18.661  75   0 0.083  951   3 0.071
 41816  386.52 4155.14 20.317  1.748 18.570  75   0 0.090  955   1 0.060
 41817  299.28 4156.88 19.928  1.682 18.246  74   1 0.073  952   2 0.050
 41818  456.85 4155.99 20.067  1.454 18.612  75   0 0.071  955   1 0.064
 41820  291.90 4159.18 99.999  9.999 19.014   0   0 9.999  943   6 0.168
 41821  411.63 4157.57 20.589  1.739 18.849  73   0 0.129  952   1 0.086
 41822  474.75 4156.66 20.608  1.550 19.058  74   0 0.131  946   4 0.116
 41823  526.56 4157.33 20.673  1.242 19.431  74   0 0.148  949   2 0.142
 41825  441.55 4156.95 19.895  1.132 18.763  76   0 0.073  954   1 0.081
 41827  515.73 4158.64 99.999  9.999 19.054   0   0 9.999  948   2 0.099
 41828  278.54 4159.02 20.230  1.143 19.087  75   0 0.097  946   6 0.146
 41829  377.42 4159.61 20.739  1.445 19.294  74   0 0.148  948   2 0.105
 41830  306.98 4161.89 20.112  1.515 18.597  73   0 0.076  950   0 0.062
 41831  455.16 4159.89 21.401  2.230 19.171  71   1 0.186  951   0 0.108
 41833  265.44 4162.08 20.650  1.801 18.848  73   0 0.141  949   1 0.081
 41834  467.49 4161.85 20.347  1.528 18.819  73   0 0.112  944   3 0.101
 41836  474.09 4162.68 99.999  9.999 18.500   0   0 9.999  941   3 0.127
 41838  386.26 4163.55 20.210  1.297 18.912  74   0 0.070  946   0 0.078
 41841  256.54 4164.59 20.819  1.774 19.045  72   0 0.154  945   0 0.089
 41842  317.16 4165.17 20.370  1.542 18.828  73   0 0.094  944   1 0.069
 41843  485.95 4165.18 99.999  9.999 18.862   0   0 9.999  945   0 0.102
 41847  270.11 4166.29 20.390  1.469 18.921  74   0 0.115  940   2 0.097
 41848  335.84 4165.91 20.338  1.417 18.921  73   1 0.078  944   0 0.081
 41849  340.80 4166.69 20.478  1.627 18.851  73   0 0.125  943   0 0.079
 41850  400.91 4164.93 20.424  1.221 19.204  73   0 0.105  940   1 0.114
 41851  410.56 4166.04 99.999  9.999 19.192   0   0 9.999  925   1 0.175
 41855  265.53 4169.10 20.443  1.479 18.964  74   0 0.116  939   2 0.106
 41858  284.50 4169.47 19.753  0.637 19.117  72   1 0.053  941   2 0.114
 41859  308.25 4169.08 20.755  1.262 19.493  71   0 0.161  936   2 0.141
 41860  332.22 4169.30 21.056  1.582 19.474  71   0 0.183  938   0 0.129
 41861  434.86 4170.38 20.157  1.523 18.634  73   0 0.077  939   1 0.065
 41864  313.90 4172.45 20.350  1.484 18.865  72   0 0.109  940   1 0.077
 41865  469.83 4172.61 99.999  9.999 19.091   0   0 9.999  935   2 0.144
 41866  479.44 4174.64 99.999  9.999 19.092   0   0 9.999  928   1 0.137
 41867  455.08 4172.79 20.565  1.713 18.852  72   0 0.127  937   2 0.078
 41869  283.77 4174.79 19.738  1.007 18.731  72   0 0.058  932   1 0.082
 41870  286.95 4173.22 20.697  1.787 18.910  71   0 0.114  933   2 0.094
 41871  423.33 4175.59 99.999  9.999 19.205   0   0 9.999  916   1 0.180
 41873  493.85 4175.99 20.371  1.767 18.604  72   0 0.107  931   0 0.063
 41880  275.46 4177.20 21.079  1.537 19.542  71   0 0.186  917   1 0.183
 41881  525.03 4179.46 20.431  1.123 19.308  72   0 0.103  926   1 0.120
 41884  313.80 4178.76 20.592  1.738 18.854  72   0 0.153  922   5 0.088
 41885  337.05 4179.39 20.613  1.477 19.137  72   0 0.132  926   1 0.098
 41886  453.92 4179.21 20.805  1.875 18.930  70   0 0.156  928   1 0.082
 41887  284.50 4181.58 19.825  1.333 18.492  72   0 0.080  925   1 0.058
 41888  295.88 4180.70 20.219  1.351 18.868  73   0 0.114  924   2 0.095
 41889  364.12 4181.50 20.368  1.632 18.736  73   0 0.104  924   0 0.071
 41890  470.07 4181.79 20.348  1.709 18.639  73   0 0.108  925   2 0.071
 41891  428.15 4183.56 20.492  1.650 18.842  73   0 0.129  925   0 0.079
 41892  503.03 4182.66 20.764  1.790 18.974  71   0 0.144  924   0 0.081
 41893  442.15 4183.20 20.749  1.608 19.141  71   0 0.133  924   1 0.088
 41894  463.56 4183.85 20.384  1.508 18.876  73   0 0.097  924   0 0.081
 41896  308.57 4185.39 99.999  9.999 18.670   0   0 9.999  919   2 0.113
 41897  329.11 4185.38 20.334  1.805 18.529  73   0 0.139  921   1 0.062
 41898  475.52 4184.61 20.475  1.657 18.818  73   0 0.112  921   1 0.080
 41899  484.83 4184.30 20.416  1.642 18.774  72   0 0.088  923   0 0.076
 41900  545.50 4185.52 20.307  1.752 18.556  72   0 0.104  920   2 0.057
 41901  368.82 4185.85 99.999  9.999 19.203   0   0 9.999  911   4 0.142
 41902  397.58 4186.45 99.999  9.999 18.765   0   0 9.999  918   1 0.085
 41904  399.74 4190.20 99.999  9.999 18.999   0   0 9.999  914   0 0.093
 41905  401.87 4187.10 99.999  9.999 18.641   0   0 9.999  917   1 0.067
 41909  362.11 4188.65 20.276  1.405 18.871  70   0 0.094  915   1 0.076
 41911  412.92 4190.10 20.425  1.685 18.739  71   0 0.110  911   2 0.070
 41912  452.81 4190.01 20.160  1.334 18.826  70   0 0.082  912   1 0.069
 41916  486.16 4190.53 20.424  1.352 19.071  69   0 0.118  913   0 0.093
 41917  435.92 4191.86 20.277  1.281 18.996  69   0 0.085  906   1 0.085
 41918  441.88 4191.74 19.604  0.818 18.786  70   0 0.054  909   2 0.070
 41919  540.13 4192.27 19.377  0.524 18.853  71   0 0.058  911   1 0.088
 41920  495.42 4192.59 20.185  1.450 18.735  70   0 0.075  913   0 0.073
 41921  523.95 4192.45 99.999  9.999 19.310   0   0 9.999  910   0 0.162
 41922  546.10 4194.14 19.801  1.113 18.688  70   1 0.065  908   1 0.071
 41924  284.53 4194.06 20.336  1.554 18.782  70   1 0.107  906   2 0.074
 41925  354.26 4195.16 20.506  1.545 18.962  70   0 0.109  904   1 0.078
 41926  379.52 4193.65 20.196  1.338 18.858  70   0 0.085  909   1 0.077
 41929  367.61 4196.26 20.299  1.298 19.001  70   0 0.097  904   1 0.088
 41930  271.28 4195.63 20.467  1.730 18.738  70   0 0.114  905   1 0.083
 41931  307.61 4195.53 20.427  1.560 18.868  71   0 0.110  906   1 0.092
 41932  399.55 4196.40 20.140  1.318 18.822  69   0 0.092  904   1 0.072
 41933  339.72 4197.65 20.289  1.258 19.031  69   0 0.077  899   2 0.083
 41934  344.89 4196.77 21.424  2.061 19.363  70   0 0.273  902   0 0.114
 41937  303.97 4199.20 19.684  0.644 19.040  70   0 0.060  895   0 0.118
 41938  311.64 4198.92 19.246  0.788 18.458  68   0 0.041  899   3 0.063
 41939  436.65 4199.43 99.999  9.999 18.833   0   0 9.999  899   3 0.078
 41940  548.76 4198.81 99.999  9.999 18.792   0   0 9.999  901   1 0.082
 41942  459.94 4199.53 20.254  1.569 18.685  68   0 0.125  902   0 0.082
 41944  500.36 4201.26 20.613  1.842 18.770  67   0 0.115  898   0 0.078
 41946  396.86 4201.62 19.931  0.330 19.601  67   1 0.059  894   0 0.166
 41948  370.00 4203.49 19.984  1.360 18.623  66   0 0.074  896   0 0.063
 41951  435.49 4203.88 20.264  1.300 18.964  68   0 0.101  890   3 0.083
 41952  513.62 4205.45 20.103  1.437 18.666  66   0 0.082  892   1 0.062
 41954  263.88 4206.97 20.353  1.730 18.623  67   0 0.118  883   5 0.125
 41955  353.97 4208.44 99.999  9.999 19.154   0   0 9.999  888   1 0.095
 41957  339.80 4207.22 20.429  1.818 18.610  64   2 0.080  889   1 0.057
 41958  372.16 4211.25 20.365  1.932 18.433  66   0 0.122  887   0 0.069
 41959  382.42 4206.04 99.999  9.999 19.136   0   0 9.999  889   1 0.102
 41961  309.93 4207.92 21.284  2.026 19.258  66   0 0.257  882   1 0.146
 41962  374.22 4206.73 20.726  1.647 19.079  66   0 0.151  889   0 0.094
 41963  486.25 4208.27 20.209  1.407 18.803  67   0 0.087  887   1 0.076
 41967  260.34 4212.01 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 41968  266.60 4210.80 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 41969  444.95 4209.68 20.945  1.770 19.175  66   0 0.161  887   1 0.097
 41970  476.62 4210.32 20.412  1.644 18.767  66   0 0.095  888   1 0.072
 41971  519.76 4209.86 20.012  1.114 18.898  66   0 0.083  886   0 0.090
 41973  379.70 4211.21 19.738  1.132 18.605  66   0 0.053  886   1 0.059
 41974  415.61 4212.45 20.220  1.432 18.788  66   0 0.078  881   0 0.066
 41975  521.85 4210.76 20.012  0.611 19.401  66   0 0.083  882   1 0.140
 41977  432.61 4212.55 20.894  1.680 19.215  65   0 0.125  879   1 0.102
 41978  517.57 4211.62 20.907  1.543 19.364  66   0 0.178  881   0 0.130
 41979  262.77 4215.42 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 41980  540.21 4213.31 20.985  2.164 18.821  65   0 0.156  881   0 0.078
 41981  270.00 4214.95 20.482  2.048 18.434  65   1 0.113  871   2 0.104
 41982  423.80 4215.20 20.097  1.269 18.828  66   0 0.080  877   1 0.073
 41983  480.08 4214.02 20.608  1.400 19.208  66   0 0.127  877   3 0.096
 41990  418.64 4215.86 21.000  1.579 19.421  65   0 0.179  871   1 0.119
 41991  472.31 4217.31 20.682  1.800 18.882  62   0 0.133  873   1 0.075
 41995  302.49 4219.42 20.231  1.277 18.953  64   0 0.083  870   1 0.085
 41996  540.68 4219.91 20.017  1.479 18.537  64   0 0.077  871   2 0.060
 41998  267.74 4224.18 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 41999  364.29 4220.22 20.535  1.468 19.067  64   0 0.116  871   0 0.089
 42000  501.92 4219.57 99.999  9.999 19.052   0   0 9.999  871   0 0.095
 42006  325.98 4221.06 20.744  1.449 19.295  64   0 0.136  866   1 0.120
 42008  402.56 4223.54 20.090  1.459 18.630  63   0 0.071  862   3 0.061
 42011  441.43 4223.95 20.802  1.472 19.330  62   0 0.141  859   0 0.106
 42012  448.47 4226.68 20.575  1.079 19.495  64   0 0.117  851   1 0.122
 42013  451.32 4224.39 20.575  1.351 19.224  64   0 0.117  860   0 0.101
 42014  459.33 4223.97 21.190  1.875 19.314  63   0 0.220  860   1 0.107
 42015  371.61 4226.30 20.520  1.579 18.941  63   0 0.117  852   2 0.085
 42016  416.82 4224.91 20.609  1.477 19.132  63   0 0.116  859   0 0.102
 42017  509.93 4228.76 20.231  1.346 18.885  63   0 0.086  853   1 0.079
 42019  467.21 4226.95 20.388  1.392 18.996  63   0 0.128  851   4 0.091
 42020  270.65 4227.11 20.710  0.990 19.720  63   0 0.156  798   0 0.307
 42021  298.28 4227.32 20.483  1.447 19.036  63   0 0.108  853   1 0.088
 42022  523.31 4226.81 20.612  1.418 19.194  64   0 0.100  854   0 0.099
 42023  257.61 4228.55 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42024  471.77 4226.11 99.999  9.999 19.513   0   0 9.999  856   1 0.191
 42028  444.71 4230.88 20.618  1.807 18.811  60   0 0.113  849   0 0.069
 42029  482.75 4231.66 20.417  1.677 18.740  62   0 0.129  842   0 0.068
 42030  549.32 4231.11 20.966  1.242 19.725  62   0 0.188  842   1 0.228
 42031  356.30 4231.02 20.918  1.597 19.321  63   0 0.181  848   0 0.119
 42032  349.41 4234.23 99.999  9.999 18.718   0   0 9.999  833   1 0.072
 42033  411.81 4230.49 99.999  9.999 19.531   0   0 9.999  848   1 0.182
 42034  420.09 4234.40 99.999  9.999 19.105   0   0 9.999  834   2 0.116
 42035  487.40 4235.50 20.342  1.183 19.159  63   0 0.102  830   1 0.127
 42039  368.78 4237.54 20.723  1.764 18.959  61   1 0.140  818   1 0.100
 42040  469.08 4237.25 20.527  1.707 18.820  63   0 0.141  817   2 0.114
 42041  501.17 4236.29 20.881  1.666 19.216  63   0 0.170  823   0 0.095
 42046  350.75 4238.46 99.999  9.999 19.232   0   0 9.999  817   1 0.120
 42052  403.97 4239.27 20.730  1.743 18.987  62   0 0.139  813   2 0.107
 42055  445.69 4242.72 20.560  1.338 19.222  62   0 0.107  801   1 0.095
 42056  534.25 4243.07 20.570  1.634 18.936  62   0 0.129  798   1 0.108
 42058  268.65 4243.11 20.777  1.738 19.039  61   0 0.116  802   1 0.115
 42059  283.38 4244.95 20.382  1.639 18.742  62   0 0.113  797   1 0.076
 42060  418.30 4244.34 20.728  1.842 18.886  62   0 0.123  800   0 0.094
 42062  518.54 4244.63 20.233  1.446 18.786  62   0 0.081  800   1 0.072
 42064  289.60 4245.75 20.340  1.459 18.881  62   0 0.105  790   0 0.081
 42066  438.98 4246.43 20.544  1.615 18.929  61   0 0.118  794   0 0.078
 42070  390.56 4246.94 20.921  1.219 19.701  60   0 0.151  781   1 0.154
 42071  398.75 4247.64 20.530  1.421 19.109  62   0 0.129  780   1 0.098
 42072  523.58 4250.53 99.999  9.999 19.677   0   0 9.999  765   0 0.161
 42075  322.72 4248.80 20.777  1.543 19.234  59   0 0.119  770   3 0.106
 42076  334.63 4248.31 19.909  1.149 18.760  60   0 0.068  782   0 0.066
 42077  403.78 4247.39 99.999  9.999 19.559   0   0 9.999  780   0 0.163
 42078  433.55 4250.00 19.987  1.229 18.757  60   0 0.069  766   3 0.063
 42082  264.62 4252.45 99.999  9.999 19.365   0   0 9.999  733   0 0.182
 42083  435.92 4252.13 19.987  0.802 19.185  60   0 0.069  746   0 0.098
 42084  543.42 4253.04 20.430  1.582 18.848  60   0 0.100  741   0 0.086
 42085  547.10 4252.08 20.361  1.406 18.955  59   0 0.103  745   0 0.093
 42086  346.42 4253.13 20.414  1.290 19.123  57   1 0.127  738   1 0.109
 42087  365.30 4255.06 20.102  1.126 18.976  58   0 0.084  716   1 0.091
 42088  379.31 4253.70 20.906  2.114 18.792  58   1 0.139  729   1 0.072
 42089  281.77 4258.75 20.705  2.045 18.660  56   0 0.116  668   0 0.065
 42093  495.10 4254.56 21.124  1.728 19.396  59   0 0.178  729   1 0.123
 42097  447.70 4257.25 20.570  1.580 18.990  58   0 0.124  689   1 0.080
 42099  291.09 4257.53 20.851  1.031 19.820  57   0 0.133  686   1 0.171
 42100  411.63 4258.50 20.638  1.867 18.771  56   0 0.134  679   0 0.073
 42101  434.71 4258.42 99.999  9.999 19.271   0   0 9.999  679   0 0.110
 42102  475.68 4259.76 99.999  9.999 19.612   0   0 9.999  645   1 0.200
 42103  490.46 4259.32 21.262  2.581 18.681  55   0 0.176  664   2 0.064
 42106  316.91 4259.98 20.521  1.873 18.648  56   0 0.099  656   1 0.061
 42107  376.23 4263.60 19.911  1.486 18.424  54   0 0.062  610   0 0.050
 42108  377.76 4259.54 20.606  1.798 18.808  56   0 0.120  656   2 0.068
 42111  346.58 4265.58 20.290  1.463 18.828  53   0 0.073  600   0 0.070
 42113  285.61 4260.14 21.017  1.606 19.412  54   0 0.187  656   0 0.125
 42115  322.81 4262.80 20.664  1.715 18.949  54   0 0.107  624   0 0.080
 42116  418.93 4262.81 20.907  1.911 18.996  53   1 0.146  636   0 0.118
 42117  351.81 4263.33 20.559  1.688 18.871  54   0 0.119  624   0 0.076
 42118  426.71 4263.92 20.281  1.649 18.631  55   0 0.092  610   0 0.068
 42120  469.81 4265.08 99.999  9.999 19.048   0   0 9.999  596   2 0.102
 42121  256.81 4265.50 20.618  1.602 19.016  54   0 0.240  601   0 0.181
 42122  462.39 4265.94 20.490  1.357 19.132  52   0 0.089  583   0 0.105
 42124  262.37 4267.90 99.999  9.999 19.324   0   0 9.999  555   0 0.184
 42125  266.14 4266.08 20.779  1.221 19.558  53   0 0.193  581   0 0.187
 42126  298.06 4267.08 20.313  1.529 18.784  53   0 0.099  567   2 0.078
 42127  433.68 4266.57 20.722  1.832 18.889  52   0 0.145  583   1 0.081
 42129  383.88 4268.00 20.842  1.717 19.125  53   0 0.154  556   0 0.097
 42130  545.71 4269.33 99.999  9.999 19.073   0   0 9.999  539   1 0.225
 42132  278.26 4268.11 20.538  1.645 18.893  54   0 0.114  556   1 0.081
 42134  428.94 4269.90 20.625  1.752 18.873  51   0 0.125  543   3 0.099
 42138  331.01 4270.80 20.412  1.645 18.767  48   0 0.101  538   0 0.074
 42139  469.27 4271.19 20.587  1.903 18.684  45   0 0.127  526   1 0.088
 42140  505.24 4273.95 20.370  1.654 18.716  45   0 0.084  497   0 0.083
 42141  376.71 4272.21 20.089  1.575 18.513  45   0 0.077  517   0 0.062
 42142  388.30 4271.15 21.358  2.075 19.283  48   0 0.293  528   0 0.124
 42143  416.96 4274.38 99.999  9.999 18.554   0   0 9.999  495   2 0.145
 42144  275.41 4272.53 20.473  1.415 19.058  49   0 0.126  515   1 0.098
 42147  341.47 4276.27 20.210  1.514 18.696  40   0 0.092  478   0 0.066
 42148  532.67 4273.97 99.999  9.999 19.157   0   0 9.999  455   0 0.321
 42151  370.51 4275.64 99.999  9.999 19.056   0   0 9.999  491   0 0.095
 42152  434.65 4274.79 21.094  2.013 19.081  44   0 0.181  490   0 0.117
 42153  538.35 4277.89 20.431  1.562 18.869  38   0 0.128  441   0 0.208
 42155  308.23 4275.71 99.999  9.999 18.949   0   0 9.999  476   0 0.176
 42156  365.69 4274.63 20.873  1.619 19.254  44   0 0.209  490   0 0.109
 42157  486.27 4275.80 19.322  0.964 18.357  41   0 0.129  479   0 0.215
 42158  543.04 4274.96 99.999  9.999 19.674   0   0 9.999  446   0 0.408
 42159  447.62 4276.71 20.535  1.852 18.682  40   0 0.134  465   0 0.069
 42163  283.79 4276.91 99.999  9.999 19.444   0   0 9.999  463   1 0.136
 42164  411.10 4276.24 20.913  1.685 19.228  44   0 0.244  465   0 0.223
 42167  279.15 4277.72 99.999  9.999 18.961   0   0 9.999  466   0 0.120
 42168  333.95 4278.87 20.250  1.638 18.611  39   0 0.125  452   3 0.076
 42169  367.47 4279.30 20.263  1.358 18.906  39   0 0.119  440   0 0.107
 42170  439.92 4279.60 20.937  2.131 18.806  38   0 0.150  439   2 0.089
 42171  451.80 4279.77 99.999  9.999 18.765   0   0 9.999  431   1 0.090
 42172  488.01 4280.40 20.426  1.473 18.953  36   0 0.138  432   0 0.208
 42174  291.36 4281.62 20.470  1.749 18.721  35   0 0.109  410   0 0.096
 42176  468.70 4281.73 20.431  1.713 18.718  35   0 0.100  410   1 0.125
 42177  305.97 4286.00 20.206  1.613 18.594  32   0 0.087  377   0 0.167
 42178  303.20 4282.61 20.991  2.151 18.840  35   0 0.202  406   0 0.126
 42179  541.95 4283.42 20.184  0.409 19.775  32   1 0.141  370   0 0.539
 42182  314.23 4283.83 20.606  1.793 18.812  33   0 0.106  394   0 0.179
 42184  322.20 4284.20 99.999  9.999 18.939   0   0 9.999  395   0 0.193
 42185  447.57 4284.73 20.435  2.025 18.410  33   0 0.121  388   0 0.204
 42186  490.61 4285.24 99.999  9.999 19.254   0   0 9.999  376   0 0.371
 42188  347.10 4289.37 19.970  9.999 99.999  28   0 0.059    0   0 9.999
 42189  354.47 4286.12 21.074  2.378 18.695  32   0 0.130  381   0 0.237
 42191  276.61 4287.57 20.366  1.531 18.834  30   0 0.082  358   0 0.213
 42192  343.98 4286.81 20.639  1.625 19.013  32   0 0.140  378   0 0.267
 42193  320.14 4288.02 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42194  333.33 4288.61 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42195  415.77 4288.12 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42198  365.97 4289.38 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42199  391.28 4290.49 20.309  9.999 99.999  28   0 0.092    0   0 9.999
 42200  535.80 4288.65 19.625  9.999 99.999  28   1 0.076    0   0 9.999
 42202  261.43 4293.23 20.056  9.999 99.999  28   0 0.069    0   0 9.999
 42203  461.80 4290.42 20.485  9.999 99.999  29   0 0.099    0   0 9.999
 42204  545.92 4292.16 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42207  267.85 4291.59 19.938  9.999 99.999  28   0 0.077    0   0 9.999
 42208  306.02 4291.47 20.741  9.999 99.999  28   0 0.163    0   0 9.999
 42209  337.03 4292.47 20.186  9.999 99.999  28   0 0.083    0   0 9.999
 42210  418.66 4291.06 19.661  9.999 99.999  28   0 0.056    0   0 9.999
 42211  471.76 4293.41 21.390  9.999 99.999  28   0 0.218    0   0 9.999
 42214  347.93 4292.84 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42215  353.18 4293.39 20.607  9.999 99.999  28   0 0.081    0   0 9.999
 42216  493.45 4297.50 20.557  9.999 99.999  25   1 0.059    0   0 9.999
 42217  493.97 4294.23 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42218  503.11 4293.83 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42219  376.59 4294.77 20.169  9.999 99.999  27   0 0.077    0   0 9.999
 42224  266.11 4299.50 19.861  9.999 99.999  26   0 0.053    0   0 9.999
 42225  408.82 4295.86 20.073  9.999 99.999  27   0 0.107    0   0 9.999
 42226  414.91 4295.67 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42227  430.81 4296.43 20.172  9.999 99.999  27   0 0.078    0   0 9.999
 42229  497.50 4296.93 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42230  545.35 4297.60 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42232  372.57 4297.35 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42233  458.53 4298.25 20.771  9.999 99.999  26   0 0.132    0   0 9.999
 42234  314.96 4298.95 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42235  356.34 4298.46 19.883  9.999 99.999  25   1 0.039    0   0 9.999
 42236  379.33 4297.97 20.752  9.999 99.999  26   0 0.124    0   0 9.999
 42237  401.70 4297.64 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 42238  543.97 3991.39 99.999  9.999 18.615   0   0 9.999  985   3 0.091
 42241  542.14 4243.94 18.773  0.171 18.602  63   0 0.023  800   1 0.109
 42242  267.63 4026.69 99.999  9.999 18.998   0   0 9.999  988   2 0.091
 42243  357.19 4103.02 19.576  1.290 18.286  81   0 0.071  983   4 0.075
 42244  484.60 4106.32 19.212  0.140 19.072  82   0 0.051  979   3 0.166
 42245  321.72 4157.89 99.999  9.999 19.388   0   0 9.999  953   1 0.141
 42246  300.49 4168.70 19.415  0.251 19.163  72   1 0.047  942   0 0.119
 42248  515.90 4193.50 99.999  9.999 19.806   0   0 9.999  909   1 0.182
 42249  491.69 4204.48 19.847  0.606 19.241  66   0 0.063  890   1 0.129
 42251  344.78 4242.32 99.999  9.999 19.457   0   0 9.999  801   1 0.145
 42252  391.86 4265.88 19.622  0.904 18.719  53   0 0.051  584   0 0.078
 42254  422.23 3991.31 20.349  1.228 19.121  81   0 0.123  963   4 0.187
 42256  474.91 4099.06 20.148  0.987 19.161  80   1 0.087  983   3 0.107
 42257  347.29 4215.88 99.999  9.999 19.976   0   0 9.999  869   0 0.198
 42263  520.90 3983.30 21.108  1.600 19.508  80   0 0.170  986   2 0.137
 42265  391.09 3993.26 99.999  9.999 19.752   0   0 9.999  985   0 0.197
 42266  474.36 4008.92 99.999  9.999 19.707   0   0 9.999  987   1 0.160
 42268  510.89 4041.17 20.242  1.055 19.186  80   0 0.091  987   1 0.115
 42269  493.57 4052.79 19.975  0.894 19.081  81   0 0.070  989   1 0.102
 42270  352.36 4057.50 20.485  1.555 18.931  81   0 0.110  988   2 0.081
 42271  481.63 4061.67 20.017  0.960 19.057  82   0 0.090  990   0 0.089
 42273  387.00 4070.62 99.999  9.999 19.324   0   0 9.999  982   5 0.138
 42275  464.13 4112.34 99.999  9.999 19.895   0   0 9.999  977   1 0.190
 42277  495.32 4123.05 99.999  9.999 19.913   0   0 9.999  972   0 0.204
 42281  281.07 4179.46 20.115  0.700 19.415  72   0 0.079  927   0 0.142
 42283  484.48 4187.24 99.999  9.999 19.277   0   0 9.999  917   0 0.119
 42284  549.73 4213.55 20.217  0.802 19.415  66   0 0.081  877   2 0.128
