 37453  899.75  242.47 17.677  3.354 14.323  62   0 0.017 6798  18 0.006
 37454  896.87  254.34 16.000  2.774 13.226  70   0 0.008 7187  19 0.006
 37455  999.57  269.26 18.346  4.634 13.712  75   0 0.108 7573   0 0.051
 37456  966.76  275.23 18.740  4.801 13.938  76   0 0.065 7704   0 0.038
 37457 1009.80  307.35 14.949  1.821 13.128  81   1 0.005 8141  23 0.006
 37459  669.26  346.93 18.365  4.249 14.115  82   0 0.025 8359  10 0.008
 37460  950.30  377.71 16.286  2.595 13.691  82   1 0.007 8385  15 0.005
 37461  916.40  385.34 16.687  2.541 14.146  82   1 0.008 8378  23 0.004
 37462  868.82  412.54 18.934  5.025 13.909  81   0 0.168 8401   0 0.033
 37463  915.71  424.24 16.801  3.720 13.081  83   0 0.057 8401   0 0.023
 37464  904.84  424.43 16.875  2.388 14.487  81   2 0.008 8388  13 0.007
 37465  919.05  440.55 15.765  1.890 13.875  82   1 0.006 8393   8 0.005
 37466  819.79  443.95 17.157  3.289 13.869  82   1 0.015 8400   1 0.006
 37467  891.37  446.40 16.541  3.546 12.995  83   0 0.033 8392   9 0.015
 37468 1029.12  447.75 16.566  2.264 14.302  83   0 0.007 8386  11 0.005
 37470 1042.96  474.44 16.524  2.991 13.533  82   1 0.012 8394   5 0.006
 37471  801.49  481.38 18.463  5.233 13.230  82   0 0.152 8401   0 0.067
 37472  984.77  487.33 15.118  1.856 13.262  83   0 0.004 8379  22 0.004
 37473 1026.46  535.13 17.366  3.783 13.583  83   0 0.025 8392   8 0.010
 37481  918.79  258.82 17.945  3.275 14.670  71   0 0.019 7317  12 0.005
 37482  780.07  265.07 16.059  1.489 14.570  73   1 0.007 7477  14 0.005
 37483  719.17  266.92 18.905  3.735 15.170  73   1 0.034 7529   2 0.012
 37484  810.27  283.46 18.052  3.182 14.870  78   0 0.017 7847  22 0.005
 37485  844.02  312.49 17.782  2.602 15.180  82   0 0.015 8184  25 0.006
 37487  689.79  332.24 18.207  3.284 14.923  80   1 0.024 8313  16 0.007
 37488  914.47  366.38 17.546  2.451 15.096  82   1 0.011 8375  18 0.007
 37489  908.79  370.33 18.000  3.196 14.804  82   1 0.018 8376  21 0.005
 37490 1033.46  423.28 17.276  2.478 14.798  82   1 0.013 8385  13 0.007
 37491  926.65  443.27 17.136  2.549 14.587  83   0 0.012 8390  11 0.006
 37493  967.76  462.97 16.773  2.170 14.603  83   0 0.008 8386  15 0.004
 37494  995.92  474.98 17.143  2.609 14.534  83   0 0.012 8383  18 0.004
 37495 1037.76  489.64 17.538  2.572 14.966  83   0 0.014 8381  19 0.006
 37496  676.03  494.54 20.538  5.446 15.093  81   0 0.118 8395   6 0.018
 37497  858.77  494.80 17.713  2.823 14.890  82   1 0.015 8388  13 0.008
 37498  641.80  503.93 20.465  5.252 15.213  81   0 0.113 8383  16 0.008
 37499  837.36  508.57 18.718  3.821 14.897  82   0 0.032 8389  12 0.011
 37500  892.17  514.47 16.576  2.097 14.479  81   2 0.008 8385  16 0.007
 37501  785.54  517.55 17.796  3.119 14.677  82   1 0.019 8381  20 0.008
 37502  866.21  536.72 18.450  3.579 14.871  82   0 0.023 8376  25 0.009
 37503  882.26  538.74 17.144  2.446 14.698  82   1 0.010 8373  28 0.007
 37504  968.74  548.74 17.333  2.592 14.741  83   0 0.009 8376  25 0.008
 37506  784.70  555.14 16.291  1.459 14.832  82   1 0.049 8399   2 0.056
 37508  991.58  561.16 17.044  2.419 14.625  83   0 0.007 8379  22 0.009
 37509  904.03  422.41 18.649  3.832 14.816  82   1 0.036 8395   6 0.009
 37531  923.20  233.31 16.925  1.584 15.341  56   1 0.012 6370  17 0.007
 37532  714.10  239.52 18.489  2.549 15.940  58   0 0.024 6688  16 0.008
 37534 1008.93  257.85 18.339  2.372 15.967  71   1 0.021 7272   9 0.010
 37535 1045.43  258.35 18.346  2.350 15.997  70   0 0.021 7262  16 0.009
 37536  958.10  260.74 18.648  2.503 16.144  71   1 0.027 7358  21 0.010
 37537  818.99  262.55 18.878  2.901 15.977  73   0 0.029 7408  17 0.009
 37538  775.01  264.54 18.437  2.684 15.753  74   0 0.048 7475  16 0.015
 37539  909.61  264.95 17.540  1.455 16.085  74   0 0.018 7472  18 0.010
 37540  717.16  285.32 19.060  3.066 15.994  78   0 0.035 7877  21 0.010
 37541  769.93  290.70 18.193  2.727 15.467  80   0 0.019 7951  33 0.006
 37543  971.95  291.95 18.507  2.513 15.994  80   0 0.023 7965  18 0.009
 37544  807.27  293.69 17.533  1.479 16.053  82   0 0.011 7985  25 0.009
 37545 1040.00  305.92 17.447  1.669 15.778  82   0 0.012 8126  24 0.008
 37547  942.53  323.91 17.823  2.449 15.374  82   0 0.015 8260  29 0.006
 37548  799.73  326.23 18.333  2.524 15.808  81   0 0.017 8280  21 0.008
 37550  875.71  337.35 17.865  2.529 15.336  81   1 0.017 8318  20 0.006
 37551 1073.52  339.65 18.888  2.848 16.040  82   0 0.028 8318  19 0.010
 37552  709.88  347.39 18.173  2.829 15.344  82   0 0.022 8347  19 0.007
 37553 1058.04  347.32 16.884  1.390 15.494  82   1 0.008 8337  26 0.007
 37555  882.74  348.15 18.859  2.905 15.954  82   0 0.029 8345  20 0.009
 37557  778.00  363.71 18.307  2.944 15.363  82   0 0.025 8378  12 0.009
 37558  973.34  363.15 18.563  3.005 15.558  82   0 0.020 8371  17 0.009
 37559 1066.32  369.24 17.922  2.643 15.278  83   0 0.016 8370  18 0.007
 37561  627.36  379.32 18.193  2.598 15.595  82   0 0.021 8383  16 0.008
 37562  892.52  381.36 18.284  2.827 15.457  81   1 0.020 8382  19 0.007
 37563  960.10  381.19 18.440  2.416 16.024  83   0 0.021 8384  15 0.011
 37564  923.38  385.29 18.120  2.686 15.434  82   1 0.023 8385  16 0.008
 37566  796.37  393.84 18.711  3.091 15.620  81   1 0.024 8388  11 0.009
 37567  931.53  396.11 18.136  2.235 15.901  82   1 0.015 8382  17 0.009
 37568 1072.90  395.71 18.021  2.328 15.693  83   0 0.017 8373  22 0.008
 37570  966.17  396.70 18.433  2.517 15.915  82   0 0.020 8381  18 0.009
 37571  800.81  400.31 18.188  2.533 15.655  82   0 0.021 8384  17 0.009
 37572  957.20  412.16 18.113  2.347 15.765  82   1 0.019 8377  24 0.008
